# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.59239, -7.38541, -7.69761, -7.33806, -8.05905, -7.28602, -7.56056, -7.61586, -7.42904, -6.91816, -7.03321, -6.78627, -7.14404, -6.95981, -6.64942, -6.57142, -7.13932, -7.02306, -6.37679, -6.59204, -6.37089, -6.57658, -6.42079, -6.33593, -6.10064, -6.15102, -6.20185, -5.97226, -5.92567, -5.81508
0.02, 0.0319375, -7.42158, -8.03786, -8.05905, -8.05905, -8.02231, -6.97501, -7.36858, -7.68081, -7.56062, -7.25618, -7.48675, -6.98848, -7.0536, -6.9101, -6.74051, -7.02939, -6.83521, -6.67231, -6.73565, -6.64463, -6.01055, -6.19832, -5.99963, -6.23616, -6.0955, -5.92878, -5.86357, -5.57316, -5.67158, -5.62866
0.04, 0.0319375, -8.05679, -7.24307, -7.56081, -8.05905, -8.05905, -7.78852, -7.53788, -7.7972, -7.60803, -7.35028, -6.81346, -6.704, -7.08629, -6.71558, -6.68693, -6.45994, -6.49216, -6.35477, -6.58523, -6.05675, -6.23707, -6.5094, -6.47519, -6.27202, -6.11275, -6.05091, -6.05933, -6.19443, -5.63427, -5.57732
0.06, 0.0319375, -7.49064, -7.52877, -7.24468, -7.84114, -7.43721, -7.3538, -7.56319, -6.9888, -7.06334, -7.30353, -7.29204, -7.20277, -7.36236, -6.71505, -6.7579, -7.26265, -6.54351, -6.56537, -6.15137, -6.32734, -6.21954, -6.27323, -6.38955, -6.14433, -6.1667, -5.89532, -6.01182, -5.86464, -5.94678, -5.86686
0.08, 0.0319375, -8.05905, -7.90178, -8.05905, -7.55756, -7.24865, -7.82302, -7.56928, -7.54863, -7.27439, -6.88011, -7.24314, -7.46966, -7.05938, -7.07577, -7.02005, -7.10802, -6.64775, -7.06396, -6.67682, -6.04454, -6.17073, -6.38867, -6.05122, -6.57611, -6.35736, -6.05306, -6.09374, -6.0889, -5.81942, -5.74852
0.1, 0.0319375, -8.05905, -8.00266, -7.80762, -7.68428, -7.72116, -7.88034, -7.65631, -6.88593, -6.86775, -6.74602, -7.36019, -7.4204, -6.48484, -6.65074, -6.33812, -6.38471, -6.5144, -6.29691, -6.51665, -6.38799, -6.36229, -6.29244, -6.15203, -6.21659, -6.30459, -6.14411, -5.87425, -6.03497, -5.76253, -5.70506
0.12, 0.0319375, -7.79848, -7.10207, -7.45258, -8.00973, -7.3186, -7.37376, -7.40123, -7.46512, -7.09923, -6.76434, -6.86111, -6.72658, -6.60517, -6.9579, -6.88414, -6.8524, -6.51994, -6.25503, -6.54135, -6.14356, -6.27781, -6.33583, -6.26489, -6.05699, -6.07725, -6.12682, -6.25456, -5.73889, -6.10009, -5.88268
0.14, 0.0319375, -5.5735, -6.90261, -7.07179, -6.85078, -6.65535, -5.32802, -5.63082, -6.58729, -4.83471, -5.48081, -5.91775, -5.72506, -5.6003, -4.80962, -5.67633, -5.97584, -5.82069, -5.82496, -5.77744, -5.77638, -5.74044, -5.95412, -5.72881, -5.86325, -5.12196, -5.57951, -5.70714, -5.67702, -5.00305, -4.66836
0.16, 0.0319375, -1.61367, -1.70242, -3.03922, -2.60108, -2.33025, -1.57889, -1.58473, -2.20122, -2.22788, -2.2222, -2.16206, -2.13238, -2.03683, -2.17705, -2.81363, -1.68183, -2.10071, -1.87003, -1.87035, -1.98911, -2.16599, -1.66312, -1.46971, -1.65729, -2.19866, -2.53417, -2.61253, -2.07918, -1.72887, -1.73697
0.18, 0.0319375, -1.77672, -1.18993, -1.55376, -1.79171, -1.99423, -1.94365, -2.2881, -1.58354, -1.71189, -1.87191, -1.4885, -2.00461, -2.43486, -1.97098, -2.05515, -1.8726, -1.92088, -2.01145, -1.65444, -1.65595, -2.0967, -1.45509, -1.59085, -1.63758, -1.82338, -1.6525, -1.67472, -1.57674, -1.65559, -1.51746
