Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1177,1176,0,1210,1224,0
0.01,1186,1176,0,1231,1224,0
0.022,1181,1176,0,1405,1224,181
0.033,1174,1176,0,1451,1224,227
0.045,1180,1176,0,1450,1224,226
0.056,1172,1176,0,1447,1224,223
0.063,1174,1176,0,1452,1224,228
0.072,1175,1176,0,1458,1224,234
0.083,1176,1176,0,1459,1224,235
0.096,1182,1176,0,1454,1224,230
0.107,1172,1176,0,1445,1224,221
0.118,1183,1176,0,1406,1224,182
0.13,1175,1176,0,1260,1224,0
0.143,1176,1176,0,1212,1224,0
0.156,1181,1176,0,1209,1224,0
0.169,1177,1176,0,1200,1224,0
0.182,1180,1176,0,1208,1224,0
0.194,1176,1176,0,1228,1224,0
0.207,1176,1176,0,1253,1224,0
0.217,1179,1176,0,1368,1224,144
0.23,1176,1176,0,1407,1224,183
0.243,1175,1176,0,1409,1224,185
0.254,1177,1176,0,1421,1224,197
0.267,1176,1176,0,1420,1224,196
0.28,1176,1176,0,1425,1224,201
0.294,1177,1176,0,1395,1224,171
0.305,1178,1176,0,1349,1224,125
0.318,1185,1176,0,1293,1224,69
0.329,1178,1176,0,1241,1224,0
0.339,1179,1176,0,1234,1224,0
0.349,1177,1176,0,1226,1224,0
0.36,1180,1176,0,1224,1224,0
0.373,1176,1176,0,1215,1224,0
0.387,1179,1176,0,1220,1224,0
0.399,1176,1176,0,1232,1224,0
0.411,1185,1176,0,1300,1224,76
0.424,1177,1176,0,1431,1224,207
0.435,1179,1176,0,1434,1224,210
0.447,1179,1176,0,1438,1224,214
0.462,1176,1176,0,1447,1224,223
0.476,1176,1176,0,1445,1224,221
0.487,1173,1176,0,1438,1224,214
0.498,1176,1176,0,1433,1224,209
0.51,1185,1176,0,1407,1224,183
0.521,1178,1176,0,1361,1224,137
0.53,1176,1176,0,1296,1224,72
0.541,1177,1176,0,1270,1224,46
0.551,1177,1176,0,1251,1224,0
0.563,1175,1176,0,1253,1224,0
0.576,1184,1177,0,1255,1224,0
0.59,1176,1177,0,1320,1224,96
0.606,1177,1177,0,1436,1224,212
0.617,1174,1176,0,1445,1224,221
0.629,1176,1176,0,1448,1224,224
0.64,1175,1176,0,1453,1224,229
0.651,1177,1176,0,1470,1224,246
0.664,1177,1176,0,1464,1224,240
0.677,1176,1176,0,1459,1224,235
0.69,1181,1176,0,1440,1224,216
0.701,1180,1177,0,1408,1224,184
0.715,1174,1176,0,1289,1224,65
0.728,1183,1177,0,1243,1224,0
0.738,1176,1177,0,1226,1224,0
0.748,1187,1177,0,1218,1224,0
0.757,1176,1177,0,1206,1224,0
0.765,1185,1177,0,1207,1224,0
0.773,1184,1177,0,1206,1224,0
0.781,1179,1177,0,1213,1224,0
0.79,1179,1177,0,1213,1224,0
0.8,1177,1177,0,1229,1224,0
0.81,1177,1177,0,1254,1224,0
0.817,1176,1177,0,1358,1224,134
0.825,1176,1177,0,1399,1224,175
0.832,1176,1177,0,1400,1224,176
0.84,1177,1177,0,1406,1224,182
0.847,1180,1177,0,1425,1224,201
0.854,1179,1177,0,1422,1224,198
0.863,1177,1177,0,1422,1224,198
0.871,1184,1177,0,1429,1224,205
0.879,1181,1177,0,1430,1224,206
0.886,1175,1177,0,1421,1224,197
0.893,1179,1177,0,1435,1224,211
0.901,1177,1177,0,1421,1224,197
0.907,1174,1177,0,1422,1224,198
0.915,1179,1177,0,1409,1224,185
0.923,1176,1177,0,1408,1224,184
0.931,1175,1177,0,1387,1224,163
0.939,1177,1177,0,1369,1224,145
0.949,1175,1177,0,1311,1224,87
0.959,1173,1177,0,1257,1224,0
0.968,1175,1177,0,1225,1224,0
0.978,1181,1177,0,1216,1224,0
0.988,1177,1177,0,1203,1224,0
0.997,1176,1177,0,1202,1224,0
1.004,1175,1176,0,1205,1224,0
1.014,1177,1176,0,1206,1224,0
1.024,1177,1176,0,1218,1224,0
1.036,1179,1177,0,1217,1224,0
1.05,1181,1177,0,1235,1224,0
1.064,1178,1177,0,1310,1224,86
1.075,1177,1177,0,1401,1224,177
1.087,1168,1176,0,1421,1224,197
1.097,1176,1176,0,1414,1224,190
1.11,1173,1176,0,1412,1224,188
1.121,1176,1176,0,1415,1224,191
1.133,1178,1176,0,1412,1224,188
1.145,1173,1176,0,1397,1224,173
1.158,1175,1176,0,1358,1224,134
1.171,1187,1176,0,1284,1224,60
1.181,1176,1176,0,1243,1224,0
1.194,1177,1176,0,1226,1224,0
1.206,1180,1176,0,1220,1224,0
1.22,1175,1176,0,1210,1224,0
1.232,1171,1176,0,1208,1224,0
1.245,1176,1176,0,1212,1224,0
1.257,1177,1176,0,1217,1224,0
1.268,1177,1176,0,1229,1224,0
1.28,1175,1176,0,1246,1224,0
1.292,1185,1176,0,1326,1224,102
1.304,1175,1176,0,1396,1224,172
1.315,1176,1176,0,1411,1224,187
1.326,1178,1176,0,1407,1224,183
1.336,1174,1176,0,1405,1224,181
1.346,1175,1176,0,1401,1224,177
1.358,1178,1176,0,1392,1224,168
1.369,1180,1176,0,1351,1224,127
1.38,1174,1176,0,1279,1224,55
1.389,1178,1176,0,1245,1224,0
1.402,1177,1176,0,1232,1224,0
1.413,1175,1176,0,1229,1224,0
1.422,1177,1176,0,1232,1224,0
1.433,1172,1176,0,1233,1224,0
1.447,1182,1176,0,1247,1224,0
1.46,1175,1176,0,1300,1224,76
1.473,1176,1176,0,1410,1224,186
1.485,1183,1176,0,1428,1224,204
1.499,1175,1176,0,1437,1224,213
1.51,1174,1176,0,1429,1224,205
1.523,1177,1176,0,1437,1224,213
1.535,1175,1176,0,1435,1224,211
1.547,1174,1176,0,1430,1224,206
1.56,1176,1176,0,1415,1224,191
1.572,1184,1176,0,1320,1224,96
1.584,1176,1176,0,1256,1224,0
1.596,1174,1176,0,1242,1224,0
1.607,1176,1176,0,1242,1224,0
1.619,1179,1176,0,1256,1224,0
1.631,1177,1176,0,1289,1224,65
1.64,1178,1176,0,1399,1224,175
1.651,1184,1176,0,1431,1224,207
1.663,1175,1176,0,1432,1224,208
1.676,1173,1176,0,1438,1224,214
1.689,1175,1176,0,1449,1224,225
1.702,1176,1176,0,1440,1224,216
1.714,1179,1176,0,1442,1224,218
1.727,1178,1176,0,1427,1224,203
1.752,1181,1176,0,1378,1224,154
1.761,1174,1176,0,1230,1224,0
1.77,1177,1176,0,1216,1224,0
1.779,1173,1176,0,1214,1224,0
1.788,1178,1176,0,1219,1224,0
1.798,1174,1176,0,1225,1224,0
1.809,1174,1176,0,1224,1224,0
1.821,1175,1176,0,1260,1225,0
1.831,1176,1176,0,1409,1225,184
1.84,1177,1176,0,1442,1225,217
1.85,1178,1176,0,1460,1225,235
1.863,1173,1176,0,1453,1225,228
1.871,1176,1176,0,1465,1225,240
1.882,1179,1176,0,1458,1225,233
1.895,1180,1176,0,1460,1225,235
1.908,1176,1176,0,1457,1225,232
1.922,1178,1176,0,1458,1225,233
1.934,1173,1176,0,1412,1225,187
1.949,1177,1176,0,1266,1225,41
1.961,1179,1176,0,1228,1225,0
1.972,1179,1176,0,1230,1225,0
1.984,1175,1176,0,1227,1225,0
1.997,1175,1176,0,1243,1225,0
2.008,1180,1176,0,1306,1225,81
2.021,1177,1176,0,1424,1225,199
2.033,1176,1176,0,1440,1225,215
2.045,1178,1176,0,1441,1225,216
2.057,1176,1176,0,1441,1225,216
2.07,1176,1176,0,1446,1225,221
2.082,1183,1176,0,1461,1225,236
2.092,1175,1176,0,1439,1225,214
2.104,1175,1176,0,1412,1225,187
2.117,1177,1176,0,1299,1225,74
2.128,1176,1176,0,1244,1225,0
2.139,1183,1176,0,1232,1225,0
2.151,1178,1176,0,1234,1225,0
2.164,1176,1176,0,1245,1225,0
2.177,1176,1176,0,1325,1225,100
2.199,1176,1176,0,1432,1225,207
2.211,1177,1176,0,1442,1225,217
2.223,1178,1176,0,1444,1225,219
2.235,1172,1176,0,1447,1225,222
2.248,1174,1176,0,1450,1225,225
2.258,1175,1176,0,1457,1225,232
2.269,1178,1176,0,1439,1225,214
2.281,1175,1176,0,1407,1225,182
2.292,1177,1176,0,1281,1225,56
2.302,1186,1176,0,1233,1225,0
2.313,1176,1176,0,1224,1225,0
2.325,1177,1176,0,1226,1225,0
2.336,1182,1176,0,1250,1225,0
2.348,1179,1176,0,1299,1225,74
2.36,1176,1176,0,1448,1225,223
2.374,1181,1176,0,1451,1225,226
2.388,1174,1176,0,1469,1225,244
2.398,1172,1176,0,1459,1225,234
2.41,1174,1176,0,1474,1225,249
2.422,1183,1176,0,1485,1225,260
2.437,1178,1176,0,1471,1225,246
2.449,1177,1176,0,1470,1225,245
2.463,1175,1176,0,1480,1225,255
2.476,1177,1176,0,1472,1225,247
2.487,1176,1176,0,1478,1225,253
2.498,1179,1176,0,1483,1225,258
2.511,1173,1176,0,1472,1225,247
2.524,1173,1176,0,1463,1225,238
2.535,1176,1176,0,1467,1225,242
2.547,1174,1176,0,1477,1225,252
2.559,1179,1176,0,1472,1225,247
2.57,1179,1176,0,1468,1225,243
2.581,1176,1176,0,1467,1225,242
2.594,1175,1176,0,1455,1225,230
2.608,1179,1176,0,1318,1225,93
2.62,1177,1176,0,1219,1225,0
2.633,1179,1176,0,1211,1225,0
2.645,1182,1176,0,1199,1225,0
2.656,1176,1176,0,1206,1225,0
2.67,1176,1176,0,1205,1225,0
2.684,1179,1176,0,1208,1225,0
2.696,1174,1176,0,1229,1225,0
2.709,1178,1176,0,1275,1225,50
2.722,1179,1176,0,1405,1225,180
2.734,1175,1176,0,1417,1225,192
2.747,1178,1176,0,1430,1225,205
2.757,1178,1176,0,1429,1225,204
2.77,1179,1176,0,1449,1225,224
2.783,1173,1176,0,1437,1225,212
2.796,1172,1176,0,1439,1225,214
2.809,1173,1176,0,1429,1225,204
2.821,1182,1176,0,1433,1225,208
2.832,1176,1176,0,1411,1225,186
2.844,1173,1176,0,1383,1225,158
2.856,1175,1176,0,1272,1225,47
2.866,1175,1176,0,1219,1224,0
2.877,1179,1176,0,1209,1224,0
2.887,1178,1176,0,1209,1224,0
2.896,1175,1176,0,1195,1224,0
2.905,1177,1176,0,1197,1224,0
2.912,1175,1176,0,1195,1224,0
2.919,1176,1176,0,1191,1224,0
2.927,1176,1176,0,1200,1224,0
2.936,1178,1176,0,1195,1224,0
2.946,1178,1176,0,1195,1224,0
2.954,1171,1176,0,1195,1223,0
2.963,1175,1176,0,1199,1223,0
2.971,1174,1176,0,1195,1223,0
2.979,1177,1176,0,1203,1223,0
2.988,1179,1176,0,1192,1223,0
2.996,1184,1176,0,1201,1223,0
3.004,1176,1176,0,1194,1223,0
3.011,1180,1176,0,1197,1223,0
3.019,1178,1176,0,1197,1223,0
3.026,1181,1176,0,1192,1222,0
3.032,1173,1176,0,1197,1222,0
3.039,1175,1176,0,1200,1222,0
3.047,1174,1176,0,1210,1222,0
3.054,1178,1176,0,1215,1222,0
3.061,1176,1176,0,1235,1222,0
3.069,1175,1176,0,1330,1222,108
3.076,1180,1176,0,1403,1222,181
3.085,1177,1176,0,1410,1222,188
3.093,1176,1176,0,1410,1222,188
3.102,1176,1176,0,1403,1222,181
3.111,1179,1176,0,1409,1222,187
3.119,1182,1176,0,1403,1222,181
3.127,1175,1176,0,1413,1222,191
3.136,1175,1176,0,1387,1222,165
3.144,1173,1176,0,1372,1222,150
3.155,1178,1176,0,1282,1222,60
3.168,1177,1176,0,1227,1222,0
3.182,1180,1176,0,1202,1222,0
3.196,1171,1176,0,1202,1222,0
3.209,1177,1176,0,1196,1222,0
3.221,1173,1176,0,1200,1222,0
3.232,1176,1176,0,1209,1222,0
3.244,1174,1176,0,1225,1222,0
3.256,1179,1176,0,1279,1222,57
3.267,1179,1176,0,1402,1222,180
3.279,1177,1176,0,1422,1222,200
3.292,1180,1176,0,1428,1222,206
3.305,1175,1176,0,1419,1222,197
3.318,1175,1176,0,1419,1222,197
3.331,1178,1176,0,1413,1222,191
3.343,1174,1176,0,1356,1222,134
3.354,1179,1176,0,1251,1222,0
3.364,1178,1176,0,1220,1222,0
3.376,1175,1176,0,1209,1222,0
3.385,1180,1176,0,1208,1222,0
3.394,1173,1176,0,1212,1222,0
3.404,1171,1176,0,1214,1222,0
3.417,1178,1176,0,1225,1222,0
3.43,1175,1176,0,1269,1222,47
3.443,1176,1176,0,1406,1222,184
3.454,1180,1176,0,1427,1222,205
3.466,1180,1176,0,1435,1222,213
3.478,1182,1176,0,1442,1222,220
3.49,1172,1176,0,1444,1222,222
3.502,1176,1176,0,1449,1222,227
3.515,1174,1176,0,1444,1222,222
3.528,1181,1176,0,1455,1222,233
3.54,1177,1176,0,1457,1222,235
3.554,1174,1176,0,1457,1222,235
3.566,1181,1176,0,1458,1222,236
3.578,1179,1176,0,1450,1222,228
3.594,1175,1176,0,1466,1222,244
3.607,1177,1176,0,1451,1222,229
3.62,1177,1176,0,1448,1222,226
3.634,1177,1176,0,1455,1222,233
3.647,1176,1176,0,1457,1222,235
3.657,1179,1176,0,1457,1222,235
3.666,1180,1176,0,1452,1222,230
3.679,1180,1176,0,1461,1222,239
3.692,1173,1176,0,1457,1222,235
3.704,1178,1176,0,1439,1222,217
3.715,1176,1176,0,1376,1222,154
3.727,1173,1176,0,1246,1222,0
3.739,1175,1176,0,1211,1222,0
3.751,1175,1176,0,1206,1222,0
3.764,1177,1176,0,1203,1222,0
3.776,1177,1176,0,1207,1222,0
3.787,1176,1176,0,1216,1222,0
3.799,1175,1176,0,1233,1222,0
3.812,1175,1176,0,1316,1222,94
3.823,1178,1176,0,1405,1222,183
3.839,1175,1176,0,1422,1222,200
3.849,1178,1176,0,1434,1222,212
3.859,1176,1176,0,1433,1222,211
3.869,1180,1176,0,1432,1222,210
3.878,1174,1176,0,1441,1222,219
3.887,1171,1176,0,1437,1222,215
3.896,1172,1176,0,1440,1222,218
3.906,1185,1176,0,1445,1222,223
3.919,1180,1176,0,1440,1222,218
3.932,1178,1176,0,1437,1222,215
3.945,1174,1176,0,1431,1222,209
3.958,1174,1176,0,1413,1222,191
3.97,1176,1176,0,1390,1222,168
3.982,1177,1176,0,1297,1222,75
3.992,1176,1176,0,1237,1222,0
4.007,1174,1176,0,1217,1222,0
4.017,1178,1176,0,1204,1222,0
4.027,1178,1176,0,1200,1221,0
4.037,1176,1176,0,1207,1221,0
4.046,1177,1176,0,1207,1221,0
4.055,1183,1176,0,1196,1221,0
4.064,1180,1176,0,1196,1221,0
4.075,1183,1176,0,1200,1221,0
4.085,1177,1176,0,1201,1221,0
4.096,1177,1176,0,1201,1221,0
4.106,1176,1176,0,1192,1221,0
4.118,1180,1176,0,1197,1221,0
4.132,1175,1176,0,1200,1221,0
4.145,1174,1176,0,1233,1221,0
4.158,1171,1176,0,1394,1221,173
4.167,1176,1176,0,1412,1221,191
4.181,1173,1176,0,1425,1221,204
4.19,1174,1176,0,1407,1221,186
4.2,1176,1176,0,1416,1221,195
4.21,1177,1176,0,1408,1221,187
4.224,1175,1176,0,1413,1221,192
4.238,1177,1176,0,1379,1221,158
4.25,1181,1176,0,1272,1221,51
4.263,1174,1176,0,1229,1221,0
4.275,1176,1176,0,1226,1221,0
4.287,1173,1176,0,1236,1221,0
4.299,1175,1176,0,1269,1221,48
4.312,1175,1176,0,1369,1221,148
4.324,1178,1176,0,1396,1221,175
4.336,1174,1176,0,1407,1221,186
4.348,1174,1176,0,1411,1221,190
4.36,1172,1176,0,1419,1221,198
4.373,1174,1176,0,1412,1221,191
4.385,1174,1176,0,1400,1221,179
4.396,1180,1176,0,1383,1221,162
4.409,1180,1176,0,1317,1221,96
4.423,1175,1176,0,1245,1221,0
4.434,1175,1176,0,1227,1221,0
4.446,1176,1176,0,1222,1221,0
4.457,1176,1176,0,1224,1221,0
4.468,1171,1176,0,1236,1221,0
4.481,1174,1176,0,1273,1221,52
4.494,1180,1176,0,1356,1221,135
4.506,1174,1176,0,1383,1221,162
4.519,1172,1176,0,1395,1221,174
4.531,1175,1176,0,1405,1221,184
4.541,1180,1176,0,1417,1221,196
4.553,1178,1176,0,1426,1221,205
4.568,1176,1176,0,1423,1221,202
4.579,1175,1176,0,1428,1221,207
4.591,1177,1176,0,1433,1221,212
4.599,1176,1176,0,1434,1221,213
4.612,1177,1176,0,1444,1221,223
4.624,1174,1176,0,1428,1221,207
4.637,1172,1176,0,1431,1221,210
4.649,1175,1176,0,1427,1221,206
4.661,1176,1176,0,1429,1221,208
4.674,1176,1176,0,1430,1221,209
4.687,1177,1176,0,1422,1221,201
4.699,1179,1176,0,1420,1221,199
4.71,1178,1176,0,1425,1221,204
4.72,1175,1176,0,1416,1221,195
4.731,1175,1176,0,1416,1221,195
4.742,1178,1176,0,1385,1221,164
4.753,1177,1176,0,1330,1221,109
4.764,1180,1176,0,1250,1221,0
4.775,1176,1176,0,1222,1221,0
4.787,1176,1176,0,1215,1221,0
4.801,1177,1176,0,1218,1221,0
4.814,1174,1176,0,1211,1221,0
4.828,1176,1176,0,1215,1221,0
4.842,1178,1176,0,1222,1221,0
4.856,1175,1176,0,1266,1221,45
4.867,1180,1176,0,1411,1221,190
4.878,1179,1176,0,1436,1221,215
4.89,1181,1176,0,1448,1221,227
4.904,1173,1176,0,1444,1221,223
4.917,1177,1176,0,1461,1221,240
4.929,1178,1176,0,1455,1221,234
4.941,1176,1176,0,1465,1221,244
4.954,1171,1176,0,1471,1221,250
4.969,1180,1176,0,1449,1221,228
4.981,1173,1176,0,1453,1221,232
4.992,1174,1176,0,1457,1221,236
5.005,1173,1176,0,1455,1221,234
5.017,1175,1176,0,1453,1221,232
5.03,1173,1176,0,1455,1221,234
5.043,1181,1176,0,1467,1221,246
5.054,1178,1176,0,1465,1221,244
5.064,1175,1176,0,1471,1221,250
5.075,1178,1176,0,1468,1221,247
5.082,1178,1176,0,1458,1221,237
5.092,1175,1176,0,1461,1221,240
5.102,1175,1176,0,1462,1221,241
5.11,1179,1176,0,1454,1221,233
5.119,1176,1176,0,1459,1221,238
5.129,1178,1176,0,1463,1221,242
5.138,1178,1176,0,1431,1221,210
5.146,1175,1176,0,1415,1221,194
5.154,1172,1176,0,1337,1221,116
5.161,1179,1176,0,1249,1221,0
5.168,1176,1176,0,1220,1221,0
5.176,1179,1176,0,1205,1221,0
5.182,1181,1176,0,1204,1221,0
5.19,1174,1176,0,1198,1221,0
5.197,1178,1176,0,1196,1221,0
5.205,1177,1176,0,1198,1221,0
5.213,1181,1176,0,1198,1221,0
5.221,1187,1176,0,1204,1220,0
5.229,1180,1176,0,1196,1220,0
5.237,1173,1176,0,1210,1220,0
5.246,1175,1176,0,1218,1220,0
5.258,1176,1176,0,1250,1220,0
5.268,1178,1176,0,1460,1220,240
5.276,1186,1176,0,1481,1220,261
5.285,1175,1176,0,1477,1220,257
