# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -8.05905, -8.0282, -7.49871, -8.05905, -7.56773, -7.85467, -7.34408, -7.58623, -7.39658, -7.39783, -7.85963, -7.18897, -7.23887, -6.80699, -7.51822, -6.80178, -7.13451, -6.54313, -6.50774, -6.26676, -6.2901, -6.37224, -6.25614, -6.46501, -6.58997, -6.08988, -5.8476, -5.80176, -5.66158, -6.04175
0.02, 0.0319375, -8.05905, -7.79489, -7.51104, -7.96062, -7.28059, -7.23021, -8.05905, -8.03065, -7.07762, -7.24189, -7.11468, -6.90409, -6.67458, -6.8453, -7.41926, -6.79337, -6.86809, -6.59127, -6.54849, -6.48012, -6.25834, -6.06693, -6.16049, -6.48684, -6.29326, -6.19498, -5.97828, -5.99889, -5.69305, -5.69371
0.04, 0.0319375, -7.9187, -7.33979, -7.64388, -7.76158, -7.78637, -6.90536, -7.72329, -7.02406, -7.1961, -7.3356, -7.3154, -6.7347, -7.22798, -7.00212, -6.91816, -6.42116, -6.60627, -6.62187, -6.33339, -6.37209, -6.17887, -6.61281, -6.34633, -6.20488, -6.14467, -5.71652, -5.88706, -6.15826, -6.25686, -6.08196
0.06, 0.0319375, -7.56629, -8.00694, -8.05905, -7.50692, -7.20279, -6.8838, -6.9816, -7.39662, -7.14936, -7.3038, -7.00776, -6.81859, -6.55845, -7.0929, -6.73281, -6.51846, -6.26499, -6.09603, -6.36309, -6.179, -6.39769, -6.00707, -6.10061, -5.9796, -6.3, -5.71354, -5.52145, -6.05781, -6.37122, -5.90031
0.08, 0.0319375, -7.58892, -7.38178, -8.05905, -7.27008, -7.03393, -7.24064, -6.63786, -7.23874, -7.05705, -7.74745, -7.22377, -6.66699, -6.64719, -6.92475, -6.77179, -6.50434, -6.16523, -6.5012, -6.01839, -6.18496, -6.54269, -6.1255, -6.16782, -6.2058, -5.75285, -6.04982, -6.21966, -5.78863, -5.68074, -5.61496
0.1, 0.0319375, -8.05905, -7.14529, -8.05905, -7.40643, -6.72149, -6.72808, -7.31728, -6.99284, -6.77367, -6.57381, -7.23549, -7.01836, -6.73987, -6.28526, -6.67303, -6.42922, -6.17484, -6.19896, -6.03866, -6.41207, -5.9546, -6.23257, -6.16627, -5.82716, -5.89439, -5.86016, -5.90717, -5.77009, -5.68182, -5.66049
0.12, 0.0319375, -4.51329, -4.3034, -4.19276, -4.92141, -4.76765, -4.54178, -4.56992, -4.38306, -3.82882, -4.55377, -4.9343, -4.30033, -3.90628, -4.27762, -4.42607, -4.50058, -4.36651, -4.41411, -4.04975, -4.91911, -4.85067, -4.74324, -3.7152, -3.4971, -3.29752, -3.53292, -3.28313, -3.26916, -3.44554, -2.80543
0.14, 0.0319375, -2.25076, -1.41234, -1.2436, -1.44756, -1.73346, -2.0669, -1.72556, -1.08724, -0.813465, -1.00176, -1.16903, -0.92963, -0.826704, -0.948853, -1.17195, -1.11859, -0.845666, -1.02362, -1.38272, -1.36896, -2.08524, -2.46792, -1.55553, -0.991017, -1.15288, -1.57216, -1.37852, -0.98565, 0.0518517, 1.13906
0.16, 0.0319375, -1.28168, -1.34008, -1.02435, -1.12802, -1.50161, -2.36745, -1.63218, -1.28061, -1.27377, -1.42632, -1.56182, -1.48244, -1.2729, -1.34822, -1.45478, -1.48459, -1.52671, -1.24541, -1.12718, -1.52917, -1.2535, -1.23719, -0.981303, -0.640972, -0.821577, -0.660855, -0.635619, -0.500815, 0.0268274, 0.523746
0.18, 0.0319375, -0.185131, -0.366817, -0.150675, 0.195084, -0.396819, -0.893847, -0.301618, 0.223622, 0.727395, 0.388036, 0.638236, 1.00973, 1.14541, 1.40031, 0.324529, -0.143169, 0.0312837, -0.0551202, 0.199108, -0.0856996, 0.396342, 0.783736, 1.04111, 1.31167, 0.845561, 0.42643, 1.04438, 1.36098, 1.88802, 3.44413
0.2, 0.0319375, -0.120381, -0.459426, -1.45467, -0.964462, -0.929405, -0.705031, -1.00068, -1.91357, -1.44612, -0.744893, -0.564087, -0.671226, -0.804181, -1.04672, -1.50753, -1.07548, -0.470142, -0.397978, -0.716478, -0.664144, -0.495407, -0.480645, -0.0560081, 0.103707, -0.107043, -0.306121, 0.242995, 0.493346, 1.47637, 2.01846
0.22, 0.0319375, -0.19346, -0.834693, -0.979599, -0.175953, -1.06038, -0.480681, -0.182665, -0.337195, 0.321712, -0.268671, -0.107702, -0.271136, 0.277341, -0.2479, -0.171687, -0.503037, 0.373325, 0.139192, -0.151882, -0.595022, -0.385505, -0.455101, 0.366862, 0.658597, 0.127867, -0.575469, 0.00123306, 0.494777, 1.47705, 2.71633
0.24, 0.0319375, -0.551246, -1.20894, -1.49572, -1.28412, -0.961067, -1.77742, -1.8731, -1.53506, -1.4084, -1.42487, -1.24854, -0.638638, -1.22427, -1.4212, -1.58834, -1.79777, -0.814904, -0.665154, -0.368622, -0.731446, -0.973776, -1.07856, -0.83354, -0.420683, -0.532472, -0.756118, -0.651493, -0.764035, -0.308427, 0.159846
0.26, 0.0319375, -0.981399, -0.558396, -0.265322, -0.0622467, -0.0735289, -0.985819, -0.0648149, 0.287979, 0.0117334, -0.32481, 0.140437, 0.244512, -0.120076, 0.855837, 0.700052, 0.202031, 0.667901, 0.112633, 0.113296, 0.237718, -0.0768175, -0.0125607, 1.29266, 1.3504, -0.534327, 0.547332, 0.858181, 1.10883, 2.12456, 3.13314
0.28, 0.0319375, -1.23435, -1.23988, -1.04387, -1.57296, -1.46901, -1.18027, -1.5923, -2.07008, -1.41951, -1.6626, -1.43259, -1.5578, -1.42079, -1.54879, -1.45579, -0.743507, -0.718692, -1.17288, -1.35781, -1.01774, -0.843822, -0.420919, -0.290653, -0.289637, -0.51033, -0.455148, -0.192288, -0.512005, 0.000756335, 0.736826
0.3, 0.0319375, -1.11822, -0.753637, -0.972699, -0.990261, -1.59662, -1.39099, -0.89732, -0.859196, -0.603433, -0.378405, -0.519359, -0.456486, -0.277791, -0.195375, -0.271158, -0.121849, 0.0968088, -0.11022, -0.413252, -1.01796, -0.493109, -0.407191, -0.0553527, -0.11811, -0.180162, 0.222791, 0.411119, 0.774803, 1.55744, 2.47286
0.32, 0.0319375, -0.883815, -1.11363, -1.06784, -1.71832, -1.22337, -1.01037, -1.3662, -1.34649, -1.3174, -2.57162, -2.60007, -1.71522, -1.54177, -1.29936, -1.31124, -1.16738, -0.988379, -0.982545, -0.77953, -0.807913, -1.34296, -0.677696, -0.647395, -0.46064, -0.565009, -0.863074, -0.606455, -0.298438, -0.424319, -0.13238
0.34, 0.0319375, -1.72127, -1.91433, -1.65184, -2.27695, -1.16454, -1.64979, -1.98533, -1.36961, -1.46766, -1.52295, -1.58063, -1.66986, -1.33449, -1.3558, -1.39055, -1.3578, -1.21774, -1.27991, -1.03096, -0.904462, -0.6774, -0.868915, -0.50282, -0.753271, -0.926733, -0.6692, -0.554018, -0.551985, -0.447565, -0.0938346
0.36, 0.0319375, -1.79191, -2.29919, -2.27405, -2.82624, -2.02875, -2.32837, -2.14352, -1.98532, -1.52185, -2.01819, -2.33115, -2.43522, -1.97507, -1.70331, -2.06717, -1.98973, -1.68707, -1.77451, -2.0594, -1.6921, -1.3577, -1.17112, -1.21144, -1.18684, -1.28092, -1.35184, -1.35587, -1.33335, -0.954239, -0.889735
0.38, 0.0319375, -2.49204, -2.51399, -2.66112, -3.58414, -3.29439, -2.98267, -2.37863, -2.96771, -2.7628, -2.86944, -2.47646, -2.33866, -2.89549, -2.60094, -2.45402, -2.90296, -2.39917, -2.07658, -2.06856, -2.02689, -2.10769, -1.79476, -1.50682, -1.66046, -1.94051, -1.88318, -1.74079, -1.73978, -1.62524, -1.62551
0.4, 0.0319375, -2.88182, -2.12565, -2.77202, -3.66155, -2.8789, -2.60722, -2.88557, -2.8403, -3.49373, -3.26341, -3.34731, -3.10659, -2.89164, -3.1486, -2.6889, -2.79922, -2.9937, -3.00562, -2.46938, -2.2377, -2.36426, -2.58307, -2.71904, -2.17518, -2.05425, -1.92052, -1.84056, -1.81059, -1.93937, -1.75342
0.42, 0.0319375, -4.39806, -2.14819, -2.43873, -3.12526, -3.01924, -2.86649, -3.76667, -2.98085, -2.9828, -3.42518, -2.80144, -3.13965, -3.13497, -2.81331, -2.9523, -3.02852, -2.64161, -2.72017, -2.56717, -2.18541, -1.85967, -1.80524, -1.69338, -1.96999, -1.95331, -1.83162, -1.94653, -2.07652, -1.8438, -1.70859
0.44, 0.0319375, -3.59329, -2.794, -3.38425, -3.79025, -3.98859, -4.27108, -3.57249, -3.06395, -3.0081, -3.5893, -3.1283, -3.15091, -3.38303, -2.66898, -3.16196, -3.22513, -2.99629, -2.919, -2.78903, -2.28993, -2.20079, -2.05032, -2.29351, -2.37263, -2.71122, -2.69578, -2.17427, -2.20063, -2.18623, -2.02364
0.46, 0.0319375, -2.6764, -2.31154, -3.10925, -3.36669, -3.2197, -3.81299, -3.22972, -2.98796, -2.78588, -3.29412, -3.66055, -3.09255, -3.33804, -2.88504, -2.75647, -3.03511, -2.68363, -2.62271, -2.43506, -2.31603, -2.45208, -2.08122, -1.59249, -2.10003, -2.44865, -2.42542, -2.58826, -2.35871, -1.97806, -2.00978
0.48, 0.0319375, -2.35418, -2.03381, -2.94123, -3.20798, -3.64403, -3.98812, -3.23022, -2.94789, -3.13836, -3.35642, -3.33986, -3.30021, -2.85896, -2.76186, -2.88965, -2.97765, -2.78417, -2.23203, -2.21321, -2.2834, -1.6634, -1.62092, -1.39311, -1.57892, -1.84716, -1.90721, -1.64515, -1.46259, -1.66571, -1.89164
0.5, 0.0319375, -2.0202, -2.78334, -2.5391, -3.49835, -3.01386, -2.24284, -2.75015, -3.18309, -3.18093, -2.66797, -3.00598, -3.21468, -3.4736, -2.80847, -2.74574, -3.03338, -3.21584, -2.23745, -2.31567, -2.22428, -1.90432, -1.45907, -1.81094, -1.63759, -2.04016, -1.86054, -1.73516, -1.89019, -1.81341, -1.61955
0.52, 0.0319375, -2.02988, -1.17642, -1.50456, -1.95118, -1.88851, -1.90744, -2.66267, -1.34695, -1.50656, -2.14835, -2.2683, -1.61747, -1.72878, -2.38571, -2.15498, -1.77295, -1.59419, -1.77716, -1.27319, -1.16593, -1.34194, -0.826855, -1.21053, -0.63626, -0.497696, -0.709577, -0.801861, -0.118156, 0.108345, 1.1177
0.54, 0.0319375, -1.45573, -1.80769, -1.83558, -1.8005, -0.628521, -0.761165, -1.03942, -0.0431448, -0.0378724, -0.066499, -0.386484, -0.169518, 0.200857, 0.322089, 0.00658106, 0.00704069, 0.593332, 0.653875, -0.458033, -0.797687, -0.283226, 0.377908, 0.555766, 1.06468, 0.515784, 0.528608, 0.538519, 0.877111, 1.16505, 1.89494
0.56, 0.0319375, -0.939106, -0.152135, 1.249, 2.71465, 2.48684, 1.27433, 1.72633, 2.25708, 3.71987, 3.25745, 1.63381, 2.46875, 3.58157, 2.75526, 2.34229, 2.94809, 2.20683, 2.57156, 2.1837, 1.17474, 1.62965, 1.80786, 2.23004, 2.88917, 1.96929, 1.30028, 1.80479, 2.03048, 2.42209, 3.51574
0.58, 0.0319375, -0.285064, 1.91642, 2.8618, 1.43405, 1.22152, 0.729856, 2.67428, 2.2722, 2.51134, 2.33185, 2.17934, 2.60009, 2.64521, 2.76287, 2.27252, 2.4806, 2.50118, 2.58076, 1.65985, 1.93263, 1.40862, 1.50456, 2.42184, 2.79953, 2.38988, 1.6948, 1.57268, 2.03328, 2.48739, 3.67096
