# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.587995, -0.509258, -0.79674, -1.16805, -1.11569, 0.0444183, -1.14317, -1.44345, -0.789478, -0.592229, -0.68272, 0.683467, -1.99446, -1.37879, 0.011037, 1.86865, 0.147211, 0.229802, 1.48172, -1.08436, -0.133502, 0.391989, -0.596514, 0.981644, 1.27129, 1.08942, 1.36245, 1.27043, 1.29281, 1.68294
0.02, 0.0319375, -0.974857, -0.0831891, -0.783393, -1.02439, -1.14793, 0.274335, -0.975895, -1.00119, -0.969263, -0.670208, -1.12734, 0.120151, -1.53425, -1.36979, 0.183833, 2.46944, 0.375842, 0.278592, 2.20105, 0.115083, -0.358598, 0.383523, -0.382169, 1.88053, 0.90949, 1.34713, 1.25713, 1.25935, 1.28919, 1.76479
0.04, 0.0319375, -0.994421, -0.862949, -0.941968, -1.01701, -1.02358, 0.675668, -0.585201, -1.11383, -1.3244, -1.03664, -1.27293, 0.597509, -0.679839, -0.948751, -0.152531, 2.70157, 1.07657, 0.120188, 1.98731, 0.154773, 0.117128, 1.11575, -0.228697, 2.19637, 1.29501, 1.95592, 1.05969, 1.21868, 1.13584, 1.58416
0.06, 0.0319375, -1.2063, -0.832669, -0.583371, -0.890664, -1.06483, 0.847541, -0.227637, -1.00055, -1.1037, -0.953925, -0.737387, 1.51701, -0.206395, -0.818187, -0.0395449, 1.94551, 0.781793, 0.394796, 1.29422, -0.240368, 0.204367, 0.735448, -1.09004, 1.74822, 1.03814, 2.26565, 1.56114, 1.77271, 1.31993, 1.73627
0.08, 0.0319375, -1.52096, -0.803395, -1.08633, -0.520141, -0.528625, 1.03445, 0.0192401, -1.25673, -0.847769, -1.52171, -1.00012, 1.78269, 0.470058, -0.122299, -0.233735, 2.97226, 1.5087, -0.00961693, 1.5143, -0.0294816, -0.556371, 0.135144, -0.980997, 1.64559, 0.820443, 2.3315, 1.15251, 1.37665, 1.56073, 1.58203
0.1, 0.0319375, -1.57659, -0.431718, -0.908876, -0.982305, -0.666185, 1.05885, -0.0357709, -1.10533, -1.21973, -1.88058, -1.02514, 2.01816, 0.612006, -0.205578, -0.0576619, 3.06847, 1.5976, 0.130235, 1.66323, 0.272679, -0.685305, 0.476671, -1.25589, 1.62184, 0.858514, 2.17861, 1.18326, 1.33306, 1.51353, 1.80242
0.12, 0.0319375, -0.939373, -0.211815, -0.407821, -1.35245, -1.23808, 0.868102, -0.0694919, -1.7135, -1.23834, -0.821167, -0.62209, 1.64135, 0.0713151, 0.342081, 0.566664, 3.06321, 1.60166, 0.19219, 1.9034, 0.684806, -0.169331, 0.410705, -0.160444, 2.30422, 1.36516, 2.3402, 1.32966, 1.47908, 1.54516, 1.85123
0.14, 0.0319375, -0.838201, -0.323472, -0.16352, -0.46747, -1.16677, 0.853058, -0.0557687, -1.04062, -0.819183, -1.14909, -0.809751, 1.37645, -0.465854, -0.245948, -0.0452911, 2.63989, 1.32456, 0.0793461, 1.69778, 0.572939, 0.269605, 1.09467, -0.0110452, 2.15087, 1.18513, 2.10172, 0.773933, 1.05113, 1.34323, 2.23329
0.16, 0.0319375, -2.04746, -0.701306, -0.519165, -0.826074, -0.675953, 0.895997, -0.187118, -1.07127, -0.972461, -0.755615, -0.567665, 1.72745, -0.182268, -0.403619, 0.0861042, 3.11452, 1.32001, 0.0501975, 1.31402, 0.395458, -0.0955983, 1.0003, 0.278244, 2.01305, 0.921238, 2.0493, 1.12425, 1.02347, 1.11075, 2.07568
0.18, 0.0319375, -1.06131, 0.217854, -0.636312, -1.1454, -0.660161, 0.897336, -0.0317325, -0.962529, -0.794729, -0.889372, -0.414556, 1.98668, -0.0229788, -0.28156, 0.583719, 3.74493, 1.87332, -0.178488, 0.974202, -0.286998, -0.0939958, 0.828149, 0.519712, 2.14246, 0.999735, 1.72129, 1.27272, 1.3501, 1.22245, 1.78538
