# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.97034, -7.88385, -7.66325, -8.04818, -7.72297, -8.0376, -7.36227, -7.66691, -7.60847, -7.44351, -7.25451, -7.37311, -7.542, -7.23495, -6.81768, -7.21284, -7.07966, -6.87751, -6.96838, -6.43084, -6.93339, -6.56672, -6.38234, -6.26691, -6.38928, -5.94685, -6.01768, -6.03438, -6.05907, -5.8564
0.02, 0.0319375, -8.05905, -7.49533, -7.22278, -7.47042, -7.24377, -7.41459, -6.95987, -7.30527, -6.84117, -6.93119, -7.62907, -6.90579, -7.04757, -6.92254, -6.91979, -6.92625, -7.09417, -6.60015, -6.91562, -6.56231, -6.53549, -6.52417, -6.0895, -6.12897, -6.03387, -6.08938, -5.97133, -5.86594, -5.92403, -5.94611
0.04, 0.0319375, -7.28218, -7.12027, -7.80077, -7.9786, -7.04474, -7.1845, -7.41765, -7.10314, -7.13025, -6.71337, -6.97549, -7.28932, -7.01067, -7.32058, -7.31327, -6.8342, -6.77494, -6.51672, -6.2288, -6.42881, -6.48364, -6.38341, -6.38042, -6.22681, -5.99381, -6.07912, -5.87011, -5.72909, -5.7942, -5.63482
0.06, 0.0319375, -8.05905, -7.87902, -7.73855, -7.6275, -7.69277, -8.03153, -7.99091, -7.828, -7.1239, -7.18577, -7.86304, -7.04856, -7.46588, -7.05139, -7.08462, -6.99084, -6.67448, -6.96109, -6.96568, -6.43866, -6.6563, -6.51981, -6.26829, -6.48782, -6.1846, -6.17286, -6.07814, -5.88445, -5.78289, -5.97762
0.08, 0.0319375, -7.73225, -7.18484, -7.34558, -7.2285, -7.21505, -7.40719, -7.52646, -7.78891, -7.28069, -6.84815, -7.42719, -6.91821, -6.60909, -6.82187, -7.3169, -6.8012, -6.62041, -6.50298, -6.73156, -6.77445, -6.56772, -6.61148, -6.5735, -6.29398, -6.12935, -6.05311, -6.22284, -6.25204, -5.87911, -5.78255
0.1, 0.0319375, -8.04482, -7.40462, -7.74859, -7.55062, -7.2344, -7.17298, -7.54624, -7.60684, -7.24934, -7.65797, -7.13094, -6.73354, -6.88748, -7.15614, -6.74021, -6.89806, -6.69637, -6.65484, -6.6247, -6.4777, -6.55503, -6.42298, -6.42367, -6.17177, -6.06661, -5.86737, -6.17217, -6.22207, -6.06001, -5.95278
0.12, 0.0319375, -7.48433, -7.63101, -7.63637, -7.78474, -7.60864, -8.05905, -7.82207, -7.17144, -6.95083, -7.00955, -6.81749, -7.0686, -6.84527, -6.82943, -7.24444, -6.66043, -7.07536, -6.28876, -6.39685, -6.48344, -6.49385, -6.26618, -6.32908, -6.48415, -6.17743, -5.93004, -6.28777, -6.19535, -6.13623, -5.91842
0.14, 0.0319375, -8.05905, -8.05905, -7.70083, -7.62413, -8.05905, -7.89097, -7.39255, -7.58266, -6.78683, -6.99767, -6.79269, -7.06778, -7.39536, -6.53153, -6.66532, -6.47578, -6.52896, -6.56607, -6.58369, -6.50144, -6.55793, -6.6872, -6.30087, -6.25179, -6.17087, -6.40084, -6.17602, -5.9957, -5.61322, -5.89103
0.16, 0.0319375, -7.66368, -7.622, -7.21948, -7.99012, -7.30343, -7.039, -7.16505, -6.75421, -6.92474, -7.38218, -7.25963, -7.27199, -7.62101, -7.20406, -7.00775, -6.7891, -6.46168, -6.5861, -6.88102, -6.6576, -6.8032, -6.67847, -6.20872, -6.2295, -6.15519, -6.24014, -5.89211, -5.96629, -6.1363, -5.73553
0.18, 0.0319375, -8.05905, -7.74312, -7.93968, -7.79162, -8.05905, -7.4647, -7.22373, -7.718, -7.35382, -7.22765, -7.15572, -7.17815, -6.85532, -6.82902, -6.99067, -6.70529, -6.78446, -6.5658, -6.61635, -6.37781, -6.42484, -6.15023, -6.12297, -6.26886, -6.2013, -5.93089, -5.57588, -5.68281, -5.83911, -5.51215
0.2, 0.0319375, -8.05905, -7.29988, -7.41557, -8.05905, -7.59174, -6.84261, -7.51703, -8.05905, -7.76189, -7.38849, -6.8826, -7.13546, -7.25192, -6.60892, -7.35861, -6.73052, -6.63067, -6.50136, -6.72518, -6.63937, -6.32531, -6.27774, -6.09201, -6.3317, -6.41532, -6.03254, -5.8073, -5.83784, -6.18602, -6.07111
