# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.27585, -1.54611, -2.09828, -2.47983, -2.65313, -2.64189, -2.66345, -2.6807, -3.12347, -3.4937, -3.63982, -3.87549, -5.06158, -4.49354, -4.74036, -5.1667, -4.25559, -4.76074, -3.59224, -2.19802, -2.99235, -3.20741, -3.53352, -4.47259, -4.98533, -4.76379, -4.3173, -4.48346, -4.28614, -4.33884
0.02, 0.0319375, -1.3651, -1.0091, -2.00628, -1.85227, -1.75415, -2.25115, -1.90086, -1.57479, -1.97164, -2.92334, -2.87387, -3.09745, -3.79686, -3.3222, -3.1371, -3.33874, -2.81011, -3.56981, -1.96589, -1.36023, -2.43383, -3.30006, -3.26665, -3.95335, -3.78462, -3.81533, -3.77932, -3.80246, -3.26939, -3.4007
0.04, 0.0319375, -1.49216, -1.24671, -1.9798, -1.76857, -1.02788, -1.89304, -2.35466, -2.32537, -1.65192, -1.81399, -3.24073, -2.84698, -2.8882, -3.10293, -3.40755, -2.92022, -2.75562, -3.34955, -1.57681, -1.81121, -2.3312, -2.63349, -3.13391, -3.38062, -3.16383, -3.42224, -3.2164, -3.13152, -3.02412, -2.91842
0.06, 0.0319375, -0.160323, -1.08708, -0.907286, -0.577358, -0.847425, -1.29899, -1.11401, -1.17077, -1.39537, -1.98807, -1.88915, -2.40224, -2.96819, -2.83132, -2.23597, -2.62637, -2.51561, -2.93466, -1.14138, -0.965151, -2.06902, -2.65589, -3.05917, -3.01764, -3.12748, -3.33839, -3.21501, -2.93149, -2.75252, -2.70057
0.08, 0.0319375, -0.199983, -0.415125, -1.46474, -0.692062, -0.698137, -0.807037, -1.46478, -0.910597, -0.482297, -1.18922, -1.9755, -1.86332, -2.50879, -2.72018, -2.26496, -2.30783, -2.45569, -2.32457, -0.558158, -0.998016, -1.97319, -2.69918, -2.79553, -3.03668, -2.80471, -2.92052, -3.27326, -3.09516, -2.66351, -2.62891
0.1, 0.0319375, -0.944468, -0.463622, -0.517359, 0.282314, 0.0562087, -0.406674, -1.26702, -1.26335, -1.58168, -1.57855, -1.79714, -2.0328, -2.5067, -2.75929, -2.00116, -2.35711, -2.69274, -2.48692, -0.732457, -0.744044, -1.9435, -2.03306, -2.48748, -2.75165, -2.9814, -2.60715, -2.48558, -2.39038, -2.41869, -2.21592
0.12, 0.0319375, -0.744938, -0.0152955, -0.478525, -0.776442, -0.635524, -0.139993, -0.671416, -1.1779, -0.7619, -1.46446, -1.79204, -2.00308, -1.92362, -1.76668, -2.12182, -2.26073, -2.51316, -2.25568, -0.890983, -1.25981, -2.40609, -2.32763, -2.60236, -2.51327, -2.53782, -2.43465, -2.44313, -2.38191, -2.2331, -2.20524
0.14, 0.0319375, -0.0945532, 0.671467, 0.244021, -0.39502, -0.780705, -0.902123, -0.585897, -0.754849, -0.859854, -1.7375, -1.80768, -1.47879, -2.5837, -2.18503, -1.70108, -1.88128, -1.83413, -1.97743, -1.03784, -1.033, -1.64588, -2.12638, -2.57948, -2.66769, -2.75249, -2.74213, -2.31385, -1.94024, -2.02942, -1.82877
0.16, 0.0319375, 0.433329, 1.02089, 0.391772, -0.764121, 0.0117977, -0.507833, -0.186677, -0.586216, -0.926084, -1.71763, -1.2714, -2.02997, -2.26971, -1.50619, -1.31048, -2.00046, -2.23361, -2.011, -1.10741, -0.843388, -1.69569, -1.99193, -2.12835, -2.49312, -2.44779, -2.41318, -2.35312, -2.00427, -1.80583, -1.78824
0.18, 0.0319375, 0.0463202, -0.231578, -0.3439, 0.552772, 0.252962, 0.00265234, -0.554988, -0.435377, -0.253404, -1.10427, -1.36443, -1.04877, -1.90146, -1.58617, -1.71789, -2.41762, -2.20121, -2.05163, -1.90175, -1.18052, -1.39281, -2.07857, -2.22234, -2.29801, -1.9395, -2.22682, -2.19222, -1.91818, -2.32586, -1.69335
0.2, 0.0319375, -0.102296, -0.307105, 0.338943, 0.859141, 0.863897, -0.39462, 0.0965053, -0.201687, -1.04294, -0.712561, -0.843298, -1.4162, -2.19492, -1.81097, -1.18734, -1.14157, -1.9056, -1.50931, -0.797052, -1.04457, -1.96167, -2.00348, -2.14856, -1.96746, -1.8435, -1.89773, -2.04951, -2.23966, -1.73215, -1.62259
