# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0620988, 0.102385, 0.145344, 0.0883056, 0.0746643, 0.0688796, 0.0562535, 0.140749, 0.0803565, 0.10579, 0.117759, 0.0572892, 0.0385094, 0.0353735, 0.0544733, 0.0911841, 0.0627034, 0.0362673, 0.0421469, 0.0535987, 0.045567, 0.0287879, 0.029256, 0.0372215, 0.0265158, 0.0289664, 0.0220896, 0.0306444, 0.0308656, 0.0295052, 0.0279002, 0.0298777, 0.0331914, 0.0459728, 0.0399553, 0.0254132, 0.0218085, 0.0365281, 0.0249618, 0.0205671
0.01, 0.0319375, 0.0916158, 0.0911554, 0.259304, 0.0784634, 0.0739962, 0.0688546, 0.0544852, 0.168419, 0.0696782, 0.0804009, 0.105646, 0.0921766, 0.046102, 0.0529785, 0.0488327, 0.0701397, 0.0563426, 0.0788591, 0.0663163, 0.0713888, 0.0514099, 0.0750274, 0.0497184, 0.0589495, 0.0343604, 0.0368109, 0.0388856, 0.0371882, 0.0308901, 0.0312252, 0.0361983, 0.0340394, 0.0410291, 0.0596524, 0.0556239, 0.045467, 0.0352178, 0.0467907, 0.0284304, 0.0215407
0.02, 0.0319375, 0.118944, 0.0945227, 0.21301, 0.095264, 0.0640857, 0.0675876, 0.0529705, 0.143198, 0.0740843, 0.088122, 0.0765131, 0.125527, 0.0660037, 0.0502188, 0.0786685, 0.0430626, 0.0503446, 0.0832489, 0.094069, 0.0628621, 0.0702273, 0.0635864, 0.0508434, 0.0472407, 0.024384, 0.0339251, 0.0432107, 0.0488595, 0.0287821, 0.0396226, 0.0312716, 0.0354121, 0.0321792, 0.0339622, 0.0407391, 0.040462, 0.0274215, 0.0344283, 0.0298458, 0.0223585
0.03, 0.0319375, 0.107746, 0.150484, 0.0984894, 0.0671771, 0.0496743, 0.0699808, 0.0936612, 0.217384, 0.0843048, 0.0847949, 0.0764806, 0.0892558, 0.0805769, 0.0632926, 0.0624437, 0.0604024, 0.092667, 0.0848865, 0.0628185, 0.0466418, 0.0448817, 0.0459707, 0.0529716, 0.0393572, 0.05605, 0.0483376, 0.0425153, 0.0387667, 0.0289906, 0.0450644, 0.0327083, 0.0392264, 0.027106, 0.0195223, 0.0317685, 0.0371321, 0.0299161, 0.0345059, 0.0313911, 0.0240093
0.04, 0.0319375, 0.0735542, 0.0882392, 0.152403, 0.0694658, 0.0415078, 0.085404, 0.0863386, 0.0994767, 0.0311485, 0.0958091, 0.0884809, 0.0687294, 0.0927451, 0.0614629, 0.0730082, 0.0843815, 0.0610948, 0.0546092, 0.0404948, 0.0383804, 0.0323488, 0.0402157, 0.0442817, 0.0324593, 0.0505267, 0.0300762, 0.0387217, 0.043163, 0.0309387, 0.0269353, 0.0314523, 0.0398885, 0.0294537, 0.0319352, 0.0343766, 0.0443938, 0.035094, 0.0442369, 0.0403383, 0.0234713
0.05, 0.0319375, 0.109627, 0.0663231, 0.153211, 0.105478, 0.0745265, 0.126402, 0.0812692, 0.0970934, 0.0545938, 0.0780654, 0.128607, 0.0830783, 0.0426422, 0.0495812, 0.0671782, 0.0448343, 0.0779495, 0.0525006, 0.0422815, 0.0406481, 0.0465332, 0.0567273, 0.0694525, 0.048283, 0.0351322, 0.0245811, 0.032662, 0.0487276, 0.0379991, 0.0341102, 0.0399928, 0.0439355, 0.0407607, 0.0518269, 0.0520798, 0.0403438, 0.0404915, 0.0460935, 0.0364735, 0.028892
0.06, 0.0319375, 0.0962014, 0.0919641, 0.109113, 0.130717, 0.120691, 0.0957437, 0.114472, 0.134023, 0.0821483, 0.0472534, 0.0992927, 0.0754484, 0.0508075, 0.0658579, 0.0542213, 0.038543, 0.079592, 0.0729841, 0.0487704, 0.046593, 0.0530699, 0.037846, 0.0355501, 0.0592179, 0.0481299, 0.0431276, 0.0313268, 0.0405594, 0.0434328, 0.0310769, 0.0371245, 0.0576469, 0.0434645, 0.048335, 0.0696677, 0.0545149, 0.0492177, 0.0409613, 0.0405608, 0.0406179
0.07, 0.0319375, 0.140383, 0.18977, 0.0471031, 0.158336, 0.240184, 0.118113, 0.0671725, 0.182109, 0.108502, 0.074427, 0.103537, 0.0696207, 0.0636404, 0.145373, 0.0671577, 0.0601262, 0.0681375, 0.0973166, 0.0671223, 0.0502133, 0.0496574, 0.0581607, 0.0549912, 0.0897784, 0.0847823, 0.0533659, 0.0294548, 0.0424379, 0.0419137, 0.0276753, 0.0332857, 0.0626717, 0.0472245, 0.0615617, 0.0792615, 0.0669257, 0.0599582, 0.0485056, 0.0512285, 0.048546
0.08, 0.0319375, 0.125789, 0.206088, 0.171478, 0.294208, 0.225085, 0.157186, 0.0894705, 0.185453, 0.085105, 0.150532, 0.114046, 0.130471, 0.125895, 0.191512, 0.117305, 0.116669, 0.101161, 0.111135, 0.0980418, 0.0834573, 0.0792928, 0.0923387, 0.0943703, 0.0658456, 0.100168, 0.0865954, 0.0449688, 0.0763261, 0.0474465, 0.0518766, 0.0748391, 0.0688402, 0.0500043, 0.0659077, 0.0627745, 0.0708666, 0.0688259, 0.0515085, 0.0608434, 0.0495852
0.09, 0.0319375, 0.218334, 0.264297, 0.27815, 0.460603, 0.627724, 0.21017, 0.0986889, 0.280321, 0.121539, 0.0701166, 0.088951, 0.0875862, 0.11619, 0.128134, 0.0735867, 0.10275, 0.0789376, 0.0743806, 0.0773573, 0.0836839, 0.0575176, 0.0802832, 0.0791055, 0.0709829, 0.127497, 0.0767949, 0.0626827, 0.0759451, 0.0724754, 0.0641213, 0.0726351, 0.0916181, 0.0656373, 0.050407, 0.0604923, 0.0796866, 0.07521, 0.0622276, 0.059284, 0.042998
