# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 1.24572, 1.50528, 1.23442, 1.23144, 1.17632, 0.964857, 0.849714, 1.11366, 0.217521, 0.383797, 0.398949, 0.383005, 0.206944, 0.519947, 0.808077, 0.404335, 0.44381, 0.518157, 0.33492, 0.42867, 0.565998, 0.675349, 0.660292, 0.790512, 0.495866, 0.452567, 0.514959, 0.647663, 0.593281, 0.606884, 0.602478, 0.666639, 0.82459, 0.902381, 0.562552, 0.549473, 0.836612, 0.641729, 0.840491, 0.635507
0.01, 0.0319375, 0.691002, 0.992876, 0.548172, 0.664205, 0.927452, 0.489043, 0.555257, 0.706282, 0.215226, 0.152631, 0.334965, 0.403349, 0.147291, 0.337081, 0.269318, 0.142621, 0.169987, 0.169989, 0.157745, 0.167936, 0.165321, 0.268023, 0.309153, 0.313051, 0.188256, 0.194913, 0.263424, 0.165104, 0.146056, 0.17735, 0.191338, 0.188547, 0.203998, 0.221607, 0.1757, 0.183351, 0.265988, 0.281633, 0.253805, 0.156853
0.02, 0.0319375, 0.678734, 0.378294, 0.71279, 0.719886, 0.544207, 0.476857, 0.300328, 0.326146, 0.134435, 0.128079, 0.123206, 0.218882, 0.137007, 0.116317, 0.181074, 0.107921, 0.163187, 0.113233, 0.073325, 0.0687094, 0.100168, 0.0883138, 0.0621371, 0.0837449, 0.0988096, 0.0730406, 0.0812311, 0.0510383, 0.0663376, 0.0614192, 0.0757979, 0.0895279, 0.0873374, 0.081821, 0.081599, 0.0746575, 0.0829355, 0.0572631, 0.0757373, 0.0836697
0.03, 0.0319375, 0.575227, 0.440645, 0.760455, 0.610319, 0.565836, 0.547396, 0.389233, 0.210312, 0.0937463, 0.11337, 0.073282, 0.047299, 0.0492142, 0.0502559, 0.0903032, 0.062219, 0.107013, 0.0595911, 0.0451691, 0.0467723, 0.0461709, 0.033318, 0.0395441, 0.0198349, 0.0160753, 0.0232481, 0.0237793, 0.0219035, 0.0258705, 0.0385321, 0.0402866, 0.0210839, 0.02409, 0.026803, 0.017758, 0.0277366, 0.0311004, 0.0255063, 0.0316782, 0.0173223
0.04, 0.0319375, 0.558797, 0.470645, 0.505964, 0.633644, 0.210095, 0.316942, 0.298449, 0.230365, 0.15558, 0.225897, 0.115359, 0.106865, 0.104597, 0.0911999, 0.0968609, 0.0970103, 0.12791, 0.0841373, 0.0759739, 0.0850288, 0.074693, 0.0739819, 0.0781516, 0.0708657, 0.0662803, 0.0714197, 0.0740953, 0.0702399, 0.0665759, 0.088262, 0.110746, 0.0680398, 0.0721965, 0.0732239, 0.0716718, 0.0761385, 0.0796507, 0.08093, 0.0861907, 0.0856063
0.05, 0.0319375, 0.677456, 0.547459, 0.403714, 0.379523, 0.300305, 0.302978, 0.271877, 0.158599, 0.127902, 0.153226, 0.164658, 0.130505, 0.0911216, 0.0500652, 0.07025, 0.0666302, 0.134949, 0.0511926, 0.0356998, 0.0407361, 0.0307713, 0.0498794, 0.0523969, 0.0239024, 0.0253666, 0.03169, 0.0274883, 0.029749, 0.0332237, 0.085229, 0.101201, 0.0348543, 0.0444769, 0.0418184, 0.0398452, 0.0329222, 0.041156, 0.0298885, 0.0285862, 0.0238458
0.06, 0.0319375, 0.492455, 0.632479, 0.637352, 0.449703, 0.208565, 0.218059, 0.246715, 0.298641, 0.226508, 0.169095, 0.132287, 0.160279, 0.124797, 0.124966, 0.133353, 0.112045, 0.153917, 0.103983, 0.109617, 0.119755, 0.20132, 0.17533, 0.158872, 0.123479, 0.103246, 0.121128, 0.129936, 0.125133, 0.110403, 0.193822, 0.200451, 0.156461, 0.225641, 0.22654, 0.221319, 0.146322, 0.206068, 0.245454, 0.18942, 0.12954
0.07, 0.0319375, 0.483723, 0.45766, 0.370209, 0.32097, 0.169142, 0.178282, 0.275921, 0.39152, 0.199236, 0.202692, 0.172503, 0.123105, 0.087125, 0.114606, 0.130696, 0.10257, 0.106538, 0.114704, 0.0826512, 0.121905, 0.296212, 0.267108, 0.158875, 0.148479, 0.0938877, 0.124102, 0.166993, 0.124184, 0.101311, 0.246235, 0.299334, 0.205135, 0.2367, 0.289694, 0.209636, 0.162249, 0.277654, 0.319388, 0.222993, 0.140347
0.08, 0.0319375, 0.558416, 0.372327, 0.300008, 0.331514, 0.312002, 0.227531, 0.324471, 0.465038, 0.196604, 0.16734, 0.104304, 0.0931462, 0.0833125, 0.0865739, 0.0813284, 0.0714748, 0.110756, 0.0948308, 0.0572646, 0.0598233, 0.0972258, 0.101109, 0.0923028, 0.0910026, 0.0664509, 0.107993, 0.119494, 0.0619778, 0.0584167, 0.131741, 0.22782, 0.152839, 0.121119, 0.16128, 0.121033, 0.0852919, 0.11044, 0.122021, 0.0866646, 0.0753612
0.09, 0.0319375, 0.22196, 0.139175, 0.344982, 0.261841, 0.198439, 0.337191, 0.212396, 0.349182, 0.141254, 0.166864, 0.0792681, 0.0961899, 0.0952476, 0.11006, 0.0590452, 0.0439225, 0.0873846, 0.050528, 0.0494538, 0.0532081, 0.0733744, 0.0715209, 0.0464987, 0.0340886, 0.0347039, 0.0476308, 0.053384, 0.0315712, 0.0396535, 0.0572338, 0.125794, 0.0690999, 0.0444896, 0.0571584, 0.0394967, 0.0338976, 0.0373995, 0.0525577, 0.047381, 0.036411
0.1, 0.0319375, 0.495746, 0.574186, 0.467287, 0.273271, 0.261919, 0.422, 0.307029, 0.312148, 0.204749, 0.20919, 0.115514, 0.154059, 0.0757227, 0.120046, 0.0742179, 0.0520898, 0.0867929, 0.0395281, 0.0431697, 0.03076, 0.0397437, 0.0664853, 0.0382723, 0.0258438, 0.0346891, 0.0341313, 0.0411407, 0.034073, 0.0247636, 0.0475558, 0.103104, 0.036505, 0.0322571, 0.0257701, 0.0317188, 0.034497, 0.0277854, 0.0254551, 0.0312859, 0.0268575
0.11, 0.0319375, 0.399696, 0.588131, 0.645364, 0.223263, 0.170172, 0.206032, 0.246437, 0.267212, 0.211788, 0.166199, 0.137387, 0.158141, 0.102502, 0.0734709, 0.0878906, 0.0365795, 0.0663055, 0.0448879, 0.041023, 0.0247309, 0.0281083, 0.0633034, 0.0441854, 0.0275958, 0.0306215, 0.03396, 0.0334689, 0.0374719, 0.0308323, 0.0546349, 0.115571, 0.0333884, 0.0267212, 0.0275067, 0.030327, 0.0318283, 0.0318697, 0.0296706, 0.0326157, 0.0248892
0.12, 0.0319375, 0.521937, 0.345006, 0.517595, 0.484153, 0.179702, 0.201834, 0.156749, 0.151465, 0.184841, 0.157425, 0.121539, 0.12977, 0.0854395, 0.0756612, 0.0941328, 0.0407364, 0.0895457, 0.0552912, 0.0424937, 0.0407653, 0.0407364, 0.0508192, 0.0423565, 0.0460654, 0.0277955, 0.0304537, 0.0417894, 0.0360953, 0.0336309, 0.0652576, 0.124795, 0.0403089, 0.0292671, 0.0283332, 0.0261129, 0.0273596, 0.0323729, 0.0368928, 0.0489503, 0.0272809
