# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.63412, -7.65132, -7.32579, -6.95664, -7.63221, -7.39138, -7.15291, -7.05291, -7.55918, -7.15318, -7.30939, -7.10132, -6.88899, -6.50599, -6.67218, -7.30055, -6.8584, -6.57088, -6.56362, -6.55139, -6.38766, -6.59718, -6.25391, -6.61095, -6.51669, -6.0461, -5.60804, -6.16737, -5.91339, -5.92392
0.02, 0.0319375, -7.72405, -7.46476, -7.64313, -8.00265, -7.23731, -7.40336, -7.83118, -7.67194, -7.54428, -6.92522, -7.4816, -7.7995, -6.9611, -6.918, -6.91592, -6.63455, -6.7063, -6.67771, -6.70591, -6.39569, -6.1495, -5.92754, -5.86387, -5.86894, -6.25313, -5.99483, -6.12293, -6.1223, -5.92623, -5.8099
0.04, 0.0319375, -8.05905, -8.05905, -7.5654, -7.44611, -7.12708, -7.59189, -8.05905, -7.20314, -7.11343, -7.03004, -6.67645, -6.94715, -6.52087, -6.91926, -6.62399, -7.05235, -6.69374, -6.54626, -6.81989, -6.43322, -6.77061, -6.66485, -6.50242, -6.32523, -6.11931, -6.30184, -6.07879, -6.01197, -5.74783, -5.75264
0.06, 0.0319375, -8.05905, -7.96442, -7.45646, -7.60801, -6.73885, -7.51429, -7.71909, -6.83483, -6.85116, -6.89357, -7.12951, -6.88716, -6.80501, -6.86753, -6.85586, -6.89723, -7.1544, -6.81763, -6.80179, -6.59877, -6.72642, -6.58726, -6.33708, -6.0332, -6.16381, -6.36927, -6.10246, -6.18133, -5.81274, -5.82798
0.08, 0.0319375, -7.96788, -8.05905, -7.74656, -7.93708, -7.55899, -8.05905, -8.00731, -7.5518, -7.34576, -6.87802, -6.88949, -8.02681, -7.46036, -6.95258, -7.01337, -6.68601, -7.11734, -7.53974, -7.07539, -6.34711, -6.30516, -6.33693, -6.17037, -6.27358, -6.13329, -6.35086, -5.98058, -5.80896, -5.91258, -6.00098
0.1, 0.0319375, -8.05905, -7.50448, -6.94404, -8.05905, -8.05905, -6.99089, -7.4529, -7.06779, -7.39335, -7.35101, -6.60781, -7.0682, -7.21012, -6.74783, -7.15204, -6.78588, -6.2657, -6.53283, -6.63294, -6.39597, -6.69295, -6.39869, -6.49249, -6.51523, -5.94118, -6.26024, -6.27421, -6.166, -6.06267, -6.07425
0.12, 0.0319375, -7.77304, -7.41841, -7.94035, -7.8898, -7.8436, -7.92936, -8.02246, -7.15763, -7.24068, -6.96575, -7.13715, -6.88344, -6.87885, -6.98597, -6.66447, -6.64555, -7.22218, -6.85121, -6.70533, -6.6706, -6.4585, -6.25952, -6.24878, -6.31139, -6.30945, -6.0958, -5.97545, -5.85711, -5.93318, -5.96508
0.14, 0.0319375, -7.69117, -7.7498, -7.28427, -7.98605, -7.55254, -7.44163, -7.31752, -7.38759, -7.21374, -7.33491, -7.31281, -7.08585, -6.49638, -6.72535, -6.79164, -6.28975, -6.64621, -6.50737, -6.29347, -6.47936, -6.55756, -6.4896, -6.48081, -6.34447, -5.96733, -6.01741, -5.86331, -5.99791, -5.88285, -5.87592
0.16, 0.0319375, -7.24053, -7.45652, -7.95169, -7.60041, -7.40322, -7.28814, -7.52441, -7.47657, -7.46404, -7.68654, -6.94407, -6.89241, -7.12274, -7.06097, -7.07216, -7.04932, -6.84664, -6.75624, -6.93357, -6.63144, -6.58119, -6.38598, -6.21102, -6.14839, -6.22253, -6.12747, -6.08228, -6.33304, -6.06053, -6.04223
0.18, 0.0319375, -7.50889, -7.54952, -7.04006, -7.37903, -7.98769, -7.64145, -7.44532, -7.10386, -7.03999, -7.16617, -7.23011, -7.34752, -7.10713, -6.86361, -6.63868, -6.83779, -7.42277, -6.90268, -6.23842, -6.91224, -6.37189, -6.36713, -6.29575, -6.07864, -5.98843, -5.89292, -6.04925, -5.90827, -6.06319, -5.90801
