Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1171,1176,0,1162,1169,0
0.012,1178,1176,0,1166,1169,0
0.023,1178,1176,0,1162,1169,0
0.034,1172,1176,0,1161,1169,0
0.045,1175,1176,0,1167,1169,0
0.057,1178,1176,0,1164,1169,0
0.067,1177,1176,0,1160,1169,0
0.077,1176,1176,0,1164,1169,0
0.088,1175,1176,0,1163,1169,0
0.097,1171,1176,0,1166,1169,0
0.105,1176,1176,0,1160,1169,0
0.116,1174,1176,0,1163,1169,0
0.126,1172,1176,0,1166,1169,0
0.136,1183,1176,0,1162,1169,0
0.145,1176,1176,0,1167,1169,0
0.152,1177,1176,0,1167,1169,0
0.162,1175,1176,0,1168,1169,0
0.173,1174,1176,0,1168,1169,0
0.184,1181,1176,0,1164,1169,0
0.194,1173,1176,0,1168,1169,0
0.202,1178,1176,0,1161,1169,0
0.213,1173,1176,0,1159,1169,0
0.225,1180,1176,0,1161,1169,0
0.234,1175,1176,0,1170,1169,0
0.246,1175,1176,0,1162,1169,0
0.258,1177,1176,0,1163,1169,0
0.269,1173,1176,0,1169,1169,0
0.281,1178,1176,0,1170,1169,0
0.292,1179,1176,0,1167,1169,0
0.302,1176,1176,0,1175,1169,0
0.31,1174,1176,0,1162,1169,0
0.319,1172,1176,0,1166,1169,0
0.329,1180,1176,0,1162,1169,0
0.339,1177,1176,0,1165,1169,0
0.35,1178,1176,0,1166,1169,0
0.362,1171,1176,0,1165,1169,0
0.372,1176,1176,0,1166,1169,0
0.38,1173,1176,0,1168,1169,0
0.389,1176,1176,0,1161,1168,0
0.401,1174,1176,0,1164,1168,0
0.412,1175,1176,0,1170,1168,0
0.421,1179,1176,0,1165,1168,0
0.43,1173,1176,0,1164,1168,0
0.437,1174,1176,0,1167,1168,0
0.445,1180,1176,0,1169,1168,0
0.453,1175,1176,0,1166,1168,0
0.46,1174,1176,0,1159,1168,0
0.469,1178,1176,0,1168,1168,0
0.477,1180,1176,0,1161,1168,0
0.487,1176,1176,0,1164,1168,0
0.497,1178,1176,0,1162,1168,0
0.505,1174,1176,0,1164,1168,0
0.514,1175,1176,0,1163,1168,0
0.523,1176,1176,0,1166,1168,0
0.532,1173,1176,0,1168,1168,0
0.54,1176,1176,0,1163,1168,0
0.548,1169,1176,0,1168,1168,0
0.557,1174,1176,0,1166,1168,0
0.568,1177,1176,0,1169,1168,0
0.576,1176,1176,0,1165,1168,0
0.586,1176,1176,0,1164,1168,0
0.595,1176,1176,0,1164,1168,0
0.604,1176,1176,0,1165,1168,0
0.613,1178,1176,0,1162,1168,0
0.622,1176,1176,0,1162,1168,0
0.635,1177,1176,0,1168,1168,0
0.643,1173,1176,0,1161,1168,0
0.653,1178,1176,0,1164,1168,0
0.663,1174,1176,0,1167,1168,0
0.673,1181,1176,0,1167,1168,0
0.681,1180,1176,0,1170,1168,0
0.69,1173,1176,0,1160,1168,0
0.701,1178,1176,0,1165,1168,0
0.711,1175,1176,0,1168,1168,0
0.721,1175,1176,0,1170,1168,0
0.73,1174,1176,0,1169,1168,0
0.738,1182,1176,0,1170,1168,0
0.76,1179,1176,0,1168,1168,0
0.771,1181,1176,0,1174,1168,0
0.781,1177,1176,0,1176,1168,0
0.793,1177,1176,0,1179,1168,0
0.805,1178,1176,0,1186,1168,0
0.817,1179,1176,0,1183,1168,0
0.826,1181,1176,0,1187,1168,0
0.835,1182,1176,0,1193,1168,0
0.844,1177,1176,0,1196,1168,0
0.852,1173,1176,0,1207,1169,0
0.859,1179,1176,0,1224,1169,55
0.869,1179,1176,0,1247,1169,78
0.879,1180,1176,0,1276,1169,107
0.89,1180,1176,0,1295,1169,126
0.9,1176,1176,0,1310,1169,141
0.911,1180,1176,0,1321,1169,152
0.922,1181,1176,0,1327,1169,158
0.933,1180,1176,0,1338,1169,169
0.943,1177,1176,0,1337,1169,168
0.954,1185,1176,0,1343,1169,174
0.968,1176,1176,0,1344,1169,175
0.976,1181,1176,0,1343,1169,174
0.984,1181,1176,0,1341,1169,172
0.992,1184,1176,0,1340,1169,171
1.001,1182,1176,0,1330,1169,161
1.01,1186,1176,0,1317,1169,148
1.021,1183,1176,0,1300,1169,131
1.03,1181,1176,0,1285,1169,116
1.038,1183,1176,0,1259,1169,90
1.045,1185,1176,0,1235,1169,66
1.052,1181,1176,0,1224,1169,55
1.06,1175,1176,0,1208,1169,0
1.067,1183,1176,0,1196,1169,0
1.076,1184,1176,0,1192,1169,0
