# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.554637, 1.6458, 0.964381, 0.783575, 0.714093, 2.26151, 1.91922, 1.29992, 0.724864, 0.270426, -0.0753642, 0.551082, 0.236974, 0.929424, 1.85918, 1.32922, -0.619771, -0.46832, 0.357184, 0.772698, -0.143177, -0.693651, -0.398851, -1.04407, -0.197665, -0.0897114, -0.835549, 0.349143, 0.426536, -0.183063
0.02, 0.0319375, 0.133215, 1.30182, 0.90445, 0.740701, 0.896093, 1.33512, 0.854592, 1.16455, 0.639696, 0.121513, 0.0246955, 0.83644, 0.404645, 1.06441, 1.3126, 0.800668, -0.954192, -0.675746, 0.395769, 0.422656, -0.75686, -0.757596, -1.27781, -1.52477, -0.325269, -0.120123, -0.879266, 0.422656, 0.367097, -0.590437
0.04, 0.0319375, 0.662247, 1.49846, 1.28432, 0.233821, 0.593366, -0.246248, -0.210323, 0.447155, 0.248608, -0.596174, -0.650898, 0.763465, 0.398532, 0.373784, 0.63256, 0.0972932, -1.0821, -1.04713, -0.0274176, -0.328482, -0.934711, -1.83504, -1.35957, -1.80298, -0.665411, -1.17416, -2.39578, -0.616607, -0.467784, -0.867816
0.06, 0.0319375, 0.987888, 1.20726, 1.94553, 0.247092, 0.701985, 0.522102, 0.0937974, -0.16126, -0.209931, -1.0215, -0.957763, 0.39278, 0.344797, 0.16398, 0.0947115, -0.241076, -0.762203, -0.594246, 0.0759133, -0.856988, -1.12955, -1.78946, -1.96747, -1.84573, -1.20042, -1.4662, -2.35544, -1.39194, -1.03013, -1.19992
0.08, 0.0319375, 2.03125, -0.350131, 1.84251, 1.17406, 0.615188, 0.518707, -0.551925, 0.442351, -0.201695, -0.867643, -0.31635, -0.210195, 0.0770338, 0.0455394, -0.00988682, -0.501101, -0.548981, -0.496922, -0.303857, -0.979542, -1.70941, -2.34887, -1.95, -1.8656, -1.61952, -1.82608, -2.64939, -1.31238, -1.00757, -1.42936
0.1, 0.0319375, 2.72847, 0.358919, 1.44456, 2.14541, 0.220876, 0.597309, -0.175225, 0.273295, 0.429291, -0.560998, -1.15305, -0.553533, 0.407173, -0.180234, -0.277871, -0.670561, -0.814643, -0.719227, -0.385993, -1.06538, -1.52258, -2.0119, -2.0354, -1.32427, -1.10567, -1.60465, -2.45442, -1.41885, -0.604634, -0.925426
0.12, 0.0319375, 3.27757, 1.29289, -0.01052, 2.04553, 0.849034, -0.784331, -0.985951, -0.708757, 0.424841, -1.12806, -0.358087, 0.0223696, 0.165898, -0.825315, -0.978366, -0.856906, -0.956792, -0.841578, 0.0125238, 0.129308, -0.283895, -1.19311, -1.35113, -0.426618, -0.878893, -1.58641, -2.15522, -0.858382, -0.0870348, -0.505204
0.14, 0.0319375, 3.26326, 2.02605, -0.463348, 1.59358, 1.66015, -0.746284, -0.14421, -0.970452, -0.180882, -0.541455, -0.467201, -0.408683, 0.545772, -0.638464, -0.898221, -0.576323, -1.31286, -1.33217, -0.640639, -0.855904, -1.6232, -1.98856, -1.78633, -1.28301, -1.3148, -1.90059, -2.44071, -1.74066, -1.07232, -1.34415
0.16, 0.0319375, 3.38844, 2.7493, 0.0710972, 1.03521, 1.89451, -0.592184, -0.378738, -0.0178356, -0.433748, -0.132674, -1.47024, -1.31266, -0.791274, -0.801384, -1.3137, -1.20597, -1.03069, -1.41691, -0.927576, -1.21812, -2.1096, -2.31092, -2.4869, -1.46955, -0.599215, -1.59963, -2.40211, -1.57942, -0.974954, -1.19101
0.18, 0.0319375, 3.2094, 2.78675, -0.864428, 0.690295, 1.44284, -0.710668, -0.51773, 0.135924, -1.29957, -0.653575, -1.72122, -1.16596, -1.33583, -0.696993, -1.32915, -1.48251, -1.44418, -1.84956, -1.92833, -1.69868, -2.38895, -2.57198, -2.10773, -1.53727, -1.22027, -1.7743, -2.47114, -1.86467, -1.68932, -1.17297
0.2, 0.0319375, 3.20162, 2.02363, -0.670052, 0.277338, 0.372372, -0.555816, -0.261662, -0.952667, -1.02985, -1.63013, -1.58049, -0.564442, -1.4438, -1.23993, -1.267, -1.76802, -2.40323, -1.98902, -2.25582, -2.61543, -2.28172, -2.5665, -2.32771, -1.36995, -1.29062, -1.9249, -2.79017, -2.09303, -2.20502, -1.62113
0.22, 0.0319375, 1.33701, 0.801799, -0.0213689, -0.527045, -0.32462, -0.733108, -1.17565, -1.14189, -1.01716, -1.01892, -0.445817, -0.208667, -0.621282, -0.160495, 0.0169533, -0.112552, -0.690082, -1.40241, -0.987036, -1.25424, -0.922312, -0.0884527, 0.0826465, 0.552559, 0.496475, 0.785251, 0.919102, 0.451499, 0.81484, 0.601808
0.24, 0.0319375, 0.97017, 0.225781, -0.570016, -0.612208, 0.276545, -0.570025, -0.816603, -0.575964, -1.13351, -0.920097, -1.641, -1.10977, -1.64951, -0.706087, -0.458471, -1.04878, -1.32539, -0.582765, 0.022409, -0.942518, -1.2106, -1.62064, -0.839936, -0.0734096, -0.444278, 0.425878, 1.06763, 0.977481, 0.584528, 1.02447
0.26, 0.0319375, 1.01117, -0.379297, -0.527619, 0.414408, -0.160124, -0.443024, -0.898001, -0.740647, -0.264161, -1.11275, -1.39982, -1.36707, -1.24541, -0.606086, -0.579482, -1.16468, -1.29548, -0.823321, -0.652388, -1.16787, -1.37506, -1.8673, -0.716163, -0.309419, -0.0829627, 0.219504, 0.462499, 0.117392, -0.321637, -0.0586639
0.28, 0.0319375, 0.416671, -1.24573, -1.34845, -0.813963, -0.410217, -1.60844, -1.14381, -0.878078, -0.803381, -1.79184, -1.91114, -1.20751, -1.32227, -0.190769, -0.4277, -2.19147, -1.43818, -0.73176, -0.674706, -1.49742, -1.96471, -2.07078, -0.718201, -0.12042, -0.200556, -0.129334, 0.0717472, -0.460927, -0.547115, -0.752655
0.3, 0.0319375, 0.206345, -1.09696, -1.25631, -0.742169, -0.631253, -1.13227, -1.2817, -1.14184, -0.880763, -1.33128, -1.65012, -1.23675, -1.31539, -0.629307, -1.21242, -1.73019, -1.22653, -1.08635, -1.33221, -1.67434, -1.97716, -1.53051, -1.06007, -0.960951, -0.0316752, -0.166744, -0.346334, -0.828992, -1.00252, -1.21072
0.32, 0.0319375, -0.437824, -0.671271, -1.41706, -1.39301, -0.81328, -1.02334, -1.50708, -1.63185, -1.46841, -1.47682, -1.37807, -1.0446, -1.54217, -1.33962, -1.52841, -1.9528, -1.94069, -1.70531, -2.07654, -2.12124, -2.17136, -2.27229, -1.82179, -1.54152, -0.676018, -0.796475, -1.47543, -1.59052, -1.47778, -1.62615
0.34, 0.0319375, -0.147237, -0.290921, -1.83406, -1.67761, -1.13347, -1.43138, -1.91558, -1.92869, -1.93585, -2.52216, -1.97994, -2.0824, -2.43339, -2.8019, -2.34728, -1.74963, -1.32331, -1.09096, -1.63189, -1.7047, -1.75773, -1.71165, -1.14918, -0.533456, -0.473173, -1.31562, -1.83594, -1.85498, -1.63057, -1.98971
0.36, 0.0319375, 0.123544, -0.502392, -1.32129, -2.40018, -1.92915, -2.6544, -2.43077, -2.92514, -2.24808, -3.10274, -2.72777, -1.93374, -2.45334, -2.02564, -2.27013, -2.98642, -2.90712, -2.35865, -2.57571, -2.51618, -2.52466, -2.70433, -2.29722, -1.91323, -1.87615, -1.91464, -2.36125, -2.23975, -2.1308, -1.86833
