# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.53133, -1.68672, -2.06985, -2.46797, -1.81722, -2.27098, -2.12535, -1.24974, -0.973491, -0.0602622, 0.112417, 1.012, -0.184157, -2.25256, -3.4428, -2.2863, -1.98379, -2.31689, -2.42417, -2.47072, -2.83042, -2.64646, -2.52155, -2.90323, -2.62679, -2.60946, -2.64394, -2.73052, -3.04581, -2.66958
0.02, 0.0319375, -1.16989, -0.952846, -0.787468, -1.27354, -0.805415, -1.23628, -1.46466, -0.495607, -0.506202, 0.078507, 0.655493, 1.27417, 0.333698, -2.5335, -1.82405, -1.52, -1.51873, -1.22046, -0.458924, -0.690751, -1.44292, -1.96622, -2.29273, -2.01644, -1.70764, -1.56182, -1.73573, -2.04142, -2.27658, -2.29376
0.04, 0.0319375, -0.143904, 0.125701, -0.998916, -0.693872, -0.62493, -0.275187, -0.129062, -0.685587, -0.244535, 0.702237, 1.29534, 2.18673, 0.935118, -2.67016, -1.1445, -0.979834, -0.95787, -0.859663, -0.740219, -0.707292, -1.42129, -1.88318, -1.35109, -0.890656, -0.96233, -1.14034, -1.16656, -1.36707, -1.76179, -1.71507
0.06, 0.0319375, -0.243688, -0.794752, -1.12383, -0.712702, -0.492441, -0.481276, -0.0238577, -0.7626, -0.217583, 0.0677446, 0.560753, 1.82315, 0.945344, -0.923043, -0.892713, -0.759525, -0.653333, -0.679956, -0.29147, -0.252967, -0.93956, -0.935661, -1.15892, -0.809213, -0.699338, -0.96127, -0.97509, -1.15852, -1.20576, -1.5604
0.08, 0.0319375, -0.305309, -0.0467118, -0.807365, -0.890253, -0.500603, -0.48984, -0.171282, -0.419183, 0.288797, 1.07288, 1.63605, 2.17299, 1.22485, -0.725017, -0.122943, -0.361042, -0.13338, -0.164467, -0.187436, -0.0431161, -0.478831, -0.67826, -0.678605, -0.701441, -0.523701, -0.808559, -0.89985, -1.05857, -1.57429, -1.30651
0.1, 0.0319375, -1.12866, 0.333508, -0.0224952, -0.205502, 0.177617, 0.216584, 0.0351463, 0.0895462, 0.118756, 0.986254, 1.82396, 3.00462, 2.39685, -1.35906, -0.302915, 0.0475921, -0.161737, -0.040625, 0.166848, 0.0535002, -0.244498, -0.19575, -0.317697, -0.591946, -0.386231, -0.378044, -0.282034, -0.906957, -1.11866, -0.91446
0.12, 0.0319375, -0.449295, 0.11745, -0.32994, -0.253445, 0.36336, 0.524041, -0.146175, 0.352606, 0.853723, 1.12001, 1.29321, 2.63705, 2.43229, -0.805409, -0.1302, -0.0687041, -0.160973, -0.0645451, -0.00318707, 0.483004, 0.181808, -0.639281, -0.579618, -0.761938, -0.0148054, -0.35117, -0.571213, -0.51512, -0.723134, -0.834919
0.14, 0.0319375, 0.751787, 0.637357, 0.0263916, 0.336079, 0.172181, 0.800422, 0.284306, -0.282828, 0.350304, 0.953312, 1.83852, 3.12522, 3.2235, -1.02642, -0.425847, 0.0296315, 0.380499, 0.156929, 0.251796, 0.761327, 0.087107, 0.214563, -0.0988386, -0.29981, -0.0128133, -0.411538, -0.339687, -0.59122, -0.859247, -0.618484
0.16, 0.0319375, 0.895807, 0.797078, 0.393558, -0.159498, -0.018378, 0.195878, -0.148027, 0.343195, 0.198394, 1.24179, 2.43917, 3.47641, 3.6534, -0.883103, -1.6229, -0.109781, 0.11549, 0.349409, 0.63596, 0.985232, 0.277621, -0.152719, 0.0331313, -0.102949, -0.0606026, -0.0325532, -0.25569, -0.310279, -0.172179, -0.394636
0.18, 0.0319375, -0.0707268, 0.466279, 0.283573, 0.138014, 0.328126, 0.402857, 0.160584, 0.509992, 0.437768, 1.53224, 1.96914, 2.96866, 3.35807, -0.589322, 0.323642, -0.253398, 0.299955, 0.292025, 0.518473, 0.698056, 0.0593151, -0.312082, -0.315101, -0.23392, 0.407939, -0.147981, -0.0367772, -0.135055, -0.590674, -0.607719
