# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.45138, -7.66045, -7.97414, -7.8923, -7.71736, -7.8243, -7.64352, -6.98662, -7.02421, -7.16122, -7.19484, -7.26093, -6.88387, -6.88886, -6.86079, -7.03917, -6.88242, -6.69794, -6.70476, -6.70184, -6.44905, -6.31544, -6.58519, -6.47844, -6.27631, -6.24025, -6.14572, -6.0359, -5.86691, -5.89748
0.02, 0.0319375, -8.05905, -8.05905, -7.54504, -8.05905, -7.71676, -7.94588, -7.6184, -6.92144, -6.91478, -7.01584, -6.95859, -7.26507, -6.93278, -7.11901, -7.30249, -6.73905, -6.85694, -6.73418, -6.2883, -6.3408, -6.39722, -6.30919, -6.07773, -6.36277, -6.31298, -6.14606, -5.86554, -5.93059, -5.64978, -5.912
0.04, 0.0319375, -7.9108, -7.66574, -7.71012, -7.68924, -7.65621, -7.13134, -7.40444, -6.94781, -7.04082, -7.30067, -7.54671, -7.13397, -7.00205, -6.87179, -6.61498, -6.53073, -6.73537, -6.68799, -6.61165, -6.6893, -6.49075, -6.38056, -6.37892, -6.28617, -6.0565, -6.21464, -6.14856, -5.85331, -5.96305, -5.62295
0.06, 0.0319375, -8.05905, -7.63432, -7.51165, -7.78332, -7.3753, -7.80884, -7.7473, -8.05905, -8.04659, -7.12338, -6.83686, -7.60118, -7.0665, -6.66536, -7.02042, -6.9558, -6.73306, -6.56241, -6.24678, -6.81181, -6.26782, -6.22629, -6.51948, -6.51495, -6.17929, -6.33466, -5.90991, -5.71778, -5.84138, -5.7213
0.08, 0.0319375, -7.98715, -8.03883, -8.05905, -7.95273, -7.89124, -7.90603, -8.01798, -8.05905, -7.61456, -7.34571, -7.48383, -7.39745, -7.28555, -6.54209, -6.59686, -6.94226, -6.66442, -6.77383, -6.7221, -6.93111, -6.24932, -6.53854, -6.54192, -6.09855, -6.27329, -5.63127, -5.76899, -6.33458, -5.87983, -5.81741
0.1, 0.0319375, -7.33913, -7.69744, -7.4937, -8.05704, -7.30137, -7.50703, -7.455, -7.3103, -7.17465, -7.25448, -6.75348, -7.23829, -7.27979, -6.98452, -7.21605, -6.79923, -7.15859, -6.77097, -6.63066, -6.15115, -6.13884, -6.33596, -6.06684, -6.48683, -5.93735, -5.88911, -6.10664, -5.97931, -5.79283, -5.81646
0.12, 0.0319375, -8.05905, -8.05905, -8.05905, -7.96563, -8.05905, -7.43511, -7.39589, -7.43311, -7.54504, -7.10356, -6.89689, -6.56041, -6.52849, -7.20394, -7.09171, -6.97688, -6.81911, -6.35931, -6.7738, -6.59515, -6.64909, -6.37915, -6.11099, -6.03286, -6.01378, -6.216, -6.22177, -5.86049, -5.73903, -5.67641
0.14, 0.0319375, -7.49246, -7.07343, -7.72858, -7.98071, -8.01061, -7.27057, -7.07968, -6.81563, -6.74806, -7.26772, -6.78727, -6.98752, -7.02102, -6.9401, -7.27344, -7.08155, -6.45569, -6.27951, -6.64873, -6.32863, -6.27693, -6.23664, -6.18433, -6.1416, -6.32112, -6.32018, -5.74769, -5.73745, -5.77738, -5.39404
0.16, 0.0319375, -8.04355, -8.05905, -8.05905, -7.69921, -7.35408, -7.49807, -8.05905, -7.22134, -7.09137, -7.2775, -6.992, -7.37419, -7.25723, -7.44215, -6.87747, -7.03244, -7.05952, -6.88997, -7.00566, -6.79878, -6.20438, -6.55497, -6.65161, -6.24751, -5.96627, -6.00021, -5.72726, -5.61145, -5.89274, -5.7518
0.18, 0.0319375, -8.05905, -7.57327, -7.70029, -7.904, -8.05905, -7.5528, -7.52387, -7.33385, -7.5003, -7.85861, -7.32826, -7.17183, -7.1481, -7.33379, -7.06225, -6.72933, -6.67734, -6.709, -6.62449, -6.57254, -6.3414, -6.76314, -6.66779, -6.54924, -5.97776, -5.94187, -5.85948, -5.96395, -5.92862, -5.77213
0.2, 0.0319375, -1.85666, -2.06208, -1.65361, -2.13223, -2.25292, -1.73793, -1.98585, -1.54959, -2.26226, -2.91678, -4.09323, -3.26877, -2.82126, -2.47845, -2.71456, -2.73425, -2.26032, -2.13045, -2.03393, -2.24963, -2.47827, -2.78097, -2.69653, -2.36904, -2.72178, -2.8972, -3.00912, -2.77533, -2.80138, -2.6466
0.22, 0.0319375, -0.159354, -1.09955, -1.35926, -1.77751, -1.71648, -1.41694, -1.95046, -1.07038, -1.63954, -2.08078, -2.22388, -2.22312, -2.07292, -2.15199, -2.44458, -2.08351, -1.74657, -2.14592, -2.0986, -2.50617, -2.58843, -2.49756, -2.30235, -2.03217, -2.12622, -2.02082, -2.20261, -2.34136, -2.11326, -1.84574
0.24, 0.0319375, -1.49089, -1.23003, -2.75702, -2.2432, -1.7785, -1.56258, -2.58425, -2.56843, -2.21785, -2.17089, -2.30075, -2.14282, -2.33803, -2.07612, -2.30239, -1.94529, -1.73903, -2.08126, -2.6297, -2.59972, -2.4732, -2.6069, -2.18123, -2.15097, -2.38056, -1.98671, -2.24403, -2.44299, -2.00211, -1.7991
0.26, 0.0319375, -1.63659, -1.018, -2.1136, -2.03065, -2.0723, -1.96214, -3.04367, -2.34988, -2.54613, -2.58091, -2.78115, -2.68575, -2.2465, -2.8158, -3.55714, -2.58477, -2.56286, -2.46889, -2.79806, -3.27477, -2.37502, -2.22403, -1.94997, -2.0031, -1.81284, -1.81049, -2.20246, -2.40842, -2.17382, -1.89723
0.28, 0.0319375, -1.87541, -1.91385, -1.59423, -2.25779, -2.46517, -2.31695, -2.60788, -2.24225, -2.07188, -2.32243, -2.75065, -2.84369, -3.08499, -2.42942, -2.68048, -2.55503, -2.01458, -2.33033, -2.57685, -3.15242, -2.9276, -2.19721, -1.90263, -1.51313, -1.69341, -1.7811, -2.38177, -2.51324, -2.19078, -2.07424
0.3, 0.0319375, -1.11185, -2.29467, -1.96921, -2.5072, -2.46941, -2.24687, -2.98008, -2.71196, -2.69665, -3.02625, -2.94773, -3.11599, -3.09518, -2.60479, -2.47288, -2.62348, -2.5204, -2.54491, -3.34271, -3.2901, -2.59265, -2.36967, -2.0907, -1.729, -1.63414, -1.44818, -2.31751, -2.59024, -2.22872, -1.82435
0.32, 0.0319375, -2.24605, -2.18921, -2.10862, -3.15587, -2.57095, -2.66246, -3.58048, -3.06006, -2.89601, -2.6373, -2.71474, -2.97536, -3.68621, -3.02989, -3.29927, -2.90901, -2.85347, -2.66085, -2.82941, -3.41769, -3.05639, -2.57415, -2.30661, -1.91926, -1.63953, -1.702, -2.382, -2.35576, -2.36042, -2.10032
0.34, 0.0319375, -2.52476, -2.10843, -2.10248, -2.87296, -2.34833, -2.48856, -3.32774, -3.21642, -3.47258, -3.42746, -3.4182, -3.14203, -3.10993, -2.96118, -3.02073, -3.10286, -3.50185, -2.85083, -2.61401, -2.87776, -2.7924, -2.56679, -2.46988, -1.78583, -1.70654, -1.97945, -2.91565, -2.72923, -2.29925, -2.18031
0.36, 0.0319375, -2.62432, -2.7303, -2.7622, -3.23125, -4.05479, -2.96853, -3.19265, -3.7112, -3.09997, -3.61937, -2.91857, -2.91205, -3.48634, -3.4157, -3.50621, -3.22136, -3.3027, -3.03286, -3.23785, -3.02072, -2.9956, -2.68232, -2.10396, -1.85967, -1.99581, -1.64938, -2.94005, -2.95386, -2.38659, -2.29486
0.38, 0.0319375, -2.97521, -2.52246, -2.73635, -2.96524, -3.26831, -3.12031, -3.64811, -3.3537, -2.43397, -2.77173, -2.76394, -3.07885, -3.28484, -2.80392, -3.53421, -3.27773, -3.10436, -3.33221, -3.02003, -3.09887, -2.69131, -2.6565, -2.34631, -1.89755, -2.11335, -2.07237, -2.82441, -2.94454, -2.39051, -2.38698
0.4, 0.0319375, -2.40993, -3.05784, -3.74129, -3.24182, -2.72241, -2.53196, -3.85139, -3.38394, -3.33081, -3.0375, -3.11327, -3.27649, -3.53845, -3.22675, -3.5414, -3.24, -2.97835, -2.91622, -3.4137, -3.14279, -2.77271, -2.87743, -2.21915, -2.09343, -2.35953, -1.96658, -3.02684, -3.26897, -2.70244, -2.79906
0.42, 0.0319375, -2.8258, -2.44825, -2.51959, -2.83681, -3.67717, -3.66456, -3.29818, -3.30227, -3.27372, -3.79478, -2.95979, -3.3156, -2.95133, -2.74383, -3.78639, -3.81875, -3.14005, -2.85671, -3.48397, -2.98022, -3.00693, -2.83435, -2.2766, -2.15065, -2.11445, -2.14552, -3.2426, -2.96731, -2.62076, -2.32719
0.44, 0.0319375, -2.83674, -2.25543, -2.48816, -3.12174, -2.97457, -3.43917, -3.22414, -2.64848, -2.40343, -2.54566, -3.03557, -2.80238, -2.4161, -3.06586, -3.11136, -3.49757, -3.59789, -3.17898, -3.05168, -3.26701, -3.22205, -2.7253, -2.38017, -2.08666, -1.96599, -2.13307, -2.94715, -2.96663, -2.44305, -2.27101
0.46, 0.0319375, -2.41255, -2.71462, -3.42227, -2.97486, -2.7696, -3.58914, -2.84907, -2.61994, -1.21838, -0.839966, -0.770347, -0.948924, -1.97244, -1.23288, -1.84932, -2.77407, -2.6914, -2.59713, -2.62428, -3.06742, -2.89907, -2.21366, -2.25426, -1.984, -2.10562, -1.94024, -2.23897, -2.4641, -2.55974, -2.12062
0.48, 0.0319375, -3.3022, -3.15757, -3.18782, -3.64923, -3.18374, -3.11898, -3.44384, -3.12952, -2.5724, -2.80074, -2.65545, -3.13658, -3.32414, -2.99544, -3.51507, -3.89178, -3.46209, -2.85462, -3.14056, -3.6453, -3.78322, -2.87621, -2.51043, -2.92934, -2.7842, -2.76482, -3.09218, -2.8635, -2.38371, -2.62068
0.5, 0.0319375, -2.96529, -3.23044, -3.20044, -3.2473, -3.14876, -2.78932, -3.55135, -3.69059, -3.47037, -3.11196, -2.92111, -3.06192, -2.87839, -2.85797, -3.04527, -2.72458, -3.07535, -2.63786, -3.14218, -3.53674, -2.9773, -2.63091, -2.51244, -2.23516, -2.16464, -2.32795, -2.67395, -2.96936, -2.78454, -2.82294
0.52, 0.0319375, -4.51524, -3.43953, -2.5853, -3.00007, -3.15899, -3.45628, -3.55277, -3.36503, -3.37402, -3.58448, -3.13168, -3.08353, -3.34897, -2.91439, -3.29586, -3.13246, -3.22515, -3.00315, -3.09422, -3.23998, -3.19343, -3.01386, -2.87872, -2.49116, -2.43216, -2.63768, -2.81805, -3.07437, -2.78654, -2.72921
0.54, 0.0319375, -3.19021, -2.99863, -2.66641, -3.75487, -3.98674, -3.9539, -3.86149, -3.46796, -3.31685, -3.29978, -3.10004, -3.63933, -3.73848, -2.89883, -3.26299, -3.44455, -3.29407, -3.37111, -3.52501, -3.60581, -3.28822, -3.09147, -2.97457, -2.69032, -2.52974, -2.33589, -3.04023, -2.9674, -3.14392, -2.97534
0.56, 0.0319375, -3.10632, -3.83188, -2.99539, -3.34585, -3.61322, -3.55594, -3.61544, -3.46085, -3.29232, -3.4561, -3.68438, -3.8518, -3.35024, -3.05128, -3.27909, -3.23489, -3.53993, -3.14438, -2.94988, -3.54816, -3.2474, -2.96885, -2.65147, -2.65994, -2.75052, -2.77976, -3.0153, -3.28212, -3.14695, -2.73747
0.58, 0.0319375, -2.81852, -3.07256, -2.95074, -3.88618, -3.5229, -3.34116, -3.2095, -3.31045, -3.29212, -3.05295, -3.12775, -3.55065, -3.54093, -2.97156, -3.30136, -3.31806, -3.59157, -3.42864, -3.5292, -3.54054, -2.92848, -3.24334, -2.96978, -2.43644, -2.65031, -2.74203, -2.98059, -3.42116, -3.0571, -2.88486
0.6, 0.0319375, -2.77895, -2.78391, -3.05448, -3.10762, -3.54163, -3.79454, -4.2146, -3.86633, -3.49731, -4.3393, -3.13147, -3.25639, -3.18364, -2.93691, -3.63961, -3.77322, -3.36568, -3.03273, -3.45566, -3.68644, -3.5034, -3.11743, -2.75902, -2.53299, -2.64649, -2.69609, -3.41615, -3.05045, -2.93587, -2.81722
0.62, 0.0319375, -3.73721, -2.97887, -3.10806, -3.49096, -3.24245, -3.5263, -3.61818, -3.15114, -3.53688, -3.49501, -3.35146, -3.60182, -3.60087, -3.28398, -3.55504, -3.27153, -3.37188, -3.16206, -3.52743, -3.39455, -3.07249, -2.8787, -2.75587, -3.00364, -2.84474, -2.66048, -2.88963, -3.12408, -2.99719, -2.57227
0.64, 0.0319375, -3.45181, -3.91255, -3.66039, -4.14815, -4.09178, -3.89802, -4.08825, -3.69773, -3.25697, -3.24321, -3.52485, -3.63988, -3.80635, -3.77224, -3.52144, -3.76714, -3.77191, -3.63718, -3.38907, -3.73267, -3.52566, -2.97227, -2.69905, -2.42394, -2.44738, -2.48595, -3.36803, -3.23504, -3.15585, -2.85993
0.66, 0.0319375, -3.30706, -3.67614, -4.37145, -4.22823, -3.73069, -4.37077, -3.9407, -3.85585, -4.00645, -3.67422, -3.4498, -3.34687, -3.36649, -3.41721, -3.74688, -3.50704, -3.18862, -3.07198, -3.40919, -3.72152, -4.08131, -2.98938, -2.64545, -2.28842, -2.33574, -2.62359, -3.33774, -3.42247, -2.75805, -2.75125
0.68, 0.0319375, -3.97035, -3.48137, -2.92256, -3.62708, -3.01888, -3.25328, -3.12932, -3.38033, -4.2675, -4.12856, -3.62119, -3.75189, -3.81767, -3.74542, -3.74752, -3.37142, -3.54143, -3.16229, -3.29302, -3.7591, -3.53558, -3.31295, -2.71048, -2.44011, -2.39585, -2.11965, -3.09681, -3.09616, -2.89463, -2.68705
