# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -5.59999, -5.52566, -5.21913, -5.5456, -5.43214, -5.60193, -5.48204, -4.7881, -3.04095, -2.52037, -1.85376, -1.23778, -1.56013, -2.00107, -3.04543, -1.45516, -2.2679, -2.32009, -4.92032, -4.86893, -4.50765, -3.82238, -4.1529, -4.0688, -4.36043, -4.27299, -4.27612, -4.24461, -4.34636, -4.22853
0.02, 0.0319375, -2.48337, -2.21605, -1.65344, -1.02203, -1.65454, -2.42868, -2.95489, -2.50815, -2.67142, -2.38477, -2.4413, -1.95037, -2.28766, -2.0446, -2.67338, -2.31518, -2.3272, -2.54818, -3.3589, -3.5526, -3.38693, -3.37463, -2.86968, -3.42437, -3.42352, -2.55336, -2.81249, -2.60302, -2.67946, -2.07781
0.04, 0.0319375, -2.16423, -1.7825, -2.16807, -1.8136, -1.58805, -1.92716, -2.06554, -1.46827, -2.13286, -2.78083, -2.89833, -3.14003, -2.62749, -2.81049, -3.40411, -2.79436, -2.91715, -2.96196, -3.25106, -3.01847, -3.24022, -2.94156, -2.4491, -2.38926, -2.41585, -2.20638, -2.59726, -2.95584, -2.65618, -2.07738
0.06, 0.0319375, -1.5121, -2.46584, -1.62914, -1.68279, -2.76748, -2.80695, -2.48009, -2.4321, -2.49429, -2.99502, -2.70938, -3.14429, -3.27702, -2.35076, -2.57188, -2.64943, -2.39578, -2.7225, -2.80437, -3.17631, -3.27136, -3.01209, -2.78296, -3.06771, -2.60901, -2.22609, -2.59973, -2.79457, -2.40169, -1.83875
0.08, 0.0319375, -1.82749, -2.47728, -2.09112, -2.1228, -2.4198, -2.87071, -3.12165, -3.10402, -2.88073, -2.78276, -2.3368, -2.62725, -3.14698, -2.59553, -2.61786, -2.94104, -2.62414, -3.36607, -3.37255, -3.30571, -3.33291, -3.062, -3.41162, -2.96591, -2.21325, -2.35708, -2.71255, -2.89518, -2.70196, -1.84717
0.1, 0.0319375, -2.44444, -1.9723, -1.70344, -1.81569, -2.30997, -2.59264, -2.85874, -2.91922, -2.55065, -3.0279, -2.99836, -2.57723, -2.97527, -2.91862, -3.14204, -3.55078, -3.33588, -3.40907, -3.06554, -3.02395, -3.20202, -3.17811, -3.03267, -2.91012, -2.06847, -1.76217, -2.45472, -3.11673, -2.70336, -1.90296
0.12, 0.0319375, -1.99403, -2.35695, -2.18886, -2.36227, -2.71234, -2.89077, -3.19572, -3.12247, -2.86087, -2.86325, -3.14837, -3.21079, -2.90266, -2.65191, -2.54361, -3.40751, -3.23552, -3.60362, -3.14999, -3.07038, -2.75317, -3.38504, -2.86395, -2.60015, -2.0238, -1.93809, -2.60178, -2.97868, -2.74299, -2.1739
0.14, 0.0319375, -1.6398, -2.16292, -2.74143, -2.46278, -2.79407, -2.91754, -3.08514, -3.59835, -2.78833, -2.63707, -2.71508, -3.18267, -3.08278, -2.6819, -2.64675, -3.02158, -3.03033, -3.19467, -3.34382, -3.55814, -3.2834, -3.40875, -2.89704, -2.92834, -2.29396, -2.52783, -3.00058, -3.18923, -2.63776, -2.10911
0.16, 0.0319375, -1.95995, -1.83429, -2.04484, -2.55193, -3.4658, -2.84885, -3.4373, -3.10802, -2.72308, -3.17812, -3.3993, -3.042, -3.60947, -2.92855, -3.11123, -3.62928, -3.07842, -3.63587, -3.64679, -3.48786, -3.69476, -3.14148, -3.115, -2.86215, -2.44646, -2.48857, -2.69921, -2.77506, -2.92514, -2.32358
0.18, 0.0319375, -1.71649, -2.29361, -2.74623, -2.17304, -2.62522, -3.5598, -2.96847, -2.97207, -3.52897, -3.50565, -3.25417, -3.30955, -3.20714, -3.7478, -3.3983, -3.18501, -3.20255, -3.33473, -3.44348, -3.4858, -3.38488, -3.12656, -2.90074, -3.31827, -2.76599, -2.74703, -2.96119, -2.81325, -2.68734, -2.36277
