# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 1.55539, 3.62829, 3.00309, 0.11547, 1.09358, 3.01226, 2.68622, 0.321081, 3.44854, 3.84629, 2.16611, 2.77139, 2.02135, 2.51914, 1.93682, 1.40913, 0.947019, 0.917915, 0.940789, 0.801805, 1.00873, 1.21595, 1.42005, 1.58805, 0.844199, 0.946153, 1.39114, 1.50386, 1.37779, 1.31239
0.02, 0.0319375, 0.435807, 2.68698, 2.34823, 0.353707, 0.735022, 2.81387, 2.64423, 0.732638, 3.9463, 4.4268, 2.01921, 2.97, 2.52611, 2.59741, 2.11133, 1.03093, 1.07968, 1.59521, 1.06629, 0.939889, 0.895731, 0.46745, 0.354989, 0.536172, 0.769684, 0.393536, 0.417521, 0.239582, 0.309625, 0.141827
0.04, 0.0319375, 0.191137, 2.30975, 1.48321, -0.349322, 0.160261, 3.12186, 2.26035, 0.983804, 4.30788, 4.14044, 1.39368, 3.22909, 1.53735, 2.93904, 2.03619, 1.11693, 0.385007, 1.17348, 1.43075, 1.14845, 0.954147, 0.890542, 0.729567, 0.0481603, -0.11233, -0.364789, 0.400284, 0.0887393, -0.375168, 0.553994
0.06, 0.0319375, -0.700297, 1.84888, 1.31713, -0.283243, -0.674633, 2.65679, 2.04946, -0.544873, 3.99292, 4.13346, 1.53964, 3.58935, 2.40485, 2.78211, 2.17369, 1.11028, 0.699489, 1.85152, 1.19479, 1.21005, 0.914115, 1.09336, 0.75046, 0.328441, -0.115909, -0.399731, 0.332287, -0.752525, -0.886262, 0.0362168
0.08, 0.0319375, -0.295266, 1.87359, 1.27951, -0.731063, -0.25095, 2.43496, 1.92215, -0.581883, 3.93221, 4.04083, 1.17947, 3.83862, 2.74476, 2.96604, 2.49525, 1.36551, 0.972875, 2.13526, 1.31733, 1.40002, 1.25085, 0.745827, 1.05254, 0.962436, 0.0438708, -0.446907, 0.603267, -0.377766, -0.878272, -0.137003
0.1, 0.0319375, -0.242827, 2.00148, 1.48459, -0.0920959, 0.494247, 2.72345, 1.97267, 0.431041, 3.89677, 4.00271, 1.82213, 3.99564, 2.83303, 3.38423, 2.72337, 0.955169, 0.763075, 1.91968, 1.40353, 1.30787, 0.88272, 0.673873, 0.851592, 1.01115, 0.134582, -0.5993, 0.0852352, -0.147283, -0.700013, -0.286286
0.12, 0.0319375, 1.00356, 1.8849, 0.840393, 0.0770982, 0.928438, 1.85712, -0.113201, 0.63608, 2.27275, 1.46182, 2.2616, 2.73489, 1.80305, 1.75513, 0.52766, 0.0908282, 0.212567, 0.882092, 0.671694, 0.474687, -0.0831877, -0.190055, 0.0215029, 0.277934, -0.467835, -0.86579, -1.0153, -0.979457, -1.09807, -0.701421
0.14, 0.0319375, -0.822187, -0.494753, -0.821853, 0.422709, -0.153745, 0.25244, -0.48285, -1.07267, 0.147035, -0.0366069, -0.494653, 0.49317, -0.305321, 0.2457, -0.622476, -1.07482, -1.41859, -0.259009, -0.7465, -0.977364, -0.980878, -1.37224, -1.1194, -0.898788, -1.37962, -1.31979, -1.19268, -1.61442, -1.71518, -1.25933
0.16, 0.0319375, -1.13461, -0.438657, 0.00130044, 0.106839, 0.103313, 0.33119, -1.09359, -1.16799, 0.221955, 0.513658, -1.10236, 0.102477, -0.260567, -0.359169, -0.827994, -1.1885, -1.42278, -0.865342, -1.13746, -1.53762, -1.00004, -1.06972, -1.18342, -0.594548, -1.4174, -1.39284, -1.4077, -1.66616, -1.26521, -1.0485
0.18, 0.0319375, -0.249635, -0.483038, -0.286103, 0.437717, -0.0457508, 0.247441, -0.524231, -0.763393, -0.358157, -0.0334642, -0.548936, 0.164053, -0.420933, -0.489666, -0.711404, -0.212651, -0.428965, -0.39406, -0.205575, -0.671226, -0.300428, -0.773653, -0.976902, -0.76083, -0.770479, -1.43775, -1.09119, -0.970195, -1.04847, -0.892635
