# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.03296, -1.82917, -1.6209, -1.65587, -2.68352, -2.85113, -2.09689, -1.98536, -1.8918, -1.95933, -2.45515, -1.7764, -1.72522, -1.38755, -1.72913, -1.75629, -1.30047, -1.54631, -1.19389, -1.64553, -1.71211, -1.8719, -1.37392, -1.67122, -1.81825, -1.632, -1.90328, -2.0105, -2.04222, -2.06085
0.02, 0.0319375, -1.55953, -1.81846, -1.97502, -1.87491, -1.86483, -1.64762, -2.01086, -1.87759, -1.80041, -2.01879, -2.1434, -2.10147, -1.72426, -1.55845, -1.46847, -1.62562, -1.76468, -1.71413, -1.42205, -1.19611, -1.52133, -1.71906, -1.65937, -1.49892, -1.50621, -1.58157, -1.94563, -1.79613, -2.05541, -1.88628
0.04, 0.0319375, -1.19286, -1.50076, -1.81666, -2.63318, -1.95334, -1.41968, -1.77168, -2.23039, -1.80985, -1.50427, -1.89545, -1.98401, -1.23262, -2.00014, -1.85035, -1.50774, -1.73264, -1.92226, -1.795, -1.35451, -2.20133, -1.6846, -1.53615, -1.74371, -1.76411, -1.8703, -1.94634, -2.04267, -2.5454, -1.8994
0.06, 0.0319375, -1.49072, -1.93592, -2.57781, -1.72231, -1.79682, -2.01141, -1.29831, -1.75322, -1.48336, -1.29216, -2.25309, -2.18106, -1.63798, -1.57896, -1.41728, -1.23124, -1.79224, -1.76158, -1.92897, -1.81683, -1.83787, -1.74964, -1.31259, -1.52096, -1.66581, -1.58705, -1.81423, -1.74054, -1.92333, -1.83256
0.08, 0.0319375, -2.25847, -1.88463, -2.29001, -2.24151, -2.43864, -1.9471, -1.32556, -1.35763, -1.39346, -1.41826, -1.78011, -1.69083, -1.36746, -1.82573, -1.14438, -1.39891, -1.7509, -2.11223, -1.47686, -1.36315, -1.95975, -1.87368, -1.46361, -1.67625, -1.39961, -1.49464, -1.90646, -2.01609, -2.04631, -1.81072
0.1, 0.0319375, -2.00761, -1.93038, -2.15852, -2.22628, -1.70624, -2.00924, -1.59088, -1.8611, -1.7031, -1.74215, -1.91418, -2.14977, -1.59188, -1.63454, -1.94009, -1.9562, -1.55118, -1.6282, -1.54105, -1.50842, -1.79886, -1.47507, -1.49899, -1.75812, -1.67966, -1.70747, -1.62526, -1.67519, -2.00114, -1.73551
0.12, 0.0319375, -1.73886, -1.72121, -1.90227, -1.75101, -1.94155, -1.92508, -1.6532, -1.38125, -1.73237, -1.75549, -1.73878, -1.52596, -1.72535, -1.79674, -1.77078, -1.62639, -1.419, -1.6733, -1.36017, -1.52827, -1.67953, -1.76151, -1.90567, -1.81076, -1.21445, -1.41358, -1.73763, -1.79588, -1.76098, -1.90081
0.14, 0.0319375, -0.657782, -0.71071, -0.435376, -1.31035, -1.61697, -1.44823, -1.7569, -1.80981, -1.5278, -1.29535, -1.24236, -1.83542, -1.46897, -1.14162, -1.64291, -1.64357, -1.55363, -1.60819, -1.3503, -1.62323, -1.56559, -1.54845, -1.49261, -1.52978, -1.15684, -1.45909, -1.55256, -1.46514, -1.20005, -1.02404
0.16, 0.0319375, -1.04708, -0.483961, 0.824983, -0.230244, -1.2409, -1.75209, -1.58881, -1.13132, -2.10789, -1.7057, -1.28066, -1.76067, -1.13618, -0.857209, -1.07726, -1.16161, -1.45132, -1.48206, -1.33387, -1.95158, -1.38072, -1.5049, -1.883, -1.67527, -1.22656, -1.4882, -1.61314, -1.58243, -1.42482, -1.43508
0.18, 0.0319375, -1.32146, -0.692472, 0.0791916, -0.963059, -1.08862, -1.58951, -1.42101, -1.84724, -1.84855, -1.84529, -1.71691, -1.93833, -1.27334, -1.392, -1.34899, -1.15634, -1.33421, -1.75357, -1.70962, -1.3474, -1.3977, -1.56639, -1.60739, -1.69912, -1.65332, -1.48589, -1.71778, -1.61085, -1.53527, -1.82658
0.2, 0.0319375, -0.977092, -0.503438, 0.378394, -0.665587, -1.30369, -2.22867, -1.23122, -1.39073, -1.51906, -1.7421, -1.40417, -1.97421, -1.52644, -1.17953, -1.56809, -1.46275, -1.96164, -2.19191, -1.61941, -1.20963, -1.58019, -1.60026, -1.43499, -1.40239, -1.36197, -1.71467, -1.87993, -1.9522, -1.64148, -1.6152
0.22, 0.0319375, -1.34461, -1.25344, -0.406383, -0.743668, -1.25849, -1.7767, -1.48194, -1.59283, -1.41337, -1.87625, -1.56884, -2.17608, -1.45278, -1.35787, -2.06579, -1.76607, -1.78896, -1.78373, -2.09898, -1.8421, -1.73845, -1.85546, -1.66426, -1.68092, -1.4725, -1.74017, -1.68174, -1.67794, -1.888, -1.75145
0.24, 0.0319375, -1.22393, -1.35366, -0.512288, -0.718583, -1.53231, -2.58464, -2.0328, -1.31941, -1.43015, -1.74361, -1.39006, -1.79773, -1.36192, -0.862771, -1.56303, -1.32163, -1.86154, -2.0775, -1.83766, -1.46858, -1.90813, -1.47958, -1.61644, -1.76031, -1.79358, -1.62354, -1.59822, -1.79559, -1.72885, -1.76342
0.26, 0.0319375, -1.1741, -1.33592, -0.56507, -0.812384, -1.32805, -2.19689, -1.93367, -1.54887, -2.20496, -2.31202, -1.20353, -1.27665, -1.37895, -0.998458, -1.2676, -1.46935, -1.80524, -1.46674, -2.12677, -1.81978, -1.98027, -1.35812, -1.47626, -1.61582, -1.6774, -1.71231, -1.6834, -1.73222, -2.02534, -2.07549
0.28, 0.0319375, -0.850314, -0.902568, -0.644432, -1.81246, -2.12667, -2.30568, -1.66364, -1.75684, -1.43822, -2.07437, -1.82746, -1.70687, -1.35429, -1.37688, -1.67988, -1.27171, -1.42876, -1.82397, -1.42352, -1.17016, -1.73798, -1.68982, -1.59207, -1.72818, -1.72476, -1.75245, -1.56389, -1.74396, -2.12497, -2.27741
0.3, 0.0319375, -1.28398, -1.45172, -0.950007, -1.319, -1.8503, -1.88977, -2.74077, -1.85551, -1.95699, -2.10145, -2.04413, -1.88357, -1.6298, -1.35427, -1.36527, -0.966211, -1.53905, -2.04347, -1.88447, -1.78572, -1.64637, -1.46113, -1.51131, -1.73507, -1.45074, -1.50682, -1.66369, -1.759, -1.75036, -1.99759
0.32, 0.0319375, -0.619113, -1.17033, -1.43598, -0.910688, -1.66992, -1.78299, -1.26278, -1.49353, -1.66017, -1.46333, -1.75713, -1.46566, -0.972295, -0.836515, -1.43346, -1.46801, -1.52076, -1.07948, -1.44584, -1.42045, -1.60423, -1.74552, -1.63124, -1.35436, -1.5136, -1.64038, -1.48747, -1.90468, -2.03536, -1.80807
0.34, 0.0319375, -1.02339, -1.29681, -1.72516, -1.04487, -1.68696, -1.44053, -1.92515, -1.61445, -1.19568, -1.2065, -1.70866, -1.52844, -1.63355, -1.49944, -1.34507, -1.09083, -1.23926, -1.68127, -1.16736, -1.1887, -1.47277, -1.24189, -1.69289, -1.36327, -1.48747, -1.55188, -1.76404, -1.52474, -1.49967, -1.4268
0.36, 0.0319375, -0.987894, -1.67888, -1.38943, -1.12375, -1.36397, -1.47973, -1.65582, -1.19106, -1.11554, -0.975104, -1.51826, -1.304, -1.79138, -1.12345, -0.792108, -1.13268, -1.76255, -1.27359, -1.30545, -1.60587, -1.41049, -1.8151, -1.84159, -1.64969, -1.36488, -1.36071, -1.54041, -1.53214, -1.5796, -1.80006
0.38, 0.0319375, -1.63378, -1.06184, -1.03015, -0.824143, -0.954526, -2.11856, -1.56421, -1.44656, -1.41798, -1.23788, -1.61518, -1.66821, -1.41953, -1.08884, -0.80923, -1.04884, -1.16221, -1.18492, -1.44592, -1.74633, -1.49816, -1.49977, -1.50455, -1.49276, -1.50563, -1.6555, -1.84313, -1.74717, -1.38946, -1.79848
0.4, 0.0319375, -1.49119, -0.840715, -0.567638, -0.667118, -1.3318, -1.43036, -2.0127, -1.73513, -1.21633, -1.94656, -1.69813, -1.4737, -1.72008, -1.69172, -1.72348, -1.6679, -1.32809, -1.29748, -1.4704, -1.85735, -1.89808, -1.79133, -1.59822, -1.64564, -1.6077, -1.47138, -1.40945, -1.62675, -1.59191, -1.71959
0.42, 0.0319375, -1.07989, -1.36468, -1.7806, -1.18082, -1.58123, -1.89686, -1.84333, -1.25627, -1.55495, -0.783407, -1.28172, -2.0491, -1.79085, -1.52206, -1.56451, -1.15648, -1.63813, -1.97633, -1.73769, -1.34995, -1.36567, -1.59038, -1.59615, -1.53835, -1.64939, -1.70969, -1.44036, -1.54091, -1.5691, -1.93269
0.44, 0.0319375, -1.10964, -1.00985, -0.98767, -1.81825, -1.86085, -1.4426, -1.32243, -1.35817, -1.09856, -1.39644, -1.41384, -1.19734, -1.56114, -1.1587, -1.11931, -1.08636, -1.89719, -1.78834, -1.60929, -1.2549, -1.45189, -1.27733, -1.46707, -1.89769, -1.7839, -1.48482, -1.59878, -1.81491, -2.0232, -1.59032
0.46, 0.0319375, -1.12799, -1.44408, -0.159822, -0.143125, -1.04738, -1.20936, -1.54952, -1.47793, -1.07244, -0.923125, -1.72155, -2.02342, -2.06859, -1.14269, -1.49375, -1.4617, -1.33633, -1.05465, -1.72632, -1.74993, -1.33036, -1.61867, -1.59688, -2.35689, -1.50681, -1.30719, -1.46588, -1.38475, -1.38293, -1.38788
0.48, 0.0319375, -0.94322, -0.820033, 0.197657, 0.0270297, -0.579674, -1.50965, -2.04872, -2.28796, -2.19207, -1.77939, -1.61415, -1.81145, -1.47124, -1.31206, -1.16271, -0.98557, -1.33147, -1.31542, -1.30394, -1.45431, -1.27082, -1.43435, -1.81083, -1.63825, -1.55372, -1.398, -1.48664, -1.47587, -1.29478, -1.63556
0.5, 0.0319375, -1.29703, -1.15161, -0.619552, -0.244958, -0.817052, -1.619, -1.54797, -1.28401, -2.28296, -2.34757, -1.59042, -1.00386, -1.30381, -1.10525, -1.11901, -0.921177, -1.68068, -1.41798, -1.30301, -1.10053, -1.16786, -1.59529, -1.79485, -1.27233, -1.57465, -1.63891, -1.69721, -1.94096, -1.8083, -2.06704
0.52, 0.0319375, -1.28496, -1.29725, -0.794465, -0.521686, -1.22539, -2.23407, -1.8634, -1.75866, -1.57207, -1.80606, -1.26118, -1.58103, -0.944791, -0.903416, -1.26351, -0.798125, -2.0068, -1.34117, -1.49165, -1.60885, -1.5555, -1.5808, -1.48854, -1.64211, -1.88995, -1.63206, -1.51528, -1.67804, -1.79137, -1.83582
0.54, 0.0319375, -0.881537, -0.90826, -0.637608, -0.680886, -0.905612, -2.56273, -2.22995, -2.06569, -1.37944, -1.65103, -1.56288, -1.75462, -1.67854, -1.05403, -1.34847, -1.19428, -1.21447, -1.32141, -1.45888, -1.37372, -1.91431, -1.61532, -1.70594, -1.70913, -1.39807, -1.34059, -1.45748, -1.79907, -1.59464, -1.78969
0.56, 0.0319375, -1.60563, -1.40781, -0.622206, -0.52874, -1.24538, -2.36175, -1.89511, -1.65673, -1.893, -1.7099, -1.48866, -1.78326, -1.66055, -1.22147, -1.4359, -1.35843, -1.88553, -1.32905, -1.30366, -1.3628, -1.96707, -1.48108, -1.3899, -1.80378, -1.8869, -1.98152, -1.62401, -1.93131, -1.73215, -1.78824
0.58, 0.0319375, -1.60665, -1.64859, -1.14229, -0.591414, -1.092, -2.28456, -2.00693, -2.18092, -2.30159, -1.03761, -1.49727, -1.49868, -1.84225, -1.59628, -1.55742, -1.62867, -1.85756, -1.76717, -1.92301, -1.59392, -1.57467, -1.35543, -1.5347, -1.53544, -1.71424, -1.48169, -1.59174, -1.55787, -1.98633, -2.00599
0.6, 0.0319375, -1.24395, -1.38988, -1.38664, -0.881107, -1.44412, -2.61464, -2.66626, -2.34666, -1.87945, -1.31104, -1.75904, -2.20604, -1.85369, -1.5789, -1.42617, -1.89058, -1.57604, -1.51416, -1.72102, -1.42541, -1.28132, -1.49131, -1.18595, -1.70927, -1.62878, -1.86841, -2.17576, -2.10218, -2.00144, -1.8797
0.62, 0.0319375, -1.13123, -2.60667, -1.56867, -0.931376, -1.62278, -2.08233, -1.88391, -1.60159, -1.46753, -1.65563, -1.4347, -1.44072, -1.46877, -1.19766, -1.2789, -1.41499, -1.78055, -1.7328, -1.95263, -1.35031, -1.72491, -1.57422, -1.67015, -1.68724, -1.63578, -2.05318, -1.71023, -1.82193, -1.89938, -1.89962
