# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.331595, 0.533449, 0.489869, 0.200555, 0.270663, 0.289685, 0.338742, 0.394249, 0.596021, 0.506897, 0.369206, 0.286143, 0.212992, 0.240647, 0.199407, 0.282899, 0.280814, 0.310869, 0.24193, 0.286053, 0.290522, 0.251616, 0.269818, 0.238198, 0.140178, 0.1243, 0.150945, 0.181311, 0.121835, 0.116286, 0.11122, 0.0681517, 0.0842928, 0.0949435, 0.0825461, 0.107066, 0.119807, 0.0916335, 0.100617, 0.105315
0.01, 0.0319375, 0.38131, 0.396136, 0.370556, 0.227301, 0.188276, 0.186729, 0.401737, 0.581356, 0.626376, 0.394122, 0.344705, 0.354953, 0.146865, 0.265288, 0.314323, 0.279481, 0.23864, 0.385804, 0.25718, 0.19251, 0.19091, 0.265645, 0.330074, 0.246077, 0.175283, 0.19119, 0.129845, 0.193706, 0.095893, 0.12127, 0.118903, 0.0441576, 0.0678339, 0.0811111, 0.0844629, 0.0939833, 0.0934683, 0.0980706, 0.101554, 0.084864
0.02, 0.0319375, 0.391269, 0.435391, 0.536273, 0.490915, 0.178788, 0.209392, 0.239381, 0.518665, 0.406394, 0.359752, 0.227443, 0.211439, 0.31994, 0.375858, 0.293029, 0.351627, 0.232544, 0.329758, 0.287599, 0.246732, 0.226423, 0.208626, 0.204778, 0.243701, 0.169558, 0.176371, 0.185543, 0.192999, 0.11748, 0.145872, 0.0965128, 0.0543773, 0.0670989, 0.0581971, 0.0627657, 0.083802, 0.111373, 0.110101, 0.112997, 0.0777428
0.03, 0.0319375, 0.657698, 0.443787, 0.430682, 0.430227, 0.254151, 0.252656, 0.38975, 0.515315, 0.307298, 0.345216, 0.354445, 0.395396, 0.345995, 0.445269, 0.403502, 0.465689, 0.328575, 0.281451, 0.410813, 0.355632, 0.348768, 0.320178, 0.312672, 0.275423, 0.248331, 0.201785, 0.140352, 0.172457, 0.166169, 0.312555, 0.111746, 0.0541784, 0.0734823, 0.0532198, 0.0754147, 0.0773756, 0.10128, 0.106727, 0.105247, 0.0693524
0.04, 0.0319375, 0.353179, 0.62166, 0.534131, 0.296167, 0.303064, 0.412038, 0.287079, 0.428734, 0.421626, 0.215789, 0.280032, 0.509854, 0.340128, 0.332029, 0.366653, 0.362628, 0.329928, 0.228508, 0.265528, 0.357892, 0.506923, 0.465488, 0.396976, 0.325593, 0.236403, 0.319902, 0.200283, 0.218197, 0.188495, 0.387642, 0.127458, 0.0451563, 0.0793208, 0.0663837, 0.0907343, 0.0598196, 0.0788002, 0.0942015, 0.0989424, 0.0886698
0.05, 0.0319375, 0.29669, 0.294221, 0.348149, 0.425834, 0.770069, 0.561813, 0.287898, 0.455326, 0.288056, 0.323516, 0.219308, 0.243492, 0.393875, 0.214984, 0.242697, 0.311404, 0.426892, 0.264265, 0.244439, 0.330841, 0.479978, 0.516868, 0.58038, 0.453503, 0.278678, 0.465203, 0.317227, 0.208326, 0.230327, 0.390948, 0.14652, 0.0586959, 0.0692629, 0.0831896, 0.0899341, 0.0671051, 0.0725196, 0.0656857, 0.0678483, 0.0643495
0.06, 0.0319375, 0.353571, 0.39933, 0.417312, 0.213695, 0.571645, 0.420683, 0.208632, 0.361968, 0.333328, 0.325271, 0.405226, 0.28088, 0.301516, 0.195986, 0.209257, 0.319985, 0.336809, 0.218443, 0.251443, 0.326289, 0.370847, 0.66485, 0.612726, 0.475144, 0.258714, 0.508977, 0.299786, 0.200927, 0.208454, 0.380002, 0.122212, 0.0443619, 0.0549317, 0.0759109, 0.0739442, 0.077455, 0.0672748, 0.0635667, 0.0605445, 0.067744
0.07, 0.0319375, 0.372239, 0.40995, 0.367343, 0.208101, 0.494816, 0.224794, 0.34613, 0.585833, 0.402202, 0.272696, 0.418587, 0.479395, 0.299559, 0.283762, 0.256, 0.313392, 0.310871, 0.188704, 0.197274, 0.239798, 0.312141, 0.513907, 0.701882, 0.463439, 0.207172, 0.449399, 0.246045, 0.248078, 0.191745, 0.294506, 0.119871, 0.0609717, 0.0629196, 0.0593554, 0.0575625, 0.0843741, 0.0880183, 0.0736063, 0.0917808, 0.0683619
0.08, 0.0319375, 0.275538, 0.300983, 0.427317, 0.260129, 0.450957, 0.245921, 0.244466, 0.460732, 0.296277, 0.181983, 0.386733, 0.529807, 0.268244, 0.274483, 0.24975, 0.168466, 0.245801, 0.187552, 0.179255, 0.164432, 0.227708, 0.447531, 0.753885, 0.566245, 0.19074, 0.411322, 0.257745, 0.189916, 0.190144, 0.26704, 0.0998523, 0.0673066, 0.0727204, 0.0868979, 0.0727735, 0.0954046, 0.0735624, 0.0727636, 0.0744227, 0.0567851
0.09, 0.0319375, 0.485313, 0.580477, 0.492493, 0.412004, 0.262701, 0.223385, 0.47536, 0.434356, 0.285472, 0.271018, 0.299645, 0.339729, 0.230853, 0.239909, 0.299705, 0.301499, 0.228503, 0.192464, 0.312243, 0.312932, 0.171848, 0.390351, 0.632452, 0.441856, 0.202016, 0.276817, 0.314533, 0.254662, 0.128685, 0.195421, 0.0957766, 0.0775834, 0.0549453, 0.0717269, 0.068193, 0.0965405, 0.0772212, 0.0689204, 0.0588999, 0.0488824
