# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.674513, 0.561348, 0.289039, -0.598612, 0.0100149, 0.648262, 0.477381, 0.558806, 1.13571, 0.456385, -0.0039674, -0.384314, -0.395747, -0.104022, 0.322844, 0.428203, 0.0912216, -0.357537, -0.473217, -0.354995, -0.109385, -0.574164, -0.446108, -0.743351, -0.415145, -0.580856, -0.123372, 0.128162, -0.200071, -0.958222
0.02, 0.0319375, 0.934419, 0.560858, 0.77386, 0.708639, 0.460689, 0.482843, -0.0526927, 0.135384, 1.01528, 0.309073, -0.209897, 0.255827, -0.651466, -0.293224, -0.358672, 0.805143, -0.0481041, -0.379655, -0.167295, 0.0588504, -0.491556, -0.772081, -0.860486, -0.803296, -0.535015, -0.400517, -0.279075, -0.282528, -0.425688, -1.03769
0.04, 0.0319375, 0.9875, 1.30987, 0.51463, 0.597277, 0.74569, -0.234185, 0.213024, 0.113597, 0.948031, 0.527547, 0.138286, 0.202521, -0.138142, -0.308377, -0.108677, 1.31645, -0.319654, -0.577549, -0.405167, -0.600606, -0.565553, -0.4802, -0.617337, -0.742406, -0.637394, -0.281455, -0.173868, -0.307496, -0.431287, -1.0421
0.06, 0.0319375, 0.710943, 1.44288, 0.944597, 0.25271, 1.01034, 0.667524, 0.142477, 0.175147, 0.617382, -0.101171, 0.159397, -0.0836865, -0.388693, -0.128379, 0.154272, 0.494516, -0.0476871, -0.147667, -0.232525, -0.370577, -0.462827, -0.744854, -0.639455, -0.842381, -0.435376, -0.611191, -0.403062, -0.112222, -0.618577, -1.07086
0.08, 0.0319375, 0.143187, 0.552155, 0.430434, 0.340727, 0.264703, -0.116385, -0.20439, 0.257367, 1.08326, 0.674315, 0.203254, -0.518464, -0.546089, -0.100303, 0.308264, 0.862805, -0.243918, -0.253232, -0.611701, -0.605244, -0.63416, -0.533496, -0.97547, -0.726822, -0.732094, -0.530091, -0.377398, -0.0835128, -0.284532, -0.938323
0.1, 0.0319375, 0.279861, 0.211371, -0.0657209, 0.5006, 0.892799, 0.487102, 0.414394, 0.10415, 0.962328, 0.188372, -0.0373429, -0.264472, -0.341475, -0.388932, 0.0112314, 0.449736, 0.157268, -0.218436, -0.505147, -0.463832, -0.554936, -0.800425, -0.935183, -0.806079, -0.572848, -0.722231, -0.524844, 0.0202908, -0.353155, -1.17588
0.12, 0.0319375, 0.277161, 0.489603, -0.0773163, -0.1196, 0.160382, -0.189069, 0.126759, 0.449949, 0.881161, 0.459215, -0.0492568, -0.479771, -0.570766, -0.139961, 0.437093, 1.13025, 0.193132, 0.316302, -0.234025, -0.270363, -0.848166, -0.852857, -0.687102, -0.957883, -0.77088, -0.325063, -0.637449, -0.627375, -0.731624, -0.990497
0.14, 0.0319375, -0.113857, 0.116741, 0.910152, 0.644098, 0.353162, 0.00715941, -0.88674, 0.248215, 0.922779, 0.678247, -0.0357063, -0.34422, -0.642987, -0.0982158, 0.507942, 1.06264, -0.403798, -0.495876, -0.297066, 0.061695, -0.313179, -1.18918, -0.583948, -0.807743, -0.742295, -0.674056, -0.558565, -0.341055, -0.596867, -1.01962
0.16, 0.0319375, 0.453911, 0.896406, 1.02623, -0.0306066, 0.432121, 1.00227, -0.490749, -0.184486, 0.784609, 0.47182, 0.115336, 0.108868, -0.342048, 0.0544256, -0.106114, 0.474242, -0.0724968, -0.146394, -0.951411, -0.352391, -0.44877, -0.659007, -0.801395, -1.06306, -0.612751, -0.776545, -0.739737, -0.446804, -0.405411, -1.03878
0.18, 0.0319375, 0.15504, 0.847958, 0.768398, 0.698062, 0.594035, 0.613963, 0.0463342, 0.109304, 1.12217, 0.247914, -0.0217571, -0.409154, -0.466371, -0.204632, 0.276762, 0.813151, -0.195406, -0.185272, -0.4646, -0.37411, -0.293955, -0.747897, -0.860247, -0.950684, -0.619513, -0.912486, -0.693735, -0.346188, -0.63837, -1.16992
