# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -8.05905, -7.50792, -8.05905, -8.05905, -7.47047, -7.46873, -7.73196, -7.71805, -6.97538, -7.7258, -7.88027, -7.20179, -6.8534, -6.54784, -6.65022, -6.56756, -6.9209, -6.49923, -6.50055, -6.99881, -6.54359, -6.48945, -6.2164, -6.26052, -6.35352, -6.22152, -6.04965, -5.92324, -5.91078, -6.09669
0.02, 0.0319375, -7.36648, -7.16195, -7.40108, -8.03426, -7.66468, -7.19644, -7.31473, -6.86734, -7.32777, -7.23151, -6.74978, -7.72336, -7.07719, -6.68174, -6.94595, -6.39557, -6.55272, -6.48734, -6.32912, -6.54216, -6.63233, -6.539, -6.18591, -6.07244, -6.09363, -6.06402, -6.05504, -6.08467, -5.65074, -5.8907
0.04, 0.0319375, -5.29819, -5.48352, -5.42521, -5.62044, -5.23723, -5.60034, -5.67606, -5.78476, -5.68062, -5.72489, -5.93057, -5.22143, -5.19564, -5.5745, -5.50575, -5.22225, -5.47221, -5.35886, -5.09706, -5.1413, -4.97946, -4.83638, -5.27704, -5.40269, -5.14529, -4.95961, -5.36503, -5.25446, -5.32132, -5.4584
0.06, 0.0319375, -2.15007, -2.57759, -3.31744, -2.58839, -2.54908, -3.69204, -2.90892, -2.74096, -2.97734, -3.03011, -2.96733, -3.37122, -3.62549, -3.30358, -3.29067, -3.26313, -3.6297, -3.04735, -3.14268, -3.30917, -3.01203, -2.90615, -3.26595, -2.96346, -3.22382, -3.57723, -3.83838, -3.84316, -4.02008, -4.4446
0.08, 0.0319375, -2.7326, -2.80295, -2.52607, -2.64646, -2.44011, -2.48907, -2.74147, -2.8195, -3.18604, -2.95865, -2.53701, -2.34453, -1.95513, -2.15909, -2.83496, -2.25057, -1.95285, -1.96176, -2.15037, -2.29425, -1.91141, -1.23476, -1.01196, -1.23429, -0.735093, -1.8884, -2.02103, -1.84254, -2.10845, -2.38428
0.1, 0.0319375, -2.30096, -2.22629, -3.0005, -3.68199, -3.12998, -3.42504, -3.05266, -2.01869, -2.04365, -2.45572, -2.8615, -2.77072, -2.39566, -2.13222, -2.72355, -2.8434, -2.22673, -1.78674, -2.0057, -1.75291, -1.28368, -1.16787, -0.908311, -0.931173, -1.32189, -2.03109, -2.17196, -2.18398, -2.57536, -2.64513
0.12, 0.0319375, -3.04829, -2.62023, -2.25689, -3.38231, -2.73801, -2.44841, -3.29384, -3.47497, -2.70507, -3.04995, -3.29838, -3.04633, -2.65352, -2.70647, -2.61267, -2.39971, -2.18364, -1.74859, -1.78502, -1.81552, -1.49087, -1.27486, -0.964849, -1.32359, -1.28233, -1.82365, -1.62352, -1.84391, -2.07759, -2.20156
0.14, 0.0319375, -3.11104, -3.05872, -2.47412, -2.98881, -2.9575, -2.92406, -1.93056, -2.12624, -1.78078, -1.51794, -1.748, -2.48573, -2.10666, -2.4013, -2.50479, -2.65146, -2.36997, -2.30017, -2.1657, -1.97352, -1.45263, -1.28503, -1.39736, -1.3392, -1.63559, -1.69813, -1.62787, -1.44079, -1.04377, -0.831326
0.16, 0.0319375, -3.17585, -3.484, -4.08516, -2.59871, -2.89563, -2.80864, -2.65522, -2.85467, -2.24414, -2.64225, -3.01354, -2.36288, -2.30828, -2.11153, -1.72281, -2.00993, -1.90162, -1.91148, -1.98946, -2.06982, -1.71321, -1.6318, -1.52145, -1.80769, -1.96135, -1.98974, -1.99291, -2.49049, -2.47216, -2.36687
0.18, 0.0319375, -2.56828, -2.33927, -2.75063, -2.54118, -2.84637, -3.07629, -3.16867, -3.16848, -2.03388, -1.84957, -1.43335, -1.95292, -1.90705, -1.85149, -1.95258, -2.03405, -2.06112, -2.51594, -1.38323, -1.56336, -1.37591, -1.19981, -1.34134, -1.32245, -1.81543, -2.03673, -1.78452, -1.85731, -2.20326, -1.95236
0.2, 0.0319375, -2.17634, -2.8105, -2.45269, -2.35061, -2.64006, -3.9059, -3.00678, -2.47329, -1.41309, -1.82932, -2.39601, -2.16891, -2.43718, -2.35695, -2.19265, -2.14629, -2.26185, -2.20422, -1.24323, -1.81491, -1.68588, -1.50274, -1.20465, -1.66802, -1.95079, -2.01244, -1.45753, -1.44239, -1.74915, -1.93652
0.22, 0.0319375, -3.10649, -2.10771, -2.1325, -2.64124, -2.94682, -2.85493, -2.50509, -2.39235, -2.43926, -2.65645, -2.51597, -2.7715, -2.34801, -2.15476, -1.71734, -1.76457, -2.24173, -1.59141, -1.19111, -1.19501, -1.17914, -1.08158, -1.22031, -1.36966, -1.47442, -1.35131, -1.48758, -1.83712, -1.81793, -1.88939
0.24, 0.0319375, -2.7092, -2.13882, -1.99906, -2.23139, -2.2689, -2.57089, -2.59258, -2.75869, -2.61561, -2.74171, -3.49225, -2.29589, -2.34039, -2.07437, -2.18575, -2.82605, -2.39518, -1.96914, -1.92709, -1.18279, -1.26713, -1.47053, -1.79843, -1.96501, -1.93146, -1.78478, -1.19678, -2.1691, -2.64939, -3.15146
0.26, 0.0319375, -2.80441, -2.9603, -3.18403, -2.82787, -2.8972, -3.31544, -2.5098, -2.60123, -2.65279, -3.01377, -2.7755, -2.7913, -2.60061, -2.45255, -2.52812, -2.87398, -2.66063, -2.59908, -2.02312, -1.63142, -2.12488, -2.05143, -2.16844, -1.8766, -1.97917, -2.01726, -1.89533, -2.51463, -2.49513, -2.57618
0.28, 0.0319375, -1.91274, -3.38385, -3.58187, -3.67157, -3.23118, -3.08151, -3.38033, -2.91697, -2.67827, -2.75191, -2.5439, -2.47173, -2.47924, -1.97723, -2.23474, -2.47353, -2.18054, -2.15443, -2.00029, -1.70682, -2.41485, -2.48379, -2.31996, -1.63273, -1.86961, -1.76492, -1.73296, -1.94335, -1.98793, -2.50115
0.3, 0.0319375, -2.5212, -1.54207, -2.23039, -2.75774, -2.39561, -2.29179, -2.56984, -2.84131, -2.91178, -2.56374, -2.44902, -2.28227, -3.35727, -2.17244, -2.10667, -2.35059, -2.6219, -2.2393, -2.17119, -1.67625, -1.90594, -2.25552, -2.03951, -2.06258, -1.33042, -1.23586, -1.18319, -1.66612, -2.10417, -2.28712
0.32, 0.0319375, -3.17194, -2.81716, -2.74237, -1.84345, -2.38254, -2.39042, -3.1556, -2.71953, -2.68125, -2.37194, -2.73363, -2.48516, -2.28009, -2.09458, -2.24663, -1.79112, -1.64748, -1.46977, -1.54056, -2.19407, -1.54961, -1.35811, -2.05345, -1.67908, -1.24843, -1.10497, -1.33763, -2.1529, -1.98187, -1.91362
0.34, 0.0319375, -1.85873, -1.96957, -2.48823, -2.4398, -2.6107, -2.92478, -3.28755, -2.57873, -2.17381, -2.32719, -2.65784, -2.30756, -2.04175, -1.58648, -1.99331, -1.30639, -0.824448, -0.378037, -0.649736, -1.15114, -0.724151, -0.599751, -1.29755, -1.63337, -1.3938, -1.75062, -1.46279, -1.58943, -1.83292, -1.68645
0.36, 0.0319375, -2.24428, -2.05818, -2.52126, -3.38811, -2.17745, -2.23359, -2.42839, -2.74932, -2.11561, -2.34345, -2.38123, -2.61765, -2.35981, -2.58425, -2.53496, -1.70678, -0.858485, -0.22316, -0.533703, -1.90177, -2.06846, -1.63019, -1.93937, -2.1484, -2.09447, -1.93074, -2.07469, -2.38422, -2.46163, -2.40581
0.38, 0.0319375, -2.45969, -1.81363, -2.27815, -1.71604, -2.52843, -2.10235, -2.07009, -1.46942, -1.04047, -1.89155, -1.58929, -1.69756, -1.44426, -1.58268, -0.836497, -0.862554, -0.707735, -0.459724, -0.219294, -0.273967, -1.02732, -1.0177, -1.01285, -1.34838, -1.41922, -0.921036, -0.500781, -0.875961, -1.72397, -0.847858
0.4, 0.0319375, -2.91236, -2.14928, -2.31938, -2.26354, -1.85738, -1.86229, -1.65265, -1.61368, -0.852482, -1.39661, -1.28372, -1.48222, -1.64592, -1.80827, -1.13898, -0.983152, -1.02559, -1.11022, -1.15346, -0.911317, -0.804853, -1.04127, -1.00693, -1.46696, -1.15604, -1.06914, -0.782496, -1.42769, -1.38125, -1.66429
0.42, 0.0319375, -1.92891, -2.01781, -1.78574, -2.27609, -2.50097, -1.99066, -2.32817, -2.98178, -2.30807, -1.93121, -2.73827, -2.89843, -2.10022, -1.80976, -1.74665, -1.82298, -2.01212, -1.78127, -1.3264, -0.761839, -1.39622, -0.92892, -1.03634, -1.35937, -1.42421, -1.63748, -1.38555, -1.794, -1.88706, -1.71472
0.44, 0.0319375, -2.43482, -1.70292, -2.83454, -3.12573, -2.88726, -2.51585, -2.25378, -2.93907, -2.04333, -2.15945, -2.54288, -2.48391, -2.28875, -2.3862, -2.48592, -1.96604, -2.09873, -1.81526, -1.56235, -1.25724, -1.32143, -1.0309, -1.65928, -1.7524, -0.932728, -0.912919, -1.40073, -1.10085, -1.27871, -1.52503
0.46, 0.0319375, -2.46117, -3.30286, -2.49484, -2.65132, -2.50298, -2.60172, -1.92312, -2.66973, -2.31109, -2.43633, -2.63195, -2.74434, -2.17488, -1.78062, -2.35152, -2.11518, -2.21973, -1.65757, -1.56058, -1.66384, -1.04205, -1.08291, -1.15109, -1.242, -0.977536, -0.605333, -1.22342, -1.1204, -1.33717, -1.5865
0.48, 0.0319375, -2.531, -2.21159, -2.69566, -2.86193, -2.69016, -1.82011, -1.13844, -0.978699, 0.38276, 0.506441, -0.0240376, -1.41433, -0.93874, -0.741906, -0.62303, -1.26107, -1.29716, -1.19592, -0.59242, -1.34667, -0.327475, 0.0978988, -0.240018, -0.224438, -0.184004, -0.44591, -0.405894, -0.239597, -0.486061, -0.668165
0.5, 0.0319375, -1.92827, -2.26021, -2.19927, -2.1012, -2.39446, -2.86536, -2.26988, -2.32628, -1.51535, -0.665092, -0.800123, -2.18801, -1.84481, -2.07228, -1.03857, -1.86725, -2.01511, -1.74042, -1.02876, -0.928009, -1.37831, -0.715125, -1.3209, -1.06653, -1.04072, -1.4584, -1.48407, -1.3245, -1.66285, -1.80426
0.52, 0.0319375, -1.91293, -2.42406, -1.68026, -2.48093, -2.49385, -2.81284, -2.58898, -1.97773, -1.33879, -1.60192, -1.79879, -2.49988, -2.10913, -2.33752, -1.95866, -2.17837, -2.39345, -2.2426, -1.06739, -1.3544, -1.93786, -1.89992, -1.83844, -1.96767, -1.71249, -1.82754, -1.81609, -1.8106, -2.11721, -2.19829
0.54, 0.0319375, -2.36582, -2.56482, -2.42621, -2.47066, -2.91965, -2.97718, -2.86071, -2.97591, -2.42577, -2.35844, -2.18775, -2.37295, -2.24833, -2.39042, -2.37306, -2.52917, -2.62289, -2.35192, -1.5454, -1.95172, -2.18669, -2.23169, -1.80436, -2.07998, -2.21443, -1.76062, -1.56474, -1.79397, -2.18494, -2.0967
0.56, 0.0319375, -1.50864, -2.3358, -2.03363, -1.85057, -1.89126, -2.42153, -1.7619, -1.27257, -1.25749, -1.67982, -2.30749, -2.67968, -1.9128, -1.64568, -1.48163, -1.4452, -1.57177, -2.17575, -2.09406, -2.3709, -1.66301, -1.04347, -1.04407, -0.932171, -0.904734, -0.303772, 0.053363, -0.154555, -0.142167, -0.67801
0.58, 0.0319375, -2.14495, -2.28929, -2.3706, -2.3534, -2.76043, -1.70617, -1.60999, -1.35019, -0.553956, -0.474681, -0.895149, -1.10055, -1.16641, -1.07999, -1.24387, -0.941231, -0.687053, -0.309711, 0.0538241, 0.0386293, 0.029699, 0.303848, 0.503843, 0.336776, 0.178082, 0.717143, 1.22543, 1.42667, 0.345023, 0.214463
0.6, 0.0319375, -2.83865, -2.3055, -2.51183, -2.43852, -1.80421, -1.54286, -0.951078, -1.37283, -0.922496, -0.961681, -1.13929, -1.44229, -1.33304, -0.688124, -0.716695, -1.41686, -0.697878, -0.213407, 0.0108658, -0.166171, -0.268273, -0.00932335, 0.0111876, 0.0836813, 0.129025, 0.117527, 0.261601, 0.273209, 0.0857619, -0.0396331
0.62, 0.0319375, -2.62658, -2.50075, -2.30822, -3.03597, -2.41145, -2.47315, -2.47087, -1.14775, -0.641061, -1.03517, -1.12656, -1.2933, -1.7035, -1.37999, -1.26614, -1.56561, -1.14311, -0.609394, -0.254138, -0.0415012, 0.102799, 0.526063, 0.773104, 0.580989, 0.627621, 0.584717, 0.940205, 0.961044, 0.53773, 0.566916
