# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.993766, 1.6124, 1.51197, 1.83768, 2.14461, 1.11299, 0.827224, 1.38696, 1.2989, 1.56152, 1.13969, 0.721533, 0.402133, 0.402781, -0.169266, 0.21274, 0.773774, 0.183847, -0.320893, -0.46958, -0.22626, 0.463811, -0.715146, -0.393939, -0.332311, -0.777788, -0.0430918, 0.0405418, -0.275845, 0.0203639
0.02, 0.0319375, 0.887362, 1.94982, 1.76787, 1.8128, 1.40906, 1.30198, 1.07472, 1.35641, 1.01217, 1.60542, 1.48132, 0.186981, 0.904744, 0.560563, 0.345301, 0.509435, 0.607472, 0.0963942, -0.264638, 0.0708881, -0.232762, -0.0344788, -0.275274, -0.605798, -0.639841, -0.485265, -0.350058, -0.404192, -0.44291, -0.128567
0.04, 0.0319375, 0.740819, 1.4676, 1.83484, 1.82226, 1.82219, 1.03769, 1.34332, 1.00007, 1.286, 1.78646, 1.62804, 0.60814, 0.787693, 0.00114566, -0.52821, 0.512556, 0.467715, 0.555309, 0.267247, 0.209078, -0.461258, 0.640714, -0.0938104, -0.558321, -0.133612, -0.201459, -0.346953, -0.22945, -0.243739, -0.126226
0.06, 0.0319375, 0.917742, 1.40888, 1.26642, 1.97657, 2.04544, 0.975808, 1.13904, 1.51828, 1.40126, 1.70144, 2.07764, 1.0753, 0.602706, 0.409128, 0.314335, 0.649062, 0.29385, -0.0181155, -0.218093, -0.347567, -0.659709, -0.130992, -0.621482, -0.349563, -0.275608, -0.35822, -0.194868, -0.262353, -0.204019, 0.198529
0.08, 0.0319375, 1.5645, 1.4779, 2.05486, 1.4793, 1.56977, 0.363529, 0.943715, 1.37833, 1.45309, 2.06524, 2.47639, 0.191749, 0.890308, 1.02777, 0.600687, 0.450761, 0.289205, 0.116154, -0.129435, 0.00405644, -0.421814, 0.0445013, -0.16598, -0.317317, -0.321619, 0.0917364, -0.082996, -0.413178, -0.109958, 0.123377
0.1, 0.0319375, 1.77499, 1.54441, 2.12389, 1.53455, 1.3647, 1.21563, 1.32331, 1.1508, 1.08301, 2.45762, 2.56796, 0.658374, 0.588262, 0.554014, 0.224075, 0.200999, 0.26414, 0.1261, -0.343335, -0.383959, -0.107519, 0.286627, 0.0400177, -0.684934, -0.401605, 0.0860688, -0.185299, 0.039541, -0.222181, 0.0134115
0.12, 0.0319375, 1.3596, 1.17125, 2.05831, 1.10655, 0.767496, 0.599735, 0.754453, 0.610363, 0.919179, 2.23449, 2.6897, 1.23602, 0.501582, 0.386733, 0.305424, 0.440723, 0.35085, 0.0188783, 0.131074, 0.0407556, -0.430839, 0.0119332, 0.0513014, -0.410259, -0.119932, 0.0235561, -0.145369, 0.0429437, -0.100275, 0.163426
0.14, 0.0319375, 1.61712, 1.52008, 2.47034, 1.92643, 2.16762, 1.41379, 1.06303, 1.2108, 1.38262, 2.55662, 3.17255, 1.26102, 1.06662, 0.842697, 0.425491, 0.69975, 0.0380629, 0.196891, 0.111393, 0.0551197, -0.371333, -0.097797, -0.11311, -0.221473, -0.168668, -0.355945, -0.0817376, 0.2832, 0.0169228, -0.129994
0.16, 0.0319375, 1.49953, 1.82158, 1.95688, 2.13885, 2.12846, 1.92212, 1.03912, 1.39787, 1.00122, 2.4214, 3.26253, 1.0662, 0.99762, 0.507997, 0.397848, 0.232401, -0.22063, -0.270837, -0.102432, -0.0603839, 0.0856489, 0.235753, 0.243309, -0.132043, -0.170594, -0.233192, -0.0931518, 0.214613, 0.0894672, 0.0569421
0.18, 0.0319375, 1.76596, 2.24208, 1.6817, 1.82444, 1.41705, 1.28489, 1.7676, 1.46298, 1.50772, 2.36703, 2.79215, 0.672977, 0.866138, 0.472158, 0.265354, 0.474822, 0.289271, 0.327612, 0.242227, 0.0253338, -0.186484, 0.386211, 0.519302, -0.475084, -0.295939, -0.141524, 0.176377, 0.0099358, -0.0623812, -0.18068
