# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.84153, -1.88676, -1.90342, -2.14074, -2.19555, -3.19787, -3.01557, -3.23574, -3.70317, -3.06256, -3.25658, -2.83128, -2.09903, -2.0441, -1.78291, -1.64362, -2.61996, -3.65273, -3.6671, -2.68537, 0.689078, 0.991852, -4.02212, -5.31419, -3.76404, -3.9077, -3.89809, -3.82972, -3.64167, -2.75459
0.02, 0.0319375, -1.27395, -2.33823, -2.02649, -2.04804, -2.15309, -2.19265, -3.63051, -3.79977, -3.72215, -3.98119, -3.53077, -2.84566, -1.90127, -2.10047, -2.2327, -2.55099, -2.67426, -3.26452, -4.19255, -2.98277, 0.857667, 1.10405, -4.94531, -5.52639, -4.15116, -3.71923, -3.53893, -3.79825, -3.63607, -2.64087
0.04, 0.0319375, -1.54637, -2.92517, -2.78116, -2.4908, -2.29397, -2.80919, -3.7489, -3.46861, -3.60767, -3.64891, -3.93789, -3.29964, -1.9162, -1.91152, -2.09245, -2.7659, -2.79501, -3.85819, -3.61525, -2.73654, 0.880943, 1.06227, -4.75515, -5.56587, -4.06723, -3.34093, -3.05259, -3.75116, -3.39823, -2.58409
0.06, 0.0319375, -1.82494, -2.33645, -2.42117, -2.50263, -2.74836, -3.17383, -3.23325, -3.86532, -4.01954, -4.05042, -4.23333, -3.29136, -2.97917, -2.50663, -1.70966, -1.94896, -2.50193, -3.67028, -3.91469, -2.98099, 0.859276, 0.704902, -3.02619, -4.9791, -3.75967, -3.50737, -3.37239, -3.88656, -3.40274, -2.77052
0.08, 0.0319375, -1.51256, -2.63931, -2.21875, -2.02238, -2.28122, -2.87359, -3.26145, -3.17137, -3.7739, -4.29615, -3.31716, -2.86979, -2.1927, -2.30212, -2.32867, -2.1061, -2.42517, -3.09219, -3.97272, -2.62369, 0.9185, 0.597367, -2.52984, -4.62563, -3.05998, -2.91824, -3.08678, -3.61583, -3.84515, -2.80859
0.1, 0.0319375, -1.30338, -2.40603, -1.7189, -2.25296, -2.33722, -2.48995, -2.70615, -3.65993, -3.78455, -3.67815, -3.19323, -2.87634, -2.27485, -1.7835, -1.75869, -2.65749, -2.61438, -3.04322, -4.09356, -3.38873, 0.930402, 0.614906, -3.5144, -5.70952, -3.52418, -3.20787, -3.12183, -3.46184, -3.3902, -3.17759
0.12, 0.0319375, -1.85484, -1.77471, -1.64602, -2.17032, -3.18792, -2.34144, -2.56871, -2.72438, -3.57856, -3.87099, -4.32031, -3.10703, -2.29619, -2.17236, -2.8118, -2.60849, -2.60036, -3.3602, -3.05834, -2.67582, 0.868045, 0.53684, -4.31116, -6.22366, -4.35881, -3.34452, -3.22599, -3.43532, -3.26741, -3.01288
0.14, 0.0319375, -1.5322, -1.81496, -1.81514, -2.17258, -2.056, -2.77581, -3.51793, -2.88608, -3.37824, -3.88967, -4.04704, -2.99316, -2.24594, -1.81799, -2.64599, -2.82287, -2.73874, -2.77803, -3.12874, -3.26472, 0.820264, 0.591325, -5.32322, -6.04241, -5.46431, -3.46447, -3.18561, -3.48017, -3.39979, -3.16218
0.16, 0.0319375, -1.22361, -2.16776, -2.76928, -2.79101, -2.56413, -2.12036, -2.62474, -3.35489, -3.76199, -3.79265, -3.62346, -3.25995, -2.05888, -2.08498, -2.96786, -2.76797, -3.06452, -3.20103, -3.32598, -3.76963, 0.781938, 0.858371, -5.41925, -6.2251, -5.82581, -3.79429, -3.38734, -3.6627, -3.59305, -2.89141
0.18, 0.0319375, -2.04816, -1.75891, -1.76373, -1.63561, -2.06394, -3.0259, -2.37423, -3.39037, -4.05697, -3.80876, -3.15215, -3.31084, -2.54144, -2.21547, -3.03691, -3.26495, -3.47295, -3.43844, -3.80464, -3.84592, 0.76144, 0.964965, -5.59319, -6.58404, -6.09159, -3.93191, -3.47402, -3.68164, -3.70081, -2.81036
0.2, 0.0319375, -0.975531, -1.10955, -2.00181, -2.30181, -2.55, -2.98766, -3.1365, -3.39918, -3.74546, -3.61618, -3.54061, -3.53228, -2.64443, -2.63488, -2.56371, -3.11216, -3.12876, -3.15657, -3.78661, -4.33822, 0.704928, 1.02054, -5.44486, -5.88927, -6.15138, -3.78231, -3.47981, -3.93653, -3.89464, -3.35076
0.22, 0.0319375, -1.39938, -1.28142, -1.98193, -2.70928, -2.18762, -2.36562, -3.22675, -3.04701, -3.70515, -3.90678, -4.10444, -3.47987, -2.66722, -2.40216, -2.8712, -3.25791, -3.33779, -3.12017, -3.74525, -4.25665, 0.698994, 1.11274, -5.76411, -6.67573, -6.04975, -3.89358, -3.646, -3.91495, -3.7269, -3.56657
0.24, 0.0319375, -0.983157, -0.964838, -1.94296, -1.73269, -1.62255, -2.3643, -3.12936, -2.87928, -3.96861, -4.18394, -4.54951, -4.08869, -2.7693, -3.00349, -2.53118, -2.98063, -3.4734, -3.23386, -3.79572, -3.6775, 0.812721, 1.18381, -4.98517, -6.21244, -5.65073, -3.63271, -3.56579, -3.92452, -3.72709, -3.31663
