# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -8.05905, -7.63227, -8.02098, -7.42575, -7.69993, -7.58978, -7.06193, -7.17532, -6.98927, -7.30736, -7.17171, -6.84252, -6.5494, -6.8537, -6.91435, -6.89694, -6.49372, -6.22766, -6.31374, -6.18833, -6.34094, -6.39509, -6.40925, -6.43612, -6.15403, -6.15126, -5.88423, -6.17125, -5.91974, -6.12589
0.02, 0.0319375, -7.73297, -8.05905, -7.47388, -7.86729, -7.47836, -7.39192, -7.32468, -7.94253, -7.45572, -7.07249, -7.07136, -6.98083, -6.8717, -6.84118, -6.85516, -6.9447, -6.73025, -6.65966, -6.76795, -6.51386, -6.24415, -6.16134, -6.18112, -6.39583, -6.36263, -6.3864, -6.2418, -5.68232, -5.86265, -5.8529
0.04, 0.0319375, -8.05905, -7.4448, -7.60249, -7.55217, -7.23174, -8.00138, -7.98541, -7.58284, -6.80188, -6.98522, -7.43478, -7.25781, -7.33822, -7.12292, -6.78269, -6.63948, -6.52642, -6.66612, -6.75125, -6.34004, -6.38319, -6.30329, -6.04574, -6.32337, -6.34465, -6.44307, -6.10056, -6.09364, -5.81558, -5.58176
0.06, 0.0319375, -7.42355, -7.1829, -7.40198, -6.979, -7.39897, -7.98499, -7.84362, -7.04098, -7.222, -6.96223, -7.20286, -7.31457, -7.35079, -6.6864, -6.56587, -6.68175, -6.68032, -6.74561, -6.38767, -6.37654, -6.08431, -6.39289, -6.25357, -6.16492, -6.31806, -6.18166, -6.13143, -5.89337, -5.87892, -5.88213
0.08, 0.0319375, -7.81892, -7.83943, -7.65978, -7.72684, -7.49551, -8.05905, -7.14826, -6.94454, -6.76479, -7.02437, -7.19617, -7.46641, -6.80834, -6.72674, -6.70805, -6.61459, -6.62698, -6.62943, -6.81489, -7.05655, -6.81208, -6.61992, -6.28342, -6.06164, -6.11418, -6.07158, -6.00403, -5.90952, -5.85239, -5.9399
0.1, 0.0319375, -7.60545, -7.40665, -7.26982, -7.88001, -7.47293, -8.05905, -8.05905, -7.03385, -7.15692, -7.75083, -7.20865, -7.21228, -6.85148, -6.98567, -7.23408, -6.6184, -6.75451, -6.66022, -6.82254, -6.56963, -6.34299, -6.49656, -6.5579, -6.27065, -6.22675, -6.19797, -6.2313, -6.23937, -5.92863, -5.97781
0.12, 0.0319375, -7.46788, -7.64232, -7.59668, -8.05905, -7.53709, -7.37548, -6.83592, -6.79201, -7.53018, -7.47814, -7.57454, -6.96513, -6.77503, -7.18577, -6.77243, -6.60874, -6.73064, -6.40182, -6.4867, -6.48653, -6.63131, -6.03182, -6.191, -6.34661, -6.12185, -5.97603, -5.88066, -6.10877, -5.95982, -6.06442
0.14, 0.0319375, -8.05905, -8.05278, -7.76351, -8.05597, -7.44828, -7.71368, -7.65337, -7.78967, -7.60882, -7.83446, -7.28641, -7.16644, -7.54579, -7.02989, -6.86489, -7.00511, -6.72725, -6.94245, -6.64452, -6.35028, -6.13473, -6.29984, -6.25363, -6.12795, -6.09912, -5.99874, -5.98156, -5.80649, -5.83555, -5.77131
0.16, 0.0319375, -7.61126, -7.52977, -7.32454, -7.67777, -7.29229, -7.86157, -8.05278, -7.81869, -7.64542, -7.30489, -7.26407, -6.91656, -6.912, -7.31297, -7.03106, -6.75471, -6.71386, -6.712, -6.4499, -6.28918, -6.24286, -6.1962, -6.2032, -6.21199, -5.9652, -6.08131, -5.79426, -5.81364, -5.92725, -5.76256
0.18, 0.0319375, -7.9706, -7.14858, -7.47508, -7.68424, -7.61538, -7.89382, -7.71574, -7.58242, -7.00756, -7.38833, -7.42658, -7.24911, -6.73411, -7.25726, -7.05789, -6.64907, -6.49892, -6.32191, -6.94141, -6.77311, -6.48248, -6.36251, -5.95285, -6.19179, -6.29971, -6.12062, -6.25482, -5.94919, -6.02871, -5.70588
