# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -3.16155, -2.18555, -2.71522, -2.0909, -1.52058, -1.02466, -1.41242, -1.38297, -2.04645, -2.45694, -2.48284, -1.82357, -2.02209, -1.92982, -1.7552, -1.88891, -1.96252, -2.57606, -2.48556, -3.21903, -3.18403, -3.35079, -3.42868, -3.61878, -3.54309, -3.75681, -3.68131, -4.31468, -4.67567, -4.6475
0.02, 0.0319375, -2.08111, -2.10658, -1.55792, -0.886577, -0.654473, -0.659059, -0.389553, -0.71752, -0.91269, -1.15488, -0.951662, -1.16886, -1.98196, -1.28456, -1.46807, -1.69766, -1.07397, -1.23179, -2.15836, -2.19296, -2.41654, -2.75944, -2.1835, -2.3737, -2.88544, -2.8986, -2.83172, -3.06819, -3.83216, -3.79244
0.04, 0.0319375, -1.41337, -0.625847, -0.400214, -0.622888, -0.262331, -0.187294, 0.381435, 0.029728, -1.22126, -1.543, -1.22131, -0.74144, -1.00426, -1.07512, -1.15349, -1.13327, -0.441845, -0.508518, -0.815349, -2.06816, -1.72477, -2.49625, -2.35811, -1.91357, -2.21911, -2.71352, -2.72397, -2.94648, -2.98463, -3.45538
0.06, 0.0319375, -1.93306, -1.32497, -0.944079, -0.0849158, -0.910138, -0.262786, -0.153265, 0.3006, -0.368106, -0.969675, -0.958153, -0.384668, -0.46498, -0.356367, -0.601153, -1.28607, -0.993142, -0.219515, -0.0934959, -1.22455, -1.72892, -2.32828, -1.92224, -1.82205, -1.3756, -1.68741, -2.67616, -2.99345, -3.15153, -2.94549
0.08, 0.0319375, -0.781925, -0.459938, -1.38629, -0.456513, -0.48009, -0.524118, -0.692969, 0.0437946, -0.0151081, -0.616026, -1.01312, -0.777561, -0.107481, -0.0896582, -0.452539, -0.888587, -0.875077, -0.488319, -0.24852, -0.408198, -1.30228, -1.82293, -1.71877, -1.5933, -1.65669, -1.5558, -2.60771, -2.78428, -3.06596, -2.82683
0.1, 0.0319375, -0.878855, -0.453755, -0.361634, 0.14971, 0.489174, -0.410914, 0.093712, 0.995062, 0.996658, -0.0700861, -0.238703, -0.26382, -0.353053, -0.821495, -0.95968, -0.864179, -0.482459, -0.345531, 0.424637, -0.4566, -1.30859, -1.79188, -1.53379, -1.64332, -0.399826, -1.57483, -2.23782, -2.74679, -2.73764, -2.65443
0.12, 0.0319375, -1.14778, -0.807921, -0.192039, -0.0334026, 0.385505, 0.481363, 0.503671, 1.16849, 0.641795, -0.131044, 0.124229, 0.0534589, -0.148379, -0.704313, 0.00450691, -0.361676, 0.221974, 0.247986, 0.232088, -0.623414, -1.01793, -1.84108, -1.39437, -0.599987, -0.994872, -1.62426, -1.91211, -1.47824, -2.24834, -2.46037
0.14, 0.0319375, -0.873189, -0.345802, -0.524452, 0.233985, 0.497552, 0.227475, 1.0188, 0.710282, 0.345372, -0.132986, 0.126123, 0.0438898, -0.114693, -0.289946, -0.601301, -0.516773, 0.119714, 0.617327, 0.134764, -0.518469, -0.909668, -1.38592, -0.929368, -1.00634, -0.97038, -1.29533, -0.425526, -1.53606, -2.23031, -2.4882
0.16, 0.0319375, -0.525702, -0.352621, -0.41516, 0.588634, 0.645156, 0.928568, 1.14716, 1.54293, 0.660698, -0.300677, -0.361068, 0.0541338, 0.396782, 0.13359, 0.068769, 0.692723, 0.93482, 0.47471, 0.133952, -0.440015, -0.808372, -1.05231, -1.12026, -1.5035, -0.974988, -0.604997, -1.40861, -1.75538, -1.99938, -2.4959
0.18, 0.0319375, -0.370069, 0.431844, -0.145782, 0.289072, 1.12399, 1.60012, 1.39932, 1.11331, 0.702216, 0.0788592, 0.0254886, 0.0905311, -0.272453, 0.538828, 1.2424, 0.80384, 0.497952, 0.426948, -0.476549, -0.769063, -0.756372, -1.36929, -0.97561, -0.547094, -0.753962, -0.961124, -0.629758, -0.958905, -2.1595, -2.56997
0.2, 0.0319375, -0.135219, 0.00566342, 0.218008, 0.635574, 0.944953, 0.578978, 0.804402, 0.699197, 0.742048, -0.161866, 0.390208, -0.300225, 0.506009, 1.20747, 1.36799, 0.284367, 0.547707, 0.174247, 0.837207, -0.362781, -0.492269, -0.709519, -0.756944, -0.727834, -0.910029, -0.722282, -1.14784, -1.25194, -1.57383, -2.26448
0.22, 0.0319375, -0.594497, -0.423267, 0.0452972, 0.980175, 1.04874, 0.596221, 1.09886, 1.23229, 0.356229, -0.00980808, 0.431527, 1.03267, 1.15831, 0.950501, 0.462625, -0.0638325, 0.494042, 0.66454, 0.352446, -0.492623, -0.718574, -1.04571, -0.617391, -0.385596, -0.983382, -0.662226, -0.417757, -1.36233, -2.18252, -2.27062
0.24, 0.0319375, -0.103756, 0.00630781, 0.123219, 0.824811, 0.453958, 0.691758, 1.20842, 1.0096, 0.738304, 0.273259, 0.929994, 1.51196, 0.878344, 0.704429, 0.0532709, 0.0879527, 0.390813, 0.125363, 0.0744163, -0.500422, -0.5385, -1.18925, -0.371598, -0.210747, -0.816459, -0.706274, -0.837828, -1.33092, -2.10892, -2.17569
0.26, 0.0319375, -1.46851, -0.162539, 0.872351, 2.14186, 1.30717, 1.10409, 1.26193, 0.477014, 0.343408, 0.406695, 1.16843, 0.956234, 0.991222, 0.951999, 0.134445, 0.131292, 1.08754, 0.800749, 0.347469, -0.713148, -0.949979, -0.723115, -0.593863, -0.807695, -0.288868, -0.587297, -0.777136, -1.01433, -1.57424, -2.17375
0.28, 0.0319375, 0.0235587, 0.833366, 0.490594, 1.63148, 1.70543, 0.826448, 0.813013, 1.35016, 0.933893, 0.566064, 1.07211, 1.26682, 1.07196, 1.06614, 1.08512, -0.114238, 0.751063, 0.872178, 0.36532, -0.222062, -0.680003, -0.490182, -0.355905, -0.000898705, -0.685675, -0.848853, -0.399207, -1.42737, -1.95901, -1.87634
0.3, 0.0319375, -0.37118, 0.777117, 0.803958, 1.52584, 1.21279, 1.03329, 1.13812, 0.396651, 0.727481, 0.650688, 0.671786, 1.16809, 0.986325, 1.97561, 1.51595, 0.766122, 0.481952, 0.510684, -0.0757381, -0.42081, -0.39774, -0.875264, -0.0536722, -0.243841, -0.0287781, -0.367946, -1.1884, -1.438, -1.63301, -1.87286
