# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -8.05905, -7.61452, -7.81937, -7.19708, -7.64812, -7.44599, -7.18867, -7.53001, -7.21911, -7.07712, -7.29234, -6.49806, -6.84514, -7.75959, -7.07838, -6.56062, -6.54164, -6.64715, -6.70621, -6.86948, -6.55709, -6.31662, -6.17246, -6.16208, -6.14624, -6.20879, -5.98023, -5.81843, -5.91819, -5.90319
0.02, 0.0319375, -7.41199, -7.39182, -8.05905, -7.90855, -7.44806, -7.54528, -6.98533, -7.24638, -7.20393, -6.78354, -7.58459, -7.96983, -7.44085, -7.12905, -6.77869, -6.80106, -6.40247, -6.85833, -6.55734, -6.60978, -6.31062, -6.46537, -6.33876, -6.32216, -6.06771, -6.00474, -5.74134, -5.62646, -5.91663, -5.83905
0.04, 0.0319375, -7.74134, -7.69558, -7.62604, -7.15519, -7.06979, -7.45399, -7.55081, -7.1486, -7.1334, -6.63485, -6.88489, -7.3341, -6.77153, -6.49472, -6.43871, -6.28346, -6.52437, -6.21156, -6.23103, -6.3572, -6.25303, -6.16309, -6.07427, -6.06438, -5.93921, -5.80896, -5.55468, -5.85188, -5.88813, -5.87836
0.06, 0.0319375, -7.47764, -6.77079, -6.36831, -6.56808, -5.81227, -6.37242, -6.68015, -6.54655, -6.15031, -6.04408, -6.51396, -6.75405, -6.59988, -6.23674, -6.17757, -6.3754, -5.86969, -5.78402, -5.3327, -5.67155, -5.31022, -5.25775, -5.39669, -5.43504, -5.55549, -5.45128, -5.14854, -4.94026, -4.91086, -4.81435
0.08, 0.0319375, -7.63511, -7.56757, -7.05479, -6.97187, -7.22044, -7.2192, -6.78968, -6.97581, -6.83752, -6.73724, -6.34332, -6.19313, -6.34989, -5.91884, -5.65353, -5.70065, -5.36236, -5.75438, -5.90811, -5.42893, -5.60378, -5.48919, -5.2302, -5.40564, -5.29575, -5.19552, -5.24739, -5.18996, -5.21544, -5.08019
0.1, 0.0319375, -8.05905, -6.57338, -6.88994, -7.08063, -6.75667, -6.72747, -6.75446, -6.66074, -5.98475, -6.34484, -6.43015, -5.86636, -5.50457, -5.93361, -6.51237, -5.99171, -5.80452, -5.62245, -5.91028, -6.05239, -5.9428, -5.42176, -5.31867, -4.96675, -5.50248, -5.61095, -5.66867, -5.55264, -5.07225, -4.76159
0.12, 0.0319375, -7.4181, -6.22606, -6.64134, -6.97106, -6.76186, -6.28714, -7.01155, -6.40088, -6.72699, -6.71413, -6.34451, -6.13896, -6.59683, -6.31192, -6.39623, -6.02475, -5.85919, -6.06078, -5.95612, -5.75126, -5.51997, -5.85583, -5.52905, -5.27295, -5.49832, -5.56861, -5.2809, -5.37295, -5.15032, -4.9352
0.14, 0.0319375, -7.40363, -6.67159, -7.15049, -7.07882, -6.94037, -6.32367, -6.65829, -6.6321, -6.86584, -6.65225, -6.25028, -6.49322, -6.16788, -5.66058, -6.25947, -6.04015, -5.92403, -5.95297, -5.91366, -5.4335, -5.7231, -5.96898, -5.71136, -5.30134, -5.29407, -5.21698, -5.35037, -5.22426, -5.29676, -5.07875
0.16, 0.0319375, -6.83181, -6.59765, -6.80152, -7.16426, -6.96796, -6.98151, -6.53546, -6.87079, -6.36325, -6.31767, -6.3324, -6.24576, -5.94548, -6.16211, -6.27899, -6.15033, -6.10496, -5.87618, -5.67087, -5.76176, -5.95341, -5.68463, -5.28826, -5.00212, -5.22597, -5.47898, -5.36668, -5.22212, -5.1773, -4.91534
0.18, 0.0319375, -6.73073, -6.84524, -6.79821, -7.41158, -6.68343, -7.03184, -6.98882, -6.68139, -6.42744, -6.56433, -6.12469, -6.20072, -6.21084, -5.95723, -6.18182, -5.81846, -5.84941, -5.71377, -6.2475, -5.44235, -5.55418, -5.2315, -5.52468, -5.39682, -5.27349, -5.32208, -5.37793, -5.2809, -4.97124, -5.08451
