# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -8.05905, -7.26697, -7.41873, -7.10086, -7.36463, -7.54164, -7.43517, -6.5029, -7.00138, -6.86953, -7.14415, -6.97144, -6.9901, -6.59531, -6.39211, -6.62533, -6.55105, -6.16362, -6.28437, -6.6091, -6.29715, -6.3585, -6.08191, -6.31229, -6.28439, -6.05275, -6.10444, -5.65632, -6.00069, -5.58175
0.02, 0.0319375, -8.05905, -8.04673, -7.4824, -8.0016, -7.45734, -7.77575, -8.05905, -8.05905, -7.37606, -7.16874, -6.82708, -7.14838, -6.4375, -7.01907, -6.95018, -7.09133, -6.92265, -6.89625, -6.77083, -6.45319, -6.41368, -6.19369, -6.20009, -6.59999, -6.02674, -6.08086, -6.132, -5.75009, -5.90473, -5.69657
0.04, 0.0319375, -8.05905, -8.03648, -8.05905, -7.96362, -7.34363, -7.69405, -7.11935, -7.19889, -6.85125, -7.65522, -7.62694, -7.7604, -7.11559, -6.49102, -6.9498, -6.96286, -6.44828, -6.64479, -6.58664, -6.76728, -6.65486, -6.42335, -6.05401, -6.19577, -6.25987, -6.01795, -5.97528, -5.70702, -5.6182, -5.93452
0.06, 0.0319375, -8.05905, -7.3459, -7.86097, -7.65865, -7.96721, -7.31873, -7.5223, -7.58951, -7.52562, -7.08755, -7.44119, -6.84035, -6.96007, -6.52199, -6.73899, -6.96456, -7.02445, -6.55986, -6.42727, -6.74253, -6.32861, -6.31492, -6.19119, -6.1121, -6.31954, -5.97999, -6.08584, -6.22038, -5.8642, -5.75934
0.08, 0.0319375, -7.97785, -7.78695, -7.35056, -7.34882, -8.05213, -7.46689, -7.39739, -7.29683, -7.62782, -7.07401, -7.08085, -7.09618, -7.28615, -6.99512, -7.00037, -6.98827, -6.31856, -6.28802, -6.71119, -6.53778, -6.32994, -6.26048, -5.94506, -6.31065, -6.50691, -6.09031, -6.26745, -5.9672, -5.90283, -5.91817
0.1, 0.0319375, -7.8946, -7.58447, -7.97528, -7.67966, -8.05905, -8.05905, -7.43248, -7.48645, -7.34766, -7.66951, -7.25775, -7.33316, -6.87147, -7.01503, -7.23174, -6.86429, -6.55338, -6.564, -6.57949, -6.21872, -6.3898, -6.22343, -6.39735, -6.23724, -6.06478, -6.20715, -6.19266, -5.80005, -6.08272, -5.73839
0.12, 0.0319375, -8.05905, -7.77554, -8.05905, -7.73236, -7.57383, -7.85685, -7.73095, -7.35535, -7.28368, -7.17873, -7.13724, -7.17468, -7.18231, -7.08938, -6.76435, -6.81862, -6.79217, -6.70658, -6.92815, -6.67703, -6.25946, -6.57466, -6.59036, -6.34128, -6.10451, -5.90541, -5.93856, -6.02841, -5.92824, -6.00764
0.14, 0.0319375, -8.05905, -8.02143, -8.05905, -7.62091, -7.19265, -7.76822, -7.10759, -7.21123, -7.62183, -7.26626, -7.46359, -6.79879, -6.99208, -7.145, -6.92509, -6.72568, -6.76202, -6.59551, -6.72274, -6.59558, -6.21365, -6.33755, -6.54966, -6.29945, -6.05395, -5.90139, -5.94353, -5.89377, -5.97441, -5.52867
0.16, 0.0319375, -7.46989, -7.50851, -7.31506, -7.78516, -7.64141, -7.67201, -7.33111, -7.05951, -7.19711, -7.31608, -7.28879, -6.96257, -7.3683, -6.93673, -7.20804, -7.16733, -6.53636, -6.63172, -7.01099, -6.3429, -6.29773, -6.18587, -6.3524, -6.63332, -6.30886, -6.05066, -5.81405, -5.69079, -5.70089, -5.71206
0.18, 0.0319375, -8.05905, -7.57982, -7.31046, -7.64717, -7.55728, -7.90322, -7.32943, -7.35976, -7.02622, -7.0345, -6.76412, -6.78835, -6.87281, -6.98846, -6.65433, -6.91464, -6.50115, -6.48105, -6.74868, -6.78951, -6.37878, -6.40722, -6.19757, -6.13613, -6.03286, -6.03379, -5.96986, -5.8245, -5.70799, -5.94306
0.2, 0.0319375, -7.59084, -7.77547, -7.91835, -7.67546, -7.84652, -7.53798, -7.7042, -7.48268, -7.86668, -7.11734, -6.80467, -7.13185, -6.9381, -6.88772, -7.37337, -6.8858, -6.80954, -6.77258, -6.37892, -6.70867, -6.39967, -6.49693, -6.52704, -6.00147, -6.23753, -6.23886, -6.06154, -5.94228, -5.76674, -5.76821
