# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.68408, -7.73037, -7.50756, -7.44094, -7.08514, -7.20931, -7.4582, -7.7715, -7.41661, -7.32822, -7.26534, -7.08161, -7.0153, -6.91847, -6.85236, -7.02799, -6.65645, -6.81603, -6.53643, -6.85159, -6.54108, -6.67371, -6.16969, -6.04143, -6.17314, -6.24565, -6.13652, -6.09294, -6.13542, -5.67029
0.02, 0.0319375, -7.92816, -7.18749, -7.41141, -7.4679, -7.27923, -7.51227, -7.06904, -7.347, -7.4503, -7.27046, -7.37418, -6.98889, -7.02489, -6.58589, -6.66011, -6.24366, -6.53142, -6.33885, -6.69224, -6.914, -6.36719, -6.33714, -6.7671, -6.78706, -6.51763, -6.09351, -5.89942, -5.89754, -6.22816, -5.80045
0.04, 0.0319375, -7.86656, -8.05905, -7.36139, -7.7273, -7.16382, -7.13491, -7.20884, -7.73789, -7.06135, -6.95506, -7.20094, -7.27562, -7.37253, -6.87122, -6.64083, -6.44215, -6.79908, -6.93046, -6.31546, -6.58301, -6.20767, -6.08241, -6.52247, -6.28847, -5.82211, -6.17332, -6.12842, -5.98149, -5.97974, -5.7595
0.06, 0.0319375, -7.7183, -7.50034, -7.2374, -7.5878, -7.4756, -6.79673, -6.85527, -7.0215, -7.37532, -7.67529, -7.73446, -7.19004, -7.43152, -6.76416, -6.84666, -6.71835, -6.72334, -6.7243, -6.68976, -6.72672, -6.70664, -6.45443, -6.01137, -6.08811, -6.14141, -6.44198, -6.23585, -5.95113, -6.02637, -5.55961
0.08, 0.0319375, -7.97675, -7.76206, -7.2109, -7.18005, -7.62346, -7.46062, -7.64463, -7.12804, -7.38704, -7.89757, -7.92361, -7.23512, -6.86989, -6.84092, -6.95862, -6.79712, -6.66154, -6.56797, -6.60613, -6.49471, -6.34685, -6.17763, -6.22872, -6.37824, -6.03504, -6.11136, -6.18766, -5.84728, -5.66166, -5.8279
0.1, 0.0319375, -6.23538, -6.08963, -6.24298, -6.60472, -6.14287, -5.80306, -5.90804, -4.02838, -3.11231, -2.96299, -2.79398, -2.55663, -3.10675, -3.4393, -3.94548, -4.23992, -4.32697, -4.11943, -3.88951, -3.98372, -4.7165, -4.73009, -4.56825, -4.91914, -5.08783, -4.90619, -5.00374, -4.94036, -4.89219, -4.87669
0.12, 0.0319375, -3.97927, -4.10315, -3.56726, -3.10831, -2.94303, -2.7055, -2.76845, -1.07934, -0.950146, -1.2969, -0.819778, -0.423737, -0.173915, -1.03805, -2.47177, -2.89379, -2.90648, -3.15916, -2.93293, -2.12504, -2.40927, -2.90155, -3.06457, -3.30651, -3.33351, -3.62423, -3.87581, -4.2085, -4.0332, -4.37792
0.14, 0.0319375, -3.82257, -2.72225, -2.85432, -3.09232, -2.8712, -2.73938, -2.80201, -1.17419, -0.79851, -1.2285, -1.22859, -0.53675, 0.0596075, -0.554699, -2.00423, -2.23842, -2.39694, -2.56093, -2.38047, -1.87501, -1.57979, -2.65383, -2.53851, -3.17708, -3.39918, -2.95948, -3.49284, -3.37861, -3.65948, -3.64235
0.16, 0.0319375, -2.57774, -3.02015, -3.06699, -3.59801, -2.9644, -2.3776, -2.86566, -1.23491, -0.604289, -0.703943, -0.348696, -0.200344, 0.0480917, -0.044946, -1.64644, -2.44682, -2.55623, -2.7518, -2.25406, -1.96085, -1.62149, -1.48604, -1.94498, -2.64462, -3.05771, -3.19962, -3.20555, -3.27196, -3.59605, -3.34106
0.18, 0.0319375, -2.56955, -1.82419, -2.24977, -1.89946, -1.65849, -1.98002, -1.84763, -0.518243, 0.405567, 0.0237783, 0.242371, 0.533772, 0.859879, 0.686035, -0.869077, -1.90042, -2.18714, -1.98516, -1.6572, -1.67425, -1.51663, -1.28267, -2.34896, -2.11766, -2.56164, -2.74254, -2.71383, -3.17738, -3.45404, -3.32841
