# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.47913, -7.48569, -7.4964, -8.05905, -7.77175, -8.05905, -7.23401, -7.45362, -7.12136, -7.27689, -7.51962, -7.45592, -6.76395, -6.82801, -7.21892, -6.80234, -6.35699, -6.56184, -6.53323, -6.37509, -6.34409, -6.33288, -6.37472, -6.37693, -6.05358, -6.35856, -5.85315, -5.63054, -5.68844, -5.92542
0.02, 0.0319375, -8.05905, -8.05905, -8.05905, -7.62626, -7.46484, -7.09989, -6.97051, -7.00592, -7.05765, -7.10301, -6.91196, -6.98522, -6.80078, -6.69367, -6.99167, -6.62846, -6.32451, -6.80065, -6.52351, -6.44473, -6.446, -6.53305, -6.48596, -6.25082, -6.20336, -5.94178, -6.0773, -5.6827, -5.9167, -5.80638
0.04, 0.0319375, -7.77661, -7.48071, -7.49714, -8.05905, -7.51752, -7.6228, -6.91933, -7.29398, -7.67004, -7.48001, -7.69837, -6.74927, -6.96814, -6.41372, -6.64635, -6.74695, -6.9844, -6.72371, -6.65606, -6.99715, -6.76779, -6.47951, -6.39671, -6.17822, -6.14484, -6.44586, -6.36414, -5.91247, -5.96284, -5.80169
0.06, 0.0319375, -1.56319, -1.17765, -0.842353, -0.674718, -0.494545, -0.638951, -0.7706, -0.362456, 0.125386, 0.268696, 0.113191, -0.142946, -0.762186, -0.917033, -0.44081, 0.389083, 0.58377, 0.849616, 1.28762, 0.680712, -0.119954, 0.287123, 1.029, 1.64208, 1.39415, 1.04173, 1.46517, 1.05061, 0.64728, 1.758
0.08, 0.0319375, -0.568644, -0.348885, -0.448397, -0.531616, 0.0204693, -0.389239, -0.0513232, 0.249081, 0.446519, 0.263646, 0.0094729, 0.502405, 0.899619, 0.976885, 0.869504, 1.60453, 1.60457, 0.816894, 1.79707, 1.61117, 1.80846, 2.15969, 2.33159, 2.43632, 2.58266, 2.48008, 2.59076, 3.02327, 2.76597, 2.96431
0.1, 0.0319375, -1.97479, -1.01703, -0.983609, -1.57179, -1.46105, -1.49846, -0.563917, -0.353022, 0.598286, 0.0310187, 0.0221194, 0.875694, 1.35941, 1.00812, 0.712834, 0.911875, 1.3456, 1.19825, 1.27767, 1.41111, 1.89494, 1.72591, 2.32149, 2.2839, 1.91395, 2.18732, 2.25528, 2.52224, 2.16701, 2.59912
0.12, 0.0319375, -1.46725, -1.11284, -1.21757, -0.39313, -0.773244, -0.266982, -0.550568, -0.00810928, 0.577984, 0.827448, 0.397861, 0.503446, 1.44696, 1.41582, 1.42092, 1.23201, 1.76878, 1.38257, 1.64886, 1.95585, 2.19531, 2.18065, 1.97697, 2.47413, 2.69171, 2.43021, 2.3339, 2.83698, 2.63566, 2.95331
0.14, 0.0319375, -1.06334, -1.10653, -0.945056, -1.12179, -1.18774, -1.25243, -0.679813, -0.0767577, 0.111694, -0.20037, -0.178646, 0.897461, 1.68507, 1.38431, 0.897282, 1.28054, 1.89281, 2.1378, 2.14907, 2.01438, 2.06045, 2.02176, 2.5163, 2.17355, 2.05638, 2.45083, 2.6962, 3.11229, 2.7883, 3.0041
0.16, 0.0319375, -2.12569, -1.62521, -0.701608, -0.504474, -0.876444, -1.19938, -0.790769, 0.242934, 0.186766, 0.495622, 0.557038, 0.727153, 1.35905, 1.51235, 0.981619, 1.16998, 1.19553, 1.45743, 1.78675, 1.52474, 2.09118, 2.11027, 1.91094, 2.04538, 2.30894, 2.00201, 2.4956, 2.96183, 2.60378, 3.04229
0.18, 0.0319375, -0.917043, -1.11093, -1.34272, -1.04386, -0.720575, -0.605674, -0.354405, 0.489149, 0.560824, -0.0162628, 0.0222911, 0.99915, 1.10359, 0.919934, 1.20928, 1.2184, 1.18985, 1.63379, 2.01866, 2.02548, 1.9235, 2.10752, 2.2847, 2.30079, 2.10546, 2.09681, 2.58753, 2.66238, 2.76227, 3.20498
0.2, 0.0319375, 0.455817, 0.737635, 0.295208, 0.519075, 0.735958, 0.832267, 1.02687, 1.31334, 0.857561, 1.07967, 0.894448, 1.52244, 1.91002, 1.89021, 1.21768, 1.65888, 2.08574, 1.94843, 1.65709, 1.9537, 2.03449, 2.599, 2.77639, 2.38975, 2.60354, 2.51895, 2.55312, 3.03976, 3.02716, 2.93206
0.22, 0.0319375, -0.98379, -0.951792, -0.82371, -0.551387, -0.163071, -0.515515, -0.310059, 0.244063, 0.465966, 0.30417, 0.716731, 0.560597, 1.25616, 1.80241, 1.53538, 1.50824, 1.69094, 1.56069, 1.78255, 1.66447, 1.45864, 2.22181, 2.0348, 2.41676, 2.60261, 2.21111, 2.63709, 2.9163, 2.93447, 3.03234
0.24, 0.0319375, -1.01603, -0.548846, -1.01021, -0.933406, -1.2744, -0.684455, -0.798562, -0.370433, 0.28008, 0.302611, 0.395923, 0.93976, 1.24752, 1.21919, 1.3099, 1.68954, 1.73005, 1.21013, 1.31778, 1.67245, 1.87876, 2.1365, 2.41359, 2.54087, 1.87019, 2.1217, 2.63192, 2.6675, 2.60271, 2.83301
0.26, 0.0319375, -2.60015, -0.969619, -0.944461, -1.19307, -1.46537, -1.2593, -0.926027, -0.126157, -0.12721, -0.269515, 0.234737, 1.11834, 1.35444, 1.10299, 1.37815, 1.2958, 1.49392, 1.54143, 2.35577, 2.10324, 1.65053, 2.01548, 2.45523, 2.27638, 2.13122, 2.37125, 2.52328, 2.61479, 2.84018, 3.0045
0.28, 0.0319375, -0.649985, -1.16205, -0.673009, -0.351181, -1.02886, -0.497285, 0.193633, 0.488405, 0.731936, 0.537664, 0.729447, 1.25883, 1.61308, 1.11243, 1.13925, 1.00867, 1.45091, 1.52722, 2.10158, 2.19427, 1.69854, 1.78132, 2.1442, 2.16503, 2.2083, 2.24857, 2.53939, 2.90055, 2.87833, 2.83953
0.3, 0.0319375, -1.37764, -1.68524, -1.57917, -1.08056, -0.706733, -0.924134, -0.404814, 0.284517, 0.494024, -0.537176, -0.0605919, 0.680372, 1.15977, 1.21255, 0.818557, 1.13562, 1.79726, 2.10989, 2.18063, 1.757, 2.05493, 1.7045, 2.18905, 1.78643, 1.8317, 2.36516, 2.66097, 2.94836, 2.92203, 2.85454
0.32, 0.0319375, -1.20405, -0.857865, -1.69311, -0.966206, -0.680651, -0.776087, -0.327232, -0.0903516, 0.458124, 0.316235, 0.525097, 0.959956, 1.16776, 1.28716, 1.41809, 1.30081, 1.62605, 1.72627, 2.08116, 1.65436, 1.86018, 2.07353, 2.21682, 2.17218, 2.21074, 2.21134, 2.63772, 2.96467, 2.6413, 2.92499
0.34, 0.0319375, -1.7654, -1.12283, -1.3938, -0.749092, -1.0865, -0.791524, -1.32146, -0.594798, 0.744365, 0.321268, 0.650767, 1.02986, 0.858317, 0.711294, 1.21063, 1.83704, 1.6643, 1.47461, 2.10858, 1.81766, 1.53905, 2.03112, 2.48346, 2.49585, 2.2549, 2.47002, 2.42655, 3.0306, 2.81765, 2.97379
0.36, 0.0319375, 0.962923, 1.0958, 1.07835, 0.841876, 1.09167, 1.19557, 1.15135, 1.45313, 1.64467, 1.63217, 1.46632, 2.01017, 2.03683, 1.59988, 1.51364, 1.43298, 2.20916, 2.17981, 2.25134, 2.22226, 1.92307, 2.38963, 2.53643, 2.54932, 2.49612, 2.36365, 2.61226, 2.78711, 2.81415, 2.80545
0.38, 0.0319375, -0.996406, -0.787702, -1.03466, -0.559207, -0.229583, -0.465545, -0.684603, 0.0847709, 0.0916233, -0.366503, 0.0389609, 0.632712, 2.03798, 1.90088, 1.39335, 1.1215, 1.33538, 1.64842, 2.01318, 1.71645, 1.92187, 2.05739, 2.24817, 2.4623, 2.45604, 2.49403, 2.52396, 2.93589, 2.88408, 2.86367
0.4, 0.0319375, -1.50044, -0.833199, -1.18402, -1.3357, -0.778048, -0.255623, -0.159026, -0.0459343, 0.292135, 0.215088, 0.626104, 1.00911, 1.106, 1.30278, 1.40512, 1.06714, 1.29347, 1.74223, 1.77843, 1.33049, 1.95097, 2.25531, 2.69078, 2.4513, 2.50107, 2.55607, 2.60746, 2.97667, 2.85507, 3.22544
0.42, 0.0319375, -1.72767, -0.731128, -1.55874, -0.790055, -0.946834, -0.586181, -0.293977, 0.0979881, 0.680665, 0.0260331, -0.285695, 0.922302, 1.4245, 1.27504, 1.21036, 0.869414, 1.40405, 1.71104, 1.78503, 1.84425, 1.92441, 2.24602, 2.47727, 1.93855, 2.35397, 2.12595, 2.55552, 2.65574, 2.72075, 2.88604
0.44, 0.0319375, -0.629404, 0.0696726, -0.105985, -0.111458, -0.974001, -0.4722, -0.079475, 0.381505, 0.454598, 0.597691, 0.379131, 0.817042, 1.00491, 1.38272, 1.33829, 1.612, 1.87241, 1.61963, 1.85664, 1.63239, 1.51517, 1.99211, 2.3742, 1.82761, 2.15394, 2.21618, 2.60466, 2.67025, 2.782, 2.88264
0.46, 0.0319375, -0.909753, -0.258451, -1.20353, -1.14423, -1.42253, -0.28616, -0.0937487, 0.560061, 0.515063, -0.0382406, -0.112089, 0.554166, 1.09479, 1.51605, 1.06724, 1.05935, 1.04438, 1.49308, 1.66296, 1.33198, 1.55205, 2.05372, 2.21132, 2.11464, 2.28368, 2.28848, 2.30989, 2.42701, 2.6785, 2.97624
0.48, 0.0319375, -0.903592, -1.17492, -0.480267, -0.0789082, -0.267693, -0.106331, -0.0928696, 0.123155, 0.87956, 0.535292, 0.699772, 1.02518, 1.27864, 1.30518, 1.12949, 1.67725, 1.71799, 1.50599, 1.95093, 1.60592, 1.66385, 2.19715, 2.14388, 2.18174, 2.35903, 2.67611, 2.83537, 2.6437, 3.0459, 2.7424
0.5, 0.0319375, -1.22714, -0.285205, -1.31936, -0.459148, -0.549896, -0.246959, 0.32299, 0.0948684, 0.815414, 0.55403, 1.16662, 1.33346, 1.66896, 1.44583, 1.80527, 2.03456, 1.92855, 1.86755, 2.08374, 1.7268, 1.76435, 2.03902, 2.31772, 2.37551, 2.59876, 2.98355, 2.65612, 2.88092, 2.65574, 2.81352
0.52, 0.0319375, -1.0352, -0.362273, -1.10514, -0.225653, -0.127717, -0.330698, -0.304049, 0.686152, 0.661711, 0.802099, 0.888778, 1.07395, 2.0768, 1.72683, 1.52785, 1.79662, 1.9573, 1.75624, 2.12838, 1.84178, 1.94227, 2.12418, 2.62771, 2.43343, 2.75713, 2.39928, 2.91784, 3.40698, 2.99466, 2.77521
