# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 1.28124, 1.47616, 1.48699, 1.23929, 1.61024, 1.63574, 1.83294, 2.32185, 3.97526, 4.38532, 2.54742, 1.9442, 1.76249, 1.73717, 1.49824, 1.64128, 1.49065, 1.14896, 1.1393, 1.02214, 1.22306, 1.14552, 0.763255, 0.520513, 0.900858, 0.462418, 0.639518, 0.676369, 0.837343, 0.875404
0.02, 0.0319375, -1.59455, -1.84678, -1.80502, -1.90345, -1.32951, -0.91523, -0.546909, 0.706048, 3.53066, 4.17078, 0.156551, -0.0198678, 0.0526656, -0.283304, 0.153658, 0.277312, 0.0992223, -0.408519, -0.775605, 0.275842, 1.21859, -0.678768, -1.41944, 0.150632, 0.137238, -1.29924, -0.629588, -1.14094, -1.49975, -1.13308
0.04, 0.0319375, -0.277483, -0.671635, -1.89701, -2.00076, -1.46807, -0.71531, -0.472186, 0.00653132, 3.12723, 4.06188, 0.713578, 0.112345, -0.631173, -0.586388, -0.17043, 1.44115, 0.828957, -0.632827, -0.524134, 0.223623, 1.48726, -0.520351, -0.633139, 0.22391, 0.0842052, -1.03053, -0.463007, -1.02834, -1.22367, -0.839646
0.06, 0.0319375, -1.03455, -1.31406, -0.162307, -1.02851, -0.202011, -0.290904, -0.690977, 0.952723, 3.32544, 4.03652, 0.36774, -0.137531, 0.604378, 0.298471, 0.580342, 1.78556, 1.74435, -0.0350811, -0.0278798, 0.37188, 0.982742, -0.4843, -0.679066, 0.262915, 0.630077, -1.21252, -0.914462, -0.95016, -1.42397, -1.32895
0.08, 0.0319375, -0.677636, -1.31714, -1.1696, -1.42231, -1.04186, -0.960249, 0.38587, 0.118066, 2.53479, 3.16246, -0.0787874, 0.279545, 0.460247, -0.0105479, 0.251691, 2.19956, 1.98015, 0.268601, -0.112947, 0.286749, 1.16174, -0.290759, -0.902746, 0.0864124, 0.310318, -0.905093, -0.728911, -1.0466, -1.3929, -1.0168
0.1, 0.0319375, -0.828743, -0.828808, -0.600072, -0.590017, -0.570101, 0.275582, 0.632207, 0.94895, 2.67595, 2.91239, 0.47878, 0.671964, 0.904074, 0.685627, 0.729949, 1.89115, 1.89897, 0.421608, 0.262602, 0.442123, 1.51421, 0.0390616, -0.578329, 0.0456444, 0.545875, -0.728745, -0.192278, -0.553304, -0.812002, -0.705444
0.12, 0.0319375, -1.27368, -0.427859, 0.0547672, -0.714338, -0.823624, -0.147649, 0.938661, 1.47942, 3.68593, 4.12794, 1.08378, 0.591603, 0.659145, 1.0534, 1.05038, 2.30264, 1.97206, 0.470438, 0.963325, 0.788453, 1.65017, 0.505714, -0.324433, 0.235401, 0.603177, -0.46944, -0.0981172, -0.294578, -0.815296, -0.533899
0.14, 0.0319375, -0.192679, -0.610305, -1.23569, -1.18068, -0.305356, -0.0410264, -0.256498, 0.877882, 3.64511, 4.57057, 1.65035, 0.799847, 0.708479, 0.868439, 0.881139, 2.303, 2.32791, 0.576706, -0.0882737, 0.840905, 1.56064, 0.445604, 0.013387, 0.792315, 1.36075, -0.710124, -0.223197, -0.35854, -0.966719, -0.507276
0.16, 0.0319375, -0.911849, -0.756832, -1.41805, -1.33498, -0.400678, -0.266864, -0.578948, 0.28871, 2.74197, 3.87699, 0.937438, 0.565304, 0.328963, -0.0981225, -0.000311185, 1.59727, 1.79197, -0.499649, -0.510373, -0.216548, 1.23849, 0.349885, -0.944511, -0.188703, 0.123021, -1.04187, -0.741579, -0.792782, -1.1616, -1.03472
0.18, 0.0319375, -1.63767, -1.58768, -1.39497, -0.850175, -0.208391, -0.63654, -0.509982, 0.210729, 2.87144, 4.0265, 0.824796, -0.31048, 0.200556, -0.165062, 0.400346, 1.17325, 1.432, -0.0375869, -0.443917, -0.444809, 1.24738, 0.213934, -0.879762, -0.263233, 0.30286, -1.63814, -1.11187, -1.29602, -1.48327, -1.21662
