# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.475093, 0.712441, 1.06092, 2.06915, 2.14104, 1.0407, 2.98888, 3.18685, 3.31099, 2.89777, 1.17762, 1.01379, 2.57343, 2.66066, 1.77857, 2.45169, 3.2427, 2.73418, 3.34711, 3.48737, 2.1159, 2.06471, 1.91249, 0.538743, 1.31611, 1.75514, 0.830728, 0.0177515, -0.794877, -1.06211
0.02, 0.0319375, -0.91243, -0.212673, 0.0125613, 0.704313, 2.03432, 3.01805, 2.29893, 2.98542, 4.05814, 2.66983, 1.96664, 1.83684, 2.47592, 2.29387, 2.76129, 3.10866, 3.22726, 3.22029, 3.42293, 3.79056, 3.51674, 2.83556, 2.27147, 2.03131, 2.56392, 2.83588, 1.249, 0.386307, -0.184535, -0.594526
0.04, 0.0319375, -0.964654, -0.0857249, 0.188837, 0.404294, 1.3519, 2.42279, 1.69734, 3.05339, 3.83434, 3.4908, 2.68496, 2.29617, 2.89037, 3.32118, 3.54167, 4.03307, 3.69286, 3.19084, 3.26355, 3.84756, 3.39107, 3.17701, 2.44529, 2.66743, 2.64586, 2.30214, 1.20462, 0.403636, 0.233673, -0.16767
0.06, 0.0319375, -1.47276, -0.611251, -0.626879, -0.871047, 0.867348, 1.40272, 1.51659, 2.06534, 2.22459, 2.75382, 3.3008, 2.98123, 1.8803, 4.09544, 4.65413, 3.82254, 3.37437, 3.50064, 3.23287, 3.58081, 2.90332, 3.03156, 2.76813, 2.20422, 1.82377, 1.86159, 1.49822, 0.140507, -0.751963, -0.0454822
0.08, 0.0319375, -1.39463, -1.29726, -1.3406, -0.442014, 1.02658, 0.902353, 0.357649, 2.06016, 3.70949, 3.67879, 2.82809, 2.45104, 2.9497, 3.86611, 3.48954, 4.05927, 3.99203, 2.76733, 3.75706, 2.77834, 2.34524, 2.19737, 2.17048, 2.02572, 1.34678, 1.71314, 0.845958, 0.0176892, -0.979385, -0.908617
0.1, 0.0319375, -2.35241, -1.02295, -0.87916, -0.215997, 0.697669, 1.14626, 1.99342, 3.92568, 4.70512, 3.53245, 2.22826, 2.19421, 1.45801, 2.67188, 2.87902, 3.1588, 2.75247, 2.20717, 3.04761, 2.84546, 2.20792, 2.12942, 2.0959, 1.49734, 1.23296, 1.30685, 0.525529, -0.533407, -1.22771, -0.923108
0.12, 0.0319375, -0.828392, -0.970391, -1.41778, -0.904171, 0.217107, 0.829381, 1.65379, 2.46045, 2.65426, 2.89714, 1.8441, 1.73922, 1.59328, 2.98157, 3.2898, 2.85324, 2.10673, 2.26218, 2.29531, 2.40125, 1.82856, 1.7924, 1.7155, 1.28794, 0.604084, 0.981423, 0.465614, -0.754863, -1.40104, -1.23289
0.14, 0.0319375, -0.606679, -1.84721, -2.17542, -1.43064, -0.54702, 0.791712, 1.29124, 2.6409, 2.75163, 2.2572, 1.46277, 1.55545, 0.856468, 2.57317, 2.72702, 2.75258, 2.07827, 1.79123, 2.38582, 2.23487, 1.69044, 1.7123, 1.65771, 1.12907, 0.682843, 0.695895, 0.125343, -1.12276, -1.44851, -1.07298
0.16, 0.0319375, -2.62513, -1.80648, -1.6876, -1.2224, -0.122036, 0.315085, 0.397453, 1.86989, 2.64638, 2.14203, 1.90562, 1.21343, 0.584594, 2.48486, 2.66643, 2.58429, 1.70309, 1.34877, 2.09041, 2.15922, 1.32175, 1.13501, 1.06176, 0.62207, 0.495103, 0.289334, -0.365283, -1.57976, -1.81744, -1.83146
0.18, 0.0319375, -1.94008, -1.6416, -1.62074, -1.47047, -0.394637, -0.191721, 0.533794, 2.00675, 2.33541, 1.88755, 1.48651, 1.25583, 0.392023, 1.41894, 1.76519, 2.32086, 1.37679, 1.34441, 1.88401, 1.62058, 1.08798, 1.02194, 0.822319, 0.586076, 0.321828, 0.0824265, -0.851637, -1.8697, -2.14181, -2.21702
