# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.37561, 0.352105, 0.379942, 0.174409, 0.118251, 0.143875, 0.527043, 0.790292, 0.72867, 0.925951, 0.781484, 0.532796, 0.668342, 0.710025, 0.920167, 0.779639, 0.890225, 0.801295, 0.711494, 0.573803, 0.424125, 0.296521, 0.288375, 0.541885, 0.4295, 0.430146, 0.429969, 0.464869, 0.235673, 0.166861, 0.186601, 0.202668, 0.148511, 0.154426, 0.202897, 0.174193, 0.127331, 0.137467, 0.152649, 0.115122
0.01, 0.0319375, 0.594608, 0.815847, 0.750986, 0.36687, 0.351904, 0.343243, 0.612508, 0.514286, 0.604567, 0.928669, 0.896892, 0.480497, 0.544402, 0.752573, 0.976108, 0.949749, 0.622824, 0.405977, 0.555574, 0.626758, 0.325951, 0.377878, 0.278983, 0.326114, 0.372942, 0.370734, 0.347374, 0.350435, 0.212921, 0.180155, 0.183779, 0.180104, 0.193626, 0.223567, 0.16584, 0.111997, 0.141875, 0.179401, 0.19502, 0.10712
0.02, 0.0319375, 0.695461, 0.742737, 0.52927, 0.223619, 0.493433, 0.346892, 0.412933, 0.428086, 0.432612, 0.829472, 0.983902, 0.671571, 0.684551, 0.757547, 0.728059, 0.669143, 0.574497, 0.546348, 0.590161, 0.412543, 0.442506, 0.390894, 0.238407, 0.258242, 0.394709, 0.402821, 0.421923, 0.258632, 0.224874, 0.164459, 0.153855, 0.174527, 0.1723, 0.126104, 0.226687, 0.214911, 0.157459, 0.187384, 0.204803, 0.0916144
0.03, 0.0319375, 0.426753, 0.572207, 0.246742, 0.421118, 0.260798, 0.437328, 0.409784, 0.318207, 0.39638, 0.796558, 0.492239, 0.439886, 0.580754, 0.516098, 0.757346, 0.525642, 0.545865, 0.577012, 0.607611, 0.555166, 0.4709, 0.282722, 0.265926, 0.290571, 0.201987, 0.288129, 0.3512, 0.211858, 0.277136, 0.250437, 0.174227, 0.113535, 0.0944701, 0.109445, 0.232581, 0.228389, 0.147855, 0.162304, 0.146496, 0.100656
0.04, 0.0319375, 0.455666, 0.672526, 0.50227, 0.390132, 0.546295, 0.567472, 0.413462, 0.51574, 0.717564, 0.592231, 0.539104, 0.34261, 0.791636, 0.652816, 0.686488, 0.525005, 0.759651, 0.497643, 0.529889, 0.639658, 0.457832, 0.423065, 0.405768, 0.301468, 0.281526, 0.341104, 0.315155, 0.264073, 0.306582, 0.232717, 0.206016, 0.143453, 0.13678, 0.127895, 0.18448, 0.169167, 0.156784, 0.159489, 0.132578, 0.140586
0.05, 0.0319375, 0.723892, 0.504321, 0.375038, 0.549268, 0.515185, 0.360778, 0.662563, 0.606431, 0.517975, 0.369014, 0.474742, 0.583308, 0.839162, 0.750002, 0.641523, 0.470121, 0.525727, 0.533038, 0.743958, 0.500352, 0.613894, 0.51527, 0.461636, 0.312119, 0.225824, 0.269986, 0.267191, 0.181271, 0.192784, 0.233204, 0.29811, 0.171421, 0.128815, 0.123662, 0.156124, 0.172892, 0.145322, 0.137942, 0.140675, 0.113111
0.06, 0.0319375, 0.485893, 0.298148, 0.197817, 0.337077, 0.424175, 0.490264, 0.464474, 0.660192, 0.381668, 0.218366, 0.560574, 0.655588, 0.380921, 0.468106, 0.728346, 0.669219, 0.696912, 0.702232, 0.622248, 0.426422, 0.477826, 0.430294, 0.320443, 0.253442, 0.288496, 0.300831, 0.296973, 0.233399, 0.230258, 0.21164, 0.22429, 0.165928, 0.134244, 0.143715, 0.187459, 0.201133, 0.139757, 0.176742, 0.116043, 0.0895163
0.07, 0.0319375, 0.461133, 0.390802, 0.3019, 0.270487, 0.503265, 0.714877, 0.669726, 0.473574, 0.320604, 0.4544, 0.58228, 0.599872, 0.498077, 0.704846, 1.14412, 1.17503, 0.829451, 0.572051, 0.456949, 0.588871, 0.525536, 0.474958, 0.283145, 0.420654, 0.458099, 0.315758, 0.289343, 0.264695, 0.233324, 0.207958, 0.179224, 0.171758, 0.187225, 0.163393, 0.147199, 0.1216, 0.119286, 0.157714, 0.122399, 0.0976097
0.08, 0.0319375, 0.557074, 0.727778, 0.740295, 0.255801, 0.394736, 0.726465, 0.87239, 0.549179, 0.548966, 0.700229, 0.524791, 0.655948, 0.870353, 0.753177, 0.659831, 0.844688, 0.586294, 0.403493, 0.619948, 0.640354, 0.449281, 0.340625, 0.272182, 0.416927, 0.500323, 0.341792, 0.304127, 0.26276, 0.262658, 0.200381, 0.154793, 0.155631, 0.161466, 0.149677, 0.17495, 0.158711, 0.109149, 0.108655, 0.11184, 0.0763249
0.09, 0.0319375, 0.354132, 0.542682, 0.674464, 0.348494, 0.45065, 0.400483, 0.538125, 0.637348, 0.577256, 0.711771, 0.761765, 0.936481, 0.786687, 0.818044, 0.648517, 0.889991, 0.794602, 0.467067, 0.614775, 0.675171, 0.450372, 0.354735, 0.373407, 0.369703, 0.425962, 0.341715, 0.318323, 0.224702, 0.299929, 0.222633, 0.167757, 0.129953, 0.134983, 0.14909, 0.177056, 0.140144, 0.100704, 0.109911, 0.101055, 0.0773553
0.1, 0.0319375, 0.453532, 0.442543, 0.386781, 0.440071, 0.349361, 0.334192, 0.474165, 0.796026, 0.405481, 0.824597, 0.509761, 0.716955, 0.704525, 0.663535, 0.690555, 0.624791, 0.600698, 0.548434, 0.519675, 0.512191, 0.412943, 0.436828, 0.37082, 0.377977, 0.339701, 0.268315, 0.24244, 0.32696, 0.339744, 0.228681, 0.166638, 0.130768, 0.130788, 0.123721, 0.127909, 0.106656, 0.106022, 0.103614, 0.105406, 0.086859
0.11, 0.0319375, 0.400745, 0.42021, 0.71532, 0.356881, 0.341898, 0.405098, 0.68893, 0.920864, 0.591129, 0.746052, 0.750475, 0.717203, 0.675538, 0.50362, 0.791652, 0.658341, 0.625264, 0.500729, 0.468504, 0.321775, 0.446791, 0.474026, 0.414241, 0.36922, 0.303239, 0.269015, 0.199251, 0.327076, 0.244614, 0.209385, 0.164259, 0.181624, 0.133282, 0.119127, 0.134697, 0.12284, 0.118018, 0.133203, 0.0992682, 0.0947905
0.12, 0.0319375, 0.683769, 0.63146, 0.41622, 0.294611, 0.382717, 0.483686, 0.647456, 0.609812, 0.765718, 0.66538, 0.703472, 0.522576, 0.409361, 0.448353, 0.625767, 0.730487, 0.505368, 0.547998, 0.465549, 0.396578, 0.38251, 0.363945, 0.328692, 0.247565, 0.262293, 0.284236, 0.208634, 0.258971, 0.252513, 0.166943, 0.137892, 0.12696, 0.107105, 0.121261, 0.150498, 0.151016, 0.116108, 0.141476, 0.113389, 0.104449
0.13, 0.0319375, 0.529861, 0.383041, 0.405757, 0.456931, 0.663042, 0.656621, 0.512286, 0.498701, 0.867078, 0.611385, 0.466864, 0.666089, 0.580019, 0.606301, 0.392711, 0.660668, 0.408478, 0.451966, 0.392601, 0.311109, 0.354545, 0.43793, 0.395024, 0.254738, 0.351903, 0.294481, 0.324835, 0.228401, 0.276223, 0.206551, 0.178957, 0.092681, 0.122447, 0.156503, 0.146465, 0.153297, 0.105079, 0.145705, 0.121573, 0.0846775
0.14, 0.0319375, 0.723321, 0.339537, 0.267296, 0.414624, 0.354382, 0.304264, 0.578238, 0.428145, 0.744264, 0.558218, 0.520757, 0.485918, 0.713209, 0.727221, 0.551296, 0.596762, 0.619324, 0.707285, 0.438275, 0.259501, 0.316307, 0.47777, 0.329016, 0.35028, 0.322243, 0.296814, 0.339919, 0.284203, 0.177791, 0.172361, 0.173813, 0.114509, 0.103065, 0.189467, 0.176588, 0.146169, 0.141281, 0.18074, 0.099584, 0.0697447
