# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.40532, -1.2832, -1.41017, -1.62031, -1.67978, -2.08072, -2.67597, -3.54607, -3.00298, -2.46988, -2.29472, -2.26459, -2.47711, -2.89981, -3.00101, -2.78531, -2.80145, -2.76748, -2.59336, -2.83946, -3.15018, -2.43212, -2.50965, -2.95908, -2.21358, -2.75815, -2.42692, -2.66866, -2.73914, -2.741
0.02, 0.0319375, -2.224, -2.02538, -2.0188, -2.20476, -2.2149, -2.21497, -2.42469, -2.53702, -2.37209, -2.81082, -2.86724, -3.44233, -3.64962, -2.83874, -2.54195, -2.38512, -2.37824, -2.47881, -2.4885, -2.45581, -2.63356, -2.72674, -2.42209, -2.14985, -2.01788, -2.41007, -2.37944, -2.59445, -2.59609, -2.22105
0.04, 0.0319375, -1.71465, -1.5455, -1.61414, -1.71331, -1.65272, -1.82994, -2.04609, -2.21883, -2.59915, -3.63433, -3.89232, -2.82848, -2.36408, -2.16858, -2.26473, -2.56197, -3.35525, -3.44053, -2.55892, -2.32061, -2.56662, -3.52796, -2.85667, -2.38596, -2.76956, -3.21924, -2.41854, -2.78553, -2.89285, -2.4534
0.06, 0.0319375, -1.50171, -1.39827, -1.51224, -1.72697, -1.74198, -2.0439, -2.41838, -2.92651, -3.53481, -2.67182, -2.26379, -2.12426, -2.42231, -3.22018, -2.7992, -2.72854, -3.3129, -2.5793, -2.66525, -2.90189, -2.75116, -2.58641, -1.98042, -2.6257, -2.61141, -2.34624, -2.19015, -2.0715, -2.617, -2.3883
0.08, 0.0319375, -1.60445, -1.57641, -1.59263, -2.0079, -2.35344, -3.2653, -3.4217, -2.61773, -2.21613, -2.28704, -2.7837, -3.31132, -3.02835, -2.47959, -2.65304, -3.37496, -3.03668, -2.57749, -3.15817, -3.11781, -2.60883, -3.23231, -2.73794, -2.87168, -2.82667, -2.89875, -2.81063, -2.86264, -2.73801, -2.39851
0.1, 0.0319375, -1.83434, -1.64261, -1.69223, -1.76756, -1.66435, -1.78394, -1.92366, -1.96612, -2.10629, -2.51866, -3.09158, -3.53103, -3.03093, -2.49163, -2.31198, -2.24038, -2.35845, -2.87773, -3.38986, -2.54212, -2.02803, -1.87008, -1.97305, -2.50934, -2.56385, -2.1023, -2.07509, -2.62588, -3.44399, -3.36685
0.12, 0.0319375, -1.57533, -0.894964, -0.256241, 0.472643, 1.07643, 1.0221, -0.131535, -0.815972, -0.558139, -0.000881405, 0.0919353, -0.0362907, 0.224948, -0.122061, -0.787708, -1.79643, -2.03016, -1.82936, -1.8338, -1.51143, -1.56858, -1.21229, -1.20832, -1.52745, -1.18445, -1.30191, -1.04331, -0.968351, -1.38039, -1.19247
0.14, 0.0319375, -1.44013, -1.72111, -2.05272, -1.33497, -0.180488, 0.786726, 1.68223, 2.48654, 2.78825, 1.09448, -1.26681, -1.24855, -0.725822, 0.214393, 0.635295, -0.536918, -1.58913, -1.69713, -0.81589, -0.448424, -1.33461, -1.56368, -1.16164, -1.28221, -1.0177, -0.23828, -0.935768, -0.70865, -0.893768, -0.924725
0.16, 0.0319375, -1.4761, -1.63713, -1.60716, -1.65584, -2.09626, -2.03789, -0.190431, 1.75329, 3.83618, 4.69483, 3.14938, -0.115036, -1.3425, -1.45671, -0.260091, 0.967419, 1.26847, -0.687583, -0.784069, 0.340325, 0.987508, 1.06327, -0.405959, -0.0910612, 0.338792, 0.0329086, 0.735559, 0.308689, -0.538696, -0.933772
0.18, 0.0319375, -2.06223, -2.33674, -2.22142, -2.44524, -1.7094, -1.56915, -1.92359, -0.442782, 1.1567, 3.45177, 4.61194, 3.05202, -0.50364, -1.55004, -1.71924, -1.85787, -0.214414, 0.582881, -0.478358, -1.2669, -0.829109, 0.738285, 1.47154, -0.464784, -0.565551, 1.12624, 0.926366, -0.647321, 0.0150429, -0.62481
