# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -5.39773, -5.64135, -5.30377, -5.87099, -5.83595, -5.52099, -5.38954, -4.80715, -2.89213, -2.3472, -1.67866, -0.977695, -1.35461, -1.75635, -2.67596, -1.00856, -1.82409, -1.82911, -4.75495, -4.33527, -4.45346, -4.0042, -4.44272, -4.11769, -4.17988, -4.49129, -4.41786, -4.64766, -4.247, -4.44408
0.02, 0.0319375, -4.83138, -5.49528, -6.24748, -5.14786, -4.8593, -5.21723, -4.98345, -4.04618, -2.97483, -2.36972, -1.63041, -0.911452, -1.34449, -1.84015, -2.69928, -1.0178, -1.92947, -1.92397, -4.61948, -4.77295, -4.42028, -3.81298, -4.56654, -4.14351, -4.08038, -4.16024, -4.37894, -4.39572, -4.2391, -4.42003
0.04, 0.0319375, -4.88137, -5.41129, -5.25311, -5.52276, -5.07888, -4.97267, -4.51807, -4.59546, -3.13126, -2.53907, -1.72176, -1.03908, -1.34633, -1.79178, -2.8065, -1.06656, -1.88478, -2.01438, -4.97999, -5.31923, -4.64646, -4.2402, -4.76534, -4.2287, -4.29411, -4.05539, -4.33103, -4.59865, -4.48237, -4.44457
0.06, 0.0319375, -5.09094, -5.45526, -5.038, -4.81451, -5.23541, -5.84371, -5.54348, -4.71293, -3.02347, -2.52837, -1.7632, -0.983944, -1.3885, -1.86971, -3.06836, -1.1083, -2.02966, -1.95696, -4.94769, -4.76833, -4.43671, -4.08605, -4.68674, -4.50132, -3.94821, -4.17198, -4.47681, -4.42557, -4.68886, -4.54318
0.08, 0.0319375, -6.00884, -4.95136, -5.16306, -5.39186, -5.19221, -5.5867, -4.61624, -4.73413, -2.88022, -2.51887, -1.8151, -1.07471, -1.4456, -1.8768, -2.98346, -1.12902, -1.94845, -2.06976, -5.12903, -5.20518, -4.56455, -4.06675, -4.64632, -4.40275, -4.34531, -4.29762, -4.29705, -4.26882, -4.35603, -4.28484
0.1, 0.0319375, -6.65079, -5.11638, -5.84978, -5.46898, -4.8193, -4.99207, -5.15491, -4.39035, -2.85075, -2.35444, -1.76567, -1.06267, -1.41832, -1.94421, -3.13616, -1.12723, -1.95653, -2.09129, -5.04079, -4.53465, -4.50497, -3.754, -4.41382, -4.49392, -4.11234, -4.23769, -4.38008, -4.84072, -4.69149, -4.53069
0.12, 0.0319375, -5.3847, -5.50627, -5.79673, -5.9218, -5.58681, -5.00386, -5.01482, -4.39144, -3.27525, -2.52974, -1.76372, -1.0523, -1.44808, -1.92093, -2.85944, -1.29741, -2.12507, -2.11298, -5.59646, -4.86704, -4.39467, -3.90763, -4.34115, -4.27782, -4.29202, -4.51178, -4.78923, -5.05998, -4.46694, -4.42408
0.14, 0.0319375, -5.78562, -5.72351, -5.2456, -5.93297, -4.88248, -5.08103, -4.9678, -4.97099, -3.24617, -2.60229, -1.81844, -1.19844, -1.56799, -1.98465, -2.91413, -1.33272, -2.15734, -2.20621, -5.21447, -4.97312, -4.51753, -3.97115, -4.38152, -4.46796, -4.19275, -4.19406, -4.27282, -4.60498, -4.85636, -4.48471
0.16, 0.0319375, -5.19111, -5.17803, -5.34438, -5.48409, -5.58993, -5.18581, -4.5504, -5.09239, -3.30539, -2.52447, -1.81983, -1.15498, -1.50039, -1.97627, -3.04563, -1.29913, -2.15436, -2.33085, -4.55202, -4.7449, -4.62972, -4.05835, -4.69841, -4.10158, -4.23515, -4.25208, -4.46041, -4.54683, -4.80558, -4.70304
0.18, 0.0319375, -5.80084, -5.76064, -5.65033, -4.88066, -5.38323, -5.39411, -5.10256, -5.45789, -3.03048, -2.45826, -1.86949, -1.21499, -1.60551, -2.06684, -2.96009, -1.22991, -2.11781, -2.2437, -4.53434, -4.95406, -4.58456, -3.92343, -4.48752, -4.24334, -4.19791, -4.23169, -4.81603, -4.53138, -4.53729, -4.32177
