# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 3.15407, 2.95796, 2.83812, 2.21458, 1.43502, 1.71199, 1.15955, 0.273504, 0.544594, 0.00227336, -0.0603377, -0.470262, -0.0197632, -0.0717621, -0.0579622, 1.19122, 1.27906, 0.652801, -0.246967, 0.0175966, 0.436078, 6.13909e-05, 0.476118, 1.31042, 0.655604, 0.354619, 0.260808, 0.442848, 0.192515, -0.179471
0.02, 0.0319375, 1.72781, 2.08788, 1.44692, 1.27034, 2.39658, 2.41725, 2.47615, 2.51693, 2.40315, 1.82399, 1.01882, 1.79508, 1.87446, 2.02835, 2.2089, 2.76215, 2.67004, 2.29646, 1.4833, 0.810824, 0.537926, 0.0818778, 0.522985, 0.730998, 0.743646, 0.608102, 0.346312, 0.20157, -0.214964, -0.422445
0.04, 0.0319375, 1.42667, 0.548511, 0.279525, -0.427825, 0.462402, -0.0446044, -0.135115, -0.265759, -0.689846, -0.75876, -1.17223, -1.4348, -1.47532, -0.955122, -0.689709, -0.422681, 0.119539, -0.530337, -0.866793, -1.17896, -1.34636, -0.999749, 0.122008, 0.171177, -0.414231, -0.956144, -0.896576, -1.11767, -1.16554, -2.24509
0.06, 0.0319375, 1.62994, 1.03036, 1.30152, 0.320445, 0.607199, 0.107294, 0.217411, 0.378376, 0.149181, -0.134401, -0.252015, -0.160232, -0.679343, 0.211659, 0.466542, 0.279965, -0.176381, -0.520067, -1.63517, -0.990936, -0.862874, -0.759295, 0.973432, 1.09672, 0.0386906, -0.793332, -0.734638, -1.11475, -0.86283, -1.82779
0.08, 0.0319375, 2.52198, 2.42833, 1.87777, 1.31731, 1.61354, 2.58187, 2.5924, 1.99393, 1.6345, 2.02094, 2.10238, 2.18496, 2.27346, 2.89429, 2.46078, 2.54218, 2.47023, 1.27952, 1.07823, 1.54138, 0.822462, 1.35343, 1.75888, 1.30012, 0.826048, 0.946354, 1.2898, 0.330002, -0.0366303, -1.07036
0.1, 0.0319375, 2.48258, 1.40213, 1.27476, 0.79139, 0.992795, 1.57559, 0.980048, 0.723978, 0.48422, 0.542808, 0.356381, 0.0585893, 0.00629395, 0.444033, 0.743787, 0.969633, 1.33211, 0.888117, 0.200411, -0.116337, 0.0562454, 0.460341, 1.0436, 1.12292, 0.356357, 0.149211, 0.247029, -0.32614, -0.363832, -1.26408
0.12, 0.0319375, 3.15079, 2.94811, 2.3769, 1.45217, 1.56759, 1.92567, 2.13365, 2.10508, 2.23162, 1.49098, 1.11595, 1.06582, 0.913912, 0.492128, 0.472518, 1.54013, 1.35941, 0.944169, 0.935344, 0.862329, 1.23599, 1.51058, 2.26416, 2.03692, 1.58595, 1.70858, 1.76179, 1.73873, 0.996481, 0.0252117
0.14, 0.0319375, 1.39085, 2.45413, 1.82556, 0.885625, 0.340556, 0.363048, 0.51579, 0.861079, -0.580719, -0.0856811, 0.265051, 0.0642252, -0.143279, 0.544847, 0.677599, 1.32531, 0.629451, 0.21116, 0.106276, -0.71343, -0.694296, -0.94077, -0.0314458, 0.183256, -0.112216, 0.0679796, -0.377181, -0.700382, -1.15235, -1.48372
0.16, 0.0319375, 1.10878, 2.26855, 1.38391, 1.14737, 0.640556, 0.580206, -0.230887, 0.266677, -0.150573, -0.764664, -0.667686, -0.740122, -0.927033, -0.0829005, 0.503806, 1.15506, 0.808931, 0.749643, 0.0447572, -1.06282, -0.737467, -1.24618, -0.0883747, -0.0346212, -0.00290745, -0.203319, -0.602269, -1.35587, -1.11839, -2.11031
0.18, 0.0319375, 2.14249, 2.01925, 2.43098, 1.12095, 1.75019, 2.15993, 1.84682, 1.69825, 1.19361, 0.838487, 1.10025, 0.606734, 0.926146, 0.968876, 0.881401, 1.55576, 1.03518, 0.861839, 0.352397, -1.04651, -0.646016, -1.04851, -0.188389, 0.3108, 0.0936225, 0.141933, -0.492239, -1.23101, -1.40957, -2.27451
