# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.75113, -2.19419, -2.06321, -2.70292, -3.53655, -2.33526, -2.24795, -3.33481, -1.67614, -1.83724, -1.65327, -1.19369, -1.12586, -2.33248, -1.96817, -2.30094, -2.18589, -2.26705, -1.94072, -1.89438, -2.23421, -2.49661, -2.26142, -2.19956, -2.46415, -2.24752, -2.01054, -2.07249, -1.65995, -1.25891
0.02, 0.0319375, -1.40048, -1.28372, -1.91039, -2.0182, -1.73013, -1.52236, -2.21083, -1.58244, -0.7788, -1.02774, -0.95368, -0.772318, -0.445476, -1.737, -1.08204, -1.05217, -1.08866, -1.229, -1.07772, -1.18615, -1.42123, -1.60717, -1.88554, -1.58467, -1.47898, -1.10835, -1.16625, -1.10554, -0.807108, -0.574859
0.04, 0.0319375, -1.26525, -1.0381, -1.52428, -1.93746, -2.11402, -1.38904, -1.59351, -1.57968, -0.620277, -0.600057, -0.468161, -0.232071, -0.369086, -1.32831, -1.21737, -1.58002, -1.2609, -1.10619, -1.11925, -1.34938, -1.21135, -1.4402, -1.50949, -1.28229, -1.58343, -1.56044, -1.22261, -1.36002, -0.611474, -0.16264
0.06, 0.0319375, 0.365078, 0.336723, 0.191602, -0.100811, -0.577449, -0.317393, -0.0502204, -0.680074, -0.714962, -0.634598, -0.788058, -0.441183, -0.282274, -1.40407, -1.23139, -0.913303, -0.543036, -0.917848, -1.11624, -0.965507, -1.10126, -1.52761, -1.1607, -1.30006, -1.40075, -1.78044, -1.1293, -0.950875, -0.828583, -0.451364
0.08, 0.0319375, 1.57641, 1.14962, 0.964628, 0.723357, 0.420201, 0.758937, 0.790949, -0.0724467, -0.478911, -0.566321, -0.920237, -0.682827, -0.5695, -1.19589, -0.947419, -0.867492, -1.529, -1.15397, -0.984814, -1.14361, -1.08614, -1.33572, -1.56611, -1.68841, -1.37942, -1.18842, -0.929747, -0.92471, -0.805462, -0.382106
0.1, 0.0319375, 1.61348, 1.67497, 1.72701, 0.565574, 0.29295, 0.551458, 0.954889, 0.399829, -0.151644, -0.552214, -0.541807, -0.175172, -0.468749, -1.03555, -1.10208, -1.06273, -0.780629, -1.11349, -1.25638, -1.16695, -1.03907, -1.19794, -1.55131, -1.9068, -1.59574, -1.18212, -1.09349, -0.754671, -0.84076, -0.864997
0.12, 0.0319375, 1.75294, 2.49945, 1.0999, 1.01729, 1.38028, 1.35179, 1.34749, 0.676902, -0.0280669, -0.671501, -0.431466, 0.219303, -0.521444, -0.93846, -1.05086, -0.981451, -0.728565, -1.19165, -1.47417, -1.47763, -1.42776, -1.09126, -1.00838, -1.23436, -1.48085, -1.1866, -0.815056, -0.612438, -0.732402, -0.483005
0.14, 0.0319375, 0.641532, 1.64294, 1.13144, 1.24078, 1.22839, 0.667955, 0.983257, 0.506676, 0.338913, -0.184984, -0.295148, -0.232789, -0.184935, -0.776931, -0.378485, -0.554257, -0.476051, -1.03642, -1.19011, -0.734933, -1.37196, -1.05304, -1.59618, -1.6854, -1.23273, -1.15358, -0.951788, -0.776906, -0.865163, -0.500933
0.16, 0.0319375, 1.04883, 1.73932, 2.59996, 0.752698, 1.73113, 1.44102, 0.946422, 0.514438, 0.394584, -0.443154, 0.146994, 0.138957, -0.124627, -0.563753, -0.203149, -0.554393, -0.539002, -1.07625, -1.20391, -0.969755, -1.04784, -1.06076, -1.2361, -1.46832, -1.31301, -1.18873, -0.8575, -0.625654, -0.770634, -0.715716
0.18, 0.0319375, 1.86208, 1.41695, 2.5466, 1.27588, 0.978895, 1.7276, 1.23265, 0.614384, 0.439705, 0.138826, 0.24883, 0.703537, -0.0496369, -1.23639, -0.696624, -0.569423, -0.371988, -0.625958, -1.08833, -1.1455, -0.923879, -1.11878, -1.12729, -1.35475, -1.02078, -0.96531, -0.789879, -0.756887, -0.714437, -0.374108
0.2, 0.0319375, 2.74233, 1.42668, 1.74481, 2.64848, 1.692, 1.98633, 1.9693, 0.381179, -0.100548, -0.30106, -0.210807, 0.622585, 0.431502, -0.453597, -0.480373, -0.716111, 0.101994, -0.95244, -1.16205, -1.47693, -0.837854, -0.923069, -1.12036, -0.93381, -1.29051, -1.22756, -0.848862, -0.510026, -0.700435, -0.265943
0.22, 0.0319375, 2.67073, 2.36121, 1.77262, 1.72252, 2.07796, 1.6637, 1.50065, 1.10717, 0.160277, 0.152191, 0.180984, 0.15956, 0.05199, -0.831371, -0.148511, -0.485507, -0.4464, -1.2128, -1.0037, -0.878785, -0.699804, -1.06916, -1.22462, -1.10669, -1.21855, -1.32325, -0.898475, -0.694874, -0.469817, -0.0759501
0.24, 0.0319375, 2.83752, 2.9673, 1.44259, 2.12707, 2.18333, 1.21865, 1.47321, 2.07404, 0.637912, 0.031483, 0.29571, 0.244416, 0.126658, -0.956624, -0.445052, -0.418397, -0.312151, -1.01465, -0.930794, -1.06215, -0.891599, -0.837476, -0.910986, -0.784312, -0.976924, -0.66866, -0.673109, -0.652602, -0.36373, 0.140245
0.26, 0.0319375, 2.39987, 3.04033, 1.12984, 1.34808, 2.50953, 1.73729, 0.984344, 1.8007, 0.839379, 0.146003, 0.438638, 0.0216546, 0.437809, -0.709797, -0.25822, -0.197893, -0.269364, -0.8808, -0.66796, -1.06776, -0.92606, -0.796676, -0.7946, -0.747537, -1.18227, -1.594, -1.01543, -0.580191, 0.0289079, 0.181472
0.28, 0.0319375, 2.40967, 3.17269, 0.606137, 0.945707, 2.42447, 1.97483, 1.28686, 2.15276, 1.56212, 0.340236, 0.916397, 0.273504, 0.407928, -0.553319, -0.310641, -0.620641, -0.506065, -0.617645, -1.08906, -0.971911, -0.691814, -0.840597, -0.874858, -0.964728, -1.32797, -1.33436, -0.840559, -0.636288, -0.009607, 0.34197
0.3, 0.0319375, 2.19341, 3.06414, 0.983027, 0.675104, 2.72448, 2.15495, 0.629153, 2.05403, 1.62292, 0.378493, 0.546087, -0.40649, -0.108565, -0.749683, -0.473128, -0.275426, -0.559532, -0.994474, -0.977769, -0.632408, -0.694576, -0.586482, -0.851916, -1.19798, -1.16599, -1.38357, -0.867141, -0.883801, 0.318035, 0.396559
0.32, 0.0319375, 2.2766, 2.85408, 0.282168, 0.0593023, 2.69052, 1.89191, 0.473793, 2.06308, 1.20901, 0.41106, 0.805448, -0.234542, 0.217155, -0.361972, -0.241054, -0.858787, -0.458442, -0.770368, -0.901119, -1.0395, -0.799676, -1.0244, -1.27579, -1.16867, -1.16707, -1.10848, -0.662615, -0.521959, 0.499003, 0.530701
0.34, 0.0319375, 2.38698, 2.79841, 0.503738, 0.86455, 2.62983, 1.67088, 0.208303, 1.81717, 0.881174, 0.633426, 0.836865, -0.824205, -0.288408, -0.323574, -0.201818, -0.116443, -0.160127, -1.00015, -1.50882, -1.09046, -1.39021, -0.877385, -1.09027, -1.07787, -1.35187, -1.14071, -0.805579, -0.6164, 0.0747442, 0.125833
0.36, 0.0319375, 2.43718, 2.73176, -0.511429, -0.210249, 1.83552, 0.913791, -0.286609, 1.40423, 0.644696, 0.482511, 0.517322, -0.591859, 0.179268, -0.228949, -0.446522, -0.36881, -0.664607, -0.735846, -1.35469, -1.43603, -1.17693, -0.988048, -0.988542, -1.03308, -1.47512, -1.23302, -0.958392, -1.04785, -0.230061, -0.105446
0.38, 0.0319375, 2.45584, 2.73713, -0.188053, 0.285659, 2.63641, 1.47088, -0.545878, 1.63367, 0.569692, 0.995404, 0.819732, -0.334571, 0.0981465, 0.247113, 0.27279, -0.475921, -0.657144, -1.22803, -1.12514, -0.830181, -0.876941, -0.925216, -0.973142, -1.03589, -1.2505, -1.42336, -0.663172, -0.897193, 0.0363753, -0.11104
0.4, 0.0319375, 2.30613, 2.96284, 0.224412, -0.276927, 2.43275, 1.52161, -0.489411, 1.56956, 1.06047, 0.92996, 1.01506, -0.259814, 0.460913, -0.47688, -0.580657, -0.578194, -0.456388, -0.757694, -0.953229, -0.898834, -0.901101, -1.39508, -1.00648, -1.00344, -1.3569, -0.857567, -0.608244, -0.591153, 0.34238, 0.281549
0.42, 0.0319375, 1.8889, 2.90944, 0.464797, -0.823416, 1.34056, 1.11543, -0.620599, 2.12631, 1.70495, 0.510462, 0.838924, -0.136755, -0.0434603, -0.237458, -0.0331226, -0.202255, -0.312579, -0.671546, -1.01821, -1.20977, -0.869565, -0.991474, -0.798325, -0.9549, -1.27755, -1.17325, -0.906806, -0.562417, 0.256131, 0.427515
0.44, 0.0319375, 1.10566, 2.93066, 0.991045, -0.799752, 1.99256, 1.69704, -0.752386, 1.61717, 1.64229, 0.15949, 1.32296, 0.952729, -0.165147, -0.138077, -0.0954322, -0.516464, 0.0817592, -0.616177, -0.865346, -1.14255, -0.95675, -0.760573, -1.1383, -1.07107, -0.928934, -1.29464, -0.895757, -0.70906, 0.194336, 0.52755
0.46, 0.0319375, 0.75025, 2.68831, 1.55657, -0.953862, 1.74384, 2.13467, 0.317602, 0.794146, 1.7841, 0.444164, 2.00926, 1.69126, 0.0117726, 0.402723, 0.262806, 0.193663, 1.16544, -0.0815621, -1.02241, -1.03347, -0.574287, -0.675034, -0.7473, -0.964863, -0.787907, -1.2518, -0.944548, -0.870111, 0.314121, 0.643142
0.48, 0.0319375, -0.0543979, 2.6875, 1.89189, -1.09184, 1.55207, 2.92773, 1.68273, 0.653992, 1.96921, 1.27361, 0.775433, 1.86654, 0.702452, 0.447412, 0.307108, 0.323936, 0.472478, -0.251511, -1.0502, -0.734503, -0.653573, -0.8059, -1.19969, -0.960644, -1.07195, -0.636267, -0.423497, -0.341392, 0.346296, 0.807981
0.5, 0.0319375, -0.449344, 3.02047, 2.38531, -0.955302, 0.467662, 2.62097, 1.79293, 0.499034, 1.28569, 0.938993, 0.624428, 2.28601, 0.89719, 0.615503, 0.199913, -0.0845928, -0.0900108, -0.393184, -0.637216, -0.679014, -0.762869, -0.983635, -0.762855, -1.03082, -0.887997, -0.898065, -0.954131, -0.512604, 0.276275, 0.854374
0.52, 0.0319375, 0.188799, 2.67814, 2.1799, -1.23743, 0.684187, 1.74725, 1.50722, 0.299148, 1.45437, 1.32618, 0.227271, 1.41262, 0.84471, 0.301591, -0.32875, -0.591804, -0.0501128, -0.137729, -0.732076, -0.684687, -0.102455, -0.822166, -0.760025, -1.11372, -1.10604, -0.94028, -0.622802, -0.569313, 0.225204, 0.931845
0.54, 0.0319375, -0.240987, 2.87602, 2.35693, -1.15694, 0.505943, 2.19437, 2.20211, -0.719074, 0.859237, 1.48535, 0.225064, 1.57788, 1.25579, 0.116602, -0.174637, 0.0441706, -0.0877766, -0.475048, -0.672392, -0.65907, -0.382852, -1.08893, -0.92779, -1.13268, -1.08518, -1.39859, -0.75062, -0.229958, 0.132468, 1.24825
0.56, 0.0319375, -0.0187655, 3.03433, 2.43374, -1.09362, -0.322772, 2.97471, 2.76767, -0.190735, 1.18773, 1.71422, -0.218481, 1.60078, 1.37125, -0.114867, -0.328563, 0.244188, 0.09733, -0.653014, -0.885916, -0.829663, -0.771647, -1.39207, -1.21605, -1.01725, -0.640667, -1.12838, -1.01796, -0.6504, 0.309342, 0.974122
0.58, 0.0319375, -1.0321, 2.8732, 2.25757, -1.17288, 0.0815328, 2.36882, 2.00607, -0.89788, 1.06457, 1.32437, -0.566681, 1.51494, 0.753127, -0.286669, -0.663223, 0.020813, -0.267979, -0.577551, -0.820263, -0.864806, -0.865704, -0.945802, -0.89852, -1.05278, -0.907217, -0.899805, -0.635897, -0.546043, 0.222439, 1.4334
