# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.10698, 0.646468, 0.422312, 0.325812, 0.62808, 0.0529939, -0.30788, -1.42004, -0.948082, -1.74522, -1.57792, -1.40387, -1.08023, -0.663012, -0.799161, -0.900621, -1.22618, -1.18872, -0.964723, -1.19196, -1.15811, -0.807925, -0.47781, -0.458614, -1.12996, -1.49577, -1.21855, -0.903223, -0.996315, -0.474723
0.02, 0.0319375, -1.51457, 0.0377758, -0.484641, 0.184982, 0.564362, -0.514304, -0.395791, -0.880148, -1.10066, -1.12441, -1.4043, -1.37506, -1.04814, -1.67052, -1.50063, -0.922362, -1.00389, -0.933535, -0.727314, -1.16973, -0.747587, -0.772892, -0.734065, -0.699667, -1.14685, -1.22223, -1.02968, -0.81912, -0.882496, -0.0739994
0.04, 0.0319375, -0.35267, -1.08319, -1.02499, 0.229239, 0.624788, -0.324199, -1.59216, -1.68849, -1.47976, -1.30478, -1.65136, -1.27991, -1.31913, -1.3843, -1.67636, -1.04057, -1.03471, -1.45035, -0.809027, -0.960178, -0.905757, -1.22005, -1.0654, -1.07494, -1.79032, -1.26427, -1.15564, -1.05191, -0.901732, -0.364893
0.06, 0.0319375, -0.167178, -1.12385, -0.576402, 0.258508, 0.465438, -0.821688, -1.61517, -1.58784, -1.12664, -0.497739, -1.675, -1.84691, -1.24571, -1.76139, -2.03039, -1.4169, -1.42312, -1.27313, -0.920961, -0.631151, -0.687701, -0.920486, -0.680785, -0.538809, -0.698632, -0.661698, -0.286993, -0.518888, -0.343974, -0.208551
0.08, 0.0319375, -0.517294, -0.066986, -0.412599, 0.288841, 0.607214, -0.179326, -1.28879, -1.01008, -1.0413, -1.23235, -1.66699, -0.806102, -1.01372, -0.676887, -0.290778, -0.265322, -1.11594, -1.13834, -0.629732, -0.716505, -0.776767, -1.04586, -0.701351, -0.475643, -0.70259, -0.743843, -0.618949, -0.453228, -0.616811, 0.113662
0.1, 0.0319375, -0.480269, -0.940017, -0.0689415, -0.0214552, 0.602638, 0.0594744, -0.846019, -0.804614, -0.510515, -0.818181, -1.04087, -1.04361, -0.646576, 0.152038, 0.649977, -0.50642, -0.62622, -0.955898, -0.603859, -0.719248, -0.943641, -0.923607, -0.535345, -0.796452, -0.471167, -0.34758, -0.39091, -0.430038, -0.550196, -0.0437818
0.12, 0.0319375, -0.313324, 0.528238, 1.82228, 0.979488, 1.429, 0.551646, 0.427555, -0.0169011, -0.481335, -0.818535, -0.759316, 0.0297504, 0.584315, 0.898064, 0.677109, 0.0117461, 0.258574, 0.705802, -0.112563, -0.439313, -1.04799, -0.410171, 0.171767, 0.107458, -0.415091, -0.175632, -0.445581, -0.0564203, 0.0642823, 0.201286
0.14, 0.0319375, 0.297571, 0.610637, 1.35444, 0.113141, 2.37813, 1.06208, 0.862714, -0.0430127, 0.825583, -0.149998, -0.528309, 0.299061, 1.43016, 1.30886, 0.800213, 0.254012, 0.555542, 1.14253, 0.457937, -0.230537, -0.383736, -0.151116, 0.53208, 0.775231, -0.640824, -0.971758, -0.545334, -0.353898, -0.268396, 0.173607
0.16, 0.0319375, 0.0563913, 0.689944, 1.48481, -0.301281, 2.58735, 1.63972, 1.40255, 0.714581, 1.19107, 0.0862432, -0.229917, 0.638735, 1.66956, 1.6615, 0.958273, 0.436404, 0.75155, 1.46887, 0.927538, 0.493917, -0.330972, 0.389208, 1.0097, 0.962112, -0.571253, -0.853697, -0.356587, -0.214142, -0.362267, 0.0359674
0.18, 0.0319375, -0.937767, 0.45804, 1.2827, 0.0388129, 2.60053, 1.29251, 2.1339, 0.900576, 1.40693, -0.254722, -0.208582, 0.235123, 1.61707, 1.3812, 0.821038, 0.206873, 0.305707, 1.60182, 1.06964, 0.549553, 0.0829789, 0.603313, 1.27647, 1.08711, -0.713083, -0.924168, -0.59284, -0.245181, -0.142974, 0.175026
