# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.76237, -7.06069, -7.82636, -7.88554, -7.60258, -7.36245, -7.32037, -7.04063, -7.16149, -7.10281, -6.96956, -6.714, -6.38737, -6.27712, -6.95284, -6.85158, -6.98404, -6.56799, -6.42233, -6.39822, -6.77106, -6.5099, -6.38811, -6.45777, -6.21805, -6.35639, -5.98125, -5.70131, -5.8652, -5.7048
0.02, 0.0319375, -8.05905, -7.86149, -8.05905, -7.61138, -7.35832, -8.05905, -7.73071, -7.26134, -7.1301, -6.90872, -7.10472, -6.86938, -7.02161, -6.94294, -6.66421, -6.6353, -6.83795, -7.00592, -7.0432, -6.70769, -6.38352, -6.23467, -6.15989, -5.90051, -6.31958, -6.12486, -6.00754, -5.67509, -5.9663, -5.70766
0.04, 0.0319375, -8.05561, -7.83545, -7.92751, -7.32548, -7.12546, -7.12438, -7.08043, -6.72413, -6.91471, -6.87461, -6.84182, -7.03501, -7.00315, -6.93479, -7.28299, -6.59117, -6.44446, -6.77917, -6.38179, -6.19558, -6.07462, -6.26656, -6.30912, -6.24531, -6.02678, -5.82226, -5.8578, -5.78201, -5.87012, -5.53806
0.06, 0.0319375, -7.46411, -7.53981, -7.08037, -7.17315, -7.03364, -6.97311, -7.3919, -7.35479, -7.53329, -7.49109, -7.24028, -6.99573, -7.03976, -7.00291, -6.98498, -6.61802, -6.57411, -6.56661, -6.64411, -6.40613, -6.57352, -6.29375, -6.18124, -6.31844, -6.12581, -6.02252, -5.98885, -5.97472, -5.88527, -5.90331
0.08, 0.0319375, -4.7174, -4.6203, -4.55749, -4.65185, -4.32313, -4.33941, -4.62755, -4.83974, -3.80561, -3.89152, -4.02971, -4.60304, -4.14456, -4.23502, -4.19724, -4.4039, -4.36298, -4.4264, -4.442, -4.32401, -4.3368, -4.4376, -4.49942, -4.62726, -4.1941, -4.10524, -4.49748, -4.38191, -3.95915, -4.02927
0.1, 0.0319375, -3.2677, -2.62257, -3.28254, -4.2205, -3.59052, -3.13074, -3.72393, -3.29891, -3.40227, -3.99267, -3.45347, -3.19113, -3.5206, -3.56847, -3.86477, -3.44565, -3.30557, -3.17608, -3.33642, -3.61187, -3.2622, -3.22222, -3.35952, -3.15558, -3.24893, -3.05746, -2.92301, -2.70652, -2.90922, -2.98286
0.12, 0.0319375, -3.14996, -3.49067, -3.74679, -3.24604, -3.01986, -3.12404, -3.04328, -3.62402, -2.85387, -2.79615, -2.98241, -2.86782, -3.30476, -2.9977, -3.43196, -3.24911, -2.69319, -2.79038, -3.09801, -2.85022, -2.72466, -3.06325, -2.95853, -3.01106, -2.52276, -2.58713, -2.56211, -2.7792, -2.94796, -2.48527
0.14, 0.0319375, -2.87119, -2.35574, -2.63736, -3.19037, -2.5829, -2.46151, -3.09143, -3.68127, -2.90217, -2.86317, -2.53304, -2.49996, -2.79389, -2.45479, -2.92549, -2.58619, -3.12743, -2.41786, -2.61009, -2.16065, -2.53983, -2.32679, -2.38023, -2.25251, -2.3643, -2.29059, -2.3416, -2.58683, -2.34363, -2.30211
0.16, 0.0319375, -2.28418, -2.33817, -2.6662, -2.51645, -2.57721, -2.31319, -2.30996, -2.12821, -2.39644, -2.58535, -2.49708, -2.47098, -2.11966, -1.70566, -2.28109, -2.06716, -2.09784, -1.91669, -2.17669, -2.32589, -2.31297, -2.31854, -2.48746, -2.24414, -1.79631, -1.92675, -2.2572, -2.11774, -1.93727, -1.78956
0.18, 0.0319375, -2.31604, -2.51477, -2.10861, -2.35955, -2.40786, -2.52967, -1.72703, -1.96265, -2.41629, -2.42624, -2.52469, -2.09511, -1.83387, -2.27012, -2.41607, -2.1935, -2.38878, -2.35702, -2.17055, -1.92745, -2.16432, -2.32355, -2.14729, -2.37374, -2.41515, -2.23328, -2.11255, -2.03962, -2.16913, -1.69325
0.2, 0.0319375, -2.12879, -3.07241, -2.97033, -2.74774, -2.60072, -2.43456, -2.76255, -2.19112, -2.62681, -2.68263, -2.68742, -2.36916, -2.17031, -2.48144, -2.5166, -2.19026, -2.59789, -2.36538, -1.96074, -1.88553, -2.22729, -2.32781, -2.01848, -2.20486, -2.16908, -2.03753, -2.12877, -2.35037, -2.2773, -1.9744
