# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -8.05905, -7.96815, -6.86416, -7.62391, -7.24835, -7.30891, -8.05905, -7.50046, -7.75888, -7.34946, -7.07723, -7.09249, -7.1305, -6.6082, -6.68716, -6.68688, -6.70475, -6.55224, -6.61572, -6.39163, -6.39857, -6.30771, -6.19663, -6.32745, -6.39912, -5.85071, -5.85859, -5.87517, -5.97451, -5.78795
0.02, 0.0319375, -7.25884, -6.74332, -6.4899, -6.31004, -5.73165, -5.8669, -6.29427, -6.22116, -5.89014, -5.83763, -5.93893, -6.5717, -6.16619, -5.29625, -5.68004, -5.44934, -5.29539, -5.70443, -5.28938, -5.44618, -5.75045, -5.82714, -5.19403, -5.27994, -4.97599, -5.23099, -5.43063, -5.33079, -5.325, -5.14392
0.04, 0.0319375, -0.82389, -0.218543, -0.390412, -0.692644, -0.522807, -0.887258, -1.52523, -1.41989, -1.30751, -1.80508, -1.74522, -1.52467, -1.21324, -1.03904, -1.37997, -1.28473, -1.39984, -1.35969, -1.48151, -2.29565, -2.06266, -2.07678, -1.88397, -1.67177, -1.30857, -1.0416, -1.56423, -1.83115, -1.97833, -1.3619
0.06, 0.0319375, -0.209933, 0.360612, -0.18547, -0.715297, -1.69539, -1.86142, -1.84965, -2.2106, -2.01459, -1.79672, -2.04211, -1.9925, -1.63657, -1.53423, -2.05249, -2.20018, -2.7325, -2.21207, -2.40546, -2.20115, -2.33582, -2.3561, -2.1986, -2.53929, -2.1706, -1.73671, -1.49035, -1.82991, -1.795, -1.93321
0.08, 0.0319375, -0.301831, 0.365353, 0.0918011, -0.614566, -1.5795, -2.16846, -2.283, -2.21993, -1.82215, -2.14602, -2.15873, -1.9238, -1.82535, -1.97583, -2.21622, -2.05859, -2.81045, -3.23068, -3.08746, -2.81487, -2.6971, -2.92104, -3.3144, -3.04101, -2.92905, -2.55187, -2.61831, -3.0133, -3.01726, -2.86317
0.1, 0.0319375, -0.149583, 0.333113, -0.00290511, -0.686378, -1.50257, -1.84648, -1.94574, -2.06644, -1.96903, -2.17554, -2.67107, -2.12209, -1.73982, -2.09036, -2.50027, -2.40161, -2.73788, -3.21717, -3.13639, -2.88248, -3.10532, -3.23174, -3.37765, -3.55158, -3.29619, -3.36749, -3.54934, -3.5875, -3.74077, -3.62509
0.12, 0.0319375, -0.0562522, 0.246023, -0.146533, -0.705759, -1.3237, -1.60095, -2.1082, -1.98517, -2.04118, -2.46053, -2.63246, -2.1798, -1.8045, -1.97537, -2.19156, -2.34387, -2.95576, -3.52755, -3.03667, -2.8726, -3.13205, -3.64912, -3.85146, -4.15087, -3.96016, -3.59848, -3.86917, -4.27315, -4.50312, -4.09817
0.14, 0.0319375, -0.0111777, 0.187088, -0.318794, -0.65715, -1.1388, -1.53353, -2.24875, -2.30451, -2.4112, -2.62507, -2.80064, -2.25646, -1.72287, -1.82781, -2.57299, -2.75364, -3.21348, -3.87026, -3.12828, -2.98685, -3.24767, -4.11121, -4.75589, -4.88514, -4.04619, -4.33127, -4.17052, -4.55189, -4.60414, -4.22463
0.16, 0.0319375, 0.0293907, 0.262013, -0.33411, -0.80974, -1.03914, -1.37519, -2.4111, -2.46764, -2.69454, -2.54366, -3.20213, -2.42818, -1.9212, -2.11501, -2.56043, -2.91337, -3.4799, -4.02806, -3.35441, -3.49941, -3.6673, -4.20074, -5.06712, -4.71602, -4.83302, -4.30541, -4.26136, -4.93179, -4.76094, -4.93193
0.18, 0.0319375, -0.744263, -0.596871, -1.30884, -1.53131, -1.76106, -2.02005, -3.05873, -3.28837, -3.13665, -3.4351, -4.09321, -4.34731, -3.87182, -4.06015, -4.86096, -4.58593, -5.04463, -5.35512, -5.17956, -6.43184, -5.91665, -5.49667, -5.53885, -5.47898, -5.29677, -5.18728, -5.05104, -5.34594, -5.35256, -4.94132
0.2, 0.0319375, -1.95915, -1.62855, -2.40392, -2.74893, -2.83697, -3.17131, -4.38069, -4.37524, -4.21913, -4.23689, -5.0879, -5.89512, -5.03425, -5.13805, -6.3575, -5.81596, -5.62461, -5.47009, -5.26663, -5.5532, -5.68065, -5.48023, -5.54553, -5.4823, -5.17358, -5.16376, -4.99884, -5.32631, -4.99348, -4.91714
0.22, 0.0319375, -3.48458, -3.37079, -3.43321, -3.56101, -3.49932, -3.4395, -3.45098, -4.00698, -3.96262, -4.15705, -3.79696, -3.47932, -3.52394, -3.73244, -3.81273, -3.6809, -3.50857, -3.95847, -3.72456, -3.30053, -3.08789, -2.99309, -2.98371, -2.81011, -2.9246, -2.14166, -2.33631, -1.94353, -1.36385, -0.958601
0.24, 0.0319375, -2.4869, -2.05391, -3.44389, -3.88901, -2.72184, -3.55699, -3.76577, -3.45828, -3.50889, -3.34905, -3.32491, -2.8736, -2.41587, -2.86679, -3.26267, -3.26146, -2.62734, -2.94746, -2.60523, -2.27243, -2.15384, -2.28141, -1.88556, -1.8631, -2.17179, -2.09657, -1.74855, -1.44209, -1.31604, -0.860558
0.26, 0.0319375, -3.63958, -3.53138, -4.58351, -5.06105, -4.55077, -5.55092, -5.5823, -5.19638, -5.58098, -4.7287, -5.0881, -5.01252, -4.87168, -4.85682, -4.74071, -3.35385, -4.21181, -4.63365, -3.70109, -3.02426, -3.00064, -2.72778, -2.70767, -2.7001, -2.43244, -2.70679, -2.19754, -2.07073, -1.95387, -1.97602
0.28, 0.0319375, -4.19315, -3.96573, -4.84478, -6.28517, -5.19067, -5.51592, -5.52041, -5.1676, -5.60976, -5.08997, -5.6331, -5.38012, -5.37632, -4.54394, -5.3293, -4.71544, -4.6984, -5.1137, -4.69778, -4.65983, -3.91111, -4.50043, -4.64819, -4.3757, -3.85351, -3.80566, -3.23672, -3.44526, -3.65338, -3.61114
0.3, 0.0319375, -4.73146, -4.71555, -5.23834, -5.55745, -4.86529, -5.49175, -5.97159, -5.92086, -5.82785, -6.61408, -5.76914, -6.01092, -5.13796, -5.81132, -5.41379, -5.65991, -5.11714, -5.31688, -5.49907, -5.07982, -4.54307, -5.13554, -4.86565, -4.56491, -4.5506, -4.48584, -4.34665, -3.99899, -4.20114, -4.33294
0.32, 0.0319375, -5.50577, -5.26835, -5.80227, -7.01789, -6.11698, -6.27218, -7.20021, -6.57935, -6.06981, -6.33318, -6.86593, -7.24925, -5.76594, -6.01835, -5.8116, -6.55346, -6.26327, -5.36753, -5.45396, -5.00994, -5.27031, -5.21466, -5.76654, -5.53016, -5.16204, -5.03831, -5.21608, -5.15693, -4.89674, -4.96076
0.34, 0.0319375, -5.6259, -5.39778, -6.59957, -6.91975, -6.24632, -6.38284, -6.30584, -6.25503, -6.34378, -6.47012, -7.04787, -6.45893, -6.20106, -6.83821, -6.11058, -6.29782, -5.78477, -5.68114, -5.86814, -5.64285, -5.54902, -5.56221, -5.7206, -5.47979, -5.60073, -5.40762, -5.10054, -5.5432, -5.40133, -5.22588
0.36, 0.0319375, -1.60336, -0.575778, -0.386866, -0.885248, -2.16125, -2.60783, -2.20128, -2.02768, -2.28375, -2.17907, -2.06112, -2.38307, -2.83881, -2.96312, -3.00692, -2.92175, -2.86107, -2.55348, -2.39729, -2.93019, -2.70822, -3.11447, -3.79397, -3.8005, -3.0116, -3.39274, -2.77434, -2.65496, -3.01087, -2.44257
0.38, 0.0319375, -0.561835, -0.0725242, -0.269215, -0.585793, -0.995211, -1.60819, -1.98201, -1.89085, -1.79683, -1.54448, -1.935, -1.6267, -1.37378, -2.12402, -2.50823, -1.77668, -2.286, -2.23748, -2.23226, -1.86725, -2.21621, -2.04106, -2.14769, -2.43564, -2.26037, -1.88856, -1.87538, -1.76162, -1.81881, -1.52442
0.4, 0.0319375, -0.177154, 0.0398222, -0.145366, -0.337361, -0.807595, -1.05922, -1.82222, -1.47447, -1.50652, -1.41952, -2.05323, -1.79423, -1.09566, -1.90105, -2.18901, -1.63452, -2.01767, -2.18357, -2.46849, -2.41288, -2.62694, -2.60748, -2.84734, -3.44758, -3.05844, -2.66172, -2.58783, -2.49894, -2.66812, -2.55415
0.42, 0.0319375, -0.290433, 0.0218499, 0.0384408, -0.448583, -0.275908, -0.118157, -0.767102, -0.854218, -1.02058, -0.482747, -0.434061, -0.75859, 0.718349, 1.29186, 0.970214, 0.402924, -0.0155296, -0.913616, -1.53867, -1.33014, -1.43391, -1.19004, -1.07398, -0.959114, 0.0691302, 0.229381, 0.372835, 0.0942494, -0.597347, -1.05176
0.44, 0.0319375, -0.53602, -0.0688434, 0.0135896, -0.0498718, 0.00350765, 2.06263, 1.35431, -0.578244, -0.97486, -0.969845, -1.00378, 0.0726672, -0.131473, 0.0241238, 0.358298, 1.1592, 0.696511, -0.833851, -0.338477, -0.151249, -0.305945, 0.943607, -0.123071, -0.273635, 0.285112, 0.700328, 0.194799, 0.235462, 0.123312, 0.394104
0.46, 0.0319375, -0.442592, -0.0646476, 0.0563368, -0.181149, 0.129577, 1.86073, 0.758251, -1.2214, -2.32347, -2.2565, -1.43791, -0.525953, -1.77753, -1.88261, -0.775642, 0.377952, -1.06761, -1.91353, -0.392503, -1.5539, -0.386846, -0.0814461, -1.38774, -0.968577, -0.399022, 0.0208323, -1.19392, -0.655507, -0.758883, -0.593755
0.48, 0.0319375, -0.562264, -0.513474, -0.10502, -0.0185126, 0.396238, 0.537235, -0.821559, -1.55084, -2.89821, -2.27266, -1.30218, -1.44473, -2.52631, -1.00983, 1.26411, 0.00336153, -2.19773, -1.64204, -1.56077, -1.29707, -0.396556, -1.40514, -1.95019, -1.11174, -0.410425, -1.1122, -1.50472, -0.521639, -0.831248, -0.861462
