# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.115781, 0.0595272, 0.0852688, 0.0732702, 0.0627628, 0.10434, 0.0736701, 0.0633129, 0.0366981, 0.0633209, 0.077517, 0.0827351, 0.0723095, 0.079913, 0.0632796, 0.0664594, 0.0644656, 0.0512477, 0.0510786, 0.0479416, 0.0380595, 0.0505609, 0.0545559, 0.0525749, 0.0630992, 0.0521255, 0.0631047, 0.0635675, 0.052789, 0.0551572, 0.0456583, 0.0351596, 0.0283779, 0.0272672, 0.0260146, 0.0353306, 0.029426, 0.0282616, 0.0262375, 0.0171422
0.01, 0.0319375, 0.115366, 0.0754513, 0.0971613, 0.0590057, 0.0543217, 0.0982211, 0.0764407, 0.0895928, 0.0562641, 0.0612103, 0.0809463, 0.0849488, 0.0837315, 0.075937, 0.0672828, 0.0656439, 0.0593714, 0.046694, 0.0500652, 0.0486491, 0.0353066, 0.0527121, 0.0546956, 0.0435907, 0.0564345, 0.0523938, 0.062967, 0.0536622, 0.0454428, 0.0478319, 0.0354342, 0.0317031, 0.0256842, 0.0251033, 0.0286476, 0.0301167, 0.0281855, 0.0299522, 0.0264637, 0.0169351
0.02, 0.0319375, 0.125333, 0.0695646, 0.0769872, 0.0684567, 0.0499416, 0.0657501, 0.0706384, 0.101762, 0.0824668, 0.0694247, 0.0846082, 0.0820184, 0.0836714, 0.0885422, 0.0742706, 0.0603717, 0.054842, 0.0534735, 0.0538942, 0.0504688, 0.037453, 0.0503, 0.050101, 0.0528575, 0.0655161, 0.0500036, 0.0579737, 0.0613405, 0.0592393, 0.0607129, 0.0441795, 0.038899, 0.0319373, 0.0297618, 0.032585, 0.0312978, 0.0333801, 0.0361352, 0.0322559, 0.0197592
0.03, 0.0319375, 0.275566, 0.0928968, 0.0790355, 0.08652, 0.0703028, 0.0604994, 0.0495043, 0.0669462, 0.0766526, 0.0729475, 0.0685811, 0.0748125, 0.0678785, 0.0628272, 0.059689, 0.0498373, 0.0472259, 0.0476163, 0.0490279, 0.0432401, 0.0367285, 0.0455604, 0.0510458, 0.0501514, 0.0492801, 0.0487538, 0.0622336, 0.057083, 0.0468839, 0.0531894, 0.0343869, 0.030509, 0.0301328, 0.0248145, 0.0236705, 0.0364653, 0.0284786, 0.0279703, 0.0256301, 0.0189032
0.04, 0.0319375, 0.228752, 0.134511, 0.0833683, 0.0797005, 0.0596805, 0.0508227, 0.061797, 0.100515, 0.0512362, 0.0711413, 0.0861757, 0.0809449, 0.0840871, 0.0746328, 0.060485, 0.0501618, 0.050818, 0.0548884, 0.0653785, 0.054241, 0.0422305, 0.0511509, 0.0487902, 0.0545713, 0.0576711, 0.047103, 0.0687931, 0.0543287, 0.0521043, 0.0608629, 0.036693, 0.0348407, 0.0393027, 0.0312031, 0.024891, 0.0345842, 0.0335072, 0.0334055, 0.0319117, 0.0201421
0.05, 0.0319375, 0.173287, 0.140704, 0.107149, 0.0821041, 0.082397, 0.0931238, 0.05847, 0.063317, 0.0637093, 0.0698497, 0.0583637, 0.0762553, 0.0738593, 0.0662025, 0.0603653, 0.051473, 0.0555879, 0.0535526, 0.0434125, 0.0414871, 0.0380197, 0.0478629, 0.044708, 0.0517112, 0.0501643, 0.0509763, 0.0594828, 0.0538608, 0.0509199, 0.0562575, 0.0398681, 0.0302856, 0.0294205, 0.0282401, 0.0214866, 0.030069, 0.0388449, 0.0342627, 0.0323812, 0.0243941
0.06, 0.0319375, 0.103238, 0.0620464, 0.0945274, 0.0762841, 0.0607573, 0.0727272, 0.0672657, 0.0665791, 0.0553012, 0.0719006, 0.0675931, 0.0854436, 0.0833514, 0.0726872, 0.068285, 0.0629152, 0.0546535, 0.0570194, 0.0537888, 0.0486483, 0.0404319, 0.0533848, 0.0483321, 0.0550264, 0.0496462, 0.0526964, 0.0614799, 0.0572246, 0.0543396, 0.0571506, 0.0490481, 0.0362947, 0.0370449, 0.029342, 0.0216011, 0.0236946, 0.0360411, 0.0374864, 0.0275806, 0.0234724
0.07, 0.0319375, 0.0869709, 0.0730983, 0.0846089, 0.0644858, 0.0527723, 0.0845172, 0.0764136, 0.0850241, 0.0745623, 0.0899769, 0.0681084, 0.0619777, 0.0565325, 0.0668629, 0.0677095, 0.0562654, 0.0514819, 0.0535981, 0.0418468, 0.04745, 0.040693, 0.052321, 0.0425236, 0.0592941, 0.0565181, 0.0566889, 0.0608421, 0.0582436, 0.0481194, 0.0445554, 0.0424337, 0.0296078, 0.0291442, 0.0233701, 0.0218104, 0.0296853, 0.0320356, 0.0335332, 0.0286423, 0.0209863
0.08, 0.0319375, 0.106041, 0.12133, 0.116918, 0.0643018, 0.0594464, 0.0788165, 0.0958326, 0.109709, 0.0589092, 0.0661784, 0.0788705, 0.0718574, 0.056372, 0.0682818, 0.0716406, 0.0591585, 0.060173, 0.0523857, 0.0444774, 0.04411, 0.0476347, 0.0599541, 0.0521882, 0.0555692, 0.0493658, 0.0544838, 0.0639588, 0.0614744, 0.0564204, 0.0545565, 0.0518117, 0.0365935, 0.040533, 0.0330636, 0.0309507, 0.0364491, 0.0324427, 0.0403896, 0.0376574, 0.0278762
0.09, 0.0319375, 0.147354, 0.10313, 0.112704, 0.0497905, 0.051065, 0.0885306, 0.0759624, 0.0859518, 0.0739484, 0.0620139, 0.0657683, 0.0906589, 0.0638084, 0.0618845, 0.0622247, 0.0544324, 0.0593542, 0.0582759, 0.0439502, 0.0488297, 0.0490393, 0.0481545, 0.0424217, 0.0517148, 0.0539378, 0.063596, 0.0623393, 0.047683, 0.0492882, 0.0435254, 0.0386657, 0.0314779, 0.0307319, 0.0215432, 0.0193914, 0.0240864, 0.025105, 0.0363635, 0.0287415, 0.0183344
