# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.333201, -0.250533, -0.0841951, -0.667371, -0.833621, -0.239432, -0.0574122, -0.838209, -0.323251, -0.895266, -1.03284, -1.24066, -0.650152, -0.200751, -0.656356, -0.94867, -0.905047, -1.0802, -0.789572, -0.831835, -1.09375, -0.597904, -1.0066, -0.792758, -1.01007, -0.919923, -1.63002, -3.0424, -5.73147, -5.82073
0.02, 0.0319375, -0.417731, -0.515646, -0.76115, -0.318022, -0.457784, -0.858592, -0.713808, -0.460699, -0.17685, -0.690419, -0.983524, -1.18097, -0.447645, -0.348127, -0.714168, -0.882877, -0.803003, -1.48014, -1.44075, -1.3151, -1.16096, -0.781428, -1.17441, -1.00674, -0.845443, -1.04783, -1.31197, -2.82235, -5.76527, -5.69369
0.04, 0.0319375, 0.7291, 0.664683, -0.282048, -0.378569, -0.601521, -0.229233, -0.765765, -0.7521, -0.396944, -1.35487, -1.13316, -0.869999, -1.62144, -1.44209, -0.913005, -0.939805, -1.09174, -0.844025, -1.08808, -0.688367, -1.56998, -1.038, -1.04633, -0.581428, -0.868494, -0.977457, -1.41687, -3.14509, -5.76054, -5.9989
0.06, 0.0319375, -0.0757445, -0.0152278, -0.268302, 0.105857, -0.215645, -0.683772, -0.805279, -0.212549, -0.831206, -1.16505, -1.61992, -1.19968, -0.67786, -0.641866, -1.17282, -0.862379, -0.816782, -0.715755, -0.634447, -0.583303, -1.04507, -1.24462, -1.2909, -1.03643, -1.1106, -0.706132, -1.19389, -2.97214, -5.62524, -5.78576
0.08, 0.0319375, -0.372997, -0.293549, -1.01396, -1.19857, -1.52289, -0.866451, -0.812853, -0.485748, -0.273427, -0.463499, -1.42347, -1.22611, -1.07816, -0.387952, -0.943452, -1.30229, -1.2769, -1.06103, -1.07523, -1.47041, -0.650899, -0.783002, -0.719554, -0.668122, -0.916408, -0.867452, -0.877245, -2.87502, -5.75409, -5.75837
0.1, 0.0319375, -0.507588, -0.873519, -0.627504, -1.27949, -1.52332, -1.10928, -0.279392, -0.779338, -0.322843, -0.140517, -1.46191, -1.29304, -1.15376, -0.968514, -0.890481, -1.5517, -1.03076, -0.605393, -0.657099, -1.10974, -1.187, -1.11892, -1.35888, -1.39416, -1.34159, -0.80534, -1.20858, -3.22074, -5.8444, -5.91993
0.12, 0.0319375, 0.439102, -0.0281421, -0.577242, -0.842861, -1.05087, -0.487869, -0.705781, -0.356723, -0.42243, -0.788227, -1.08159, -0.88181, -0.800105, -0.959828, -1.29286, -1.22979, -1.05143, -0.975087, -0.845858, -0.940319, -1.32836, -0.810169, -1.00552, -0.684014, -1.10723, -0.786513, -1.22036, -3.229, -5.92198, -5.98582
0.14, 0.0319375, -0.0176939, -0.203338, -0.00708455, -1.14165, -0.312777, -0.0215296, -0.0587116, -0.669668, -0.403204, -1.1357, -1.35755, -1.40976, -0.888736, -0.589398, -0.737209, -0.779784, -1.25277, -1.07384, -1.40895, -0.907905, -0.881201, -1.14833, -1.05591, -1.15667, -0.763426, -0.568281, -1.00657, -2.79201, -6.18289, -5.99366
0.16, 0.0319375, -0.277604, -0.00628415, -0.0564896, -0.931208, -1.13856, -0.552363, 0.411399, 0.183844, -0.182395, -0.859111, -1.26367, -0.612581, -0.391105, -0.573478, -1.41497, -0.972077, -0.794517, -0.940301, -0.963156, -1.28411, -1.27962, -0.922005, -0.934291, -1.00652, -0.979189, -0.959329, -1.19849, -3.15267, -5.55802, -5.86837
0.18, 0.0319375, -0.0373107, -0.307953, -0.79199, -0.633597, -0.618873, -0.176599, -0.599745, -0.0556289, -0.603677, -1.24615, -0.393709, -0.933868, -0.602024, -0.529796, -1.0446, -1.05749, -0.961897, -1.14735, -1.33676, -1.17232, -1.43703, -1.20576, -1.2964, -1.36305, -0.801101, -0.560348, -1.62951, -3.61497, -5.8453, -5.58663
