# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.32034, -1.76411, -1.85454, -1.72914, -0.866155, -0.98578, -1.72608, -1.3325, -1.85823, -1.46829, -2.30322, -1.78705, -1.43922, -1.48082, -1.76453, -2.34066, -2.15237, -2.22796, -2.6801, -2.71705, -3.00144, -3.13543, -2.63582, -3.33321, -3.53905, -3.06778, -3.37622, -3.47806, -3.64834, -3.75937
0.02, 0.0319375, -1.76344, -1.32486, -1.67626, -2.21889, -2.46118, -1.76572, -1.23613, -1.67892, -1.62922, -1.3985, -1.56384, -2.01994, -1.7853, -2.11274, -1.86873, -1.90071, -2.10357, -1.80012, -2.36995, -2.56281, -2.80425, -2.5755, -2.81396, -2.95555, -3.38345, -3.35281, -3.61111, -3.64516, -3.8185, -3.85663
0.04, 0.0319375, -0.982889, -1.32258, -2.23575, -2.4689, -1.75805, -1.3276, -0.977305, -1.39002, -1.56302, -1.59624, -1.60533, -2.10138, -1.63244, -1.78851, -1.44748, -2.04484, -1.89619, -2.09376, -2.3586, -2.16528, -2.56293, -2.88549, -2.96893, -3.19372, -3.43458, -3.4793, -3.37895, -3.41097, -3.61457, -3.89614
0.06, 0.0319375, -1.54201, -1.02085, -1.56095, -1.47565, -1.38342, -1.04588, -1.19277, -1.3314, -2.33603, -1.92396, -1.99303, -1.91299, -2.05804, -2.13872, -2.47011, -1.92502, -1.6909, -1.85449, -2.30957, -2.53826, -2.84708, -2.9736, -3.07566, -2.81103, -3.20215, -3.46529, -3.76398, -3.47338, -3.76203, -3.95084
0.08, 0.0319375, -1.52147, -1.21292, -1.0851, -1.86011, -1.91929, -1.22877, -1.78705, -1.62535, -1.27246, -1.63144, -1.90395, -1.7983, -1.82166, -1.9021, -2.11509, -2.07171, -1.9696, -2.06716, -2.2073, -2.56463, -2.87988, -2.78138, -2.86523, -2.66306, -3.05242, -3.47604, -3.4651, -3.6544, -3.78845, -3.93889
0.1, 0.0319375, -0.984412, -1.07687, -1.21357, -1.37431, -1.40769, -1.42413, -2.06124, -1.75639, -1.57959, -1.79052, -1.51322, -1.42733, -1.69657, -1.40676, -1.6424, -2.31956, -2.04843, -1.80895, -2.31454, -2.61038, -2.76199, -3.20846, -2.81491, -3.10159, -3.3481, -3.45719, -3.6459, -3.29954, -3.87499, -3.52951
0.12, 0.0319375, -1.81983, -1.239, -1.37506, -1.36163, -1.59033, -1.46021, -2.15762, -1.94674, -1.36229, -1.42225, -1.51604, -1.68895, -1.29369, -1.51237, -1.8887, -2.27247, -2.15397, -1.92333, -2.21925, -2.61727, -2.58169, -2.5494, -2.51747, -2.91008, -2.8842, -2.73537, -2.5356, -3.19903, -3.2454, -3.04146
0.14, 0.0319375, -1.56606, -1.46291, -1.55769, -1.60827, -1.67207, -1.44089, -1.53378, -1.76181, -1.55783, -1.14871, -1.72028, -1.55521, -1.88594, -1.84166, -1.77473, -2.0158, -2.30526, -2.60746, -2.71784, -2.68659, -2.73043, -3.08045, -2.43958, -2.80858, -3.25492, -3.20542, -3.48439, -3.52952, -3.70761, -3.81066
0.16, 0.0319375, -1.73089, -1.09358, -1.151, -1.46661, -1.24893, -1.08198, -1.90355, -2.26442, -1.5294, -1.06941, -0.990396, -1.71437, -2.21469, -1.701, -1.38642, -2.23186, -2.60311, -2.00142, -2.15559, -2.58408, -2.51611, -3.2239, -2.61917, -2.89279, -3.02026, -3.34015, -3.62709, -3.65369, -3.66886, -3.84598
0.18, 0.0319375, -1.93839, -0.993, -1.35109, -1.22292, -1.76312, -1.56153, -1.6379, -1.56734, -1.39917, -1.32601, -1.95841, -1.94266, -1.34365, -1.62345, -1.97727, -1.73581, -2.32348, -2.24822, -2.46678, -2.61101, -2.65899, -2.5938, -2.72617, -3.07175, -3.43012, -3.93032, -3.66862, -3.75108, -3.70274, -3.9306
0.2, 0.0319375, -0.841181, -1.4116, -1.22402, -1.34114, -1.20819, -1.51959, -1.81412, -1.83738, -1.56904, -1.62112, -1.98513, -1.53451, -1.56799, -1.81695, -2.14902, -2.44201, -1.9708, -2.42489, -2.6616, -2.33414, -2.39654, -2.51557, -2.85104, -2.94941, -3.52782, -3.57634, -3.42302, -3.6396, -3.98186, -3.85252
0.22, 0.0319375, -1.47041, -0.807055, -1.97092, -1.5825, -2.2001, -1.88773, -1.95603, -1.91801, -1.84786, -1.52258, -1.41168, -1.66328, -1.36439, -1.87175, -1.868, -2.36035, -2.48678, -2.56881, -2.69431, -2.56195, -2.40233, -2.99623, -3.11373, -2.99754, -3.17426, -3.59988, -3.4264, -3.59605, -3.48942, -3.67673
0.24, 0.0319375, -1.22362, -1.34707, -1.4452, -1.69435, -1.5164, -1.31323, -1.69609, -1.79109, -1.30341, -1.14274, -1.46833, -1.85502, -1.88048, -1.78228, -2.36114, -2.30906, -2.02405, -1.77897, -2.27869, -2.58345, -2.51317, -2.69731, -3.0922, -3.07923, -3.3794, -3.38393, -3.48318, -3.23762, -3.42862, -3.48921
0.26, 0.0319375, -1.66477, -1.92613, -1.79519, -1.96938, -1.93272, -2.00557, -1.48023, -1.2263, -1.64462, -1.51761, -1.54182, -1.83704, -1.81744, -1.65525, -1.8967, -1.78371, -1.89711, -1.94285, -2.29273, -2.58452, -2.90091, -2.99647, -2.70571, -2.95157, -3.31116, -3.54101, -3.58946, -3.71891, -3.64949, -3.81664
0.28, 0.0319375, -1.71582, -1.62536, -1.60755, -2.73302, -1.84415, -1.68197, -1.5864, -1.37613, -1.68988, -1.90721, -1.93215, -2.13272, -2.03568, -1.67105, -1.6843, -2.18301, -2.07318, -2.57937, -2.78456, -2.71584, -2.68689, -2.94843, -2.55833, -2.8954, -3.15295, -3.32421, -3.53672, -3.63128, -3.91513, -3.99511
0.3, 0.0319375, -1.07815, -0.977251, -1.57701, -2.26928, -1.52551, -1.3899, -1.67453, -1.70194, -1.83827, -1.55943, -1.72949, -2.23099, -1.68565, -1.70157, -2.08881, -1.92186, -2.06518, -2.23045, -2.91459, -2.73997, -2.77641, -2.8634, -2.64127, -3.26068, -3.37352, -3.26298, -3.39615, -3.35162, -3.61833, -3.70089
0.32, 0.0319375, -0.939548, -1.36828, -1.40808, -1.10966, -1.69324, -1.23253, -1.2571, -1.32618, -1.50829, -1.26348, -1.44195, -2.02286, -1.65324, -1.852, -2.16025, -2.03834, -2.16959, -1.74735, -2.32215, -2.57682, -2.42149, -2.91848, -2.84356, -3.12965, -3.52151, -3.47084, -3.42373, -3.66367, -3.3995, -3.58516
0.34, 0.0319375, -1.17213, -1.40443, -2.23098, -1.88251, -1.3307, -1.54249, -1.37018, -1.26949, -1.76097, -1.32467, -1.60929, -1.66265, -1.40478, -1.90742, -1.79693, -2.00909, -1.73602, -2.46167, -2.6044, -2.50109, -2.54979, -2.55854, -2.6238, -3.13873, -3.29439, -3.2334, -3.47441, -3.49678, -3.26166, -3.42806
0.36, 0.0319375, -2.1817, -1.32195, -1.62414, -1.55014, -2.25003, -1.73257, -1.63947, -1.91187, -2.03645, -1.76231, -1.21338, -1.45824, -2.14879, -1.67687, -1.68001, -2.36025, -2.84688, -2.2362, -2.25848, -2.38241, -2.37232, -2.89896, -2.88056, -2.8076, -3.26945, -3.29209, -3.34915, -3.25405, -3.49619, -4.0057
0.38, 0.0319375, -1.59141, -1.89515, -1.19187, -1.2254, -2.30517, -2.36634, -1.59746, -0.959139, -1.41873, -1.01568, -1.65155, -1.50629, -1.6732, -1.58855, -1.82917, -2.0891, -1.95101, -2.30421, -2.68686, -2.56108, -2.62441, -2.66449, -2.74396, -3.19296, -3.20361, -3.22734, -3.58861, -3.36476, -3.37616, -3.50021
0.4, 0.0319375, -1.78803, -2.11929, -1.7206, -1.53623, -1.85396, -1.50109, -1.84492, -1.56514, -1.76216, -1.83501, -1.79937, -1.90445, -1.77594, -1.83217, -1.96774, -2.56427, -2.4783, -2.12692, -2.75794, -2.74412, -2.40472, -2.54807, -2.63646, -3.07495, -2.97101, -3.27083, -3.62718, -3.43142, -3.58185, -3.77084
0.42, 0.0319375, -1.89308, -1.10174, -1.51351, -1.17673, -1.34746, -1.35347, -1.45077, -0.852646, -1.44802, -1.32035, -1.44854, -1.89605, -1.69332, -2.23417, -1.85853, -2.15422, -1.97554, -2.34658, -2.53328, -2.29478, -2.79626, -2.80376, -2.94508, -3.05375, -2.95837, -3.28603, -3.48646, -3.24686, -3.35352, -3.79225
0.44, 0.0319375, -1.64027, -1.35054, -1.11805, -1.16116, -1.62446, -1.41031, -1.43916, -1.83515, -1.6427, -1.47405, -1.36981, -1.99943, -2.03687, -1.78637, -1.89352, -2.08592, -2.00709, -2.18795, -2.46258, -2.36494, -2.30565, -2.99735, -2.86717, -2.87795, -3.02775, -3.24913, -3.56921, -3.48361, -3.55667, -3.87009
0.46, 0.0319375, -1.52119, -0.965226, -1.31302, -1.6833, -1.96649, -1.29011, -1.23937, -1.65811, -1.36528, -1.51993, -1.82462, -2.32172, -2.01998, -1.78296, -1.68065, -2.14474, -2.08221, -2.35213, -2.33034, -2.16202, -2.64218, -2.70479, -3.23409, -3.22355, -2.89202, -2.95963, -3.41247, -3.29538, -3.20461, -3.84853
0.48, 0.0319375, -1.34428, -0.963847, -1.75055, -2.02412, -1.8657, -1.87186, -1.5634, -1.47781, -1.09175, -1.46334, -1.80599, -1.47133, -2.47596, -1.6601, -1.94014, -2.0168, -2.04489, -2.19366, -2.34131, -2.50843, -2.59571, -2.71768, -3.00248, -3.22473, -3.48777, -3.21452, -3.26077, -3.31777, -3.57944, -3.64718
0.5, 0.0319375, -1.54522, -1.40733, -1.69015, -2.22321, -2.04544, -1.44447, -1.27802, -1.97498, -1.48797, -1.56835, -1.49186, -1.6778, -1.46589, -1.81495, -2.13491, -1.91311, -2.20272, -1.81076, -2.45558, -2.30294, -2.45967, -3.19265, -3.18302, -3.10785, -3.21381, -3.25691, -3.43675, -3.40684, -3.67842, -3.82736
0.52, 0.0319375, -1.46522, -1.0901, -0.788603, -1.95151, -1.56916, -0.961431, -1.44171, -1.48903, -2.38767, -1.914, -1.87971, -1.59751, -1.5714, -1.64946, -2.11237, -1.67914, -1.92546, -2.4545, -2.33946, -3.06242, -2.91448, -2.9231, -3.55838, -3.28113, -3.32712, -3.39184, -3.41321, -3.63551, -3.59911, -3.31032
0.54, 0.0319375, -1.47136, -1.42804, -1.53598, -1.78694, -1.57061, -1.86492, -1.59576, -1.53373, -1.58863, -1.59972, -1.68473, -1.69192, -2.06893, -1.66987, -1.9706, -1.88423, -2.36292, -2.213, -2.23349, -2.3927, -2.63994, -3.09195, -3.02207, -2.9582, -2.95987, -2.89895, -3.50209, -3.69439, -3.37636, -3.54497
0.56, 0.0319375, -1.56645, -1.74202, -2.18977, -1.69637, -0.80204, -1.55524, -1.79882, -1.42452, -1.73325, -1.59536, -1.18026, -1.60423, -1.73311, -1.59736, -2.36885, -2.19155, -1.72281, -1.93647, -2.3133, -2.26584, -2.42911, -2.92256, -2.70959, -2.87151, -3.11481, -3.1696, -3.27721, -3.31242, -3.34463, -3.68103
0.58, 0.0319375, -1.86147, -1.56256, -1.70761, -1.65204, -1.93539, -1.86647, -1.2369, -1.44992, -1.57496, -1.71803, -1.5884, -1.69661, -2.27652, -1.7968, -1.77428, -2.52193, -2.17951, -1.78171, -2.25988, -2.66627, -2.63215, -2.82006, -3.0602, -2.77304, -3.04588, -3.06149, -3.14346, -3.32397, -3.34184, -3.53937
0.6, 0.0319375, -2.10788, -1.02951, -0.794251, -1.65224, -1.56658, -1.60487, -1.92497, -1.70794, -2.00583, -1.89116, -1.39542, -1.91135, -1.8281, -1.86993, -2.1623, -2.2243, -2.04395, -2.28885, -2.25864, -2.27138, -2.41305, -2.51945, -2.87016, -2.90846, -2.92565, -3.16554, -3.21729, -3.50836, -3.67414, -3.4109
0.62, 0.0319375, -2.19141, -1.5534, -1.43522, -1.38135, -1.13414, -1.73999, -1.63809, -2.34572, -2.11121, -1.52862, -1.59709, -1.76473, -2.00507, -2.70819, -2.2963, -2.21849, -2.38467, -2.44229, -2.49275, -2.53205, -2.22519, -2.62874, -2.60652, -2.89572, -3.1552, -3.1659, -3.38564, -3.45412, -3.30007, -3.86296
0.64, 0.0319375, -1.34063, -1.54179, -1.32541, -1.39836, -1.07404, -1.55439, -1.33132, -1.68548, -1.92517, -1.27253, -1.92635, -1.70203, -1.60239, -1.89509, -2.24617, -1.99073, -2.0787, -1.91047, -2.60367, -2.92755, -2.43214, -2.4933, -2.55289, -2.66772, -2.81511, -3.28433, -3.22703, -3.20548, -3.38044, -3.52694
0.66, 0.0319375, -0.887712, -1.03624, -1.57585, -1.31338, -0.826929, -1.59612, -1.82923, -1.35758, -1.66915, -1.09601, -1.2883, -1.62491, -1.61748, -1.88627, -2.06525, -2.21766, -1.93016, -2.08832, -2.16236, -2.40801, -2.66282, -2.87267, -2.99565, -2.92505, -3.15902, -3.42908, -3.20256, -3.2383, -3.47142, -3.48127
