Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1173,1172,0,1190,1197,0
0.012,1173,1172,0,1195,1197,0
0.026,1169,1172,0,1193,1197,0
0.04,1168,1172,0,1196,1197,0
0.055,1178,1172,0,1200,1197,0
0.071,1171,1172,0,1193,1197,0
0.086,1169,1172,0,1196,1197,0
0.103,1171,1172,0,1191,1196,0
0.118,1166,1172,0,1196,1196,0
0.131,1175,1172,0,1205,1197,0
0.147,1173,1172,0,1197,1197,0
0.162,1171,1172,0,1197,1197,0
0.174,1175,1172,0,1191,1196,0
0.191,1171,1172,0,1194,1196,0
0.207,1171,1172,0,1195,1196,0
0.222,1170,1172,0,1190,1196,0
0.239,1168,1172,0,1189,1196,0
0.254,1170,1172,0,1193,1196,0
0.27,1171,1172,0,1194,1196,0
0.284,1178,1172,0,1195,1196,0
0.296,1171,1172,0,1192,1196,0
0.307,1172,1172,0,1197,1196,0
0.319,1171,1172,0,1193,1196,0
0.33,1174,1172,0,1197,1196,0
0.343,1171,1172,0,1191,1196,0
0.353,1168,1172,0,1198,1196,0
0.365,1169,1172,0,1200,1196,0
0.377,1173,1172,0,1196,1196,0
0.387,1171,1172,0,1192,1196,0
0.399,1168,1172,0,1197,1196,0
0.41,1172,1172,0,1195,1196,0
0.424,1172,1172,0,1194,1196,0
0.436,1169,1172,0,1195,1196,0
0.448,1169,1172,0,1194,1196,0
0.458,1172,1172,0,1192,1196,0
0.472,1171,1172,0,1196,1196,0
0.485,1170,1172,0,1194,1196,0
0.497,1170,1172,0,1195,1196,0
0.509,1170,1172,0,1194,1196,0
0.522,1171,1172,0,1194,1196,0
0.536,1176,1172,0,1196,1196,0
0.549,1170,1172,0,1196,1196,0
0.561,1175,1172,0,1186,1196,0
0.573,1174,1172,0,1197,1196,0
0.586,1171,1172,0,1201,1196,0
0.598,1168,1172,0,1195,1196,0
0.611,1173,1172,0,1199,1196,0
0.623,1171,1172,0,1192,1196,0
0.637,1174,1172,0,1200,1196,0
0.65,1169,1172,0,1197,1196,0
0.663,1167,1172,0,1193,1196,0
0.677,1172,1172,0,1195,1196,0
0.691,1172,1172,0,1203,1196,0
0.706,1174,1172,0,1194,1196,0
0.72,1173,1172,0,1206,1196,0
0.734,1170,1172,0,1195,1196,0
0.748,1170,1172,0,1203,1196,0
0.764,1172,1172,0,1197,1196,0
0.778,1179,1172,0,1199,1196,0
0.793,1174,1172,0,1197,1196,0
0.806,1172,1172,0,1202,1196,0
0.82,1171,1172,0,1199,1196,0
0.834,1173,1172,0,1195,1196,0
0.85,1175,1172,0,1197,1196,0
0.864,1178,1172,0,1204,1196,0
0.879,1174,1172,0,1202,1196,0
0.893,1174,1172,0,1206,1196,0
0.907,1171,1172,0,1200,1196,0
0.92,1176,1172,0,1199,1196,0
0.931,1172,1172,0,1205,1196,0
0.943,1170,1172,0,1201,1196,0
0.955,1176,1172,0,1204,1196,0
0.966,1173,1172,0,1205,1196,0
0.978,1171,1172,0,1207,1196,0
0.99,1173,1172,0,1208,1197,0
1.002,1173,1172,0,1213,1197,0
1.016,1174,1172,0,1218,1197,0
1.032,1175,1172,0,1223,1197,0
1.047,1176,1172,0,1232,1197,0
1.06,1174,1172,0,1240,1197,43
1.074,1171,1172,0,1254,1197,57
1.088,1175,1172,0,1274,1197,77
1.101,1173,1172,0,1318,1197,121
1.113,1172,1172,0,1414,1197,217
1.124,1173,1172,0,1439,1197,242
1.136,1169,1172,0,1445,1197,248
1.147,1166,1172,0,1462,1197,265
1.159,1169,1172,0,1456,1197,259
1.171,1171,1172,0,1478,1197,281
1.183,1175,1172,0,1482,1197,285
1.196,1172,1172,0,1472,1197,275
1.21,1172,1172,0,1484,1197,287
1.222,1174,1172,0,1481,1197,284
1.236,1180,1172,0,1487,1197,290
1.249,1171,1172,0,1484,1197,287
1.262,1177,1172,0,1487,1197,290
1.276,1170,1172,0,1481,1197,284
1.291,1173,1172,0,1483,1197,286
1.305,1173,1172,0,1476,1197,279
1.319,1171,1172,0,1485,1197,288
1.333,1174,1172,0,1484,1197,287
1.347,1171,1172,0,1485,1197,288
1.36,1171,1172,0,1489,1197,292
1.373,1172,1172,0,1489,1197,292
1.385,1178,1172,0,1480,1197,283
1.397,1177,1172,0,1490,1197,293
1.41,1175,1172,0,1480,1197,283
1.421,1177,1172,0,1491,1197,294
1.434,1172,1172,0,1489,1197,292
1.447,1176,1172,0,1489,1197,292
1.462,1174,1172,0,1474,1197,277
1.477,1173,1172,0,1484,1197,287
1.492,1178,1172,0,1481,1197,284
1.506,1170,1172,0,1485,1197,288
1.52,1172,1172,0,1484,1197,287
1.534,1169,1172,0,1479,1197,282
1.547,1168,1172,0,1484,1197,287
1.562,1172,1172,0,1491,1197,294
1.577,1172,1172,0,1489,1197,292
1.592,1180,1172,0,1490,1197,293
1.606,1170,1172,0,1493,1197,296
1.621,1172,1172,0,1488,1197,291
1.635,1167,1172,0,1481,1197,284
