# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -6.59572, -6.87899, -6.88203, -6.26085, -5.8799, -6.15377, -6.28107, -5.87732, -5.3691, -5.07118, -4.90534, -4.96358, -5.03321, -5.08558, -5.35823, -5.4914, -5.76114, -6.00574, -5.53052, -5.35474, -5.65684, -5.6456, -5.7998, -5.82419, -5.8047, -5.8191, -5.7312, -5.93673, -5.85851, -5.62616
0.02, 0.0319375, -2.75595, -3.50048, -2.71371, -2.89219, -2.81725, -2.75985, -3.93047, -2.95842, -2.57625, -2.08741, -0.303691, -0.0119249, -1.98508, -2.56431, -1.92434, -1.01192, -3.07604, -2.2375, -1.10494, -2.20818, -1.65858, -2.20241, -2.99706, -3.17254, -2.99384, -2.97504, -3.31198, -3.21575, -2.8438, -2.70933
0.04, 0.0319375, -3.88668, -2.7559, -2.70683, -3.62332, -3.17581, -1.85744, -3.31794, -3.46379, -3.33056, -3.21286, -0.869448, -0.293111, -2.77555, -2.4019, -1.56546, -0.752195, -2.23127, -2.43928, -2.32375, -2.78759, -2.10618, -2.34734, -2.84895, -3.05396, -2.935, -3.16349, -3.26154, -3.08011, -2.67298, -2.49045
0.06, 0.0319375, -2.455, -2.68456, -2.16383, -2.99387, -3.15393, -1.86991, -2.92001, -3.57482, -3.33117, -3.51612, -1.05599, -0.555465, -3.61111, -2.67641, -0.817237, -0.225931, -2.81757, -2.63909, -2.47074, -3.61407, -2.14984, -2.75873, -3.39403, -3.41625, -3.29341, -3.35453, -3.35818, -2.9741, -2.61614, -2.88668
0.08, 0.0319375, -3.63937, -2.86684, -2.52051, -3.31541, -3.2192, -2.08402, -3.59265, -4.0215, -4.0196, -3.94726, -1.24691, -0.964733, -2.87296, -2.79402, -0.110103, 0.309517, -2.842, -2.6391, -2.37018, -3.54767, -1.68772, -2.47827, -3.54612, -3.5567, -3.53519, -3.50976, -2.98139, -2.87746, -2.84423, -2.48284
0.1, 0.0319375, -3.01606, -2.54491, -2.12877, -3.34919, -2.78279, -1.75035, -4.05112, -4.29392, -4.11361, -3.98458, -1.44573, -1.59637, -3.45888, -2.97698, 0.173343, 0.0641094, -2.85252, -2.24692, -2.00744, -3.36116, -1.47212, -2.75048, -2.74981, -2.79759, -3.07701, -3.12892, -2.93142, -2.53974, -2.50768, -2.17771
0.12, 0.0319375, -3.17927, -3.7247, -2.1168, -3.10146, -2.61741, -1.95395, -3.57417, -3.91013, -3.5194, -3.04702, -1.12521, -1.57917, -2.9288, -2.86764, 0.705286, 0.143391, -2.91468, -1.83086, -1.74065, -3.54466, -1.38811, -3.01182, -3.05854, -3.07287, -3.22186, -3.02099, -2.79078, -1.93302, -2.18567, -2.35959
0.14, 0.0319375, -3.29274, -3.06671, -2.41723, -3.40291, -3.6866, -3.69625, -3.98345, -4.0914, -3.92967, -3.74864, -0.744193, -1.56648, -2.50591, -2.47205, 1.2005, 0.216102, -3.27627, -1.84584, -2.07854, -2.76726, -1.67538, -3.11009, -3.48059, -3.58732, -3.30662, -3.01379, -2.76548, -1.79471, -2.45637, -2.6592
0.16, 0.0319375, -2.73337, -2.86836, -2.88761, -3.62336, -3.02157, -2.44291, -3.88277, -3.77133, -4.06454, -3.1311, -0.501788, -1.45768, -2.73889, -2.12629, 0.940342, -0.347171, -2.60838, -1.23781, -1.58095, -2.95769, -2.09295, -3.1477, -3.23452, -3.26604, -3.35185, -3.00636, -2.70926, -1.68364, -2.53971, -3.07789
0.18, 0.0319375, -3.78769, -3.18746, -2.218, -3.12028, -3.17811, -3.07047, -3.73013, -3.08224, -3.72292, -3.28927, -0.613956, -1.68378, -3.25906, -2.381, -0.166188, -1.04464, -3.16965, -0.680065, -1.49184, -2.43234, -1.49755, -3.45391, -2.99617, -3.76213, -3.33342, -2.95964, -3.02412, -1.87909, -2.66443, -2.86654
