# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.51698, -2.22383, -2.31406, -2.65622, -3.25584, -2.75668, -3.57911, -3.09065, -2.58554, -3.51192, -2.65135, -2.53207, -2.50625, -2.74815, -3.03045, -3.12889, -3.07341, -3.44114, -3.38225, -3.29681, -2.10378, -1.97574, -2.38032, -2.46827, -2.20621, -2.62, -2.47139, -1.7643, -1.68668, -1.41625
0.02, 0.0319375, -2.28217, -2.51719, -2.32901, -2.75169, -3.46086, -3.83074, -3.52989, -2.89499, -2.96348, -2.65213, -2.34159, -2.5101, -2.96803, -2.92621, -3.08779, -2.68241, -3.39847, -3.19678, -3.18116, -3.07825, -2.53189, -2.29178, -2.60082, -2.78729, -2.07436, -2.43465, -2.55036, -1.89222, -1.38996, -1.49966
0.04, 0.0319375, -2.18992, -3.02385, -2.14725, -2.60742, -3.99218, -3.47579, -3.00859, -2.5892, -2.60164, -3.10525, -2.93328, -2.72591, -3.12126, -2.99688, -3.12807, -2.72669, -3.01235, -3.01656, -3.072, -3.3089, -2.42972, -2.07052, -2.50316, -2.58395, -2.32619, -2.53043, -2.48302, -2.09848, -1.62128, -1.37621
0.06, 0.0319375, -3.15312, -2.37264, -2.3706, -3.18393, -3.64216, -2.88114, -2.94486, -3.39352, -2.71489, -3.82161, -2.69287, -2.60051, -3.06117, -3.00803, -2.77391, -3.19718, -3.85932, -2.89799, -3.05094, -3.11721, -2.63334, -2.40723, -2.72214, -2.57761, -2.13023, -2.40631, -2.40115, -2.16179, -1.55888, -1.42114
0.08, 0.0319375, -2.96489, -2.7496, -2.64511, -3.73507, -2.91662, -3.11929, -3.37019, -2.90862, -2.91089, -2.7242, -2.50206, -2.30355, -2.44333, -3.14415, -3.39463, -3.30161, -2.88662, -2.97816, -3.31819, -2.87087, -2.42474, -2.17528, -2.42626, -2.39752, -2.09176, -2.31563, -2.09227, -1.8608, -1.72098, -1.5096
0.1, 0.0319375, -2.78484, -2.81944, -3.18984, -3.00322, -2.99029, -3.01741, -3.63838, -2.98003, -2.34306, -2.717, -2.35956, -2.37659, -2.58375, -3.2547, -3.79103, -3.37161, -2.89397, -3.19176, -3.15649, -3.03826, -2.74904, -2.54118, -2.8164, -3.01706, -2.20242, -2.3713, -2.36197, -2.14988, -1.55128, -1.29083
0.12, 0.0319375, -3.15568, -2.65706, -2.51216, -3.2346, -3.20341, -3.31051, -2.96847, -2.90443, -2.99121, -3.08368, -2.42521, -2.81453, -2.78569, -3.20087, -3.06399, -3.28427, -2.94497, -3.08166, -3.36152, -3.04994, -2.54041, -2.51995, -2.4098, -2.43066, -2.69498, -2.63587, -2.29638, -1.95432, -1.72483, -1.70435
0.14, 0.0319375, -2.54825, -2.74519, -2.12772, -2.63551, -2.98044, -3.00197, -2.70392, -2.60007, -2.81383, -3.22431, -2.34105, -2.82854, -2.93928, -3.27986, -3.12252, -3.13418, -3.42854, -3.37695, -3.12733, -3.17766, -2.33335, -2.21819, -2.96518, -2.64587, -2.49564, -2.49763, -2.65848, -2.27506, -1.8904, -1.65022
0.16, 0.0319375, -2.41216, -2.36967, -3.09045, -2.95556, -3.57553, -3.1368, -3.33194, -3.26737, -2.58113, -2.59521, -3.02719, -2.95122, -2.81639, -3.2697, -3.40138, -3.12551, -2.7357, -2.97522, -3.22459, -2.84153, -2.29582, -2.60367, -2.81689, -2.48294, -2.47003, -2.22743, -2.23575, -1.93618, -1.64175, -1.71582
0.18, 0.0319375, -3.58358, -2.09292, -1.93646, -2.90543, -3.3916, -3.29287, -3.24908, -3.0358, -2.67023, -2.59081, -2.82678, -2.92445, -2.64973, -3.18002, -2.9963, -3.0676, -3.24774, -3.61452, -3.39972, -3.18359, -2.20669, -2.516, -3.22245, -2.96308, -2.57237, -2.2655, -2.84974, -2.40224, -1.79384, -1.22884
