# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.4043, -7.68818, -7.9756, -8.05905, -8.05905, -7.70241, -7.43926, -7.14466, -7.18506, -6.85355, -6.94547, -7.35123, -6.8424, -6.76658, -7.12553, -6.76384, -6.34778, -6.50427, -6.90397, -6.60155, -6.38211, -6.46941, -6.42395, -6.26291, -6.04278, -6.36294, -6.02141, -5.82884, -5.78336, -5.90083
0.02, 0.0319375, -7.92228, -8.05905, -8.05905, -8.05749, -7.80339, -7.09247, -7.21025, -7.42732, -6.83528, -6.74368, -6.86949, -7.17088, -7.29281, -7.01084, -6.94171, -6.64837, -6.71259, -6.57107, -7.06946, -6.60536, -6.33773, -6.30723, -6.21523, -6.43165, -6.46908, -6.31717, -6.43126, -6.02204, -5.9781, -5.79328
0.04, 0.0319375, -8.05905, -8.05905, -8.05905, -7.13698, -7.13725, -7.17668, -7.73194, -7.22876, -7.26895, -7.39546, -7.83395, -7.10685, -7.06545, -6.85362, -6.92643, -6.95953, -6.65704, -6.54271, -6.36474, -6.48696, -6.97155, -6.44174, -6.28736, -6.52564, -6.19978, -6.01467, -6.15388, -6.05379, -5.88084, -5.64938
0.06, 0.0319375, -7.8806, -7.19165, -7.87734, -8.05905, -7.59148, -7.25541, -7.02256, -6.90911, -7.44717, -7.39882, -7.73165, -7.18082, -7.14438, -7.2505, -7.4318, -6.48357, -6.51494, -6.61823, -6.52942, -6.63311, -6.64632, -6.25707, -6.09914, -6.25978, -6.12164, -5.94836, -6.10144, -6.28016, -6.06579, -5.99156
0.08, 0.0319375, -8.05905, -7.84154, -7.13205, -7.17052, -7.17247, -7.75287, -7.81511, -7.49504, -7.052, -6.92747, -7.8965, -7.19903, -7.30914, -7.16877, -6.76441, -6.30774, -6.66924, -6.52887, -6.58029, -6.33283, -6.41818, -6.12706, -6.15752, -5.97423, -6.23353, -6.0463, -5.77477, -5.87752, -6.17976, -6.17109
0.1, 0.0319375, -2.96208, -2.85642, -2.18274, -2.04747, -1.16652, -0.660316, 0.13075, 0.156254, 0.411507, 0.181446, -0.755165, -1.74103, -1.31234, -0.19131, -0.174871, -0.92754, -0.750777, -1.40135, -1.35086, -1.3177, -1.40372, -1.32402, -1.27366, -1.17921, -1.38057, -1.70958, -1.71525, -1.32686, -1.34504, -1.98759
0.12, 0.0319375, -1.12474, -1.22854, -1.26251, -0.826603, -0.271795, 1.14939, 0.516259, 1.04522, 1.7396, 1.61361, 0.143662, 0.193619, 0.683872, 0.805431, 0.613143, 0.430354, -0.149701, -0.683042, 0.308809, 0.0462019, -0.485359, -0.234677, -0.176412, 0.0747464, -0.172534, -0.526718, -0.667075, -0.0404904, -0.269544, -0.63172
0.14, 0.0319375, -0.621177, -0.516781, -1.25267, -0.956662, -0.606228, 1.19979, 0.660399, 1.46206, 2.01981, 0.760401, -0.494365, -0.594082, 0.993654, 1.4023, 1.09401, 0.247844, -0.674662, -0.784701, -0.260914, 0.0417642, 0.00272796, 0.244411, -0.180424, -0.492907, -0.434908, -0.69533, -0.524643, -0.137051, -0.379218, -0.664476
0.16, 0.0319375, -0.830503, -0.749766, -1.01862, -0.695568, -0.948496, -0.263324, 0.0940443, 0.779067, 1.04835, 0.818818, -0.0800677, -0.817404, 0.548697, 0.740656, 0.62877, -0.241173, -0.250526, -0.941247, -0.628022, -0.445565, -0.126915, 0.0290514, -0.560567, -0.526726, -0.795592, -0.652364, -1.08661, -0.5167, -0.46171, -0.93797
0.18, 0.0319375, -0.797983, -0.728765, -0.148371, 0.687774, 1.40897, 1.1066, 0.124237, 0.925509, 1.67598, 0.66372, -0.483777, -0.704179, 0.554495, 0.67032, 0.298163, -0.0716275, -0.469195, -1.33995, -0.728379, -1.18264, -0.190305, -0.122919, -0.904636, -0.857415, -0.885708, -0.960769, -1.24477, -1.24197, -0.912811, -0.82702
0.2, 0.0319375, -0.285618, 0.231018, 0.375417, 1.12278, 1.859, 1.24348, 0.563397, 0.475529, 1.00932, 0.896349, -0.496928, 0.138032, 0.203015, 0.661362, 0.682565, -0.308293, -0.573048, -0.71897, -0.587313, -0.545258, -0.554372, -0.55467, -1.56081, -1.0224, -0.802928, -0.774762, -1.25907, -1.05317, -1.11753, -0.441385
0.22, 0.0319375, 0.0675354, -0.0766157, 0.435543, 1.01841, 1.68376, 1.95489, 0.918219, 0.984631, 1.65302, 1.55461, -0.0186691, 0.488277, 0.433586, 0.723235, 1.0861, 0.25106, -0.73796, -0.452468, -0.235024, -0.764405, -0.772657, -0.485647, -0.887906, -0.612477, -0.664506, -0.481454, -0.558845, -0.956719, -1.01113, -0.608627
0.24, 0.0319375, -0.290482, 0.469475, 0.908366, 1.44655, 2.27682, 1.82591, 1.25215, 1.13484, 1.35649, 1.05922, 0.335742, 1.36501, 0.968036, 1.29226, 0.83963, -0.0384156, -0.34512, -0.111885, 0.319156, 0.0476398, 0.121832, 0.342986, -0.279396, -0.253428, -0.436432, -0.549854, -0.562954, -0.834433, -0.789836, -0.264558
0.26, 0.0319375, -0.870174, 0.789575, 1.19808, 1.33136, 1.66326, 2.32135, 1.62595, 1.32636, 1.3817, 0.857284, 0.311678, 0.574663, 0.591481, 0.64946, 0.923075, -0.124173, -0.337998, -0.178678, -0.123768, -0.163187, 0.109616, 0.0221508, -0.432429, 0.20789, -0.505061, -0.969466, -0.787244, -0.707537, -0.773705, -0.468475
0.28, 0.0319375, -0.415465, 0.768893, 1.12712, 1.80907, 1.91161, 1.99477, 1.63238, 1.13082, 0.988959, 0.910239, 0.855635, 0.714021, 0.498611, 0.747505, 0.522604, -0.31653, -0.325515, -0.211008, 0.145307, 0.158085, 0.122397, -0.0389256, -0.272258, -0.173344, -0.732469, -0.874117, -1.0292, -0.882775, -1.20946, -0.159091
0.3, 0.0319375, 0.11778, 0.424139, 1.10131, 1.91842, 2.74601, 2.27736, 1.03756, 0.919405, 1.19741, 1.09192, 0.91781, 0.778821, 0.0163774, 0.632602, 0.644727, -0.0829332, -0.709349, -0.527789, 0.33902, 0.292458, 0.160818, 0.183607, -0.586902, -0.0358193, -0.770055, -1.0603, -0.848221, -1.0914, -0.917854, -0.159162
0.32, 0.0319375, -0.0774388, 0.30406, 0.142507, 1.84943, 1.49745, 1.64622, 0.641472, 0.220835, 0.726258, 0.478195, 0.11809, 0.223282, -0.0299013, 0.0101083, 0.283254, -0.461659, -0.760314, -0.615294, -0.160127, -0.159627, 0.136242, 0.195595, -0.888475, -0.312589, -1.33266, -1.29098, -1.17219, -0.907544, -1.16526, -0.473454
0.34, 0.0319375, -0.694438, -0.49914, -0.697866, 0.254309, 1.3777, 1.4655, 0.269702, 0.673509, 0.595796, -0.241809, -0.277969, -0.502143, -0.471758, 0.0127587, -0.317712, -0.640375, -0.878207, -0.949995, -0.499074, -0.449181, -0.240295, -0.0226268, -0.933243, -0.635257, -1.45434, -1.34862, -1.17372, -1.15738, -0.932957, -0.595445
0.36, 0.0319375, -0.730414, -0.211143, -0.450727, 0.537604, 1.47398, 1.51326, 1.01582, -0.292532, -0.48215, -0.357308, -0.246129, -0.567172, -0.610504, -0.120882, -0.268678, -0.93583, -1.17849, -1.01926, -0.875734, -0.749503, -0.412925, -0.0881474, -1.71501, -0.82844, -1.40664, -1.16048, -1.28063, -1.14519, -1.32319, -0.845097
0.38, 0.0319375, -0.811802, -0.378481, -0.345837, -0.156107, -0.0510881, 0.217182, 0.15751, 0.222674, -0.611479, -0.612684, -0.97273, -1.14224, -0.34035, -0.603058, -0.96361, -0.840682, -1.00287, -1.30306, -1.14464, -0.932537, -0.738296, -0.701232, -1.41718, -1.09077, -1.42006, -1.22742, -1.59944, -1.51529, -1.23458, -1.11108
0.4, 0.0319375, -0.758107, -0.328977, -0.185514, -0.588006, 0.729019, 0.703652, 0.0709182, -0.539513, -0.413215, -0.957231, -1.11305, -0.820075, -0.954637, -1.19901, -1.26191, -1.70655, -1.68187, -1.42583, -1.34199, -1.56426, -1.1121, -1.01141, -1.41892, -1.14606, -1.57813, -1.34504, -1.41687, -1.79553, -1.73251, -1.4642
0.42, 0.0319375, -0.287433, -0.333264, -0.866176, -0.774163, -0.170708, 0.3171, 0.134592, -1.24673, -1.07876, -0.875913, -1.57421, -1.61651, -1.44641, -1.06132, -1.70415, -1.4929, -1.58143, -1.6835, -1.45363, -1.68054, -1.15887, -1.07763, -1.8082, -1.52981, -1.93024, -1.80671, -1.51962, -2.07804, -1.96598, -1.74562
0.44, 0.0319375, -0.249425, -0.171553, -0.855847, -0.623683, -0.481043, 0.797783, -0.244362, -1.32627, -0.887905, -1.40546, -1.55156, -1.6969, -1.01553, -1.32425, -1.7077, -2.07943, -1.9841, -1.99862, -1.71911, -1.59372, -1.16291, -1.07422, -1.66855, -1.43951, -1.77265, -1.59254, -1.8009, -2.22556, -2.01895, -1.69201
0.46, 0.0319375, -0.727676, -0.518083, -1.09466, -1.71767, -0.858421, -0.136554, -0.603171, -1.43248, -0.98031, -1.26913, -2.02929, -2.06989, -1.42546, -1.69401, -2.16983, -2.27928, -2.13465, -2.09794, -2.06066, -1.65543, -1.49083, -1.19307, -1.75882, -1.74423, -1.6945, -2.04295, -1.75801, -2.02963, -2.35979, -2.25546
0.48, 0.0319375, -0.35377, -0.882631, -1.69779, -1.59269, -1.10401, -0.976887, -1.62325, -1.48756, -1.04716, -1.85109, -1.84568, -1.59369, -1.59706, -2.11377, -2.00551, -2.05995, -1.74623, -2.04285, -2.09057, -1.78974, -1.42912, -1.38239, -1.95971, -1.69084, -1.67706, -2.02875, -1.5615, -1.93205, -2.54067, -2.02541
0.5, 0.0319375, -1.65017, -1.34664, -1.41833, -1.5403, -1.09779, -0.952037, -0.973884, -1.75437, -1.25351, -1.68151, -2.31361, -1.63996, -1.59981, -1.6806, -1.72936, -2.1682, -2.33962, -2.01683, -1.81773, -1.77356, -1.60195, -1.62768, -2.07502, -1.54518, -1.43575, -1.5945, -1.57149, -2.27483, -2.55309, -2.42187
0.52, 0.0319375, -1.16879, -1.86782, -1.47538, -1.69637, -1.2615, -1.19267, -1.17463, -1.50218, -1.56196, -2.5483, -1.8376, -1.71481, -1.56255, -1.92145, -2.17755, -2.01406, -1.71078, -1.9616, -2.29919, -2.33772, -1.81904, -1.43343, -1.62595, -1.28706, -1.34176, -1.73585, -1.72338, -2.29223, -2.16865, -1.87881
0.54, 0.0319375, -0.569253, -1.1722, -1.2003, -1.67322, -1.22518, -1.8628, -1.91096, -1.63053, -1.4848, -1.80309, -1.80034, -1.69817, -2.19295, -2.35539, -2.23812, -1.8291, -1.53093, -1.92077, -2.26623, -2.00933, -1.91616, -1.65509, -1.43857, -1.79206, -1.42696, -1.74729, -1.67876, -1.88895, -2.27457, -2.13745
0.56, 0.0319375, -0.719748, -1.26876, -1.05536, -1.69702, -1.84065, -1.5665, -1.93718, -1.7674, -1.45724, -1.62282, -1.89766, -2.2042, -1.62924, -1.93401, -2.47651, -2.12043, -2.3746, -2.33637, -2.33941, -2.13195, -1.8565, -1.28732, -2.0188, -1.64125, -1.78366, -1.69784, -1.64278, -2.22217, -2.55525, -2.777
0.58, 0.0319375, -0.831852, -1.77615, -1.59054, -1.54461, -1.71493, -1.37561, -1.60463, -1.04071, -1.4325, -2.20842, -2.109, -1.88241, -2.26338, -2.45295, -2.13063, -2.07438, -2.40852, -2.06943, -2.07501, -1.69203, -1.92078, -1.98089, -2.18098, -1.50194, -1.27043, -1.65469, -2.23133, -2.05996, -2.50138, -2.46482
0.6, 0.0319375, -1.4881, -1.09951, -0.94773, -0.922644, -1.00254, -1.55822, -1.55506, -1.73513, -1.55811, -2.00189, -1.99726, -2.02747, -1.64964, -1.65095, -2.10781, -2.00372, -2.3061, -2.22535, -2.32324, -1.91222, -1.59407, -1.514, -2.13421, -1.86496, -1.70142, -1.84323, -2.20486, -2.30138, -2.21719, -2.41958
0.62, 0.0319375, -0.612007, -0.51567, -0.224309, 0.5728, 1.40482, 0.646697, 0.00985707, -0.0475928, 0.272496, -0.00203017, -1.28501, 0.00600972, 0.0454261, 0.149955, -0.05318, -0.227664, -1.21924, -0.821903, -0.610659, -0.923871, -0.932708, -0.988024, -1.77915, -1.81912, -1.21934, -1.49258, -1.95446, -2.10808, -2.40774, -2.37099
0.64, 0.0319375, -0.533489, -0.143345, 1.70207, 1.53304, 1.1776, 1.0491, 0.798502, 1.58966, 0.705544, 0.134538, -0.435984, 0.889822, 0.727038, 0.684261, 0.286075, 0.136173, -0.0879195, -0.245442, -0.423124, -0.530735, -1.19912, -0.996074, -1.16575, -1.44244, -1.16558, -1.31466, -1.14168, -1.51313, -1.87192, -1.97485
0.66, 0.0319375, -0.886708, -0.709366, 2.11132, 3.28604, 1.66534, 0.691617, 0.899532, 1.49673, 2.36939, 0.615419, 0.0220483, 2.16554, 2.08219, 1.08977, 2.02178, 1.29725, 0.641654, 0.633623, -0.161973, 0.570504, 0.391817, 0.923236, 0.123161, -0.647017, -1.19236, -1.03428, -0.761311, -0.843643, -1.14509, -1.57839
0.68, 0.0319375, -0.331404, -0.00102602, 0.961585, 2.80715, 3.84209, 2.73678, 1.10227, 1.11769, 2.24777, 3.12865, 1.38401, 1.89084, 2.46544, 2.92531, 2.50711, 1.33211, 1.32456, 1.47408, 1.04192, 1.78857, 1.08837, 1.47354, 0.807197, 0.139515, -0.0220515, -0.427649, 0.276405, -0.24289, -0.580988, -0.826536
0.7, 0.0319375, -0.986476, -0.349986, 0.589729, 1.34042, 2.19641, 3.51472, 3.60256, 1.43454, 2.06399, 1.66907, 1.44093, 2.62916, 2.44042, 2.77525, 2.50144, 1.99059, 1.7798, 1.44951, 1.41644, 2.01352, 1.16258, 1.21132, 0.789444, 0.671285, 0.0298564, -0.16062, 0.112407, -0.242693, -0.0527291, -0.358643
0.72, 0.0319375, -0.726913, 0.0131526, -0.28047, 0.283449, 1.17235, 3.17609, 2.79835, 0.458944, 1.71061, 1.6809, 0.791451, 2.35745, 1.91923, 2.53426, 2.55504, 2.07081, 1.35584, 0.526462, 0.991777, 1.59146, 1.94645, 1.4454, 0.487971, 0.642405, 0.797789, -0.0799776, 0.111238, -0.252165, -0.363622, -0.837793
0.74, 0.0319375, -1.04694, -0.13552, 0.157116, 0.217389, 2.15711, 3.04861, 1.84221, 1.41602, 2.238, 1.90643, 1.36895, 2.36191, 1.67271, 2.90027, 2.40937, 0.832404, 0.589948, 0.722032, 1.35568, 2.0361, 2.10288, 0.615711, 0.415213, 0.0628825, 0.83937, -0.13655, 0.0441746, -0.371334, 0.223705, 0.0884922
0.76, 0.0319375, -0.974636, -0.796071, -0.293493, 1.01932, 2.08769, 3.72453, 2.9266, 0.431197, 0.977202, 0.895717, 0.534461, 1.83172, 1.09529, 2.00106, 1.75261, 1.14801, 0.664406, 0.600689, 0.790014, 1.3807, 1.12611, 0.613189, -0.189632, 0.0393398, 0.25912, -0.968114, -0.537399, -0.466538, -0.227426, -0.406971
0.78, 0.0319375, -1.93626, -0.744441, -0.600468, 0.109158, 1.91436, 3.10469, 3.01759, 1.12233, 1.38286, 1.01751, 0.881732, 1.47025, 1.5565, 2.45217, 1.98912, 1.28434, 0.740831, 0.882934, 1.12565, 1.68809, 1.0132, 0.922556, 0.295424, 0.572726, 0.708404, -0.0315611, 0.254895, -0.163595, 0.132337, 0.359643
0.8, 0.0319375, -1.49643, -0.288867, 0.110574, 1.23989, 2.60286, 3.44022, 2.94301, 0.270885, 1.45965, 1.45853, 0.835991, 1.48314, 1.05634, 1.99035, 1.42044, 0.969266, 0.58713, -0.0907058, 0.940471, 1.59389, 1.27432, 0.622491, 0.281165, 0.265091, 0.638315, -0.114761, -0.145742, -0.274891, -0.129353, 0.0200237
0.82, 0.0319375, -1.49836, -0.155836, 0.407523, 1.44677, 1.46856, 2.96541, 3.18555, 0.109464, 0.431316, 0.335185, 0.310726, 2.09609, 1.36977, 1.94046, 1.30903, 1.36477, 0.906867, 0.27161, 0.819914, 1.3539, 1.40341, 0.496063, 0.100881, -0.0844122, 0.499872, -0.381765, 0.0508933, -0.551231, -0.31224, -0.103378
0.84, 0.0319375, 0.0955869, -0.466544, -0.356933, 0.401048, 1.16994, 3.26251, 2.6575, 0.175911, 0.918087, 0.494672, -0.441632, 1.56164, 1.13529, 1.7648, 1.32617, 0.959821, 0.327061, 0.135151, 0.462361, 1.276, 0.954264, 0.554602, -0.321212, -0.143275, -0.165149, -0.333496, -0.318176, -0.686807, -0.266064, -0.446493
0.86, 0.0319375, -0.583406, -0.285195, -0.465074, -0.302294, 1.37523, 3.47413, 2.98187, -0.349949, 0.794861, 0.765792, -0.807411, 1.09635, 0.80955, 1.03374, 0.583387, 0.559555, -0.0992823, -0.371218, 0.198573, 0.711801, 0.665351, 0.0133611, -0.542563, -0.0335334, -0.0889607, -0.811146, -0.527125, -0.805654, -0.433545, -0.537448
0.88, 0.0319375, -0.490579, -1.68455, -1.11825, -0.33855, 1.00502, 2.5799, 1.68518, -0.112294, 0.455, -0.046749, -0.202, 0.508462, 0.612776, 1.03076, 0.603357, 0.253878, -0.358172, -0.551992, 0.385296, 0.868881, 0.289516, 0.172573, -0.647632, -0.331269, -0.0175132, -0.972492, -0.4361, -0.894562, -0.782325, -0.993431
0.9, 0.0319375, -0.243166, -0.433238, -0.391274, -0.688595, -0.244777, 2.38772, 1.8073, -0.609997, -0.275623, -0.108747, -0.589128, 0.389203, 0.123994, 1.01659, 0.361751, -0.164519, -0.54838, -0.672367, -0.0483243, 0.617536, -0.0507225, 0.248655, -0.737777, -1.05578, -0.565948, -0.927599, -0.812483, -1.2364, -0.97851, -1.18102
0.92, 0.0319375, -1.1486, -0.501363, -0.794587, -0.800886, 0.241172, 2.1107, 1.46965, -0.562023, 0.0849117, 0.0144744, -1.28742, -0.590186, -0.576026, -0.134973, -0.0652649, -0.767882, -1.02968, -0.762, -0.735935, 0.0781527, -0.191783, 0.260322, -0.795454, -0.81062, -0.764269, -1.12314, -1.27736, -1.37681, -1.52718, -1.37106
0.94, 0.0319375, -0.0629574, -0.603149, -1.67748, -0.769851, 0.0176267, 1.97722, 1.22291, -0.778322, -0.87978, -0.80368, -0.797063, -0.681522, -0.443941, 0.272954, -0.322391, -0.361269, -0.823931, -0.932452, -0.673002, -0.364078, -0.490215, -0.0732853, -0.992262, -1.18365, -0.928443, -1.71566, -1.27999, -1.53927, -1.39991, -1.48009
0.96, 0.0319375, -0.075618, -0.309812, -0.437595, -0.99906, -0.170869, 1.9538, 1.35055, -1.06064, -0.401725, -1.02346, -1.46668, -0.325753, -0.375411, 0.242189, -0.0427522, -0.940181, -1.63725, -0.990906, -1.01674, -0.450937, 0.00251751, 0.218318, -1.58355, -1.68491, -1.13187, -1.84843, -1.68385, -2.28567, -1.90159, -1.33707
0.98, 0.0319375, -0.277894, -1.17036, -0.996628, -0.412271, 0.0370408, 1.63521, 1.21658, -1.45913, -0.691147, -0.770845, -1.97017, -1.53345, -1.12629, -0.497835, -0.615463, -0.933439, -1.45602, -2.18861, -1.66376, -0.861419, -0.18664, 0.190725, -1.98237, -1.74178, -1.53549, -2.01273, -1.79142, -1.94175, -2.1424, -1.20439
1, 0.0319375, 0.140193, -0.395305, -0.968243, -1.57037, -0.946463, 1.66494, 1.03102, -1.07843, -0.887552, -1.01067, -1.84654, -1.35547, -1.74325, -0.847219, -0.955965, -1.23553, -1.76229, -1.72484, -1.35284, -0.930187, 0.0476415, 0.550832, -1.43551, -1.44578, -1.47168, -2.17537, -2.21479, -2.33427, -2.29779, -0.789614
1.02, 0.0319375, -0.435431, -0.547652, -0.87225, -0.991063, -0.457108, 1.25309, 0.859104, -1.35624, -1.14459, -1.79292, -2.11024, -1.38161, -1.4391, -0.882325, -1.00553, -1.38529, -2.0487, -2.21124, -2.2825, -1.37323, -0.17346, 0.280547, -1.99023, -1.78655, -1.54439, -2.19885, -2.01786, -2.68709, -2.34762, -0.533303
1.04, 0.0319375, -0.429774, -0.536633, -1.11304, -0.153961, 0.170883, 0.8602, 0.000248282, -0.481394, 0.0375874, -0.765177, -1.52026, -1.07459, -0.558339, -0.304304, -0.60928, -0.70597, -1.07981, -0.679489, -1.01958, -1.03411, -0.144263, 0.25474, -1.75089, -1.604, -1.65797, -1.9336, -1.65005, -2.20766, -2.62148, -0.226239
1.06, 0.0319376, -0.153319, 0.0240041, 0.503518, 0.642745, 1.68956, 1.83556, 1.63057, 1.02161, 1.11947, 0.829395, -0.0404935, 0.92242, 1.09923, 1.00953, 0.33514, 0.825843, 0.0998167, -0.183021, -0.297836, -0.463006, 0.0870438, 0.612385, -0.800355, -0.879328, -1.1988, -1.33128, -1.23898, -1.35372, -1.79479, -0.811038
1.08, 0.0319375, -0.399469, 0.0586275, 1.93265, 3.10844, 2.53551, 2.52887, 2.26505, 2.01404, 2.72959, 2.16041, 1.14457, 1.22169, 2.18927, 2.33538, 1.5655, 0.497322, 0.434394, 0.171012, 0.372728, -0.302598, 0.0720707, 0.545334, 0.416369, -0.353428, -0.62879, -0.631126, -0.405671, -0.526095, -1.10585, -0.171189
1.1, 0.0319375, -0.922183, -0.271349, 0.330626, 1.14856, 2.59146, 3.51055, 3.33212, 2.57779, 2.68178, 2.45945, 1.83181, 2.54609, 2.70164, 2.7423, 2.61139, 2.41754, 1.6076, 1.48488, 1.33024, 1.2311, 1.13101, 1.97681, 2.03804, 1.02547, 1.15704, 0.636427, 0.245195, 0.0126994, 0.00763971, -0.946067
1.12, 0.0319375, -1.20251, -0.668937, -0.253917, 0.552084, 1.02314, 2.4136, 3.18772, 3.06443, 3.46032, 2.14023, 0.115128, 1.80964, 2.30213, 2.90266, 2.60375, 1.40689, 1.05905, 1.4874, 1.59601, 1.68523, 0.755552, 0.949748, 1.28237, 0.935122, 0.803556, 0.260764, 0.0763445, 0.15124, 0.0313102, -0.646193
1.14, 0.0319375, -1.3327, -0.865307, -0.956132, 0.169282, 1.44016, 1.65738, 2.15831, 2.71973, 3.2351, 3.4053, 1.41292, 2.13565, 2.72991, 2.92395, 2.71823, 2.28223, 1.62985, 1.8997, 1.96155, 2.12855, 1.36989, 0.742091, 1.45667, 1.55226, 1.41355, 0.809084, 0.861067, 0.995178, 1.11093, 0.682839
1.16, 0.0319375, -1.79135, -1.59812, -0.667263, 0.30268, 1.32781, 2.21614, 2.49923, 2.65987, 3.05197, 3.30356, 2.59559, 2.50169, 2.82464, 2.90075, 2.6425, 2.23581, 1.67675, 1.52682, 1.75231, 1.73992, 1.64217, 1.28562, 1.54206, 2.13248, 2.05986, 1.6115, 1.0191, 1.37622, 1.3376, 0.898192
1.18, 0.0319376, -1.92332, -1.41713, -0.262227, 1.01497, 1.32343, 2.67023, 2.75822, 3.13706, 3.70733, 2.94186, 2.11798, 1.80306, 2.15965, 2.30417, 2.423, 2.01953, 1.80195, 1.68219, 1.47353, 1.63739, 1.35763, 1.00305, 1.40457, 2.112, 1.58461, 1.39724, 1.03906, 1.28401, 1.1964, 1.32433
1.2, 0.0319375, -1.3364, -1.88528, -0.593732, 0.12515, 0.643363, 1.825, 2.48279, 2.13178, 2.68219, 2.53791, 2.18847, 2.18013, 1.91032, 2.1661, 2.07229, 1.9649, 1.63787, 1.8468, 1.73659, 1.91296, 1.6967, 0.741595, 1.03497, 1.52189, 1.53844, 1.14096, 1.05687, 1.06371, 1.31626, 1.19623
1.22, 0.0319375, -1.08361, -0.734726, -0.194342, 0.566341, 1.68177, 2.39958, 1.73898, 2.42352, 3.12983, 2.93153, 2.44199, 2.0854, 2.49877, 2.46885, 2.57921, 1.87953, 1.42587, 1.59913, 1.4524, 1.60833, 1.76322, 0.970435, 1.22735, 1.85781, 1.6866, 1.38175, 1.37775, 1.10581, 1.31019, 1.2413
1.24, 0.0319375, -1.3917, -0.0511847, 0.898635, 1.23643, 1.22826, 2.08698, 2.85816, 2.14518, 2.80172, 2.92245, 1.84088, 1.51873, 1.83052, 2.11495, 2.06909, 1.20082, 1.32066, 1.10644, 1.4954, 1.62174, 0.841887, 0.651754, 0.983534, 1.80876, 1.30041, 0.855437, 0.713688, 0.906045, 1.07939, 1.2494
1.26, 0.0319375, -0.525204, -0.654003, -0.606451, 0.0394298, 1.05438, 1.95699, 2.05252, 1.93433, 2.46033, 2.09905, 1.42919, 1.54605, 1.86105, 1.94361, 2.04418, 1.28809, 1.37526, 0.935244, 1.01609, 1.4526, 0.961726, 0.469331, 0.650212, 1.44283, 1.37218, 0.822032, 0.411702, 0.909666, 1.02669, 0.958449
1.28, 0.0319375, 0.0862906, 0.00168027, -0.379752, 0.154581, 0.107304, 1.10747, 1.31484, 1.48971, 2.12618, 2.30258, 1.37646, 1.16384, 1.17375, 1.79604, 1.79864, 1.20649, 0.82569, 0.842785, 0.806851, 1.28493, 0.831597, 0.048909, 0.0828673, 1.06455, 1.3993, 0.826191, 0.603547, 0.47176, 0.735466, 0.500813
1.3, 0.0319376, -0.51614, -0.972943, 0.242208, 0.535746, 0.998775, 0.861374, 1.6739, 1.4447, 2.15723, 2.04358, 1.01079, 0.390139, 1.81554, 2.04803, 1.5993, 1.09538, 0.950858, 0.598247, 0.428809, 0.802847, 0.744497, 0.196421, 0.438295, 1.04352, 0.891216, 0.381978, 0.593634, 0.330113, 0.553709, 0.671083
1.32, 0.0319375, -1.32689, -0.243855, -0.276199, -0.282586, 0.128462, 0.735041, 0.927761, 0.777554, 1.7359, 1.59054, 0.709875, 0.581208, 1.02998, 1.24143, 1.08806, 0.65169, 0.742024, 0.674089, 0.2969, 0.0950127, -0.125337, -0.193444, -0.082061, 0.830785, 0.854855, 0.310751, 0.534247, 0.349385, 0.353769, 0.262105
1.34, 0.0319375, -0.447473, -0.614978, -0.470844, -0.428408, -0.633715, 0.710754, 1.11452, 0.614668, 1.55476, 1.54385, 0.587737, -0.0183258, 0.90983, 0.609358, 0.858236, 0.531747, -0.453516, -0.230743, 0.340337, 0.317764, -0.0704902, -0.365077, -0.267068, 0.21539, 0.726506, -0.10319, 0.291606, 0.30942, 0.138453, -0.35411
