# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.49316, 0.503811, 0.228976, 0.234156, 0.518797, 0.318895, 0.762614, 0.771908, 0.740686, 0.554597, 0.210094, 0.440457, 0.456287, 0.501652, 0.38597, 0.437059, 0.327345, 0.399906, 0.544463, 0.412513, 0.266429, 0.358359, 0.37057, 0.274071, 0.265341, 0.350926, 0.288317, 0.275491, 0.290353, 0.380129, 0.399326, 0.416789, 0.415308, 0.463204, 0.379567, 0.306688, 0.285381, 0.216242, 0.233575, 0.127861
0.01, 0.0319375, 0.262632, 0.583685, 0.345297, 0.173085, 0.757077, 0.644003, 0.535653, 0.537913, 0.779097, 0.518601, 0.260824, 0.409843, 0.47678, 0.296652, 0.376004, 0.496604, 0.316532, 0.288492, 0.299121, 0.337016, 0.235338, 0.297807, 0.328887, 0.208858, 0.170911, 0.285938, 0.252046, 0.30608, 0.332673, 0.299395, 0.304686, 0.32677, 0.310112, 0.313147, 0.325849, 0.291501, 0.234305, 0.240878, 0.252166, 0.169979
0.02, 0.0319375, 0.464278, 0.752865, 0.599799, 0.418409, 0.605895, 0.636833, 0.738319, 0.767954, 0.720978, 0.597195, 0.428891, 0.35469, 0.366007, 0.341614, 0.343316, 0.485853, 0.379429, 0.208035, 0.346338, 0.364794, 0.346695, 0.390288, 0.457478, 0.241262, 0.238565, 0.317869, 0.290475, 0.302523, 0.326691, 0.339236, 0.346241, 0.304051, 0.30693, 0.325722, 0.246682, 0.288857, 0.278718, 0.19414, 0.239975, 0.182419
0.03, 0.0319375, 0.50062, 0.506623, 0.405695, 0.411916, 0.399045, 0.293826, 0.29358, 0.416756, 0.611726, 0.696071, 0.498529, 0.566245, 0.41989, 0.443642, 0.431639, 0.325948, 0.386642, 0.257068, 0.412795, 0.485889, 0.317037, 0.314594, 0.291091, 0.221002, 0.284316, 0.318515, 0.366554, 0.266503, 0.291713, 0.332241, 0.315253, 0.287669, 0.369553, 0.322839, 0.220852, 0.322971, 0.3334, 0.215974, 0.210073, 0.100219
0.04, 0.0319375, 0.599414, 0.469871, 0.338941, 0.312108, 0.377405, 0.407509, 0.41841, 0.494004, 0.721367, 0.392667, 0.244664, 0.328581, 0.26465, 0.467209, 0.432131, 0.457135, 0.476425, 0.511194, 0.513511, 0.446357, 0.332434, 0.398696, 0.442525, 0.258051, 0.237888, 0.228404, 0.306776, 0.183462, 0.331386, 0.311512, 0.377615, 0.313657, 0.306069, 0.270304, 0.300158, 0.238267, 0.225695, 0.240815, 0.283387, 0.143853
0.05, 0.0319375, 1.08545, 0.867568, 0.156811, 0.451874, 0.338673, 0.255193, 0.620357, 0.662213, 0.872946, 0.636354, 0.376505, 0.300191, 0.382691, 0.285861, 0.309538, 0.48557, 0.415736, 0.343944, 0.4403, 0.449635, 0.277174, 0.366954, 0.441707, 0.281137, 0.20102, 0.249821, 0.235485, 0.179281, 0.292729, 0.355145, 0.353792, 0.314339, 0.373591, 0.27927, 0.285606, 0.321397, 0.222305, 0.222103, 0.225665, 0.182769
0.06, 0.0319375, 1.02991, 0.911361, 0.787558, 1.00768, 0.550003, 0.167334, 0.67136, 0.804014, 1.03697, 0.671706, 0.255765, 0.379773, 0.672141, 0.396974, 0.435774, 0.437549, 0.33132, 0.214835, 0.180848, 0.30034, 0.356251, 0.454345, 0.334214, 0.279137, 0.278556, 0.213331, 0.189035, 0.275352, 0.296758, 0.450879, 0.346828, 0.314092, 0.351644, 0.358719, 0.272753, 0.338551, 0.38395, 0.293551, 0.231977, 0.196215
0.07, 0.0319375, 0.395355, 0.418741, 0.896136, 0.980143, 0.568971, 0.420153, 0.483549, 0.729776, 1.36335, 0.80042, 0.412743, 0.425685, 0.507583, 0.241024, 0.334717, 0.34306, 0.363217, 0.232772, 0.283091, 0.371398, 0.274916, 0.344296, 0.306214, 0.479278, 0.33818, 0.242305, 0.243496, 0.309743, 0.229292, 0.403646, 0.277512, 0.338629, 0.373139, 0.410462, 0.347373, 0.401194, 0.381689, 0.324003, 0.25624, 0.206339
0.08, 0.0319375, 0.505844, 0.435693, 0.412226, 0.476668, 0.598561, 0.409086, 0.406542, 0.375343, 1.16675, 0.525409, 0.403308, 0.450551, 0.456763, 0.350072, 0.28363, 0.40014, 0.4489, 0.200828, 0.324426, 0.356081, 0.419605, 0.295687, 0.329202, 0.335475, 0.243204, 0.305193, 0.307359, 0.254434, 0.274025, 0.377878, 0.477312, 0.368117, 0.358344, 0.423335, 0.363904, 0.330082, 0.227027, 0.225013, 0.183554, 0.150976
0.09, 0.0319375, 0.816873, 0.449903, 0.553324, 0.515552, 0.375004, 0.357146, 0.385803, 0.348703, 0.93927, 0.434249, 0.366284, 0.459509, 0.342719, 0.438259, 0.340213, 0.439038, 0.3953, 0.309825, 0.337664, 0.413978, 0.537725, 0.387335, 0.360268, 0.39951, 0.245224, 0.39105, 0.356948, 0.288091, 0.245419, 0.290978, 0.414627, 0.421495, 0.329955, 0.386722, 0.369607, 0.280679, 0.156178, 0.194593, 0.207491, 0.12671
