# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.102315, 0.0449607, 0.0224374, 0.0299554, 0.0252811, 0.0199583, 0.0448878, 0.0354681, 0.0246479, 0.0229994, 0.0307263, 0.0166611, 0.0227071, 0.0295348, 0.0261022, 0.0149579, 0.0241117, 0.0168883, 0.0111676, 0.0140444, 0.0199931, 0.0244026, 0.0161974, 0.0173516, 0.0203188, 0.0169673, 0.0129318, 0.0163793, 0.0133174, 0.00937193, 0.0165682, 0.0168839, 0.0193435, 0.0109598, 0.0188439, 0.0238978, 0.0185222, 0.0126736, 0.0155292, 0.0192175
0.01, 0.0319375, 0.0929036, 0.0337254, 0.0373589, 0.0340794, 0.0748832, 0.0645123, 0.0397227, 0.0393889, 0.0276961, 0.0302412, 0.0545044, 0.0391557, 0.0530561, 0.0346097, 0.0244755, 0.0120579, 0.0160095, 0.0195704, 0.0152581, 0.0141579, 0.0222705, 0.0245345, 0.0194123, 0.022784, 0.0147883, 0.0145396, 0.0203537, 0.0193262, 0.0185728, 0.0177741, 0.0156332, 0.0204077, 0.0273193, 0.0174939, 0.0224058, 0.0256864, 0.0226547, 0.0196883, 0.0191678, 0.0197851
0.02, 0.0319375, 0.0555149, 0.0399493, 0.0624991, 0.0409366, 0.0613875, 0.0921111, 0.113921, 0.0418525, 0.027105, 0.0280198, 0.0672384, 0.0524995, 0.0604918, 0.0326393, 0.0214906, 0.00995162, 0.0148595, 0.0194061, 0.0173151, 0.0135456, 0.0136382, 0.0187752, 0.0222349, 0.0178349, 0.0105096, 0.0150383, 0.0288748, 0.0219394, 0.0166701, 0.0393151, 0.0281962, 0.0187781, 0.0245047, 0.0231363, 0.0239933, 0.030035, 0.0236636, 0.0238989, 0.0273794, 0.020034
0.03, 0.0319375, 0.0351352, 0.0645828, 0.0714509, 0.0552259, 0.0507602, 0.0508893, 0.10891, 0.0455376, 0.0199108, 0.0179571, 0.0354052, 0.0454461, 0.0422041, 0.0552873, 0.0279994, 0.014112, 0.0103186, 0.0189487, 0.0175948, 0.0154572, 0.0161918, 0.0161227, 0.0125139, 0.0135961, 0.0129552, 0.018066, 0.0243045, 0.0259302, 0.0288537, 0.059416, 0.055282, 0.0286549, 0.0271111, 0.0245206, 0.0209856, 0.0217028, 0.0276661, 0.0263708, 0.0298593, 0.0186752
0.04, 0.0319375, 0.0521611, 0.0592184, 0.0612945, 0.0765224, 0.0848102, 0.0495199, 0.0432957, 0.0648898, 0.0401161, 0.0130136, 0.0241614, 0.042464, 0.0299442, 0.0451616, 0.0193778, 0.0184606, 0.0179445, 0.0234094, 0.0184577, 0.0131807, 0.0154433, 0.0335348, 0.0183188, 0.0126515, 0.0169983, 0.0154347, 0.0179457, 0.0375867, 0.034349, 0.0721676, 0.0756225, 0.0366584, 0.0298408, 0.0276827, 0.02361, 0.0166584, 0.02982, 0.0335152, 0.0249309, 0.0256247
0.05, 0.0319375, 0.0534268, 0.0425056, 0.0999415, 0.0722789, 0.0553287, 0.0430778, 0.0708912, 0.0503699, 0.043151, 0.0314734, 0.0232314, 0.0212397, 0.0369121, 0.037574, 0.0279255, 0.0255802, 0.0278657, 0.0153271, 0.0131254, 0.0133472, 0.0166739, 0.0164042, 0.0195093, 0.0198925, 0.0151749, 0.019887, 0.0142484, 0.0377616, 0.0320495, 0.0703033, 0.0765716, 0.0470538, 0.0409467, 0.0306591, 0.0238194, 0.0219196, 0.0406198, 0.0366057, 0.0292687, 0.0210306
0.06, 0.0319375, 0.0738828, 0.0830753, 0.0765212, 0.0192654, 0.0327172, 0.0658938, 0.0459412, 0.0500026, 0.0322713, 0.0392055, 0.032406, 0.0342461, 0.0446054, 0.0274443, 0.0231597, 0.0202036, 0.0269954, 0.0216336, 0.0224797, 0.0181844, 0.0210403, 0.0248582, 0.0173555, 0.0186248, 0.0154124, 0.0184672, 0.0135343, 0.0209441, 0.0389867, 0.0784987, 0.0898501, 0.0447895, 0.0466581, 0.0389022, 0.0274224, 0.0369627, 0.0337706, 0.0351088, 0.0373941, 0.0208492
0.07, 0.0319375, 0.0462476, 0.0437507, 0.0600928, 0.0455406, 0.0313268, 0.0287922, 0.0493224, 0.0418535, 0.0243441, 0.017929, 0.0257094, 0.0280584, 0.0615074, 0.0338223, 0.0220829, 0.0277511, 0.0210981, 0.0203006, 0.0152679, 0.0190725, 0.0164853, 0.0253984, 0.0216677, 0.017059, 0.01689, 0.021578, 0.0222616, 0.0303019, 0.0439211, 0.0878536, 0.0792777, 0.045353, 0.0387569, 0.0309314, 0.0262343, 0.0301468, 0.028223, 0.0223904, 0.0313365, 0.0232565
0.08, 0.0319375, 0.0952185, 0.0885773, 0.0660301, 0.0667755, 0.0524496, 0.0673903, 0.0618096, 0.0700721, 0.0456541, 0.021943, 0.0251156, 0.0423739, 0.0541755, 0.0323453, 0.0147344, 0.0189608, 0.0255505, 0.0123374, 0.018715, 0.0177483, 0.0247393, 0.0167293, 0.0191322, 0.0123864, 0.0150839, 0.0187635, 0.0273583, 0.0290205, 0.0347525, 0.0619044, 0.0486245, 0.047413, 0.0454495, 0.0362159, 0.0328371, 0.0250982, 0.0263787, 0.029676, 0.0245279, 0.0188735
0.09, 0.0319375, 0.0619816, 0.0404742, 0.0492615, 0.0850332, 0.099786, 0.0605708, 0.0804002, 0.0383843, 0.0399025, 0.0195886, 0.01968, 0.0487167, 0.0541822, 0.0371707, 0.0130967, 0.0138133, 0.0171685, 0.0132645, 0.0243001, 0.020213, 0.0153685, 0.0115594, 0.0221934, 0.0191704, 0.0230445, 0.0168936, 0.0292037, 0.0257636, 0.023352, 0.0408534, 0.0607219, 0.0524615, 0.0509517, 0.0280179, 0.0326352, 0.0308607, 0.0212218, 0.0285562, 0.0232796, 0.0199655
