# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.308552, 0.387054, 0.346485, 0.311183, 0.208569, 0.23091, 0.167026, 0.370244, 0.266741, 0.335686, 0.506835, 0.478767, 0.347061, 0.263436, 0.312065, 0.26823, 0.112899, 0.0965505, 0.327914, 0.273601, 0.075612, 0.224086, 0.198447, 0.107142, 0.246488, 0.204441, 0.205639, 0.18354, 0.198907, 0.225537, 0.16586, 0.165582, 0.132713, 0.0961207, 0.0609751, 0.0461157, 0.0480948, 0.0487345, 0.0666999, 0.0260033
0.01, 0.0319375, 0.197442, 0.356712, 0.349455, 0.222912, 0.117265, 0.174736, 0.261975, 0.205534, 0.145179, 0.324277, 0.65378, 0.390934, 0.335191, 0.343685, 0.480823, 0.202995, 0.122106, 0.143566, 0.277682, 0.27631, 0.0979305, 0.126014, 0.217878, 0.124734, 0.154908, 0.217327, 0.165096, 0.0888555, 0.144991, 0.271451, 0.197189, 0.165567, 0.132161, 0.0771264, 0.0743763, 0.0583929, 0.0558455, 0.0478472, 0.0686827, 0.0299355
0.02, 0.0319375, 0.310378, 0.166459, 0.260392, 0.197154, 0.130681, 0.0793871, 0.12809, 0.177825, 0.190311, 0.388657, 0.629797, 0.63129, 0.535131, 0.321679, 0.41889, 0.257977, 0.189159, 0.223652, 0.252596, 0.221978, 0.178742, 0.224245, 0.239726, 0.172291, 0.211894, 0.226126, 0.203373, 0.179461, 0.174083, 0.228031, 0.195791, 0.104794, 0.12595, 0.0775488, 0.0737842, 0.0880965, 0.0787464, 0.0601807, 0.0844226, 0.0421063
0.03, 0.0319375, 0.400148, 0.155135, 0.278005, 0.287775, 0.145191, 0.124542, 0.180526, 0.385698, 0.178256, 0.420828, 0.507015, 0.585763, 0.604856, 0.30635, 0.360584, 0.317095, 0.197011, 0.215649, 0.203919, 0.201133, 0.205041, 0.243127, 0.286989, 0.19034, 0.258742, 0.173023, 0.246276, 0.385424, 0.331425, 0.170143, 0.188317, 0.134715, 0.160165, 0.106119, 0.0797236, 0.131484, 0.170463, 0.10998, 0.0600812, 0.0426421
0.04, 0.0319375, 0.228289, 0.243909, 0.335151, 0.260196, 0.331327, 0.118014, 0.200136, 0.4644, 0.126215, 0.508952, 0.643929, 0.402893, 0.430153, 0.375104, 0.417562, 0.315879, 0.169562, 0.205153, 0.344226, 0.244131, 0.164944, 0.24842, 0.228973, 0.150775, 0.189054, 0.113873, 0.147216, 0.227879, 0.19774, 0.187304, 0.178122, 0.142382, 0.141517, 0.117663, 0.0969143, 0.0930886, 0.118738, 0.0685174, 0.0434243, 0.0505372
0.05, 0.0319375, 0.288072, 0.213118, 0.152969, 0.378703, 0.212572, 0.149591, 0.108511, 0.410633, 0.331101, 0.452758, 0.594975, 0.418103, 0.433177, 0.354851, 0.581671, 0.303828, 0.168066, 0.216827, 0.537693, 0.270446, 0.140852, 0.305808, 0.298709, 0.159585, 0.186373, 0.105559, 0.128684, 0.200599, 0.221147, 0.24287, 0.149717, 0.130077, 0.125543, 0.0982921, 0.0678748, 0.067373, 0.0902008, 0.076428, 0.064162, 0.0520245
0.06, 0.0319375, 0.359472, 0.320531, 0.321158, 0.247443, 0.237465, 0.0945304, 0.219719, 0.367011, 0.223035, 0.450368, 0.495361, 0.443191, 0.405737, 0.362096, 0.477395, 0.309959, 0.169222, 0.236734, 0.452737, 0.195205, 0.136883, 0.320623, 0.270221, 0.14959, 0.213769, 0.132312, 0.176337, 0.262927, 0.208979, 0.209136, 0.199065, 0.134179, 0.118046, 0.106563, 0.0822339, 0.0722608, 0.0661482, 0.0547941, 0.0554017, 0.0447952
0.07, 0.0319375, 0.395417, 0.32113, 0.236917, 0.194807, 0.143442, 0.178836, 0.277797, 0.324693, 0.179303, 0.603594, 0.65367, 0.379182, 0.440544, 0.439661, 0.430334, 0.428033, 0.225807, 0.181226, 0.225596, 0.162211, 0.152909, 0.285892, 0.240118, 0.260653, 0.310369, 0.197544, 0.195674, 0.263121, 0.138111, 0.187487, 0.163111, 0.135133, 0.129867, 0.113369, 0.0755769, 0.0836625, 0.0651985, 0.0532304, 0.0537467, 0.04677
0.08, 0.0319375, 0.173492, 0.189299, 0.22806, 0.158887, 0.09554, 0.239131, 0.185888, 0.185202, 0.273673, 0.469671, 0.564876, 0.457091, 0.606042, 0.315523, 0.394049, 0.275578, 0.150922, 0.161168, 0.216645, 0.165211, 0.147462, 0.211384, 0.207006, 0.253494, 0.265786, 0.171029, 0.159278, 0.190241, 0.119678, 0.171853, 0.146873, 0.122912, 0.125821, 0.109436, 0.0738525, 0.07594, 0.052903, 0.0814109, 0.0548579, 0.0454733
0.09, 0.0319375, 0.228218, 0.240244, 0.283401, 0.18662, 0.206037, 0.135035, 0.158499, 0.233728, 0.135652, 0.356309, 0.432947, 0.520113, 0.54806, 0.356218, 0.368141, 0.258042, 0.192528, 0.157572, 0.190995, 0.160089, 0.166117, 0.175315, 0.178601, 0.158678, 0.152492, 0.177748, 0.211657, 0.170472, 0.130663, 0.20935, 0.170152, 0.132579, 0.0923831, 0.0914591, 0.0899642, 0.0922613, 0.0555959, 0.086911, 0.0576319, 0.0381002
0.1, 0.0319375, 0.129316, 0.22134, 0.325084, 0.228332, 0.185254, 0.248795, 0.36074, 0.497901, 0.392073, 0.345325, 0.561294, 0.248123, 0.52622, 0.416256, 0.475539, 0.246706, 0.176144, 0.139893, 0.235558, 0.177698, 0.205993, 0.242601, 0.294246, 0.177984, 0.137897, 0.187507, 0.220123, 0.172534, 0.134597, 0.181477, 0.152719, 0.156706, 0.113733, 0.107953, 0.0962406, 0.0882342, 0.0519037, 0.0745588, 0.0548071, 0.0275568
0.11, 0.0319375, 0.176475, 0.231586, 0.250068, 0.171179, 0.136121, 0.257691, 0.334765, 0.604287, 0.32652, 0.226716, 0.41243, 0.413462, 0.431671, 0.273194, 0.612818, 0.345772, 0.215669, 0.144076, 0.327974, 0.183613, 0.179056, 0.301277, 0.336333, 0.237955, 0.235304, 0.217659, 0.207933, 0.215725, 0.173784, 0.223855, 0.22365, 0.144917, 0.140919, 0.108807, 0.0924132, 0.0768945, 0.0666542, 0.0548312, 0.0374831, 0.0162753
