# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.558702, 0.210368, -1.03261, -1.02181, -0.7042, -0.288113, -0.97593, -0.943189, -0.733033, -0.627621, -0.86237, -0.996545, 0.0832298, 0.0233215, -1.23012, -0.861841, -0.883141, -0.975021, -1.06391, -1.09164, -0.887177, -0.978997, -0.960684, -1.38175, -1.13587, -0.797717, -1.24762, -1.34214, -1.69, -1.69304
0.02, 0.0319375, 1.02769, 1.72161, 0.940457, 1.49853, 1.78202, 1.37446, 0.90978, 0.532233, 0.741186, 0.503816, 0.670843, 0.748023, 1.7552, 1.75268, 0.868612, 0.673617, 0.683062, 0.727157, 1.12337, 0.672432, 1.20705, 1.19641, 1.0151, 1.6886, 2.04064, 1.3591, 0.792394, 0.739705, 0.931545, 0.931895
0.04, 0.0319375, 2.60306, 2.39295, 1.18881, 2.13911, 2.40742, 1.62789, 1.85004, 1.93218, 2.08892, 1.47221, 1.71176, 1.75982, 2.19866, 2.62206, 1.88528, 1.61116, 1.8585, 1.56377, 1.49657, 1.53266, 1.27231, 2.03546, 1.88896, 2.12998, 2.2716, 1.61659, 1.61379, 1.34735, 2.6272, 2.00539
0.06, 0.0319375, 1.95353, 2.67198, 1.87213, 2.1361, 2.10906, 1.83671, 2.08175, 2.89343, 2.36311, 1.46657, 1.62376, 2.10701, 2.33423, 2.25896, 2.01571, 2.07543, 2.08794, 1.66925, 1.52371, 1.83917, 2.25252, 2.55263, 2.2697, 2.30146, 2.58089, 2.06379, 1.85243, 1.7888, 2.41961, 2.50912
0.08, 0.0319375, 2.09478, 2.54614, 2.11236, 1.93259, 2.38199, 2.92821, 2.48503, 2.70407, 2.44315, 2.23837, 2.44509, 2.22888, 3.16333, 2.70645, 2.12346, 2.27486, 1.81612, 2.34783, 2.15698, 2.07643, 2.4982, 2.79252, 2.43823, 2.63297, 2.68791, 2.17377, 1.80994, 2.12647, 2.71849, 2.15572
0.1, 0.0319375, 2.3503, 2.18245, 1.92488, 2.00749, 2.63289, 2.62356, 2.421, 2.63253, 2.96377, 2.45845, 2.55449, 2.87807, 3.17185, 3.11578, 2.58007, 1.84517, 2.10783, 2.35426, 1.81104, 2.31036, 2.19968, 2.37824, 2.35759, 2.0706, 2.19545, 2.00376, 1.98661, 2.16267, 2.19015, 1.88161
0.12, 0.0319375, 2.98236, 2.77868, 2.79711, 2.55419, 2.95018, 2.52939, 2.76437, 2.76855, 2.87893, 2.42068, 2.81347, 3.22999, 3.2563, 3.38827, 3.13085, 2.59982, 1.8699, 2.15276, 2.49066, 2.19322, 2.12003, 2.09666, 2.08796, 2.09133, 2.17064, 2.19611, 1.9348, 1.87293, 1.71045, 1.97091
0.14, 0.0319375, 1.72072, 2.31779, 2.88281, 3.01662, 2.79461, 2.84548, 3.17773, 2.81825, 2.75808, 2.51417, 2.25662, 3.30598, 3.63551, 3.76476, 3.7163, 2.78527, 2.06033, 2.71151, 2.38381, 2.2929, 2.37141, 2.20518, 2.75763, 2.03814, 2.15953, 2.18632, 2.11462, 1.85709, 1.55684, 1.53188
0.16, 0.0319375, 2.91425, 2.29939, 1.54855, 3.26719, 3.08253, 2.49896, 1.99971, 2.29327, 3.22882, 2.65458, 2.30818, 2.86071, 3.68984, 3.84009, 3.97742, 2.82094, 1.69012, 2.0886, 2.40648, 2.43698, 2.65715, 2.33863, 2.46859, 2.4131, 2.20227, 2.07481, 1.6702, 1.77129, 1.73022, 1.66924
0.18, 0.0319375, 2.51357, 2.78397, 1.38377, 2.28978, 3.63415, 2.45436, 2.76016, 3.50263, 3.1876, 2.97599, 2.57282, 3.43711, 3.12072, 4.07505, 3.42573, 3.19649, 2.31048, 2.27054, 2.03142, 2.32981, 2.38514, 2.30004, 2.75411, 1.99707, 2.09107, 2.31715, 1.62925, 2.04313, 1.83676, 1.36118
0.2, 0.0319375, 2.15028, 2.97223, 2.10607, 2.17982, 3.15046, 3.08374, 1.85728, 3.19135, 3.4054, 1.63209, 2.73186, 2.13801, 3.46624, 3.33705, 4.00382, 2.62809, 1.83941, 2.5156, 2.0841, 2.45625, 2.51887, 2.30405, 2.93173, 2.09716, 2.27267, 1.4665, 1.53391, 1.94485, 1.96379, 1.38374
0.22, 0.0319375, 2.09427, 2.71732, 1.61212, 1.23499, 2.9637, 3.46684, 2.16174, 3.00978, 3.68395, 1.644, 2.43915, 2.31394, 3.25323, 2.94616, 3.71722, 2.94878, 2.15132, 2.38129, 2.19548, 1.99614, 2.51551, 2.35238, 2.80741, 2.06678, 2.37396, 2.00871, 1.52599, 1.74829, 1.49187, 1.15525
0.24, 0.0319375, 2.41068, 2.95741, 1.7567, 1.54627, 2.57861, 3.04377, 1.07066, 2.86179, 3.73806, 1.98725, 2.78109, 2.56464, 3.11438, 2.9862, 3.76516, 3.1031, 2.14471, 1.90893, 1.8726, 2.11197, 2.63284, 2.42778, 2.7177, 2.45633, 2.37562, 1.81868, 1.52984, 1.72163, 1.77977, 1.38122
0.26, 0.0319375, 1.88172, 2.62111, 2.19644, 2.01467, 2.50265, 2.98279, 2.03079, 3.01567, 3.76026, 1.73904, 2.33887, 1.8921, 3.43787, 3.12595, 3.5963, 2.77077, 1.86845, 2.45108, 2.22479, 2.21106, 2.77165, 2.45623, 2.96864, 2.33188, 2.52823, 2.01945, 1.51156, 1.74541, 1.55226, 1.33507
0.28, 0.0319375, 2.00514, 2.59066, 1.78526, 1.81483, 2.63269, 3.02023, 1.57318, 3.01177, 3.8943, 0.785559, 1.95877, 1.54339, 2.98293, 2.92263, 3.90596, 2.77556, 1.34261, 2.1259, 1.84189, 2.2946, 2.73225, 2.18506, 2.62316, 2.1984, 2.62897, 2.03738, 1.70692, 1.97472, 1.63079, 1.23222
0.3, 0.0319375, 1.63718, 2.77232, 1.69669, 1.91185, 2.79923, 3.10309, 0.883557, 3.10995, 3.96041, 1.11971, 2.56837, 1.94561, 3.41043, 2.8317, 3.95583, 3.04931, 1.36063, 2.34804, 2.15462, 2.10872, 2.65574, 2.18934, 2.73556, 2.07681, 2.39276, 2.02687, 1.80915, 1.83319, 1.84943, 1.45754
0.32, 0.0319375, 1.74006, 2.74236, 1.36089, 2.03917, 2.69592, 2.99849, 1.99342, 3.08237, 3.89642, 0.787899, 2.17719, 1.92013, 3.26959, 2.70747, 4.04169, 2.87642, 1.71623, 1.96024, 1.61291, 1.69739, 2.30017, 1.81488, 2.44682, 1.76386, 2.43576, 1.91591, 1.44556, 1.80648, 1.75313, 1.41024
0.34, 0.0319375, 2.03313, 2.56199, 1.07136, 1.24918, 2.60125, 2.89545, 2.07084, 2.9452, 3.7647, 1.19499, 2.64476, 1.59097, 3.22321, 2.66838, 4.08267, 2.90722, 1.66565, 2.04178, 2.10988, 2.20183, 2.32489, 2.01785, 2.804, 2.32641, 2.42743, 1.7102, 1.41189, 1.7639, 1.64661, 1.45636
