# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.7491, -8.05905, -8.05905, -8.05905, -7.61998, -7.61294, -7.22569, -6.81387, -7.20676, -7.78768, -7.40386, -7.08191, -7.25009, -6.99358, -6.98509, -6.75417, -6.70562, -6.77903, -6.74219, -6.66177, -6.69496, -6.5019, -6.33748, -6.41618, -6.00798, -6.10006, -6.01841, -5.94968, -6.31655, -6.1033
0.02, 0.0319375, -3.22417, -2.70074, -3.51407, -3.6216, -3.01211, -3.83553, -3.42702, -3.32978, -2.60744, -2.53054, -3.41244, -3.31384, -3.74214, -3.81759, -3.44084, -2.8952, -2.86699, -3.00195, -3.4391, -2.95742, -3.08743, -2.77848, -2.66988, -2.74229, -2.82601, -2.98816, -3.07762, -3.09884, -2.78957, -2.62513
0.04, 0.0319375, -2.79833, -2.96231, -2.55635, -3.0446, -2.745, -2.41395, -2.7444, -3.09027, -2.15785, -2.08019, -2.52006, -2.50098, -2.19943, -2.11134, -1.93301, -2.04618, -2.16769, -1.77586, -1.63596, -1.54168, -0.677265, -0.377051, -0.235564, -0.419087, -1.20547, -1.80416, -1.07509, -0.970983, -1.49896, -2.0376
0.06, 0.0319375, -2.54165, -3.15657, -2.77954, -3.14511, -2.43413, -2.94701, -3.42746, -3.84225, -2.41676, -1.98984, -2.58687, -2.46952, -3.06052, -3.40973, -3.69734, -3.1889, -3.05415, -3.06494, -2.67634, -2.82985, -3.09268, -2.72275, -2.8168, -3.02056, -2.95571, -3.10635, -3.06555, -2.88681, -2.82799, -2.59416
0.08, 0.0319375, -2.40828, -2.50756, -2.62284, -3.6283, -3.54676, -2.34282, -2.63127, -2.95554, -2.39813, -1.97505, -2.97977, -2.7089, -3.13752, -3.35996, -2.87781, -3.04082, -3.31056, -3.17731, -2.63735, -2.69029, -3.03078, -2.67525, -2.84988, -2.5135, -2.63139, -2.57707, -2.71718, -2.96379, -3.14018, -3.02094
0.1, 0.0319375, -2.61881, -2.96834, -2.59317, -3.04897, -2.92401, -3.23766, -3.03035, -2.51103, -2.33809, -1.85305, -2.86066, -3.00001, -2.72752, -3.02183, -2.89291, -2.88862, -2.87355, -3.05327, -2.70275, -2.71854, -2.72849, -3.09906, -2.81227, -2.77315, -2.81589, -2.83384, -2.59859, -2.8514, -2.87619, -2.66351
0.12, 0.0319375, -3.45739, -2.60599, -2.75471, -2.49859, -2.52177, -3.33729, -3.31722, -3.30525, -2.73302, -2.73564, -2.68864, -2.81866, -3.01579, -2.59368, -2.60631, -2.51696, -3.10268, -2.94532, -2.94996, -2.93394, -2.57282, -2.80192, -2.77614, -2.8644, -2.84661, -2.67123, -2.77493, -2.82965, -2.59171, -2.51359
0.14, 0.0319375, -2.61659, -3.10764, -2.76563, -3.16507, -3.55691, -3.37821, -3.06404, -3.47845, -2.36123, -2.69287, -3.59423, -3.05825, -2.90891, -3.25459, -2.52121, -2.4339, -2.38815, -2.37471, -2.58877, -2.79769, -2.78878, -2.68595, -2.64448, -2.64358, -2.62024, -2.44336, -2.35949, -2.51022, -2.82597, -2.5612
0.16, 0.0319375, -2.91835, -3.45301, -3.30466, -3.26234, -3.59313, -3.54901, -2.97084, -2.84165, -2.4198, -3.39041, -2.76591, -2.58082, -2.80969, -3.09654, -2.78077, -2.80026, -2.89111, -2.65885, -2.84795, -3.22873, -2.83645, -2.91222, -2.60678, -2.72068, -2.61942, -2.73678, -2.66974, -2.61627, -2.62175, -2.54555
0.18, 0.0319375, -2.66527, -2.53867, -2.98744, -3.38886, -3.46441, -3.57152, -3.26627, -3.25418, -3.48113, -3.186, -3.10616, -3.17669, -3.09057, -2.94025, -2.89283, -2.28927, -2.41697, -2.86533, -2.59603, -2.98375, -2.45108, -2.56875, -2.61841, -2.58242, -2.8893, -2.68105, -2.89179, -2.42061, -2.59679, -2.83591
0.2, 0.0319375, -2.97186, -3.16232, -3.27472, -2.67893, -2.47273, -3.14867, -3.17253, -3.19424, -3.21926, -1.97769, -2.54957, -2.43529, -2.61139, -2.5564, -2.81413, -2.84832, -2.89673, -2.98951, -2.58994, -3.13327, -3.23043, -2.85693, -2.7089, -2.55296, -2.33262, -2.39703, -2.83493, -2.87657, -2.72454, -2.6112
0.22, 0.0319375, -2.76447, -2.64945, -2.87768, -2.7708, -2.42938, -3.15947, -2.84699, -2.5991, -3.18397, -2.60864, -3.50476, -2.7918, -2.77498, -2.70275, -3.00886, -2.69152, -3.30906, -2.92114, -2.86326, -2.7362, -2.62769, -2.81842, -2.77288, -2.63082, -2.98232, -2.87902, -2.66411, -2.48744, -2.65038, -2.52535
0.24, 0.0319375, -2.9441, -2.61641, -2.68533, -3.17035, -3.04423, -2.53819, -2.60448, -3.14361, -3.23645, -3.01559, -2.92975, -2.87064, -2.88069, -2.90591, -3.48681, -2.93567, -2.70844, -2.72666, -2.70931, -2.81837, -3.01912, -2.59752, -2.77688, -2.57696, -2.72392, -2.75942, -2.7033, -2.76282, -2.4195, -2.27815
0.26, 0.0319375, -3.02068, -3.33947, -2.97303, -3.25396, -3.49051, -3.26974, -2.97219, -2.62529, -2.90467, -3.14306, -3.03915, -2.80911, -2.76444, -2.63429, -2.59103, -2.38665, -2.34831, -2.82206, -2.90811, -2.90135, -3.1189, -2.42007, -2.80191, -3.18724, -2.62602, -2.46252, -2.44271, -2.36694, -2.45847, -2.38509
0.28, 0.0319375, -2.84893, -2.25503, -2.43397, -2.6906, -2.73629, -2.59899, -2.79171, -2.40039, -2.26013, -2.39842, -3.19187, -2.38795, -2.56885, -2.54675, -2.85233, -2.6842, -2.40869, -2.97153, -2.63201, -2.51526, -2.73571, -2.91608, -2.61986, -2.76125, -2.63991, -2.74502, -2.96548, -2.69865, -2.55619, -2.25866
0.3, 0.0319375, -1.8681, -2.21256, -2.20413, -3.20595, -3.36557, -2.98879, -2.77954, -3.03467, -2.79184, -2.80195, -2.42056, -2.83793, -2.81278, -2.95613, -2.75129, -2.61031, -2.46582, -2.42956, -3.00803, -2.68101, -2.47036, -2.59054, -2.60981, -2.9011, -2.85173, -2.66501, -2.62115, -2.59023, -2.42841, -2.28894
0.32, 0.0319375, -2.65527, -2.60681, -2.528, -2.99951, -2.59353, -2.77313, -2.87476, -2.78377, -2.39096, -2.53518, -2.85435, -2.57198, -2.67103, -3.44623, -2.31964, -2.26533, -3.01006, -2.89611, -3.00267, -3.05771, -2.67777, -2.37857, -2.33139, -2.53015, -2.57851, -2.75941, -2.77057, -2.54095, -2.77012, -2.26723
0.34, 0.0319375, -2.6253, -2.37692, -2.35586, -2.26369, -2.08822, -2.82143, -3.43898, -2.65099, -2.46578, -3.1151, -2.93493, -3.16282, -2.64233, -2.93549, -3.04394, -3.22094, -2.71216, -2.66052, -2.89696, -2.78408, -2.72792, -2.7325, -2.67407, -2.60359, -2.58683, -2.788, -2.4068, -2.50835, -2.67367, -2.51334
0.36, 0.0319375, -1.95564, -2.19311, -2.29456, -2.87031, -2.3602, -2.88274, -2.60065, -2.74365, -2.83874, -2.97292, -2.32681, -2.73593, -2.6782, -2.56578, -2.48143, -2.09567, -2.49591, -2.93464, -2.43361, -3.08158, -2.60162, -2.5481, -2.55856, -2.4487, -2.5337, -2.34885, -2.53296, -2.36942, -2.3192, -2.36905
0.38, 0.0319375, -3.59282, -2.10596, -1.91817, -2.70639, -2.38415, -2.94773, -2.93133, -2.39863, -3.45729, -2.84568, -2.62745, -2.52046, -2.03683, -2.70137, -3.32703, -2.91948, -2.42817, -2.5637, -3.04562, -2.65258, -2.72596, -2.85193, -2.44286, -2.46604, -2.49243, -2.26544, -2.33827, -2.58321, -2.62287, -2.35475
0.4, 0.0319375, -2.83024, -1.9119, -2.44954, -3.35992, -3.75974, -2.73041, -2.67114, -2.86402, -2.55841, -2.20249, -2.64242, -2.47497, -2.90645, -3.17191, -2.78741, -2.52158, -2.4849, -2.89781, -2.60779, -2.44234, -2.92901, -2.69495, -2.72608, -2.42856, -2.39569, -2.3737, -2.25938, -2.38617, -2.72067, -2.49165
0.42, 0.0319375, -2.51187, -2.62471, -2.36534, -2.52998, -2.62874, -2.56983, -2.81672, -2.69634, -2.46899, -1.92768, -2.14501, -2.15212, -2.48359, -2.75919, -2.6666, -2.68764, -2.61615, -2.77937, -2.91901, -2.82237, -2.62864, -2.95084, -2.90054, -2.34036, -2.54591, -2.57967, -2.48114, -2.4206, -2.7024, -2.38682
0.44, 0.0319375, -2.68043, -2.80958, -2.27126, -2.63755, -2.43784, -3.13413, -3.03343, -2.5655, -2.73046, -2.49607, -2.39745, -2.94279, -2.45724, -2.46405, -2.6686, -2.34428, -2.27318, -2.41818, -2.43541, -2.48099, -2.58974, -2.75081, -2.91057, -2.60763, -2.45324, -2.56941, -2.85747, -2.68771, -2.45726, -2.5555
0.46, 0.0319375, -2.49318, -2.21268, -2.42672, -3.01246, -2.66874, -3.37649, -3.16009, -2.81977, -2.97407, -2.16576, -2.26704, -2.67412, -2.67173, -2.52348, -2.93348, -2.53094, -2.94562, -2.62872, -2.37395, -2.66613, -2.6955, -2.38508, -2.49509, -2.65656, -2.7486, -2.76469, -2.72072, -2.46966, -2.14516, -2.31137
0.48, 0.0319375, -2.76348, -3.07866, -2.95581, -2.35848, -1.73793, -2.25637, -2.05551, -2.64834, -2.75491, -2.62135, -2.47866, -2.45369, -2.54714, -2.62764, -2.48049, -2.26077, -3.05203, -2.47175, -2.32295, -2.35736, -2.65675, -2.65429, -2.50835, -2.65035, -2.44509, -2.52619, -2.59742, -2.47167, -2.5518, -2.62144
0.5, 0.0319375, -2.7224, -1.89493, -2.70539, -2.92504, -2.131, -2.28122, -2.5105, -3.03251, -2.48484, -2.50933, -2.61126, -2.50938, -2.94701, -2.87607, -2.16326, -2.90328, -2.86453, -2.80731, -2.3915, -2.58258, -2.70388, -2.49841, -2.58538, -2.67534, -2.46476, -2.68463, -2.44816, -2.45108, -2.58315, -2.27976
0.52, 0.0319375, -2.96426, -1.70411, -1.85749, -2.70706, -2.68098, -2.91234, -3.12305, -2.44187, -2.61941, -2.68129, -2.7651, -2.12269, -2.46692, -2.70133, -2.87161, -2.24666, -2.90551, -2.68486, -2.78086, -2.81498, -2.78532, -2.77533, -2.28923, -2.63287, -2.53164, -2.37186, -2.74552, -2.54618, -2.56987, -2.22789
0.54, 0.0319375, -2.79454, -2.39028, -2.60883, -2.22012, -1.98402, -2.11938, -2.86367, -2.97356, -2.53478, -2.61927, -3.58659, -2.73606, -2.75033, -2.91827, -2.91926, -2.30583, -2.25321, -2.64877, -2.45354, -2.65041, -2.67904, -2.37352, -2.45828, -2.46646, -2.73823, -2.50707, -2.65934, -2.62431, -2.46578, -2.24288
0.56, 0.0319375, -2.93299, -2.39914, -2.52666, -3.40006, -2.53763, -2.31976, -3.02568, -2.79126, -3.16237, -2.35646, -2.65951, -2.97041, -2.99045, -2.79224, -2.77295, -2.1477, -2.45209, -2.40106, -2.87034, -2.38071, -2.77615, -2.73868, -2.81906, -2.6161, -2.43903, -2.55694, -2.42038, -2.48026, -2.28087, -2.31601
0.58, 0.0319375, -1.96374, -1.95875, -2.71584, -3.28678, -2.34049, -2.20268, -2.80562, -2.94465, -3.15638, -2.22758, -2.126, -2.60704, -2.43541, -2.39099, -2.53964, -2.56187, -2.48527, -2.89384, -2.99142, -2.62659, -2.57783, -2.32932, -2.33992, -2.29097, -2.31336, -2.36882, -2.46035, -2.30023, -2.31686, -2.33077
0.6, 0.0319375, -3.18231, -2.05756, -2.42811, -2.62038, -1.88427, -2.31425, -3.24613, -3.34564, -2.7628, -3.01499, -2.46444, -2.23341, -2.80515, -2.4052, -2.48883, -2.50664, -2.51269, -2.96975, -2.88873, -2.42246, -2.25724, -2.4441, -2.47527, -2.48695, -2.45017, -2.35413, -2.60553, -2.70792, -2.60689, -2.54593
0.62, 0.0319375, -2.50177, -2.51493, -2.7843, -3.20324, -2.98954, -2.75283, -2.67988, -2.81533, -2.769, -2.99744, -3.07337, -2.84789, -2.72433, -2.67361, -2.718, -2.48083, -2.63978, -2.56094, -2.62875, -2.76311, -2.69305, -2.63583, -2.40326, -2.5412, -2.73556, -2.64055, -2.44429, -2.58887, -2.19418, -2.3315
0.64, 0.0319375, -2.69362, -2.02191, -2.44736, -3.53815, -2.58014, -2.69749, -2.99545, -2.68651, -2.18294, -2.80469, -2.84828, -2.759, -2.41396, -2.38333, -2.28277, -2.44776, -2.43265, -2.76576, -2.5584, -2.43461, -2.54636, -2.55748, -2.72175, -2.53555, -2.29115, -2.32648, -2.29068, -2.6337, -2.30982, -2.51506
0.66, 0.0319375, -2.16173, -1.42304, -1.98708, -2.69198, -1.87344, -2.658, -2.0492, -2.07945, -2.83694, -2.20704, -2.61102, -2.82941, -2.09318, -2.61826, -2.94383, -2.4737, -2.57275, -2.99863, -2.27881, -2.28844, -2.63322, -2.64453, -2.67518, -2.73265, -2.28227, -2.49084, -2.68683, -2.52301, -2.56047, -2.38442
0.68, 0.0319375, -2.38821, -1.83518, -2.37851, -1.3042, -0.883287, -1.59977, -2.64402, -2.07886, -1.1579, -1.70389, -2.4594, -1.9027, -2.20522, -2.53299, -2.46525, -2.3744, -1.79792, -2.24772, -2.94531, -2.4371, -2.60758, -2.56962, -2.65368, -2.2507, -2.25686, -2.30554, -2.36334, -2.25343, -2.12732, -2.44371
0.7, 0.0319375, 0.923708, 0.649761, 1.42775, 2.3365, 2.01132, 1.02786, 0.186156, -0.114435, 0.870868, 0.822712, -0.115932, -1.10551, -0.978909, -1.02614, -1.02559, -0.710585, -1.31787, -1.83996, -2.44467, -1.74665, -0.617446, -0.97637, -1.4678, -1.30005, -2.00222, -1.992, -1.64968, -1.3473, -1.11281, -0.701662
0.72, 0.0319375, 1.4046, 1.25969, 3.32378, 3.88679, 2.92398, 1.58666, 1.56889, 2.25804, 2.69552, 2.75106, 3.01973, 1.98433, 1.42409, 2.09842, 2.00456, 0.710476, -0.0845016, -0.251476, 0.0872013, 0.95721, 1.22153, 0.634385, 0.408899, 0.058458, -0.677292, -0.139413, 0.783908, 0.297949, -0.0424278, 0.0654711
0.74, 0.0319375, 1.33039, 0.863935, 3.11354, 4.45901, 3.34378, 2.03039, 1.48991, 2.32285, 3.48729, 3.11166, 3.07273, 2.7591, 2.86266, 3.20344, 2.20219, 1.34792, 0.906045, 1.22427, 1.48604, 2.21513, 1.60886, 1.09199, 1.04442, 1.57691, 0.952287, 0.623671, 0.756965, 0.391053, 0.76504, 0.710025
0.76, 0.0319375, 0.764112, 0.118739, 1.69442, 3.56754, 3.39722, 2.82136, 2.63883, 2.88535, 3.90426, 3.85322, 3.28193, 2.12689, 1.88528, 1.88166, 1.45815, 1.08619, 0.749281, 1.0275, 1.16531, 0.236362, -0.616441, 0.421606, 1.3647, 1.42988, 0.883602, 0.342558, -0.397248, -0.337003, 0.446267, 0.436595
0.78, 0.0319375, -0.42385, 0.180658, 1.53971, 2.81555, 3.38939, 2.55565, 1.61617, 3.07425, 3.62872, 3.9511, 2.26614, 2.02811, 1.64614, 1.8665, 0.681929, 0.951272, 0.768028, 0.257292, 1.11239, -0.388199, -0.895715, 0.401791, 0.656537, 0.911809, 0.470625, 0.223568, -0.805669, -0.516769, 0.0367941, 0.747174
0.8, 0.0319375, -2.09025, -1.85547, -0.257825, 1.95174, 1.78525, 0.0133606, 0.323526, 1.43934, 2.24872, 3.84991, 3.12437, 1.0175, 1.50623, 0.981361, -0.0293003, -0.121865, 0.610713, 0.0873999, 0.70276, -0.524727, -1.88661, -0.149802, 0.598989, 0.444366, 0.436187, 0.274221, -0.452075, -0.615243, -0.508172, 0.341331
0.82, 0.0319375, -2.01395, -1.29605, -0.845931, -0.391152, -0.103095, -0.700444, -0.268445, 1.09852, 3.69108, 4.01121, 1.36505, -0.316605, -0.38573, -0.371945, -0.255356, 1.31988, 0.812421, -1.82704, -0.887025, -1.14426, -1.19338, -1.12961, -0.431219, 0.148802, -0.274717, -0.721299, -0.869387, -0.902459, -0.725703, -0.0712622
0.84, 0.0319375, -0.949403, -0.516015, -1.16639, 0.652546, 0.768617, -0.213599, -0.256491, 0.181419, 0.621229, 1.07166, 0.654817, -0.154597, -0.719006, -0.355681, -0.662809, -0.832645, -1.26729, -1.3943, -1.12866, -1.93916, -2.06506, -1.48925, -0.786796, -0.608524, -0.481494, -0.824208, -1.03321, -0.804258, -1.14677, -0.532731
0.86, 0.0319375, -1.79034, -2.43419, -1.45776, -0.842849, 0.020179, -0.83289, -1.57739, -0.279752, 0.420824, 1.76477, 0.311835, -1.63685, -1.23028, -1.28927, -1.74258, -1.63977, -1.52698, -2.30102, -1.80608, -2.18769, -0.972424, -1.2292, -1.36616, -0.647533, -0.50535, -0.6595, -1.04088, -1.28445, -1.17035, -1.01047
0.88, 0.0319375, -3.47128, -2.79177, -2.77886, -0.81315, -1.216, -1.25784, -2.05614, -1.33525, 0.141468, 1.29898, -0.355553, -1.45646, -1.92135, -1.34017, -2.14903, -1.43652, -2.01872, -2.37303, -2.37633, -1.72676, -1.15551, -2.29764, -2.47829, -1.65752, -1.4336, -1.21772, -1.50798, -1.63248, -1.22986, -1.23626
