# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -5.07442, -4.98146, -4.7886, -5.61767, -5.22196, -4.14653, -2.81308, -2.40284, -2.44891, -4.48682, -5.32164, -4.92215, -5.17693, -4.64442, -3.29462, -4.56598, -4.36804, -4.95485, -3.8361, -4.76018, -6.11007, -5.57414, -5.26584, -5.66595, -5.46103, -5.4226, -5.69083, -5.76498, -5.69639, -5.50312
0.02, 0.0319375, -3.70045, -3.35761, -3.52439, -4.04837, -4.27703, -2.87667, -1.84812, -1.09332, -0.786268, -3.71873, -4.13452, -4.18391, -4.25482, -3.30745, -1.95703, -3.33048, -3.0997, -3.45068, -3.35148, -3.54122, -4.36194, -4.25159, -4.25642, -4.56803, -4.22929, -4.33646, -5.03132, -5.11958, -5.23962, -5.30115
0.04, 0.0319375, -3.08471, -2.32179, -2.52389, -3.69159, -3.67607, -2.58341, -1.92443, -0.796596, 0.0311997, -2.3013, -3.08041, -3.31658, -3.51444, -3.14266, -1.01504, -1.98947, -2.20043, -2.71549, -2.65032, -2.22805, -3.36461, -3.65323, -2.96319, -3.73897, -3.68157, -3.36266, -4.09203, -4.43875, -4.46645, -4.40607
0.06, 0.0319375, -2.67963, -2.00766, -2.44336, -2.86586, -2.34954, -2.1381, -0.844258, 0.153617, 1.3162, -1.46207, -2.06098, -2.6105, -2.60267, -2.36184, -1.09202, -1.40562, -1.98502, -2.05911, -2.0436, -1.31767, -2.79402, -2.84974, -2.03936, -2.54543, -3.05947, -3.24367, -3.56941, -3.58685, -3.8206, -3.83651
0.08, 0.0319375, -1.67102, -1.55107, -1.74206, -2.12581, -2.21045, -1.71202, -0.712401, 0.267853, 1.97527, -0.419376, -2.3482, -2.16532, -1.97416, -1.97187, -0.862772, -0.718721, -1.79301, -2.12299, -2.16509, -1.00987, -2.19526, -2.84169, -2.21005, -2.2132, -2.85285, -2.85243, -3.00342, -3.4793, -3.50396, -3.52106
0.1, 0.0319375, -1.80483, -1.57754, -1.40958, -1.92795, -2.47311, -1.96471, -0.531473, 0.641546, 2.6089, 0.594657, -2.1246, -2.11929, -1.92871, -1.93161, -1.15077, -0.379939, -1.93222, -1.72694, -1.9407, -0.508643, -1.59027, -2.36606, -1.77086, -1.80502, -2.29479, -2.44285, -2.94335, -2.88271, -3.27958, -3.26271
0.12, 0.0319375, -2.60358, -0.821025, -1.07805, -2.0547, -2.24714, -1.33729, -0.171266, 0.294464, 2.70115, 1.42048, -1.84034, -2.26287, -1.22128, -1.83011, -1.16946, 0.115186, -1.17706, -1.0613, -1.14057, -0.467144, -1.26274, -2.3526, -1.83668, -1.77136, -2.34031, -2.29675, -2.49239, -2.40654, -2.73165, -2.89619
0.14, 0.0319375, -0.870879, -0.955659, -1.11353, -1.51231, -1.53478, -1.49591, 0.0445111, 0.419748, 2.98548, 2.03159, -1.28179, -1.94176, -1.40984, -1.36354, -1.28333, 0.285203, -1.14192, -1.33734, -1.31786, -0.333538, -0.62264, -2.06216, -2.15223, -2.04189, -2.52702, -2.79397, -2.62872, -2.66604, -2.86129, -2.74071
0.16, 0.0319375, -0.608445, -0.538417, -0.963321, -1.49606, -1.9418, -1.56015, -0.415167, -0.352975, 2.90862, 2.44767, -1.36859, -1.811, -1.5349, -1.09154, -1.16951, 0.352896, -0.977472, -1.32914, -1.21571, -0.568551, -0.464791, -2.16844, -1.89966, -1.70692, -2.10924, -2.08842, -2.53302, -2.59076, -2.73075, -2.55555
0.18, 0.0319375, -0.85738, -0.233842, -0.157854, -1.60413, -2.20016, -1.05999, -0.757216, 0.627202, 2.74887, 2.65304, -0.958508, -1.45105, -1.3281, -1.14365, -0.80541, -0.123919, -0.699069, -1.03133, -1.18531, -0.393993, -0.219382, -2.06969, -1.37815, -1.47086, -1.67467, -1.99988, -2.14229, -2.63066, -2.32268, -2.42172
0.2, 0.0319375, -0.839077, -0.649142, -0.653218, -1.50729, -1.32221, -1.78232, -0.54511, 0.855814, 2.69279, 2.93128, -0.991376, -1.59268, -1.21851, -1.21475, -1.30533, 0.333904, -0.345785, -1.04991, -0.764194, -0.612035, 0.0221823, -1.6422, -1.51642, -1.20035, -1.55253, -2.14657, -2.28211, -2.35873, -2.71303, -2.42547
0.22, 0.0319375, -1.48849, -0.437171, -0.161463, -1.35065, -1.08355, -1.63498, -0.732097, 0.822173, 2.6418, 3.22142, -0.155204, -0.497092, -1.02157, -0.92648, -0.473237, 0.139602, -0.241958, -1.2227, -0.865156, -0.672164, 0.325672, -1.8373, -1.79822, -1.07254, -1.3075, -2.0278, -2.10386, -2.39086, -2.47797, -2.35624
0.24, 0.0319375, -1.54014, -0.905729, -0.285806, -0.853566, -2.00434, -1.64594, -1.06823, 0.454445, 2.55152, 3.40889, -0.917578, -1.63787, -0.785904, -1.17773, -1.17898, -0.706353, -0.856665, -0.548376, -0.722044, -1.3842, -0.24159, -1.18962, -1.31208, -1.37123, -1.24292, -1.9736, -1.96966, -2.06686, -2.31983, -2.27356
0.26, 0.0319375, -0.924315, -0.186178, -0.531986, -0.759768, -1.21966, -0.855571, -0.891453, -0.39182, 2.08215, 3.51552, 0.259155, -0.977277, -0.75403, -1.23626, -0.773472, -0.270725, -0.413596, -0.930235, -0.737805, -0.676531, -0.180973, -0.778852, -1.17592, -1.21673, -1.20611, -1.97338, -2.0354, -2.22017, -2.21127, -2.42313
0.28, 0.0319375, -0.541928, -0.375478, -0.960772, -0.934697, -1.21364, -0.86302, -0.639588, -0.204757, 1.72095, 3.52722, 0.92398, -1.06154, -0.602164, -0.878008, -0.721136, -0.735719, -0.921083, -0.950325, -1.11048, -1.17993, -0.0692083, -0.67829, -1.92995, -1.75501, -1.40323, -2.20242, -2.09286, -2.15404, -2.33724, -2.33265
0.3, 0.0319375, -1.55006, -1.14332, -1.16974, -1.24874, -1.40942, -0.803096, -0.479208, 0.546485, 1.68098, 3.56599, 1.37659, -0.848653, -0.965361, -1.13927, -0.661303, -0.320756, -0.502388, -1.14162, -0.8224, -1.14281, -0.618361, -0.666021, -1.34182, -1.56018, -1.473, -1.79934, -1.90285, -1.94735, -2.2966, -2.17168
0.32, 0.0319375, -1.24581, -0.547871, -1.19214, -1.43614, -1.2244, -1.13009, -0.29009, 0.00954646, 1.62791, 3.66448, 1.97786, -1.16462, -0.529316, -1.16176, -1.45458, -0.445875, -0.00352634, -1.03497, -1.20484, -1.03961, -0.577039, -0.449378, -1.40858, -1.4899, -1.36265, -2.10681, -1.983, -2.00007, -2.18956, -2.10809
0.34, 0.0319375, -0.352755, -0.0847212, -0.708035, -0.73403, -1.04493, -1.80173, -1.53112, -0.174401, 1.78934, 3.68111, 2.3349, -1.2203, -1.08789, -0.79181, -0.804211, -0.151143, -0.0529391, -0.804133, -1.03305, -0.730535, -0.642544, -0.0866439, -1.57118, -1.57614, -1.41935, -1.66028, -1.75257, -1.93887, -2.11448, -2.09148
0.36, 0.0319375, -0.640067, -0.370207, -0.650787, -2.18192, -1.81971, -1.32562, -1.20246, -0.287342, 1.29035, 3.47164, 2.54086, -0.786739, -1.08223, -0.910583, -0.989077, -0.926137, -0.187694, -1.24169, -1.34483, -1.10888, -0.703554, 0.262478, -1.37337, -1.56346, -1.32487, -1.55337, -2.08979, -2.15168, -2.03061, -1.99754
0.38, 0.0319375, -0.816797, -0.571559, -0.439077, -1.14464, -0.97223, -1.0027, -0.669786, -0.171255, 1.01133, 3.37486, 2.78291, -0.747318, -0.78407, -1.40511, -1.0387, -0.511866, -0.414344, -0.775587, -1.21936, -1.22322, -1.03419, 0.39684, -0.798911, -1.17558, -1.27599, -1.72364, -1.88914, -1.77546, -2.17994, -2.35542
0.4, 0.0319375, -0.889354, -0.804266, -1.10598, -1.32718, -1.78251, -1.46609, -0.919591, -0.433388, 1.22124, 3.15941, 2.87738, -0.795423, -0.529877, -0.511302, -0.793805, -0.800796, -0.187988, -0.407381, -1.74942, -1.34849, -1.32464, 0.511596, -0.912644, -1.44702, -1.55679, -1.56914, -1.96553, -2.1072, -1.98209, -2.33666
0.42, 0.0319375, -1.07786, -0.634558, -0.98129, -1.89631, -1.5131, -0.728, -0.47365, -0.836777, 0.120583, 3.07307, 3.03889, -0.971147, -1.11203, -1.01879, -1.06538, -0.716769, 0.0157377, -0.0993885, -0.977334, -1.19104, -1.0371, 0.20412, -0.748436, -1.63492, -1.25666, -1.60364, -1.97235, -1.77165, -1.71306, -2.05311
0.44, 0.0319375, -1.47637, -1.13478, -0.699794, -1.19103, -0.849361, -1.21533, -0.889667, -0.713179, 0.310967, 2.85939, 3.10716, -0.760683, -1.7223, -1.08396, -0.653761, -0.565798, -0.137224, 0.0331391, -1.02701, -0.845491, -1.0765, -0.0658839, -0.841269, -2.08845, -1.4588, -1.48907, -1.77626, -1.97521, -2.24446, -2.65057
0.46, 0.0319375, -1.37328, -0.21279, -0.941098, -1.12565, -1.51614, -1.17956, -1.93057, -1.05378, 0.819952, 2.82556, 3.16203, -0.695444, -1.03318, -1.53431, -1.15289, -1.17278, -0.26304, -0.0012572, -1.20023, -1.55687, -1.39481, -0.304655, -0.834931, -1.3941, -1.34744, -1.6561, -2.33859, -1.99294, -1.79878, -2.12463
0.48, 0.0319375, -0.84409, -1.57245, -0.620357, -0.742498, -1.12676, -1.36228, -0.919408, -0.969202, 1.00709, 2.60087, 3.24276, -0.471288, -0.756662, -0.883264, -1.02258, -0.734839, -0.808198, -0.428445, -1.12055, -0.97159, -1.16154, -0.80213, -0.903461, -1.95783, -1.77705, -1.66824, -1.92996, -2.20988, -2.16694, -2.23785
0.5, 0.0319375, -0.314691, -0.399384, -0.408675, -0.656475, -1.37802, -1.1488, -1.37103, -0.574301, 0.384476, 2.46365, 3.32253, -0.277467, -0.926492, -0.698766, -0.530211, -0.501666, -0.86278, 0.0939875, -1.38094, -0.881414, -1.07697, -0.436626, -0.460137, -1.23198, -1.49495, -1.57933, -2.18639, -1.86742, -2.12197, -2.11721
0.52, 0.0319375, -0.513937, -0.63077, -0.769433, -1.0552, -1.00891, -1.30045, -1.01033, -0.784893, 0.923539, 2.1174, 3.22218, 0.00183688, -1.4322, -0.842866, -0.925781, -0.950155, -0.750684, 0.569208, -0.935555, -0.992487, -1.03533, -0.708917, -0.841431, -1.61347, -1.66273, -1.66941, -2.04319, -1.96961, -2.07282, -2.18299
0.54, 0.0319375, -1.07127, -0.154601, -0.151878, -1.35678, -1.20166, -1.16493, -0.868299, -0.853886, 0.188329, 1.78263, 3.34578, 0.562638, -0.795609, -0.845628, -1.1289, -1.28883, -1.22972, 0.135359, -0.821941, -0.703879, -1.11627, -0.883769, -1.00895, -1.69042, -1.23446, -1.53385, -1.92166, -2.03485, -2.05146, -2.49572
0.56, 0.0319375, -0.690263, -1.10514, -0.986515, -2.59692, -1.44164, -1.5985, -1.01132, -0.53428, -0.160765, 1.63501, 3.38156, 0.786837, -1.31085, -0.998915, -0.837381, -1.05094, -1.1216, 0.0329936, -0.780205, -1.18267, -1.18484, -0.65536, -0.83356, -1.48323, -1.43569, -1.53012, -1.55461, -1.98031, -1.99972, -2.06106
0.58, 0.0319375, -0.27588, -0.767721, -0.881107, -1.32067, -1.18515, -1.23571, -0.387823, -0.539838, -0.153977, 1.32728, 3.2628, 1.06653, -0.831795, -0.759421, -1.1987, -0.598149, -0.9293, 0.253501, -0.578811, -1.12509, -0.998244, -0.558925, 0.0142619, -1.25465, -1.78054, -1.39673, -1.5912, -1.88537, -2.2623, -2.10879
0.6, 0.0319375, -0.805259, -0.530232, -0.636456, -1.88379, -0.973317, -0.513246, -0.495015, -0.735427, 0.261313, 1.27457, 3.18971, 1.37911, -0.9517, -0.880828, -0.752664, -0.621457, -0.858455, 0.392177, -0.364769, -1.06043, -1.23559, -0.973224, 0.0577853, -1.60442, -1.62909, -1.45211, -1.39492, -1.76865, -1.83391, -1.98292
0.62, 0.0319375, 0.00036388, -0.323237, -0.746736, -1.46873, -1.65685, -1.05275, -1.55243, -1.00976, -0.42736, 0.749906, 3.06944, 1.54415, -0.503843, -0.736137, -1.09201, -0.794089, -0.959952, 0.334747, -0.257057, -1.26922, -1.41841, -0.959658, 0.311417, -1.27982, -1.40875, -1.48669, -1.58246, -1.74818, -1.61693, -1.69994
0.64, 0.0319375, -1.47758, -0.0143675, 0.0599184, -1.44296, -1.27413, -0.670326, -0.795872, -1.06031, -0.243336, 1.09887, 2.88625, 1.575, -1.26768, -0.906753, -1.00235, -0.889612, -1.05317, 0.305093, -0.215169, -0.856941, -0.84101, -1.2836, 0.0620671, -1.24825, -1.04813, -1.64488, -1.54955, -1.69482, -1.96517, -2.02638
0.66, 0.0319375, -1.0599, -0.290502, -0.386847, -1.12931, -1.52138, -0.828524, -0.653927, -0.982079, -0.0396638, 0.342349, 2.61372, 1.68059, -0.611826, -0.307619, -0.239493, -1.11381, -1.06763, -0.174788, -0.218164, -0.780741, -1.19797, -0.765137, 0.0174046, -1.00474, -1.2596, -1.60201, -1.48803, -2.07631, -2.19516, -1.88241
0.68, 0.0319375, -0.347156, -0.726748, -0.705077, -2.08413, -2.14289, -0.985316, -0.694844, -0.594336, -0.255466, 0.571412, 2.39245, 1.7127, -0.60183, -0.181084, -1.0142, -0.823528, -0.887488, -0.0888076, -0.0703988, -0.70283, -0.989713, -1.27212, 0.110651, -0.842506, -1.37163, -1.2794, -1.43387, -1.9684, -2.00945, -2.14815
0.7, 0.0319375, -1.10331, 0.126482, -0.0439113, -0.916977, -1.42676, -1.29364, -1.3784, -0.393666, -0.24995, 0.59644, 2.34837, 1.85085, 0.0872362, -0.731377, -1.19327, -1.11102, -0.715239, -0.0736654, 0.102458, -0.622774, -1.17976, -1.09845, -0.20809, -1.06238, -1.48206, -1.37899, -1.51001, -1.91565, -2.1338, -2.01445
0.72, 0.0319375, -1.01418, -0.456828, -0.166756, -1.18301, -1.049, -0.80577, -0.72652, -0.308655, -0.165933, 0.535528, 2.54439, 2.1078, -0.374884, -0.727031, -0.53308, -0.467922, -1.1818, 0.215168, 0.283325, -1.11334, -1.35512, -1.12488, -0.499289, -1.34933, -1.50688, -1.55202, -1.53632, -2.01756, -2.35797, -2.0878
0.74, 0.0319375, -0.0285979, 0.185382, 0.062964, -1.75233, -1.40377, -0.701856, -0.822148, -0.363792, 0.0559897, -0.584039, 2.27331, 2.15351, -0.383662, -0.422735, -0.316179, -0.821967, -0.683855, -0.104562, 0.141956, -1.33219, -1.25783, -0.861254, -0.164071, -0.879679, -1.37513, -1.52883, -1.6694, -1.99924, -2.21815, -1.85493
0.76, 0.0319375, -0.48563, 0.45565, -0.189091, -0.858281, -1.46202, -0.534162, -0.50478, -1.50973, -0.368574, 0.275592, 1.80093, 1.9247, -0.48454, -0.632779, -0.389248, -0.74895, -0.743022, -0.236813, 0.122179, -0.863571, -1.19481, -1.15461, -0.13366, -0.610025, -1.60025, -2.05155, -1.87324, -2.14047, -1.72188, -2.08562
