# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -7.99816, -7.89277, -7.85853, -8.05905, -7.41719, -7.93349, -8.05905, -7.36046, -7.56565, -7.3949, -7.17753, -7.07913, -7.05689, -6.91528, -7.54367, -6.96232, -6.80863, -6.5992, -6.69107, -6.4225, -6.15253, -6.25737, -6.35753, -6.20725, -6.11673, -6.12778, -6.0776, -5.96746, -5.93489, -5.55204
0.02, 0.0319375, -8.05905, -7.7135, -8.05905, -8.05905, -7.58333, -7.36096, -7.20047, -7.06181, -6.88778, -7.42272, -7.03833, -7.03029, -6.92027, -7.3242, -6.75496, -6.44161, -6.94461, -6.41808, -6.33758, -6.54008, -6.56529, -6.49457, -6.19541, -6.27245, -6.3735, -6.2416, -5.90156, -5.94305, -5.85516, -5.88051
0.04, 0.0319375, -8.05905, -8.00632, -7.22303, -7.67393, -7.4104, -7.39484, -7.5922, -7.97669, -7.35823, -6.85245, -7.16705, -7.27484, -7.02278, -6.56125, -6.55279, -6.81848, -6.77392, -6.82761, -6.74196, -6.81591, -6.40822, -6.3541, -6.56178, -6.09803, -6.20398, -6.35451, -6.32298, -5.81887, -5.57918, -5.53638
0.06, 0.0319375, -2.12219, -2.02469, -2.30978, -2.09217, -1.90839, -2.4724, -2.7477, -2.62802, -2.75655, -2.73247, -2.61836, -2.59732, -2.54945, -2.49104, -2.50052, -2.71083, -2.37008, -2.58972, -2.71827, -2.74365, -2.80328, -2.92042, -2.83488, -2.87283, -2.91638, -2.98506, -3.09666, -3.09592, -2.99578, -2.86614
0.08, 0.0319375, -0.977568, -1.52956, -1.51929, -1.79956, -0.933211, -1.31438, -1.85116, -2.0509, -1.2067, -1.66623, -2.60456, -2.4465, -2.21552, -2.95691, -3.09165, -2.82515, -2.14591, -2.15034, -2.58448, -2.50748, -2.84586, -2.74457, -2.7613, -3.34665, -3.58518, -3.38678, -3.13042, -3.04115, -3.14961, -3.00833
0.1, 0.0319375, -1.05034, -1.39224, -1.54855, -1.14666, -1.26605, -1.56018, -1.86072, -1.83425, -1.72031, -1.60209, -1.58204, -1.69378, -1.9019, -2.08514, -2.13644, -2.15474, -1.74854, -1.48162, -2.37475, -2.22257, -2.6379, -2.7381, -2.30631, -2.76124, -2.86503, -2.83468, -2.9722, -2.49649, -2.36075, -2.54702
0.12, 0.0319375, -0.28789, -0.709547, -1.48631, -2.20507, -1.11871, -1.4795, -2.03143, -2.04881, -1.22497, -1.64446, -2.39987, -1.7742, -2.26642, -1.98715, -1.84506, -1.49381, -2.02513, -1.95809, -2.40877, -2.51432, -2.45208, -2.31141, -2.65962, -2.91964, -2.59112, -2.87714, -2.94096, -2.67909, -2.74183, -2.62413
0.14, 0.0319375, -1.73985, -1.43396, -0.879636, -1.61775, -0.760477, -0.992282, -1.81141, -1.99869, -1.54865, -1.74452, -1.8345, -2.01027, -2.1791, -2.16537, -2.08943, -1.97704, -1.84573, -1.68846, -2.03887, -2.08251, -2.56573, -2.4361, -2.68672, -2.88589, -3.12325, -3.19826, -2.92517, -2.65547, -2.778, -3.03481
0.16, 0.0319375, -1.09479, -0.797351, -1.1589, -0.943289, -1.00292, -1.41079, -2.35093, -2.58639, -1.99051, -1.89645, -2.12115, -1.5598, -2.14361, -1.75754, -1.98488, -1.89038, -2.57433, -1.89975, -2.24832, -2.4147, -2.81451, -2.43247, -2.51634, -2.61031, -2.76034, -2.68837, -2.72732, -2.76731, -3.00624, -2.83573
0.18, 0.0319375, -2.39258, -1.44993, -0.913218, -1.28754, -0.87929, -0.936594, -1.23526, -2.11684, -1.60473, -1.5182, -1.95679, -1.84869, -2.07082, -1.67693, -1.60017, -1.7334, -1.89059, -2.15845, -2.26215, -2.35444, -2.89532, -2.38355, -2.77704, -2.64727, -3.09197, -3.11645, -2.91574, -2.96282, -2.871, -2.90404
0.2, 0.0319375, -1.22204, -0.973903, -0.916371, -1.43958, -1.54095, -1.22469, -0.759248, -1.24296, -1.44856, -1.04174, -0.960575, -1.15679, -1.44133, -1.12027, -1.44422, -1.36944, -1.4042, -1.5995, -1.51847, -1.80069, -1.44465, -2.00778, -2.08037, -1.99465, -1.97827, -2.52702, -2.35437, -2.39837, -2.57228, -2.85251
0.22, 0.0319375, -1.19317, -0.425948, -0.638758, -0.993481, -0.861015, -0.518674, -1.60077, -1.83883, -1.25758, -0.693431, -1.34318, -0.89736, -1.97081, -1.65727, -1.44642, -1.65626, -1.64893, -1.57505, -1.59284, -1.81547, -1.95795, -1.93802, -2.2273, -2.74344, -2.63106, -2.67167, -2.62324, -2.4328, -2.43662, -2.3403
0.24, 0.0319375, -0.644614, -0.518584, -1.13934, -1.60157, -1.24373, -1.38234, -1.39638, -1.2185, -1.61524, -1.54867, -1.36616, -1.07232, -1.79047, -1.71565, -1.81844, -1.79343, -1.98812, -1.66189, -1.84705, -2.03709, -1.97436, -2.29607, -2.51881, -2.29649, -2.36003, -2.3027, -1.46728, -1.8911, -2.43231, -2.24989
0.26, 0.0319375, -1.54929, -1.67134, -1.8645, -1.5913, -0.937543, -1.42064, -2.02505, -1.17405, -0.598418, -1.02067, -1.18456, -1.55497, -1.58015, -1.45739, -1.34135, -1.42282, -1.44796, -2.03739, -1.9938, -1.96307, -2.09978, -1.87463, -2.18562, -2.31523, -2.35353, -2.11134, -1.55842, -1.74879, -1.9959, -2.16884
0.28, 0.0319375, -0.77623, -0.796343, -2.0192, -1.83002, -1.61988, -1.72429, -1.45326, -0.352208, -0.765948, -1.15709, -0.729248, -0.891133, -1.51238, -0.909842, -1.34453, -1.7968, -1.57775, -1.27631, -0.917214, -1.59839, -2.23414, -2.06718, -2.19965, -2.44968, -2.22949, -1.70209, -1.34303, -1.81404, -1.79593, -2.0996
0.3, 0.0319375, -1.06909, -0.272395, -0.866614, -0.795091, -0.536927, -1.39242, -1.11002, -0.594048, -0.5124, -0.246238, -0.887768, -0.667174, -1.54947, -0.827464, -0.115977, -0.628052, -0.847207, -0.560494, 0.0174471, -0.29465, -0.579659, -1.27001, -1.6203, -1.43458, -1.30051, -1.50368, -0.278484, -0.484898, -1.5137, -1.67092
