# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.771556, -0.527438, -0.847104, -0.581609, -1.63966, 0.742107, 1.63918, 0.621265, -0.220097, -1.31069, -1.85457, -1.0705, -0.60977, -1.30149, -2.00082, -1.43202, -0.384586, -1.42497, -1.84242, -1.36421, -2.23406, -0.7948, -0.27325, -1.91917, -1.73378, -1.33981, -0.95693, -1.59928, -1.90198, -2.36439
0.02, 0.0319375, -1.3788, -0.754666, -0.449177, 0.0289679, -0.812947, 1.20273, 1.65525, 0.134703, -0.954169, -1.50574, -1.77047, -1.31586, -0.718202, -1.77239, -1.86772, -0.830744, -0.275417, -1.43966, -1.73449, -1.80379, -1.84406, -0.834633, -0.714411, -1.65049, -1.6216, -0.838855, -0.793604, -1.30461, -1.76631, -1.826
0.04, 0.0319375, -0.860125, -0.38328, -1.18799, -0.61681, -0.862189, 1.31468, 1.51022, 0.630879, -1.08724, -1.50081, -1.82155, -1.86499, -0.72844, -1.61572, -1.66004, -0.298899, -0.216864, -1.53583, -1.43434, -1.55128, -2.13, -0.425657, -0.719535, -1.94489, -2.06557, -0.628675, -0.993859, -1.387, -1.81642, -1.97808
0.06, 0.0319375, -0.760481, -0.262295, -0.40938, -0.106339, -1.00334, 1.84648, 1.58775, -0.120094, -1.03073, -1.65008, -1.41969, -1.58114, -1.14347, -1.70447, -2.08115, 0.0621484, -0.167808, -1.91669, -2.07585, -1.92171, -2.33004, -0.430701, -0.900354, -1.35428, -1.47737, -0.934732, -1.14197, -1.3916, -1.68142, -1.85671
0.08, 0.0319375, -0.618428, -0.790342, -1.02345, -1.30002, -1.00371, 2.3155, 1.97247, 0.471878, -0.813848, -1.20503, -0.993293, -1.55041, -1.17613, -1.32594, -1.44686, 0.379894, -0.0564506, -1.78085, -1.73028, -1.65718, -1.89327, 0.175142, -0.998189, -1.21545, -1.66968, -0.62308, -1.65193, -1.49597, -1.40967, -1.75115
0.1, 0.0319375, -1.18451, -1.30913, -1.00481, -1.03644, -0.472287, 2.33361, 1.23812, -0.26298, -0.8315, -1.58002, -1.65319, -0.609709, -1.25517, -1.89637, -1.83182, 0.0100626, -0.641728, -1.72632, -1.51212, -1.72904, -1.38901, -0.0925804, -1.30058, -1.08545, -1.4854, -0.418675, -1.73479, -1.56298, -1.33373, -2.15734
0.12, 0.0319375, -1.17592, -1.07122, -1.93442, -0.689255, 0.0100936, 2.40713, 1.34805, 0.395479, -0.471807, -1.6189, -1.31617, -0.478879, -1.77079, -2.0204, -1.17822, 0.252135, -1.11416, -1.85232, -1.09651, -1.65004, -0.582286, -0.0640547, -1.44487, -1.14373, -1.62638, -1.04131, -1.78881, -1.78827, -1.37056, -2.48994
0.14, 0.0319375, -0.975, -0.877397, -1.2963, -0.870593, 0.221502, 2.38322, 1.28548, 0.185651, -1.28755, -1.6339, -1.55562, -0.63393, -1.407, -1.9983, -1.15714, 0.651053, -0.942881, -1.83331, -1.48759, -2.2358, -0.104294, 0.149679, -1.44741, -1.16758, -1.16433, -0.911102, -1.59763, -1.71332, -1.82269, -2.33576
0.16, 0.0319375, -0.927511, -0.829367, -1.11864, -0.618176, 0.526999, 2.09789, 1.17895, 0.707009, -1.24154, -0.912268, -1.49422, -1.33104, -1.08797, -1.71768, -1.41673, 0.0214587, -1.03805, -2.21614, -1.75125, -2.33591, 0.0819135, -0.165436, -1.39895, -1.15587, -1.30687, -1.10062, -1.42149, -1.29671, -1.18524, -2.18104
0.18, 0.0319375, -1.15971, -1.05072, -1.98579, -1.49981, 0.886965, 2.31166, 0.891753, 0.661551, -0.929207, -1.58466, -1.30962, -1.40295, -1.34544, -1.95439, -0.626544, 0.272687, -1.09479, -1.67726, -1.77234, -1.84919, -0.0977728, -0.720195, -0.873221, -1.21217, -1.17519, -1.28392, -1.46004, -1.15853, -1.40444, -2.26009
